META; english/championship/millwall-v-sunderland; 2018-02-27 18:17:30 GMT+2; 2018-03-03 15:00; e70300-dr003
Millwall; 8/11; 4/6; 3/4; 8/11; 77/100; 3/4; 8/11; 8/11; 7/10; 3/4; 8/11; 3/4; ; 3/4; 3/4; 8/11; 5/7; 3/4; 8/11; 7/10; 8/11; 8/11; 5/7; ; 8/11; 4/6; 8/11
Draw; 11/4; 13/5; 12/5; 5/2; 27/10; 5/2; 13/5; 23/10; 28/11; 12/5; 13/5; 5/2; ; 49/20; 13/5; 13/5; 27/11; 13/5; 12/5; 5/2; 27/10; 51/20; 5/2; ; 12/5; 12/5; 13/5
Sunderland; 7/2; 9/2; 4; 4; 22/5; 4; 4; 7/2; 43/10; 4; 4; 15/4; ; 4; 4; 4; 75/19; 18/5; 57/17; 21/5; 4; 4; 4; ; 4; 3; 22/5
META; english/championship/millwall-v-sunderland; 2018-03-01 15:59:48 GMT+2; ; e70300-dr003
Millwall w l d w w w; 4/7; 4/6; 8/13; 8/13; 67/100; 3/4; 5/8; 8/11; 11/17; 4/6; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 8/13; 3/5; 11/17; 11/17; 8/13; 13/20; 11/17; 4/6; 4/6; 8/13
Draw; 3; 13/5; 13/5; 13/5; 71/25; 5/2; 13/5; 12/5; 28/11; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 45/17; 11/4; 11/4; 5/2; 29/10; 11/4; 27/10; 12/5; 5/2; 27/10
Sunderland l l d l l d; 9/2; 9/2; 19/4; 5; 26/5; 4; 19/4; 4; 24/5; 24/5; 9/2; 9/2; 5; 19/4; 9/2; 9/2; 43/10; 9/2; 9/2; 19/4; 19/4; 19/4; 74/17; 4; 21/5; 26/5
META; english/championship/millwall-v-sunderland; 2018-03-02 01:01:12 GMT+2; 2018-03-03 15:00; e70300-dr003
Millwall; 8/13; 8/13; 8/13; 8/13; 67/100; 7/10; 5/8; 8/13; 11/17; 8/13; 4/6; 8/13; 8/13; 4/6; 4/6; 8/13; 11/17; 3/5; 11/17; 8/13; 4/6; 13/20; 11/17; 4/6; 4/7; 8/13
Draw; 11/4; 11/4; 13/5; 13/5; 72/25; 11/4; 11/4; 5/2; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 11/4; 11/4; 45/17; 27/10; 11/4; 45/17; 13/5; 5/2; 14/5
Sunderland; 9/2; 19/4; 19/4; 5; 51/10; 5; 19/4; 9/2; 24/5; 24/5; 9/2; 9/2; 5; 19/4; 9/2; 5; 17/4; 9/2; 9/2; 19/4; 5; 19/4; 43/10; 23/5; 23/5; 26/5
META; english/championship/millwall-v-sunderland; 2018-03-02 03:01:13 GMT+2; 2018-03-03 15:00; e70300-dr003
Millwall; 8/13; 8/13; 8/13; 8/13; 67/100; 7/10; 5/8; 8/13; 11/17; 8/13; 4/6; 8/13; 8/13; 4/6; 4/6; 8/13; 11/17; 3/5; 11/17; 8/13; 4/6; 13/20; 11/17; 4/6; 4/7; 8/13
Draw; 11/4; 11/4; 13/5; 13/5; 72/25; 11/4; 11/4; 5/2; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 11/4; 11/4; 45/17; 27/10; 11/4; 45/17; 13/5; 5/2; 14/5
Sunderland; 9/2; 19/4; 19/4; 5; 51/10; 5; 19/4; 9/2; 24/5; 24/5; 9/2; 9/2; 5; 19/4; 9/2; 5; 17/4; 9/2; 9/2; 19/4; 5; 19/4; 43/10; 23/5; 23/5; 26/5
META; english/championship/millwall-v-sunderland; 2018-03-02 04:01:12 GMT+2; 2018-03-03 15:00; e70300-dr003
Millwall; 8/13; 8/13; 8/13; 8/13; 67/100; 7/10; 5/8; 8/13; 11/17; 8/13; 4/6; 8/13; 8/13; 4/6; 4/6; 8/13; 11/17; 3/5; 11/17; 8/13; 4/6; 13/20; 11/17; 4/6; 4/7; 8/13
Draw; 11/4; 11/4; 13/5; 13/5; 72/25; 11/4; 11/4; 5/2; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 11/4; 11/4; 45/17; 27/10; 11/4; 45/17; 13/5; 5/2; 14/5
Sunderland; 9/2; 19/4; 19/4; 5; 51/10; 5; 19/4; 9/2; 24/5; 24/5; 9/2; 9/2; 5; 19/4; 9/2; 5; 17/4; 9/2; 9/2; 19/4; 5; 19/4; 43/10; 23/5; 23/5; 26/5
META; english/championship/millwall-v-sunderland; 2018-03-02 05:01:13 GMT+2; 2018-03-03 15:00; e70300-dr003
