META; english/league-2/doncaster-v-crawley; 2016-08-07 00:20:11 GMT+3; 2016-08-13 15:00; e70300-dr003
Doncaster; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crawley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/doncaster-v-crawley; 2016-08-07 04:19:28 GMT+3; 2016-08-13 15:00; e70300-dr003
Doncaster; ; 2/3; ; ; ; ; 7/10; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crawley; ; 18/5; ; ; ; ; 9/2; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/doncaster-v-crawley; 2016-08-07 08:19:52 GMT+3; 2016-08-13 15:00; e70300-dr003
Doncaster; ; 2/3; ; ; ; ; 7/10; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crawley; ; 18/5; ; ; ; ; 9/2; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/doncaster-v-crawley; 2016-08-07 12:19:50 GMT+3; 2016-08-13 15:00; e70300-dr003
Doncaster; ; 2/3; ; ; 8/13; ; 7/10; ; ; ; ; 8/13; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; 11/4; ; 11/4; ; ; ; ; 11/4; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 
Crawley; ; 18/5; ; ; 4; ; 9/2; ; ; ; ; 9/2; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 
META; english/league-2/doncaster-v-crawley; 2016-08-07 16:20:01 GMT+3; 2016-08-13 15:00; e70300-dr003
Doncaster; 4/6; 2/3; 13/20; 4/6; 8/13; 8/13; 4/6; ; 4/6; ; ; 8/13; ; 13/20; ; 4/6; 4/6; ; ; ; 8/13; 13/18; ; ; ; ; 
Draw; 11/4; 11/4; 13/5; 11/4; 11/4; 13/5; 14/5; ; 14/5; ; ; 11/4; ; 11/4; ; 14/5; 14/5; ; ; ; 27/10; 37/13; ; ; ; ; 
Crawley; 4; 18/5; 19/5; 4; 4; 4; 9/2; ; 17/4; ; ; 9/2; ; 17/4; ; 17/4; 4; ; ; ; 39/10; 22/5; ; ; ; ; 
META; english/league-2/doncaster-v-crawley; 2016-08-07 20:20:06 GMT+3; 2016-08-13 15:00; e70300-dr003
Doncaster; 4/6; 2/3; 13/20; 4/6; 8/13; 8/13; 4/6; ; 4/6; 11/17; ; 8/13; ; 13/20; ; 4/6; 4/6; 11/17; ; 8/13; 4/6; 13/18; ; ; 4/9; ; 
Draw; 11/4; 11/4; 13/5; 11/4; 11/4; 13/5; 14/5; ; 14/5; 11/4; ; 11/4; ; 14/5; ; 14/5; 14/5; 11/4; ; 11/4; 27/10; 37/13; ; ; 19/10; ; 
Crawley; 4; 18/5; 19/5; 4; 4; 4; 9/2; ; 17/4; 4; ; 9/2; ; 17/4; ; 17/4; 4; 4; ; 4; 75/19; 22/5; ; ; 3; ; 
META; english/league-2/doncaster-v-crawley; 2016-08-08 00:19:52 GMT+3; 2016-08-13 15:00; e70300-dr003
Doncaster; 4/6; 2/3; 13/20; 4/6; 8/13; 8/13; 4/6; ; 4/6; 11/17; ; 8/13; ; 13/20; ; 4/6; 4/6; 11/17; ; 8/13; 4/6; 13/18; ; ; 4/9; ; 
