META; english/league-2/notts-county-v-luton; 2016-10-23 04:20:55 GMT+3; 2016-10-29 15:00; e70300-dr003
Notts County; 9/5; 9/5; 7/4; 7/4; ; ; 9/5; ; 9/5; ; 13/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; 11/5; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/notts-county-v-luton; 2016-10-24 00:22:16 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 6/4; 7/5; 29/20; 31/20; ; ; 31/20; ; 8/5; ; 13/8; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/5; 9/5; 7/4; 7/4; ; ; 9/5; ; 9/5; ; 13/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; 11/5; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/notts-county-v-luton; 2016-10-24 04:22:18 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 6/4; 7/5; 29/20; 31/20; ; ; 31/20; ; 8/5; ; 13/8; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/5; 9/5; 7/4; 7/4; ; ; 9/5; ; 9/5; ; 13/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; 11/5; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/notts-county-v-luton; 2016-10-24 08:22:36 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 6/4; 7/5; 29/20; 31/20; ; ; 31/20; ; 8/5; ; 13/8; ; 6/4; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; 
Notts County; 9/5; 9/5; 7/4; 7/4; ; ; 9/5; ; 9/5; ; 13/8; ; 9/5; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; 
Draw; 9/4; 23/10; 11/5; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; 
META; english/league-2/notts-county-v-luton; 2016-10-24 12:23:08 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 6/4; 7/5; 29/20; 31/20; ; ; 31/20; ; 8/5; ; 13/8; ; 6/4; ; ; ; ; ; 16/11; ; ; ; ; 6/4; ; ; ; ; 
Notts County; 9/5; 9/5; 7/4; 7/4; ; ; 9/5; ; 9/5; ; 13/8; ; 9/5; ; ; ; ; ; 28/17; ; ; ; ; 7/4; ; ; ; ; 
Draw; 9/4; 23/10; 11/5; 23/10; ; ; 23/10; ; 23/10; ; 9/4; ; 9/4; ; ; ; ; ; 11/5; ; ; ; ; 23/10; ; ; ; ; 
META; english/league-2/notts-county-v-luton; 2016-10-24 16:23:05 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 11/8; 29/20; ; ; 7/5; 11/8; 6/4; 7/5; 13/8; 7/5; 7/5; 6/4; 7/5; ; ; ; 16/11; ; ; ; ; 6/4; ; ; 11/8; 11/8; 
Notts County; 15/8; 19/10; 9/5; 15/8; ; ; 15/8; 17/10; 15/8; 9/5; 13/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 28/17; ; ; ; ; 7/4; ; ; 7/4; 9/5; 
Draw; 23/10; 12/5; 23/10; 23/10; ; ; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 12/5; 2; 5/2; ; ; ; 11/5; ; ; ; ; 23/10; ; ; 11/5; 19/10; 
META; english/league-2/notts-county-v-luton; 2016-10-24 20:23:54 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 11/8; 7/5; ; 27/20; 29/20; 11/8; 6/4; 7/5; 13/8; 7/5; 7/5; 29/20; 7/5; ; ; ; 16/11; ; ; ; ; 6/4; ; ; 11/8; 7/5; 
Notts County; 15/8; 15/8; 9/5; 15/8; ; 7/4; 9/5; 17/10; 15/8; 9/5; 13/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 28/17; ; ; ; ; 7/4; ; ; 9/5; 9/5; 
Draw; 23/10; 12/5; 23/10; 23/10; ; 43/20; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 5/2; ; ; ; 11/5; ; ; ; ; 23/10; ; ; 9/4; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-25 00:22:42 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 11/8; 7/5; ; 27/20; 29/20; 11/8; 6/4; 7/5; 13/8; 7/5; 7/5; 29/20; 7/5; ; ; ; 16/11; ; ; ; ; 6/4; ; ; 11/8; 7/5; 
Notts County; 15/8; 15/8; 9/5; 15/8; ; 7/4; 9/5; 17/10; 15/8; 9/5; 13/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 28/17; ; ; ; ; 7/4; ; ; 9/5; 9/5; 
Draw; 23/10; 12/5; 23/10; 23/10; ; 43/20; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 5/2; ; ; ; 11/5; ; ; ; ; 23/10; ; ; 9/4; 23/10; 
META; english/league-2/notts-county-v-luton; 2016-10-25 04:22:54 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 11/8; 7/5; ; 27/20; 29/20; 11/8; 6/4; 7/5; 13/8; 7/5; 7/5; 29/20; 7/5; ; ; ; 16/11; ; ; ; ; 6/4; ; ; 11/8; 7/5; 
Notts County; 15/8; 15/8; 9/5; 15/8; ; 7/4; 9/5; 17/10; 15/8; 9/5; 13/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 28/17; ; ; ; ; 7/4; ; ; 9/5; 9/5; 
Draw; 23/10; 12/5; 23/10; 23/10; ; 43/20; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 5/2; ; ; ; 11/5; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/notts-county-v-luton; 2016-10-25 08:22:51 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 11/8; 7/5; ; 27/20; 29/20; 11/8; 6/4; 7/5; 13/8; 7/5; 7/5; 29/20; 7/5; ; ; ; 16/11; ; ; ; ; 6/4; ; ; 11/8; 7/5; 
Notts County; 15/8; 15/8; 9/5; 15/8; ; 7/4; 9/5; 17/10; 15/8; 9/5; 13/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 28/17; ; ; ; ; 7/4; ; ; 9/5; 9/5; 
Draw; 23/10; 12/5; 23/10; 23/10; ; 43/20; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 5/2; ; ; ; 11/5; ; ; ; ; 23/10; ; ; 23/10; 9/4; 
META; english/league-2/notts-county-v-luton; 2016-10-25 12:23:53 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 11/8; 7/5; ; 27/20; 7/5; 11/8; 6/4; 7/5; 13/8; 7/5; 7/5; 29/20; 7/5; ; ; ; 16/11; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Notts County; 15/8; 15/8; 9/5; 15/8; ; 7/4; 15/8; 17/10; 15/8; 9/5; 13/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 9/5; 9/5; 
Draw; 23/10; 12/5; 23/10; 23/10; ; 43/20; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 5/2; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; 9/4; 
META; english/league-2/notts-county-v-luton; 2016-10-25 16:23:11 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 11/8; 7/5; ; 27/20; 7/5; 11/8; 6/4; 7/5; 13/8; 7/5; 7/5; 29/20; 7/5; ; ; ; 16/11; ; ; ; ; 7/5; ; ; 11/8; 7/5; 
Notts County; 15/8; 15/8; 9/5; 15/8; ; 7/4; 15/8; 17/10; 15/8; 9/5; 13/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 9/5; 9/5; 
Draw; 23/10; 12/5; 23/10; 23/10; ; 43/20; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 5/2; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; 9/4; 
META; english/league-2/notts-county-v-luton; 2016-10-25 20:23:28 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 6/5; 7/5; 13/10; 13/10; ; 5/4; 13/10; 11/8; 13/10; 5/4; 13/8; 7/5; ; 11/8; 11/8; ; ; ; 16/11; ; ; ; ; 7/5; ; ; 13/10; 13/10; 
Notts County; 11/5; 15/8; 19/10; 19/10; ; 15/8; 2; 17/10; 2; 2; 13/8; 9/5; ; 21/10; 19/10; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 2; 
Draw; 12/5; 12/5; 23/10; 12/5; ; 11/5; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; ; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; 9/4; 
META; english/league-2/notts-county-v-luton; 2016-10-26 00:22:32 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 6/5; 13/10; 13/10; 13/10; ; 5/4; 13/10; 11/8; 13/10; 5/4; 13/8; 7/5; 5/4; 11/8; 11/8; ; ; ; 13/10; ; ; ; ; 7/5; ; ; 11/8; 27/20; 
Notts County; 11/5; 2; 19/10; 19/10; ; 15/8; 2; 17/10; 2; 2; 13/8; 9/5; 2; 21/10; 19/10; ; ; ; 24/13; ; ; ; ; 9/5; ; ; 19/10; 19/10; 
Draw; 12/5; 12/5; 23/10; 12/5; ; 11/5; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-26 04:22:28 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 13/10; 13/10; 11/8; ; 5/4; 11/8; 11/8; 7/5; 13/10; 13/8; 7/5; ; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 7/5; ; ; 11/8; 27/20; 
Notts County; 19/10; 2; 15/8; 19/10; ; 15/8; 19/10; 17/10; 2; 19/10; 13/8; 9/5; ; 2; 19/10; ; ; ; 24/13; ; ; ; ; 9/5; ; ; 15/8; 19/10; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; ; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-26 08:22:28 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 11/8; 7/5; 13/10; 13/8; 7/5; 27/20; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 7/5; ; ; 11/8; ; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 19/10; 17/10; 2; 19/10; 13/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 9/5; ; ; 19/10; ; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 12/5; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; ; 
META; english/league-2/notts-county-v-luton; 2016-10-26 12:24:19 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 11/8; 7/5; 13/10; 13/8; 7/5; 27/20; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 23/17; ; ; 11/8; 27/20; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 19/10; 17/10; 2; 19/10; 13/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 19/10; 19/10; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 5/2; 11/5; 12/5; 12/5; 9/4; 5/2; 12/5; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-26 16:23:31 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 7/5; 7/5; 13/10; 13/8; 7/5; 27/20; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 23/17; ; ; 11/8; 27/20; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 19/10; 15/8; 2; 19/10; 13/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 19/10; 19/10; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 23/10; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-26 20:23:50 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 7/5; 7/5; 13/10; 13/8; 7/5; 27/20; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 23/17; ; ; 11/8; 13/10; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 2; 15/8; 2; 19/10; 13/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 15/8; 9/5; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-27 00:22:42 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 7/5; 7/5; 13/10; 13/10; 7/5; 27/20; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 23/17; ; ; 11/8; 13/10; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 2; 15/8; 2; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 19/10; 9/5; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-27 04:22:55 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 6/5; 7/5; 13/10; 13/10; 7/5; 27/20; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 23/17; ; ; 11/8; 13/10; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 2; 7/4; 2; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 19/10; 9/5; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-27 08:22:49 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 6/5; 7/5; 13/10; 13/10; 7/5; 27/20; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 23/17; ; ; 11/8; 11/8; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 2; 7/4; 2; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 19/10; 19/10; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 12/5; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 12/5; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-27 12:24:15 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 11/8; ; 5/4; 11/8; 6/5; 7/5; 13/10; 13/10; 7/5; 13/10; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 27/20; 11/8; 
Notts County; 19/10; 19/10; 15/8; 19/10; ; 15/8; 19/10; 7/4; 2; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 19/10; 19/10; 
Draw; 9/4; 12/5; 23/10; 12/5; ; 11/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-27 16:23:41 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 7/5; 7/5; 13/10; 13/10; 7/5; 5/4; 11/8; 6/5; 7/5; 13/10; 13/10; 7/5; 13/10; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 11/8; 11/8; 
Notts County; 19/10; 19/10; 15/8; 19/10; 19/10; 15/8; 19/10; 7/4; 2; 19/10; 15/8; 9/5; 19/10; 2; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 19/10; 19/10; 
Draw; 9/4; 12/5; 23/10; 12/5; 5/2; 11/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-27 20:24:04 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 7/5; 13/10; 13/10; 7/5; 6/5; 11/8; 6/5; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 19/10; 39/20; 21/10; 19/10; 39/20; 15/8; 7/4; 2; 2; 15/8; 9/5; 19/10; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 9/4; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 49/20; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 00:23:11 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 5/4; 13/10; 13/10; 7/5; 6/5; 11/8; 7/5; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 15/8; 15/8; 2; 2; 15/8; 9/5; 19/10; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 9/4; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 49/20; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 00:57:20 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 5/4; 13/10; 13/10; 7/5; 6/5; 11/8; 7/5; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 15/8; 15/8; 2; 2; 15/8; 9/5; 39/20; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 9/4; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 49/20; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 01:47:33 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 5/4; 13/10; 13/10; 7/5; 6/5; 11/8; 7/5; 13/10; 5/4; 7/5; 7/5; 5/4; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 15/8; 15/8; 2; 2; 15/8; 9/5; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 9/4; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 03:47:33 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 5/4; 13/10; 13/10; 7/5; 6/5; 11/8; 7/5; 13/10; 5/4; 7/5; 7/5; ; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 15/8; 15/8; 2; 2; 15/8; 9/5; ; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 9/4; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; ; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 04:23:03 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 5/4; 13/10; 13/10; 7/5; 6/5; 11/8; 7/5; 13/10; 5/4; 7/5; 7/5; ; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 15/8; 15/8; 2; 2; 15/8; 9/5; ; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 9/4; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; ; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 05:47:35 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 13/10; 5/4; 13/10; 13/10; 7/5; 6/5; 5/4; 7/5; 13/10; 5/4; 7/5; 7/5; 5/4; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 21/10; 15/8; 2; 2; 15/8; 9/5; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 9/4; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 06:33:59 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 13/10; 7/5; 13/10; 5/4; 7/5; 7/5; 5/4; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 2; 15/8; 2; 2; 15/8; 9/5; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
Draw; 13/5; 12/5; 23/10; 23/10; 5/2; 11/5; 13/5; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 21/10; 12/5; ; ; ; 11/5; ; ; ; ; 5/2; ; ; 12/5; 11/5; 
META; english/league-2/notts-county-v-luton; 2016-10-28 07:47:24 GMT+3; 2016-10-29 15:00; e70300-dr003
Luton; 11/8; 5/4; 13/10; 13/10; 7/5; 6/5; 13/10; 7/5; 13/10; 5/4; 7/5; 7/5; 5/4; 13/10; 11/8; ; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; 13/10; 
Notts County; 21/10; 2; 19/10; 21/10; 19/10; 39/20; 2; 15/8; 2; 2; 15/8; 9/5; 2; 11/5; 19/10; ; ; ; 24/13; ; ; ; ; 19/10; ; ; 2; 2; 
