META; english/league-2/grimsby-v-leyton-orient; 2016-08-14 00:21:39 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-14 04:21:12 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-14 08:21:16 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; ; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-14 12:21:41 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; 8/5; 3/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 8/5; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-14 16:22:06 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; 8/5; 3/2; ; ; 8/5; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 8/5; 13/8; ; ; 13/8; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-14 20:22:45 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; 8/5; 3/2; ; ; 8/5; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 8/5; 13/8; ; ; 13/8; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-15 00:21:07 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; 8/5; 3/2; ; ; 8/5; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 8/5; 13/8; ; ; 13/8; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-15 04:20:58 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; 8/5; 3/2; ; ; 8/5; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 8/5; 13/8; ; ; 13/8; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-15 08:20:58 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; 8/5; 3/2; ; ; 8/5; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 8/5; 13/8; ; ; 13/8; ; 17/10; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-15 12:22:05 GMT+3; 2016-08-20 15:00; e70300-dr003
Grimsby; 8/5; 3/2; ; ; 8/5; 6/4; 17/10; ; ; 8/5; ; 8/5; ; ; ; ; 8/5; 8/5; ; 8/5; ; ; ; ; ; ; 
Leyton Orient; 8/5; 13/8; ; ; 13/8; 6/4; 17/10; ; ; 8/5; ; 8/5; ; ; ; ; 8/5; 8/5; ; 8/5; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; 23/10; 23/10; 12/5; ; ; 12/5; ; 21/10; ; ; ; ; 12/5; 12/5; ; 12/5; ; ; ; ; ; ; 
META; english/league-2/grimsby-v-leyton-orient; 2016-08-15 16:21:32 GMT+3; 2016-08-20 15:00; e70300-dr003
Leyton Orient; 8/5; 13/8; ; 13/8; 13/8; 6/4; 17/10; ; 13/8; 8/5; ; 8/5; ; ; ; ; 8/5; 8/5; ; 8/5; ; ; ; ; 1/4; ; 
Grimsby; 8/5; 3/2; ; 17/10; 8/5; 6/4; 17/10; ; 13/8; 8/5; ; 8/5; ; ; ; ; 8/5; 8/5; ; 8/5; ; ; ; ; 20/21; ; 
