META; english/league-2/carlisle-v-plymouth; 2016-08-07 00:20:05 GMT+3; 2016-08-13 15:00; e70300-dr003
Carlisle; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Plymouth; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/carlisle-v-plymouth; 2016-08-07 04:19:22 GMT+3; 2016-08-13 15:00; e70300-dr003
Carlisle; ; 11/8; ; ; ; ; 29/20; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Plymouth; ; 9/5; ; ; ; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/carlisle-v-plymouth; 2016-08-07 08:19:45 GMT+3; 2016-08-13 15:00; e70300-dr003
Carlisle; ; 11/8; ; ; ; ; 29/20; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Plymouth; ; 9/5; ; ; ; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/carlisle-v-plymouth; 2016-08-07 12:19:44 GMT+3; 2016-08-13 15:00; e70300-dr003
Carlisle; 13/10; 11/8; ; ; 13/10; ; 29/20; ; ; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; 
Plymouth; 21/10; 9/5; ; ; 2; ; 2; ; ; ; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 9/4; ; 23/10; ; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; 
META; english/league-2/carlisle-v-plymouth; 2016-08-07 16:19:53 GMT+3; 2016-08-13 15:00; e70300-dr003
Carlisle; 13/10; 11/8; 5/4; 13/10; 13/10; 5/4; 11/8; ; 13/10; ; ; 11/8; ; 13/10; ; 13/10; 11/8; ; ; ; 13/10; 11/8; ; ; ; ; 
Plymouth; 21/10; 9/5; 2; 2; 2; 39/20; 85/40; ; 85/40; ; ; 2; ; 21/10; ; 21/10; 2; ; ; ; 37/19; 20/9; ; ; ; ; 
Draw; 9/4; 23/10; 9/4; 23/10; 9/4; 11/5; 23/10; ; 23/10; ; ; 9/4; ; 9/4; ; 23/10; 9/4; ; ; ; 28/13; 12/5; ; ; ; ; 
META; english/league-2/carlisle-v-plymouth; 2016-08-07 20:20:00 GMT+3; 2016-08-13 15:00; e70300-dr003
Carlisle; 13/10; 11/8; 5/4; 13/10; 13/10; 5/4; 13/10; ; 13/10; 13/10; ; 11/8; ; 13/10; ; 13/10; 11/8; 13/10; ; 13/10; 5/4; 11/8; ; ; 5/6; ; 
Plymouth; 21/10; 9/5; 2; 2; 2; 39/20; 85/40; ; 85/40; 21/10; ; 2; ; 21/10; ; 21/10; 2; 21/10; ; 21/10; 39/19; 20/9; ; ; 13/10; ; 
Draw; 9/4; 23/10; 9/4; 23/10; 9/4; 11/5; 23/10; ; 23/10; 9/4; ; 9/4; ; 9/4; ; 23/10; 9/4; 9/4; ; 9/4; 9/4; 12/5; ; ; 9/5; ; 
META; english/league-2/carlisle-v-plymouth; 2016-08-08 00:19:45 GMT+3; 2016-08-13 15:00; e70300-dr003
