META; english/league-2/morecambe-v-blackpool; 2016-08-07 00:20:22 GMT+3; 2016-08-13 15:00; e70300-dr003
Blackpool; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morecambe; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/morecambe-v-blackpool; 2016-08-07 04:19:39 GMT+3; 2016-08-13 15:00; e70300-dr003
Blackpool; ; 13/10; ; ; ; ; 6/4; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morecambe; ; 19/10; ; ; ; ; 2; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/morecambe-v-blackpool; 2016-08-07 08:20:02 GMT+3; 2016-08-13 15:00; e70300-dr003
Blackpool; ; 13/10; ; ; ; ; 6/4; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morecambe; ; 19/10; ; ; ; ; 2; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/morecambe-v-blackpool; 2016-08-07 12:20:02 GMT+3; 2016-08-13 15:00; e70300-dr003
Blackpool; 13/10; 13/10; ; ; ; ; 6/4; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morecambe; 21/10; 19/10; ; ; ; ; 2; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/morecambe-v-blackpool; 2016-08-07 16:20:12 GMT+3; 2016-08-13 15:00; e70300-dr003
