Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 9/4; 9/4; ; 11/5; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 23/10; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-10 20:24:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 11/10; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 23/20; 6/5; 
Draw; 12/5; 23/10; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 11/5; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 23/10; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-11 00:21:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 11/10; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 10/9; 6/5; 
Draw; 12/5; 23/10; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 
Wycombe; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 11/5; 12/5; ; ; ; 12/5; ; ; ; ; 9/4; 11/5; ; 12/5; 23/10; 
META; english/league-2/mansfield-v-wycombe; 2016-10-11 04:22:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Mansfield; 6/5; 11/10; 5/4; 13/10; 6/5; 23/20; 5/4; 1; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; ; ; ; 1; ; ; ; ; 6/5; 5/4; ; 23/20; 6/5; 
Draw; 12/5; 23/10; 41/20; 21/10; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 21/10; ; ; ; 9/4; ; ; ; ; 23/10; 11/5; ; 11/5; 21/10; 
