META; english/league-2/barnet-v-exeter; 2016-10-03 16:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-05 00:23:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-05 04:23:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-05 08:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-05 12:24:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-05 16:23:52 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-05 20:23:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-06 00:22:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-06 04:22:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-06 08:22:21 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-06 12:22:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-06 16:23:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-06 20:24:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-07 00:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-07 04:22:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-07 08:22:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-07 12:24:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-07 16:23:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-07 20:25:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-08 00:23:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-08 04:23:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-08 08:24:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-08 12:26:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-08 16:24:27 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-08 20:24:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Exeter; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-09 00:22:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; 13/10; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Exeter; ; 19/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-09 04:22:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; 13/10; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Exeter; ; 19/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-09 08:22:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; ; 13/10; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Exeter; ; 19/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-09 12:23:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 6/5; 13/10; ; ; 5/4; ; 13/10; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Exeter; 9/4; 19/10; ; ; 11/5; ; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-09 16:24:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 6/5; 13/10; 23/20; ; 5/4; ; 6/5; ; 5/4; 6/5; ; 6/5; ; 6/5; ; ; ; ; 6/5; ; 6/5; ; ; ; ; ; 1/4; ; 
Exeter; 9/4; 19/10; 43/20; ; 11/5; ; 23/10; ; 23/10; 9/4; ; 9/4; ; 23/10; ; ; ; ; 9/4; ; 9/4; ; ; ; ; ; 1/4; ; 
Draw; 9/4; 23/10; 23/10; ; 23/10; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; ; ; ; 11/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-09 20:23:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 21/20; 13/10; 21/20; ; 5/4; 1; 23/20; ; 11/10; 6/5; 11/10; 6/5; ; ; 11/10; ; ; ; 6/5; 11/10; 6/5; ; ; ; ; ; 1; ; 
Draw; 23/10; 23/10; 47/20; ; 23/10; 11/5; 5/2; ; 12/5; 23/10; 5/2; 9/4; ; ; 23/10; ; ; ; 23/10; 11/5; 23/10; ; ; ; ; ; 11/5; ; 
Exeter; 13/5; 19/10; 12/5; ; 11/5; 23/10; 23/10; ; 5/2; 9/4; 23/10; 9/4; ; ; 5/2; ; ; ; 9/4; 11/5; 9/4; ; ; ; ; ; 9/4; ; 
META; english/league-2/barnet-v-exeter; 2016-10-10 00:22:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 21/20; 13/10; 21/20; 23/20; 5/4; 1; 23/20; ; 11/10; 6/5; 11/10; 6/5; ; 11/10; 11/10; ; ; ; 6/5; 11/10; 6/5; ; ; ; ; ; 1; ; 
Draw; 23/10; 23/10; 47/20; 23/10; 23/10; 11/5; 5/2; ; 12/5; 23/10; 5/2; 9/4; ; 12/5; 23/10; ; ; ; 23/10; 11/5; 23/10; ; ; ; ; ; 11/5; ; 
Exeter; 13/5; 19/10; 12/5; 12/5; 11/5; 23/10; 23/10; ; 5/2; 9/4; 23/10; 9/4; ; 12/5; 5/2; ; ; ; 9/4; 11/5; 9/4; ; ; ; ; ; 9/4; ; 
META; english/league-2/barnet-v-exeter; 2016-10-10 04:22:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 21/20; 13/10; 21/20; 23/20; 5/4; 1; 11/10; ; 11/10; 6/5; 21/20; 6/5; ; 11/10; 11/10; ; ; ; 6/5; 11/10; 6/5; ; ; ; ; ; 20/21; ; 
Draw; 23/10; 23/10; 47/20; 23/10; 23/10; 11/5; 5/2; ; 12/5; 23/10; 5/2; 9/4; ; 12/5; 23/10; ; ; ; 23/10; 11/5; 23/10; ; ; ; ; ; 11/5; ; 
Exeter; 13/5; 19/10; 12/5; 12/5; 11/5; 23/10; 5/2; ; 5/2; 9/4; 12/5; 9/4; ; 12/5; 5/2; ; ; ; 9/4; 11/5; 9/4; ; ; ; ; ; 9/4; ; 
META; english/league-2/barnet-v-exeter; 2016-10-10 08:22:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 21/20; 13/10; 11/10; 6/5; 5/4; 21/20; 23/20; ; 11/10; 6/5; 11/10; 6/5; ; 11/10; 11/10; ; ; ; 6/5; 11/10; 6/5; ; ; ; ; ; 21/20; ; 
Draw; 23/10; 23/10; 47/20; 9/4; 23/10; 11/5; 5/2; ; 5/2; 23/10; 5/2; 9/4; ; 49/20; 23/10; ; ; ; 23/10; 11/5; 23/10; ; ; ; ; ; 12/5; ; 
Exeter; 13/5; 19/10; 23/10; 12/5; 11/5; 23/10; 12/5; ; 12/5; 9/4; 23/10; 9/4; ; 47/20; 12/5; ; ; ; 9/4; 11/5; 9/4; ; ; ; ; ; 12/5; ; 
META; english/league-2/barnet-v-exeter; 2016-10-10 12:23:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 23/20; 13/10; 23/20; 5/4; 6/5; 11/10; 5/4; ; 6/5; 6/5; 6/5; 5/4; 6/5; 5/4; 6/5; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; ; ; 23/20; 6/5; 
Exeter; 12/5; 19/10; 21/10; 21/10; 11/5; 43/20; 11/5; ; 23/10; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; ; ; 9/4; 9/4; 
Draw; 23/10; 23/10; 23/10; 12/5; 12/5; 11/5; 12/5; ; 12/5; 12/5; 9/4; 12/5; 12/5; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; ; ; 23/10; 23/10; 
META; english/league-2/barnet-v-exeter; 2016-10-10 16:22:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 23/20; 13/10; 5/4; 5/4; 6/5; 11/10; 13/10; 11/10; 5/4; 5/4; 6/5; 5/4; ; 13/10; 6/5; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 5/4; ; 6/5; 5/4; 
Exeter; 12/5; 19/10; 2; 2; 11/5; 41/20; 2; 21/10; 9/4; 21/10; 9/4; 21/10; ; 21/10; 11/5; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 21/10; ; 2; 21/10; 
Draw; 23/10; 23/10; 23/10; 5/2; 12/5; 9/4; 5/2; 21/10; 12/5; 12/5; 9/4; 12/5; ; 23/10; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 23/10; ; 9/4; 9/4; 
META; english/league-2/barnet-v-exeter; 2016-10-10 20:23:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 23/20; 13/10; 5/4; 5/4; 6/5; 11/10; 13/10; 11/10; 13/10; 5/4; 5/4; 5/4; 5/4; 13/10; 6/5; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 5/4; ; 6/5; 5/4; 
Exeter; 12/5; 19/10; 39/20; 2; 11/5; 41/20; 2; 21/10; 11/5; 2; 21/10; 21/10; 2; 2; 11/5; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 21/10; ; 2; 2; 
Draw; 23/10; 23/10; 23/10; 5/2; 12/5; 9/4; 5/2; 21/10; 12/5; 12/5; 12/5; 12/5; 49/20; 23/10; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 23/10; ; 9/4; 9/4; 
META; english/league-2/barnet-v-exeter; 2016-10-11 00:21:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 5/4; 5/4; ; 13/10; 11/8; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 13/10; ; 5/4; 5/4; 
Exeter; 21/10; 19/10; 39/20; 2; 11/5; 39/20; 2; 21/10; 11/5; 2; 21/10; 21/10; ; 2; 19/10; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 2; ; 2; 9/5; 
Draw; 23/10; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; ; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 9/4; 2; 
META; english/league-2/barnet-v-exeter; 2016-10-11 04:22:08 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 5/4; 5/4; ; 13/10; 11/8; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 13/10; ; 13/10; 5/4; 
Exeter; 21/10; 19/10; 39/20; 2; 11/5; 39/20; 2; 21/10; 11/5; 2; 21/10; 21/10; ; 2; 19/10; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 2; ; 2; 2; 
Draw; 23/10; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; ; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 9/4; 9/4; 
META; english/league-2/barnet-v-exeter; 2016-10-11 08:22:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 13/10; ; 13/10; 5/4; 
Exeter; 21/10; 19/10; 39/20; 2; 11/5; 39/20; 2; 21/10; 11/5; 2; 21/10; 21/10; 2; 2; 19/10; ; ; 9/4; 11/5; 9/4; ; ; ; 9/4; 2; ; 2; 2; 
Draw; 23/10; 23/10; 23/10; 12/5; 12/5; 9/4; 12/5; 21/10; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; 12/5; ; ; 23/10; 11/5; 23/10; ; ; ; 23/10; 9/4; ; 9/4; 9/4; 
META; english/league-2/barnet-v-exeter; 2016-10-11 12:23:03 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 13/10; 13/10; 13/10; 13/10; 6/5; 6/5; 11/8; 11/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; ; ; 6/5; 11/10; 6/5; ; ; ; 6/5; 13/10; ; 13/10; 5/4; 
