META; english/league-2/newport-county-v-colchester; 2017-01-08 00:23:02 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newport County; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-08 04:21:47 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newport County; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-08 08:21:55 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newport County; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-08 12:22:39 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newport County; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-08 16:22:46 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; 7/5; ; ; ; ; ; ; 
Newport County; 2; 9/5; ; ; ; ; 2; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; 21/10; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-08 20:22:56 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 11/8; 13/10; ; ; ; 7/5; ; 13/10; 13/10; 5/4; ; 13/10; ; ; 11/8; 5/4; ; ; ; 5/4; 7/5; ; ; ; ; ; ; 
Newport County; 2; 9/5; 19/10; ; ; ; 19/10; ; 2; 19/10; 19/10; ; 39/20; ; ; 2; 37/19; ; ; ; 37/19; 21/10; ; ; ; ; ; ; 
Draw; 12/5; 23/10; 23/10; ; ; ; 12/5; ; 5/2; 12/5; 23/10; ; 49/20; ; ; 12/5; 40/17; ; ; ; 40/17; 5/2; ; ; ; ; ; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-09 00:21:45 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 11/8; 13/10; ; 7/5; ; 7/5; ; 13/10; 13/10; 13/10; ; 13/10; ; ; 7/5; 23/17; ; ; ; 23/17; 7/5; ; ; ; ; 5/4; ; 
Newport County; 2; 9/5; 15/8; ; 2; ; 19/10; ; 2; 19/10; 15/8; ; 39/20; ; ; 2; 37/19; ; ; ; 37/19; 21/10; ; ; ; ; 19/10; ; 
Draw; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; ; 5/2; 12/5; 23/10; ; 49/20; ; ; 12/5; 9/4; ; ; ; 9/4; 5/2; ; ; ; ; 9/4; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-09 04:21:28 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 11/8; 13/10; 7/5; 7/5; ; 29/20; ; 7/5; 13/10; 13/10; ; 27/20; ; ; 7/5; 23/17; 11/8; ; 11/8; 23/17; 7/5; ; 11/8; ; ; 5/4; ; 
Newport County; 2; 9/5; 15/8; 19/10; 2; ; 19/10; ; 2; 19/10; 15/8; ; 19/10; ; ; 2; 19/10; 37/19; ; 19/10; 19/10; 21/10; ; 37/19; ; ; 19/10; ; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 23/10; ; 12/5; ; ; 12/5; 9/4; 9/4; ; 9/4; 9/4; 5/2; ; 9/4; ; ; 23/10; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-09 08:21:38 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 11/8; 13/10; 7/5; 7/5; ; 29/20; ; 7/5; 13/10; 13/10; ; 27/20; ; ; 7/5; 23/17; 11/8; ; 11/8; 23/17; 7/5; ; 11/8; ; ; 5/4; ; 
Newport County; 2; 9/5; 15/8; 19/10; 2; ; 19/10; ; 2; 19/10; 15/8; ; 19/10; ; ; 2; 19/10; 37/19; ; 19/10; 19/10; 21/10; ; 37/19; ; ; 19/10; ; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 23/10; ; 12/5; ; ; 12/5; 9/4; 9/4; ; 9/4; 9/4; 5/2; ; 9/4; ; ; 23/10; ; 
META; english/league-2/newport-county-v-colchester; 2017-01-09 12:21:59 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 11/8; 13/10; 11/8; 11/8; 5/4; 11/8; 5/4; 7/5; 13/10; 13/10; ; 13/10; ; 11/8; 11/8; 23/17; 11/8; 23/17; 11/8; 23/17; 7/5; 5/4; 11/8; ; ; 5/4; 13/10; 
Newport County; 2; 19/10; 15/8; 2; 21/10; 15/8; 2; 9/5; 2; 19/10; 15/8; ; 39/20; ; 19/10; 2; 37/19; 37/19; 37/19; 19/10; 37/19; 21/10; 19/10; 37/19; ; ; 19/10; 19/10; 
Draw; 12/5; 12/5; 23/10; 9/4; 12/5; 9/4; 12/5; 11/5; 12/5; 12/5; 23/10; ; 12/5; ; 12/5; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; 5/2; 12/5; 9/4; ; ; 23/10; 23/10; 
META; english/league-2/newport-county-v-colchester; 2017-01-09 16:22:36 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; ; 5/4; 13/10; 5/4; 23/17; 5/4; 5/4; 11/8; 5/4; 23/18; 13/10; ; 6/5; 5/4; 
Colchester; 13/10; 13/10; 5/4; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 23/18; 13/10; ; 5/4; 5/4; 13/10
Newport County; 2; 2; 39/20; 21/10; 21/10; 19/10; 2; 2; 2; 2; 2; 7/4; 21/10; 2; 21/10; 2; 39/19; 37/19; 2; 39/19; 113/50; 19/10; 39/19; 2; ; 21/10; 2; 21/10
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 23/10; 12/5; 12/5; 12/5; 11/5; 49/20; 12/5; 23/10; 5/2; 40/17; 5/2; 23/10; 40/17; 5/2; 12/5; 40/17; 23/10; ; 12/5; 23/10; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-12 16:24:15 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 13/10; 5/4; 5/4; 13/10; 11/8; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 32/25; 5/4; 23/18; 13/10; ; 5/4; 6/5; 5/4
Newport County; 2; 21/10; 2; 21/10; 21/10; 19/10; 2; 21/10; 2; 2; 2; 21/10; 21/10; 2; 21/10; 11/5; 39/19; 37/19; 2; 39/19; 23/10; 19/10; 39/19; 2; ; 21/10; 9/5; 21/10
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 49/20; 12/5; 23/10; 12/5; 40/17; 5/2; 23/10; 40/17; 5/2; 23/10; 40/17; 23/10; ; 12/5; 23/10; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-12 20:23:07 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 5/4; 11/10; 23/20; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 5/4; 23/20; 23/20; 23/20; 6/5; 15/13; 21/20; 5/4; 15/13; 121/100; 15/13; 23/18; 23/20; ; 10/9; 10/9; 23/20
Newport County; 21/10; 21/10; 23/10; 12/5; 12/5; 21/10; 23/10; 21/10; 12/5; 12/5; 9/4; 21/10; 23/10; 5/2; 23/10; 11/5; 23/10; 12/5; 2; 23/10; 123/50; 11/5; 39/19; 9/4; ; 12/5; 11/5; 5/2
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 23/10; 12/5; 5/2; 12/5; 40/17; 12/5; ; 12/5; 23/10; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 00:21:49 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 23/20; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 29/25; 15/13; 19/17; 23/20; ; 23/20; 10/9; 23/20
Newport County; 21/10; 23/10; 23/10; 12/5; 12/5; 21/10; 23/10; 21/10; 12/5; 12/5; 9/4; 9/4; 47/20; 5/2; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 63/25; 11/5; 23/10; 9/4; ; 12/5; 9/4; 5/2
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; 12/5; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 00:47:26 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 23/20; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 29/25; 15/13; 19/17; 23/20; ; 10/9; 10/9; 23/20
Newport County; 21/10; 23/10; 23/10; 12/5; 12/5; 21/10; 23/10; 21/10; 12/5; 12/5; 9/4; 9/4; 47/20; 5/2; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 63/25; 11/5; 23/10; 9/4; ; 12/5; 9/4; 5/2
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; 12/5; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 01:46:57 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 23/20; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 29/25; 15/13; 19/17; 23/20; ; 10/9; 10/9; 23/20
Newport County; 21/10; 23/10; 23/10; 12/5; 12/5; 21/10; 23/10; 21/10; 12/5; 12/5; 9/4; 9/4; 47/20; 5/2; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 63/25; 11/5; 23/10; 9/4; ; 12/5; 9/4; 5/2
Draw; 5/2; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 51/20; 12/5; 12/5; 12/5; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 03:46:50 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 11/10; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 119/100; 15/13; 19/17; 11/10; ; 10/9; 10/9; 23/20
Newport County; 5/2; 23/10; 23/10; 12/5; 5/2; 21/10; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 62/25; 11/5; 23/10; 12/5; ; 12/5; 9/4; 5/2
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 04:21:46 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 11/10; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 119/100; 15/13; 19/17; 11/10; ; 10/9; 10/9; 23/20
Newport County; 5/2; 23/10; 23/10; 12/5; 5/2; 21/10; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 62/25; 11/5; 23/10; 12/5; ; 12/5; 9/4; 5/2
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 05:46:52 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 11/10; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 119/100; 15/13; 19/17; 11/10; ; 10/9; 10/9; 23/20
Newport County; 5/2; 23/10; 23/10; 12/5; 5/2; 21/10; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 62/25; 11/5; 23/10; 12/5; ; 12/5; 9/4; 5/2
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 06:28:26 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 11/10; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 119/100; 15/13; 19/17; 11/10; ; 10/9; ; 23/20
Newport County; 5/2; 23/10; 23/10; 12/5; 5/2; 11/5; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 62/25; 11/5; 23/10; 12/5; ; 12/5; ; 5/2
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 9/4; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; ; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 07:46:55 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 11/10; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 119/100; 15/13; 19/17; 11/10; ; 23/20; 10/9; 23/20
Newport County; 5/2; 23/10; 23/10; 12/5; 5/2; 11/5; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 62/25; 11/5; 23/10; 12/5; ; 12/5; 12/5; 5/2
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 9/4; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 5/2; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 08:21:35 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 11/10; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 119/100; 15/13; 19/17; 11/10; ; 23/20; 10/9; 23/20
Newport County; 5/2; 23/10; 23/10; 12/5; 5/2; 11/5; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 62/25; 11/5; 23/10; 12/5; ; 12/5; 12/5; 5/2
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 9/4; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 5/2; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 09:46:52 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 11/10; 11/10; 11/10; 23/20; 21/20; 23/20; 6/5; 6/5; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 15/13; 11/10; 21/20; 10/9; 11/10; 119/100; 15/13; 19/17; 11/10; ; 23/20; 10/9; 23/20
Newport County; 5/2; 23/10; 23/10; 12/5; 12/5; 11/5; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 62/25; 11/5; 23/10; 12/5; ; 12/5; 12/5; 5/2
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 9/4; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 5/2; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 11:47:33 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 23/20; 6/5; 5/4; 13/10; 11/10; 13/10; 6/5; 5/4; 6/5; 6/5; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 21/20; 10/9; 6/5; 119/100; 15/13; 19/17; 6/5; ; 6/5; 6/5; 5/4
Newport County; 5/2; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 23/10; 21/10; 23/10; 11/5; 12/5; 23/10; 11/5; 123/50; 11/5; 23/10; 11/5; ; 11/5; 11/5; 9/4
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 5/2; 49/20; 5/2; 12/5; 12/5; 40/17; 5/2; 12/5; 40/17; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 12:25:21 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 23/20; 6/5; 5/4; 13/10; 11/10; 13/10; 6/5; 5/4; 6/5; 6/5; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 21/20; 10/9; 6/5; 119/100; 15/13; 19/17; 6/5; ; 6/5; 6/5; 5/4
Newport County; 5/2; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 21/10; 23/10; 11/5; 11/5; 9/4; 9/4; 23/10; 21/10; 9/4; 11/5; 12/5; 23/10; 11/5; 123/50; 11/5; 23/10; 11/5; ; 11/5; 11/5; 9/4
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 49/20; 5/2; 12/5; 5/2; 40/17; 5/2; 12/5; 40/17; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 13:01:00 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 23/20; 6/5; 5/4; 13/10; 11/10; 13/10; 6/5; 5/4; 6/5; 6/5; 23/20; 6/5; 5/4; 5/4; 6/5; 6/5; 21/20; 10/9; 6/5; 119/100; 15/13; 19/17; 6/5; ; 6/5; 6/5; 5/4
Newport County; 5/2; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 21/10; 23/10; 11/5; 11/5; 9/4; 9/4; 23/10; 21/10; 9/4; 11/5; 12/5; 23/10; 11/5; 123/50; 11/5; 23/10; 11/5; ; 11/5; 11/5; 9/4
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 49/20; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 13:48:15 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 23/20; 6/5; 5/4; 13/10; 11/10; 13/10; 6/5; 5/4; 6/5; 5/4; 5/4; 6/5; 13/10; 5/4; 6/5; 6/5; 21/20; 10/9; 6/5; 119/100; 15/13; 19/17; 6/5; ; 6/5; 6/5; 5/4
Newport County; 5/2; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 21/10; 23/10; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 11/5; 12/5; 23/10; 11/5; 123/50; 11/5; 23/10; 11/5; ; 9/4; 11/5; 23/10
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 15:47:32 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 6/5; 23/20; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 21/20; 10/9; 6/5; 119/100; 15/13; 19/17; 6/5; ; 6/5; 6/5; 5/4
Newport County; 5/2; 9/4; 43/20; 11/5; 23/10; 21/10; 9/4; 21/10; 23/10; 11/5; 11/5; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 12/5; 23/10; 11/5; 123/50; 11/5; 23/10; 11/5; ; 23/10; 11/5; 23/10
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 13/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 16:22:40 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 6/5; 23/20; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 21/20; 10/9; 6/5; 119/100; 15/13; 19/17; 6/5; ; 6/5; 6/5; 5/4
Newport County; 5/2; 9/4; 43/20; 11/5; 23/10; 21/10; 9/4; 21/10; 23/10; 11/5; 11/5; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 12/5; 23/10; 11/5; 123/50; 11/5; 23/10; 11/5; ; 23/10; 11/5; 23/10
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 13/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 17:47:09 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 6/5; 23/20; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 21/20; 10/9; 6/5; 119/100; 15/13; 19/17; 6/5; ; 6/5; 6/5; 5/4
Newport County; 5/2; 9/4; 43/20; 11/5; 23/10; 21/10; 9/4; 21/10; 23/10; 9/4; 11/5; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 12/5; 23/10; 11/5; 123/50; 11/5; 23/10; 11/5; ; 23/10; 11/5; 23/10
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 13/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 18:30:03 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 6/5; 23/20; 5/4; 5/4; 11/10; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 21/20; 10/9; ; 119/100; 15/13; 19/17; 6/5; ; 6/5; 23/20; 6/5
Newport County; 5/2; 9/4; 43/20; 11/5; 23/10; 21/10; 9/4; 21/10; 23/10; 9/4; 11/5; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 12/5; 23/10; ; 123/50; 11/5; 23/10; 11/5; ; 23/10; 11/5; 23/10
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 13/5; 12/5; 12/5; 12/5; 5/2; 12/5; ; 64/25; 12/5; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/league-2/newport-county-v-colchester; 2017-01-13 19:47:06 GMT+2; 2017-01-14 15:00; e70300-dr003
Colchester; 6/5; 6/5; 23/20; 6/5; 6/5; 11/10; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 5/4; 5/4; 5/4; 15/13; 21/20; 10/9; 15/13; 119/100; 15/13; 19/17; 23/20; ; 6/5; 6/5; 6/5
Newport County; 5/2; 9/4; 43/20; 9/4; 23/10; 21/10; 23/10; 21/10; 23/10; 9/4; 9/4; 21/10; 9/4; 23/10; 21/10; 9/4; 9/4; 12/5; 23/10; 9/4; 123/50; 11/5; 23/10; 9/4; ; 23/10; 9/4; 23/10
