META; english/league-2/mansfield-v-cheltenham; 2016-08-07 00:20:20 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cheltenham; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-07 04:19:37 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; ; 13/10; ; ; ; ; 7/5; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cheltenham; ; 19/10; ; ; ; ; 21/10; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-07 08:20:00 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; ; 13/10; ; ; ; ; 7/5; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cheltenham; ; 19/10; ; ; ; ; 21/10; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-07 12:19:58 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 13/10; 13/10; ; ; ; ; 7/5; ; ; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; 
Cheltenham; 21/10; 19/10; ; ; ; ; 21/10; ; ; ; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-07 16:20:10 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; ; 7/5; ; ; 11/8; ; 13/10; ; 13/10; 11/8; ; ; ; 5/4; 23/17; ; ; ; ; 
Cheltenham; 21/10; 19/10; 2; 2; 2; 39/20; 85/40; ; 2; ; ; 2; ; 21/10; ; 21/10; 2; ; ; ; 2; 43/19; ; ; ; ; 
Draw; 9/4; 23/10; 9/4; 12/5; 9/4; 11/5; 23/10; ; 23/10; ; ; 9/4; ; 9/4; ; 23/10; 9/4; ; ; ; 11/5; 12/5; ; ; ; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-07 20:20:15 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; ; 7/5; 13/10; ; 11/8; ; 13/10; ; 13/10; 11/8; 13/10; ; 13/10; 5/4; 23/17; ; ; 5/6; ; 
Cheltenham; 21/10; 19/10; 2; 2; 2; 39/20; 85/40; ; 2; 21/10; ; 2; ; 21/10; ; 21/10; 2; 21/10; ; 21/10; 39/19; 43/19; ; ; 6/5; ; 
Draw; 9/4; 23/10; 9/4; 12/5; 9/4; 11/5; 23/10; ; 23/10; 9/4; ; 9/4; ; 9/4; ; 23/10; 9/4; 9/4; ; 9/4; 11/5; 12/5; ; ; 6/4; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-08 00:20:00 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; ; 7/5; 13/10; ; 11/8; ; 13/10; ; 13/10; 11/8; 13/10; ; 13/10; 5/4; 23/17; ; ; 5/6; ; 
Cheltenham; 21/10; 19/10; 2; 2; 2; 39/20; 85/40; ; 2; 21/10; ; 2; ; 21/10; ; 21/10; 2; 21/10; ; 21/10; 39/19; 43/19; ; ; 6/5; ; 
Draw; 9/4; 23/10; 9/4; 12/5; 9/4; 11/5; 23/10; ; 23/10; 9/4; ; 9/4; ; 9/4; ; 23/10; 9/4; 9/4; ; 9/4; 11/5; 12/5; ; ; 6/4; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-08 04:19:33 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; ; 7/5; 13/10; ; 11/8; ; 13/10; ; 13/10; 11/8; 13/10; ; 13/10; 5/4; 23/17; ; ; 20/21; ; 
Cheltenham; 21/10; 19/10; 2; 2; 2; 39/20; 85/40; ; 2; 21/10; ; 2; ; 21/10; ; 21/10; 2; 21/10; ; 21/10; 39/19; 43/19; ; ; 8/5; ; 
Draw; 9/4; 23/10; 9/4; 12/5; 9/4; 11/5; 23/10; ; 23/10; 9/4; ; 9/4; ; 9/4; ; 23/10; 9/4; 9/4; ; 9/4; 11/5; 12/5; ; ; 7/4; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-08 08:19:38 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; ; 13/10; 13/10; ; 11/8; ; 13/10; ; 13/10; 11/8; 13/10; ; 13/10; 5/4; 23/17; ; ; 4/5; ; 
Cheltenham; 21/10; 19/10; 2; 2; 2; 39/20; 85/40; ; 11/5; 21/10; ; 2; ; 21/10; ; 21/10; 2; 21/10; ; 21/10; 39/19; 43/19; ; ; 6/5; ; 
Draw; 9/4; 23/10; 9/4; 12/5; 9/4; 11/5; 23/10; ; 23/10; 9/4; ; 9/4; ; 9/4; ; 23/10; 9/4; 9/4; ; 9/4; 11/5; 12/5; ; ; 7/4; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-08 12:19:51 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 13/10; 7/5; 7/5; 13/10; 5/4; 6/4; ; 13/10; 13/10; 7/5; 11/8; ; 27/20; ; 7/5; 11/8; 13/10; ; 13/10; 13/10; 17/12; ; ; 5/6; ; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 39/20; 19/10; ; 11/5; 21/10; 19/10; 2; ; 2; ; 2; 2; 21/10; ; 21/10; 2; 28/13; ; ; 5/4; ; 
Draw; 9/4; 23/10; 43/20; 11/5; 9/4; 11/5; 23/10; ; 23/10; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 9/4; 9/4; ; 9/4; 9/4; 12/5; ; ; 9/5; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-08 16:19:56 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 7/5; 7/5; 7/5; 27/20; 6/4; ; 7/5; 7/5; 7/5; 11/8; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; ; 7/5; 23/17; 17/12; ; ; 10/11; ; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 20/11; 19/10; ; 2; 19/10; 19/10; 2; 9/5; 19/10; 19/10; 2; 2; 19/10; ; 19/10; 19/10; 28/13; ; ; 6/5; ; 
Draw; 9/4; 12/5; 43/20; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 11/5; 9/4; 23/10; ; 23/10; 11/5; 12/5; ; ; 11/5; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-08 20:20:36 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; ; 7/5; 23/17; 17/12; 7/5; ; 10/11; ; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 20/11; 2; 13/8; 2; 19/10; 19/10; 7/4; 9/5; 19/10; 19/10; 2; 15/8; 19/10; ; 19/10; 19/10; 28/13; 24/13; ; 6/5; ; 
Draw; 9/4; 12/5; 43/20; 9/4; 23/10; 21/10; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 9/4; 11/5; 12/5; 23/10; ; 23/10; 11/5; 12/5; 28/11; ; 11/5; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-09 00:20:08 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 17/12; 7/5; ; 1; ; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 20/11; 2; 13/8; 2; 19/10; 19/10; 7/4; 9/5; 19/10; 19/10; 2; 15/8; 19/10; 7/4; 19/10; 19/10; 28/13; 24/13; ; 6/5; ; 
Draw; 9/4; 12/5; 43/20; 9/4; 23/10; 21/10; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 9/4; 11/5; 12/5; 23/10; 21/10; 23/10; 11/5; 12/5; 28/11; ; 11/5; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-09 04:20:18 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 17/12; 7/5; ; 27/20; ; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 20/11; 2; 13/8; 2; 19/10; 19/10; 7/4; 9/5; 19/10; 19/10; 2; 15/8; 19/10; 7/4; 19/10; 19/10; 28/13; 19/10; ; 13/8; ; 
Draw; 9/4; 12/5; 43/20; 9/4; 23/10; 21/10; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 12/5; 23/10; 21/10; 23/10; 11/5; 12/5; 5/2; ; 11/5; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-09 08:20:14 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 17/12; 7/5; ; 4/11; ; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 20/11; 2; 13/8; 2; 19/10; 19/10; 7/4; 9/5; 19/10; 19/10; 2; 15/8; 19/10; 7/4; 19/10; 19/10; 28/13; 19/10; ; 13/8; ; 
Draw; 9/4; 12/5; 43/20; 9/4; 23/10; 21/10; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 12/5; 23/10; 21/10; 23/10; 11/5; 12/5; 5/2; ; 11/5; ; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-09 12:20:57 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 17/12; 7/5; ; 4/11; 7/5; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 20/11; 2; 13/8; 2; 19/10; 19/10; 7/4; 9/5; 19/10; 19/10; 2; 15/8; 19/10; 7/4; 19/10; 19/10; 28/13; 19/10; ; 13/8; 13/8; 
Draw; 9/4; 12/5; 43/20; 9/4; 23/10; 21/10; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 12/5; 23/10; 21/10; 23/10; 11/5; 12/5; 5/2; ; 11/5; 2; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-09 16:20:50 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 7/5; 7/5; 7/5; 27/20; 29/20; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 17/12; 7/5; ; 4/11; 7/5; 
Cheltenham; 19/10; 19/10; 15/8; 2; 2; 20/11; 2; 13/8; 2; 19/10; 19/10; 7/4; 9/5; 19/10; 19/10; 2; 15/8; 19/10; 7/4; 19/10; 19/10; 28/13; 19/10; ; 13/8; 13/8; 
Draw; 9/4; 12/5; 43/20; 9/4; 23/10; 21/10; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 12/5; 23/10; 21/10; 23/10; 11/5; 12/5; 5/2; ; 11/5; 2; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-09 20:20:48 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 27/20; 11/8; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 17/12; 7/5; ; 13/10; 13/10; 
Cheltenham; 19/10; 19/10; 39/20; 2; 2; 37/20; 2; 13/8; 2; 19/10; 19/10; 7/4; 9/5; 39/20; 2; 2; 15/8; 19/10; 7/4; 19/10; 19/10; 28/13; 19/10; ; 8/5; 7/4; 
Draw; 9/4; 12/5; 43/20; 23/10; 23/10; 11/5; 12/5; 9/4; 23/10; 23/10; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 12/5; 23/10; 21/10; 23/10; 9/4; 12/5; 5/2; ; 11/5; 2; 
META; english/league-2/mansfield-v-cheltenham; 2016-08-10 00:20:27 GMT+3; 2016-08-13 15:00; e70300-dr003
Mansfield; 7/5; 7/5; 27/20; 11/8; 7/5; 13/10; 7/5; 13/10; 7/5; 7/5; 7/5; 5/4; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; ; 17/12; 7/5; ; 13/10; 13/10; 
