META; english/league-2/mansfield-v-carlisle; 2017-03-12 00:22:17 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 04:22:39 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 08:23:14 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 12:22:14 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 16:22:18 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-12 20:23:52 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; ; ; ; ; 15/13; ; ; ; 11/10; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 23/10; ; ; ; 9/4; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 00:21:48 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; ; ; ; ; 15/13; 15/13; ; ; 15/13; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 23/10; 9/4; ; ; 9/4; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; ; ; ; ; 12/5; 40/17; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 04:21:25 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; ; ; ; ; 15/13; 15/13; ; ; 15/13; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; ; ; ; ; 23/10; 9/4; ; ; 9/4; ; ; ; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; ; ; ; ; 12/5; 40/17; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 08:21:49 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; ; 6/5; ; 11/10; 23/20; 11/10; ; ; 15/13; 11/10; ; 10/9; 11/10; ; ; 19/17; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; ; 23/10; ; 11/5; 23/10; 23/10; ; ; 23/10; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 12/5; ; 23/10; 12/5; 5/2; ; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 12:23:03 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 23/20; 11/10; ; ; 6/5; ; 23/20; 11/10; 6/5; ; 11/10; 23/20; 11/10; ; ; 15/13; 11/10; ; 10/9; 11/10; ; ; 19/17; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; ; 23/10; 23/10; 23/10; ; 11/5; 23/10; 23/10; ; ; 23/10; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; ; ; 
Carlisle; 12/5; 23/10; ; ; 5/2; ; 5/2; 12/5; 12/5; ; 23/10; 12/5; 5/2; ; ; 12/5; 12/5; ; 12/5; 12/5; ; ; 27/11; ; ; ; ; 
META; english/league-2/mansfield-v-carlisle; 2017-03-13 16:26:21 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 21/20; 11/10; 21/20; ; 11/10; ; 23/20; 11/10; 11/10; ; 21/20; 23/20; 11/10; ; ; 11/10; 11/10; ; 10/9; 11/10; ; ; 19/17; ; 19/17; ; ; ; 
Mansfield; 1; 1; 19/20; 1; 21/20; 19/20; 1; 10/11; 21/20; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 10/11; 19/20; 11/10; 1; 13/14; 1; 13/14; ; 10/11; 10/11; 
Draw; 12/5; 12/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 13/5; 40/17; 12/5; 23/10; 12/5; ; 13/5; 2; 
Carlisle; 11/4; 14/5; 27/10; 13/5; 11/4; 12/5; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 27/10; 11/4; 3; 37/13; 13/5; 14/5; 37/13; 67/25; 23/10; 56/19; 14/5; 56/19; ; 27/10; 5/2; 
META; english/league-2/mansfield-v-carlisle; 2017-03-16 16:22:14 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 19/20; 9/10; 1; 19/20; 17/20; 19/20; 10/11; 10/11; 10/11; 10/11; 20/21; 19/20; 10/11; 19/20; 19/20; 10/11; 9/10; 10/11; 10/11; 47/50; 19/20; 13/14; 10/11; 13/14; ; 9/10; 5/6; 20/21
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 40/17; 12/5; 12/5; 12/5; ; 5/2; 21/10; 5/2
Carlisle; 3; 3; 29/10; 13/5; 3; 27/10; 3; 11/4; 3; 3; 3; 14/5; 59/20; 29/10; 14/5; 3; 3; 29/10; 14/5; 3; 16/5; 5/2; 56/19; 3; 56/19; ; 14/5; 14/5; 3
META; english/league-2/mansfield-v-carlisle; 2017-03-16 20:22:02 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 19/20; 9/10; 1; 19/20; 17/20; 19/20; 10/11; 10/11; 10/11; 10/11; 20/21; 19/20; 19/20; 19/20; 19/20; 10/11; 9/10; 10/11; 10/11; 47/50; 19/20; 13/14; 10/11; 13/14; ; 9/10; 5/6; 
Draw; 5/2; 12/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 27/10; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 27/11; 12/5; 12/5; 12/5; ; 27/10; 21/10; 
Carlisle; 3; 3; 29/10; 13/5; 3; 11/4; 3; 11/4; 3; 3; 3; 14/5; 59/20; 3; 14/5; 3; 3; 29/10; 14/5; 3; 16/5; 3; 56/19; 3; 56/19; ; 14/5; 14/5; 
META; english/league-2/mansfield-v-carlisle; 2017-03-17 00:21:12 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 5/6; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 17/20; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 5/6; 17/20; 5/6; ; 5/6; 8/11; 5/6
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 67/25; 28/11; 5/2; 13/5; 5/2; ; 5/2; 11/5; 13/5
Carlisle; 16/5; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 57/17; 29/10; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 00:54:26 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 5/6; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 17/20; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 5/6; 17/20; 5/6; ; 5/6; 8/11; 5/6
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 67/25; 28/11; 5/2; 13/5; 5/2; ; 5/2; 11/5; 13/5
Carlisle; 16/5; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 57/17; 29/10; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 01:46:53 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 5/6; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 17/20; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 5/6; 17/20; 5/6; ; 5/6; 8/11; 5/6
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 67/25; 28/11; 5/2; 13/5; 5/2; ; 5/2; 11/5; 13/5
Carlisle; 16/5; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 33/10; 29/10; 3; 33/10; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 03:46:49 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 5/6; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 17/20; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 8/11; 5/6
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 5/2; 13/5; 27/11; ; 5/2; 11/5; 13/5
Carlisle; 16/5; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 33/10; 29/10; 3; 33/10; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 04:20:37 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 5/6; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 17/20; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 8/11; 5/6
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 5/2; 13/5; 27/11; ; 5/2; 11/5; 13/5
Carlisle; 16/5; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 33/10; 29/10; 3; 33/10; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 05:46:54 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 8/11; 5/6
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 23/10; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 13/5
Carlisle; 7/2; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 33/10; 29/10; 3; 33/10; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 06:30:51 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; ; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 8/11; 5/6
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 23/10; 13/5; 5/2; ; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 13/5
Carlisle; 7/2; 3; 31/10; 3; 10/3; 3; 16/5; 3; ; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 33/10; 29/10; 3; 33/10; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 07:47:39 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 13/15; 9/10; 5/6; 13/15; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 8/11; 9/10
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 23/10; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 5/2
Carlisle; 7/2; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 41/13; 29/10; 3; 13/4; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-17 08:21:01 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; ; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 8/11; 9/10
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 23/10; 13/5; 5/2; ; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 5/2
Carlisle; 7/2; 3; 31/10; 3; 10/3; 3; 16/5; 3; ; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 13/4; 29/10; 3; 13/4; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-17 09:47:19 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 19/20; 5/6; 10/11; 17/20; 4/5; 20/23; 5/6; 9/10; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 8/11; 9/10
Draw; 13/5; 12/5; 47/20; 5/2; 13/5; 23/10; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 5/2
Carlisle; 7/2; 3; 31/10; 3; 10/3; 3; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 13/4; 29/10; 3; 13/4; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-17 11:48:41 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 10/11; 5/6; 10/11; 17/20; 4/5; 9/10; 5/6; 9/10; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 4/5; 9/10
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 5/2
Carlisle; 7/2; 3; 16/5; 3; 10/3; 3; 10/3; 3; 3; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 13/4; 29/10; 3; 13/4; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-17 12:23:16 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 10/11; 5/6; 10/11; 17/20; 4/5; 9/10; 5/6; 9/10; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 4/5; 9/10
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 5/2
Carlisle; 7/2; 3; 16/5; 3; 10/3; 3; 10/3; 3; 3; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 13/4; 29/10; 3; 13/4; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-17 13:09:12 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 10/11; 5/6; 10/11; 17/20; 4/5; 9/10; 5/6; ; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 4/5; 9/10
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 5/2
Carlisle; 7/2; 3; 16/5; 3; 10/3; 3; 10/3; 3; ; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 13/4; 29/10; 3; 13/4; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-17 13:48:24 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 10/11; 5/6; 10/11; 17/20; 4/5; 9/10; 5/6; ; 17/20; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 4/5; 9/10
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 27/11; 5/2; 12/5; 27/11; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 11/5; 5/2
Carlisle; 7/2; 3; 16/5; 3; 10/3; 3; 10/3; 3; ; 16/5; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 13/4; 29/10; 3; 13/4; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 10/3
META; english/league-2/mansfield-v-carlisle; 2017-03-17 16:22:31 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 4/5; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 27/10; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 21/10; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 10/3; 3; 3; 10/3; 16/5; 16/5; 10/3; 10/3; 10/3; 10/3; 57/17; 29/10; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 14/5; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 17:48:18 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 9/10; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 5/2; 12/5; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 10/3; 3; 3; 10/3; 16/5; 16/5; 10/3; 17/5; 10/3; 10/3; 57/17; 29/10; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 18:41:30 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 12/5; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 10/3; 3; 3; 10/3; 10/3; 16/5; 10/3; 17/5; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 7/2; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 19:48:24 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; 17/20; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 51/20; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 12/5; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 10/3; 3; 3; 10/3; 10/3; 16/5; 10/3; 17/5; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 20:23:52 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 3/4; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; ; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
Draw; 13/5; 5/2; 47/20; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; ; 11/4; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 67/25; 28/11; 27/11; 5/2; 27/11; ; 12/5; 12/5; 13/5
Carlisle; 7/2; 16/5; 16/5; 3; 10/3; 3; 10/3; 3; 3; 10/3; 10/3; 16/5; ; 17/5; 10/3; 10/3; 57/17; 16/5; 3; 57/17; 71/20; 17/5; 33/10; 10/3; 33/10; ; 10/3; 3; 7/2
META; english/league-2/mansfield-v-carlisle; 2017-03-17 21:46:59 GMT+2; 2017-03-18 15:00; e70300-dr003
Mansfield; 10/11; 17/20; 5/6; 10/11; 9/10; 4/5; 9/10; 5/6; 9/10; 5/6; 20/23; 20/23; ; 10/11; 5/6; 10/11; 5/6; 5/6; 5/6; 5/6; 43/50; 11/13; 16/19; 17/20; 16/19; ; 5/6; 5/6; 5/6
