META; english/premier-league/man-utd-v-west-brom; 2017-03-09 00:16:24 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-09 04:16:21 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-09 08:16:25 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-09 12:16:24 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-09 16:16:23 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-09 20:16:18 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-10 00:16:23 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-10 04:16:04 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-10 08:16:11 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; ; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-10 12:16:08 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-10 16:16:06 GMT+2; 2017-04-01 15:00; e70300-dr003
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
