META; english/premier-league/man-city-v-bournemouth; 2016-08-27 20:17:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; 2/9; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; 6; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; 11; ; ; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-28 00:17:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; 2/9; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; 6; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; 11; ; ; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-28 04:17:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; 2/9; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; 6; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; 11; ; ; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-28 08:17:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; 2/9; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; 6; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; 11; ; ; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-28 12:17:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; 2/9; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; 6; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; 11; ; ; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-28 16:17:23 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; ; ; ; ; ; ; ; 1/5; 1/5; ; ; ; ; ; ; ; ; ; 1/5; ; ; 2/9; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/2; 11/2; ; ; ; ; ; ; ; ; ; 11/2; ; ; 6; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; ; ; 14; 16; ; ; ; ; ; ; ; ; ; 11; ; ; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-28 20:17:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; ; ; ; ; ; ; 2/13; 1/5; 1/6; ; 1/6; ; ; ; ; ; 2/9; ; 1/5; ; 3/14; 1/5; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 15/2; 9/2; 7; ; 13/2; ; ; ; ; ; 6; ; 11/2; ; 5; 67/10; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; ; 22; 14; 16; ; 16; ; ; ; ; ; 18; ; 11; ; 51/4; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-29 00:17:10 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; ; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; ; 2/9; 1/5; 1/5; 1/5; 3/14; 1/5; ; ; ; ; ; 
Draw; 11/2; ; ; ; ; ; 11/2; 9/2; 11/2; 11/2; 5; ; ; ; ; ; 6; 11/2; 11/2; 11/2; 67/13; 67/10; ; ; ; ; ; 
Bournemouth; 12; ; ; ; ; ; 12; 14; 10; 14; 9; ; ; ; ; ; 14; 14; 11; 14; 12; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-29 04:17:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; ; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; ; 2/9; 1/5; 1/5; 1/5; 3/14; 1/5; ; ; ; ; ; 
Draw; 11/2; ; ; ; ; ; 11/2; 9/2; 21/4; 11/2; 5; ; ; ; ; ; 6; 11/2; 11/2; 11/2; 67/13; 67/10; ; ; ; ; ; 
Bournemouth; 12; ; ; ; ; ; 12; 14; 10; 14; 10; ; ; ; ; ; 14; 14; 11; 14; 12; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-29 08:17:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; ; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; ; 2/9; 1/5; 1/5; 1/5; 3/14; 1/5; ; ; ; ; ; 
Draw; 11/2; ; ; ; ; ; 11/2; 9/2; 21/4; 11/2; 5; ; ; ; ; ; 6; 11/2; 11/2; 11/2; 67/13; 67/10; ; ; ; ; ; 
Bournemouth; 12; ; ; ; ; ; 12; 14; 10; 14; 10; ; ; ; ; ; 14; 14; 11; 14; 12; 35/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-29 12:17:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 2/9; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; ; 2/9; 1/5; 1/5; 1/5; 3/13; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; ; ; ; ; ; 24/5; 11/2; 11/2; 11/2; 96/19; 6; 27/5; ; ; ; ; 
Bournemouth; 11; ; ; ; ; 12; 12; 14; 10; 14; 10; ; ; ; ; ; 21/2; 14; 11; 14; 43/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-29 16:17:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; ; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 53/10; 6; 27/5; ; ; ; ; 
Bournemouth; 12; ; ; ; ; 12; 12; 14; 10; 14; 10; ; ; ; ; 10; 37/4; 14; 11; 14; 21/2; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-29 20:17:24 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 11/2; 11/2; 5; ; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 53/10; 6; 27/5; ; ; ; ; 
Bournemouth; 12; ; ; ; ; 12; 12; 14; 10; 14; 11; ; ; ; ; 10; 37/4; 14; 11; 14; 43/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-30 00:17:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 11/2; 11/2; 5; ; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 21/4; 6; 27/5; ; ; ; ; 
Bournemouth; 12; ; ; ; ; 12; 12; 14; 10; 14; 10; ; ; ; ; 10; 37/4; 14; 11; 14; 21/2; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-30 04:17:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 11/2; 11/2; 5; ; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 21/4; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; ; ; ; ; 10; 37/4; 14; 11; 14; 43/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-30 08:17:07 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; ; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 11/2; 11/2; 5; ; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 21/4; ; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; ; ; ; ; 10; 37/4; 14; 11; 14; 43/4; ; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-30 12:17:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; ; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; ; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 11/2; 11/2; 5; ; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 53/10; ; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; ; ; ; ; 10; 37/4; 14; 11; 14; 43/4; ; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-30 16:17:23 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 53/10; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; 11; ; ; ; 10; 37/4; 14; 11; 14; 43/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-30 20:17:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 1/4; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 21/4; 29/5; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; 11; ; ; ; 10; 37/4; 14; 11; 14; 43/4; 27/2; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-31 00:17:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 1/4; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 21/4; 29/5; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; 11; ; ; ; 10; 37/4; 14; 11; 14; 43/4; 27/2; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-31 04:17:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; 2/9; 1/4; ; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 21/4; 29/5; ; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; 11; ; ; ; 10; 37/4; 14; 11; 14; 43/4; 27/2; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-31 08:17:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; ; 1/4; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; ; 29/5; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; 11; ; ; ; 10; 37/4; 14; 11; 14; ; 27/2; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-31 11:55:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; ; 1/4; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 21/4; 29/5; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 10; 11; ; ; ; 10; 37/4; 14; 11; 14; 43/4; 27/2; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-31 16:17:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/5; 1/5; 1/5; 1/5; ; 4/17; ; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 51/10; 6; ; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 14; 11; 14; 45/4; 14; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-08-31 20:17:34 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 51/10; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 14; 11; 14; 45/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-01 00:17:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 51/10; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 14; 11; 14; 45/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-01 04:17:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 51/10; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 14; 11; 14; 45/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-01 08:17:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 1/5; 1/5; 1/5; ; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; ; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 14; 11; 14; ; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-01 12:17:10 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 1/4; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 11/2; 11/2; 11/2; 51/10; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 12; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 14; 11; 14; 45/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-01 16:17:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 2/9; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 2/9; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 51/10; 11/2; 11/2; 11/2; 51/10; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 14; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 45/4; 14; 11; 14; 45/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-01 20:17:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 2/9; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 2/9; 1/5; 1/5; 1/5; ; 4/17; ; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 51/10; 11/2; 11/2; 11/2; ; 6; ; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 14; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 45/4; 14; 11; 14; ; 14; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-02 00:17:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 2/9; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 2/9; 1/5; 1/5; 1/5; 2/9; 4/17; 5/19; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 51/10; 11/2; 11/2; 11/2; 51/10; 6; 27/5; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 14; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 45/4; 14; 11; 14; 45/4; 14; 9; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-02 04:17:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Man City; 1/5; ; ; ; ; 2/9; 2/9; 1/5; 1/4; 1/5; 1/4; 2/9; ; ; ; 1/4; 1/6; 2/9; 1/5; 1/5; 1/5; 2/9; 4/17; ; ; ; ; ; 
Draw; 5; ; ; ; ; 6; 11/2; 9/2; 21/4; 11/2; 5; 19/4; ; ; ; 21/4; 22/5; 51/10; 11/2; 11/2; 11/2; 51/10; 6; ; ; ; ; ; 
Bournemouth; 14; ; ; ; ; 12; 14; 14; 10; 14; 11; 11; ; ; ; 10; 37/4; 45/4; 14; 11; 14; 45/4; 14; ; ; ; ; ; 
META; english/premier-league/man-city-v-bournemouth; 2016-09-02 08:17:04 GMT+3; 2016-09-17 15:00; e70300-dr003
