META; english/premier-league/man-city-v-sunderland; 2016-06-20 04:15:15 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; ; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; ; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; ; 
META; english/premier-league/man-city-v-sunderland; 2016-06-20 08:15:16 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; ; ; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; ; ; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; ; ; 
META; english/premier-league/man-city-v-sunderland; 2016-06-20 12:15:18 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; ; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; ; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; ; 
META; english/premier-league/man-city-v-sunderland; 2016-06-20 16:15:17 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; ; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; ; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; ; 
META; english/premier-league/man-city-v-sunderland; 2016-06-20 20:16:12 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; ; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; ; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; ; 
META; english/premier-league/man-city-v-sunderland; 2016-06-21 00:16:15 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; 1/6; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; 21/5; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; 17/2; 
META; english/premier-league/man-city-v-sunderland; 2016-06-21 04:16:06 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 2/9; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 1/4; ; 1/4; 2/11; 1/4; ; 1/4; ; ; ; 1/6; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 21/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; ; 21/5; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 11; 11; 10; 10; 9; 9; 12; 10; 11; 10; 11; ; 10; 12; 10; ; 14; ; ; ; 17/2; 
META; english/premier-league/man-city-v-sunderland; 2016-06-21 08:16:07 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; 1/6; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; 21/5; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; 17/2; 
META; english/premier-league/man-city-v-sunderland; 2016-06-21 12:16:10 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; 1/6; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; 21/5; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; 17/2; 
META; english/premier-league/man-city-v-sunderland; 2016-06-21 16:16:42 GMT+3; 2016-08-13 15:00; e70300-dr003
Man City; 2/7; 1/4; 1/5; 2/9; 1/5; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 3/10; 2/9; 2/9; 2/9; 1/4; 2/7; ; 1/4; 2/11; 1/4; ; 1/4; ; ; 2/9; 2/9; 
Draw; 9/2; 9/2; 5; 4; 5; 9/2; 19/4; 9/2; 21/4; 5; 17/4; 4; 4; 17/4; 5; 9/2; 9/2; ; 5; 6; 5; ; 57/10; ; ; 23/5; 7/2; 
Sunderland; 17/2; 9; 11; 9; 11; 10; 21/2; 11; 10; 10; 9; 9; 12; 10; 11; 10; 10; ; 10; 12; 10; ; 14; ; ; 10; 17/2; 
META; english/premier-league/man-city-v-sunderland; 2016-06-21 20:17:04 GMT+3; 2016-08-13 15:00; e70300-dr003
