META; english/premier-league/man-city-v-west-ham; 2016-08-14 20:17:33 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/21; ; ; 7/15; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; 7/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; 8; ; ; ; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-15 00:17:06 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; ; ; ; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 10/21; ; ; 1/16; ; 
Draw; ; ; ; ; ; ; ; ; ; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 7/2; ; ; 1/50; ; 
West Ham; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 15/2; ; ; 1/16; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-15 04:16:57 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; 9/20; ; ; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 10/21; ; ; 2/7; ; 
Draw; ; ; ; ; ; ; 17/5; ; ; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 7/2; ; ; 2; ; 
West Ham; ; ; ; ; ; ; 15/2; ; ; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 15/2; ; ; 9/2; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-15 08:17:06 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; 9/20; ; ; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 10/21; ; ; 2/7; ; 
Draw; ; ; ; ; ; ; 17/5; ; ; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 7/2; ; ; 2; ; 
West Ham; ; ; ; ; ; ; 15/2; ; ; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 15/2; ; ; 9/2; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-15 12:17:45 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; 9/20; ; ; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 10/21; ; ; 2/7; ; 
Draw; ; ; ; ; ; ; 17/5; ; ; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 7/2; ; ; 2; ; 
West Ham; ; ; ; ; ; ; 15/2; ; ; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 15/2; ; ; 9/2; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-15 16:17:18 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; 4/9; ; 4/9; ; 4/9; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 10/21; ; ; 1/3; ; 
Draw; ; ; ; ; 7/2; ; 7/2; ; 10/3; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 7/2; ; ; 12/5; ; 
West Ham; ; ; ; ; 15/2; ; 15/2; ; 7; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 15/2; ; ; 5; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-15 20:17:12 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; ; ; 4/9; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 10/21; ; ; 1/3; ; 
Draw; ; ; ; ; ; ; ; ; 10/3; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 7/2; ; ; 12/5; ; 
West Ham; ; ; ; ; ; ; ; ; 7; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 15/2; ; ; 5; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-16 00:16:54 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; ; ; 4/9; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 5/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 10/3; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 62/17; ; ; ; ; 
West Ham; ; ; ; ; ; ; ; ; 7; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 8; ; ; ; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-16 04:16:56 GMT+3; 2016-08-28 16:00; e70300-dr003
Man City; ; ; ; ; ; ; ; ; 4/9; 5/12; ; ; ; ; ; ; ; 5/12; 10/21; 2/5; 5/12; 5/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 10/3; 17/5; ; ; ; ; ; ; ; 17/5; 3; 10/3; 57/17; 62/17; ; ; ; ; 
West Ham; ; ; ; ; ; ; ; ; 7; 7; ; ; ; ; ; ; ; 7; 6; 7; 27/4; 8; ; ; ; ; 
META; english/premier-league/man-city-v-west-ham; 2016-08-16 08:16:55 GMT+3; 2016-08-28 16:00; e70300-dr003
