META; english/premier-league/middlesbrough-v-stoke; 2016-06-20 04:15:17 GMT+3; 2016-08-13 15:00; e70300-dr003
Middlesbrough; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 8/5; 8/5; 8/5; 17/11; 7/5; 7/5; 8/5; 29/20; 8/5; 13/8; 17/11; ; 17/11; 28/17; 6/4; ; 17/10; ; ; 6/4; ; 
Stoke; 9/5; 17/10; 13/8; 17/10; 13/8; 17/10; 9/5; 8/5; 9/5; 7/4; 17/10; 9/5; 17/10; 17/10; 9/4; 13/8; 7/4; ; 7/4; 28/17; 7/4; ; 27/14; ; ; 2; ; 
Draw; 9/4; 9/4; 9/4; 21/10; 9/4; 9/4; 85/40; 9/4; 23/10; 23/10; 23/10; 12/5; 11/5; 21/10; 8/5; 9/4; 9/4; ; 23/10; 11/5; 23/10; ; 23/10; ; ; 21/10; ; 
META; english/premier-league/middlesbrough-v-stoke; 2016-06-20 08:15:18 GMT+3; 2016-08-13 15:00; e70300-dr003
Middlesbrough; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 8/5; 8/5; 8/5; 17/11; 7/5; 7/5; 8/5; 29/20; 8/5; 13/8; 17/11; ; 17/11; 28/17; 6/4; ; 17/10; ; ; ; ; 
Stoke; 9/5; 17/10; 13/8; 17/10; 13/8; 17/10; 9/5; 8/5; 9/5; 7/4; 17/10; 9/5; 17/10; 17/10; 9/4; 13/8; 7/4; ; 7/4; 28/17; 7/4; ; 27/14; ; ; ; ; 
Draw; 9/4; 9/4; 9/4; 21/10; 9/4; 9/4; 85/40; 9/4; 23/10; 23/10; 23/10; 12/5; 11/5; 21/10; 8/5; 9/4; 9/4; ; 23/10; 11/5; 23/10; ; 23/10; ; ; ; ; 
META; english/premier-league/middlesbrough-v-stoke; 2016-06-20 12:15:20 GMT+3; 2016-08-13 15:00; e70300-dr003
Middlesbrough; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 8/5; 8/5; 8/5; 17/11; 7/5; 7/5; 8/5; 29/20; 8/5; 13/8; 17/11; ; 17/11; 28/17; 6/4; ; 17/10; ; ; 6/4; ; 
Stoke; 9/5; 17/10; 13/8; 17/10; 13/8; 17/10; 9/5; 8/5; 9/5; 7/4; 17/10; 9/5; 17/10; 17/10; 9/4; 13/8; 7/4; ; 7/4; 28/17; 7/4; ; 27/14; ; ; 2; ; 
Draw; 9/4; 9/4; 9/4; 21/10; 9/4; 9/4; 85/40; 9/4; 23/10; 23/10; 23/10; 12/5; 11/5; 21/10; 8/5; 9/4; 9/4; ; 23/10; 11/5; 23/10; ; 23/10; ; ; 21/10; ; 
META; english/premier-league/middlesbrough-v-stoke; 2016-06-20 16:15:19 GMT+3; 2016-08-13 15:00; e70300-dr003
Middlesbrough; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 8/5; 8/5; 8/5; 17/11; 7/5; 7/5; 8/5; 29/20; 8/5; 13/8; 17/11; ; 17/11; 28/17; 6/4; ; 17/10; ; ; 6/4; ; 
Stoke; 9/5; 17/10; 13/8; 17/10; 13/8; 17/10; 9/5; 8/5; 9/5; 7/4; 17/10; 9/5; 17/10; 17/10; 9/4; 13/8; 7/4; ; 7/4; 28/17; 7/4; ; 27/14; ; ; 2; ; 
Draw; 9/4; 9/4; 9/4; 21/10; 9/4; 9/4; 85/40; 9/4; 23/10; 23/10; 23/10; 12/5; 11/5; 21/10; 8/5; 9/4; 9/4; ; 23/10; 11/5; 23/10; ; 23/10; ; ; 21/10; ; 
META; english/premier-league/middlesbrough-v-stoke; 2016-06-20 20:16:15 GMT+3; 2016-08-13 15:00; e70300-dr003
Middlesbrough; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 8/5; 8/5; 8/5; 17/11; 7/5; 7/5; 8/5; 29/20; 8/5; 13/8; 17/11; ; 17/11; 28/17; 6/4; ; 17/10; ; ; ; ; 
Stoke; 9/5; 17/10; 13/8; 17/10; 13/8; 17/10; 9/5; 8/5; 9/5; 7/4; 17/10; 9/5; 17/10; 17/10; 9/4; 13/8; 7/4; ; 7/4; 28/17; 7/4; ; 27/14; ; ; ; ; 
Draw; 9/4; 9/4; 9/4; 21/10; 9/4; 9/4; 85/40; 9/4; 23/10; 23/10; 23/10; 12/5; 11/5; 21/10; 8/5; 9/4; 9/4; ; 23/10; 11/5; 23/10; ; 23/10; ; ; ; ; 
META; english/premier-league/middlesbrough-v-stoke; 2016-06-21 00:16:17 GMT+3; 2016-08-13 15:00; e70300-dr003
Middlesbrough; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 8/5; 8/5; 8/5; 17/11; 7/5; 7/5; 8/5; 29/20; 8/5; 13/8; 17/11; ; 17/11; 28/17; 6/4; ; 17/10; ; ; 6/4; 7/5; 
