META; english/premier-league/southampton-v-swansea; 2016-08-28 00:17:23 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; 7/10; ; ; 5/6; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 51/19; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; ; 15/4; ; ; ; ; ; ; ; ; ; ; 4; ; ; 4; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-28 04:17:23 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; 7/10; ; ; 5/6; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 51/19; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; ; 15/4; ; ; ; ; ; ; ; ; ; ; 4; ; ; 4; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-28 08:17:20 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; 7/10; ; ; 5/6; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 51/19; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; ; 15/4; ; ; ; ; ; ; ; ; ; ; 4; ; ; 4; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-28 12:17:30 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; 7/10; ; ; 5/6; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 51/19; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; ; 15/4; ; ; ; ; ; ; ; ; ; ; 4; ; ; 4; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-28 16:17:36 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 8/11; 8/11; ; ; ; ; ; ; ; ; ; 7/10; ; ; 4/5; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; 13/5; ; ; 49/18; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; ; 15/4; 4; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-28 20:17:45 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 8/11; 8/13; ; ; ; ; ; ; ; ; ; 7/10; ; 5/7; 14/19; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; ; ; ; 13/5; ; 13/5; 23/8; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; ; 15/4; 9/2; ; ; ; ; ; ; ; ; ; 4; ; 4; 9/2; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-29 00:17:23 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; ; ; 8/11; 8/13; 11/17; ; ; ; ; ; ; 8/11; 11/17; 11/17; 8/13; 4/6; 14/19; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; 5/2; 14/5; 14/5; ; ; ; ; ; ; 14/5; 14/5; 27/10; 14/5; 27/10; 23/8; ; ; ; ; ; 
Swansea; 19/4; ; ; ; ; ; ; 15/4; 9/2; 17/4; ; ; ; ; ; ; 9/2; 17/4; 17/4; 21/5; 21/5; 9/2; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-29 04:17:12 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; ; ; 8/11; 8/13; 11/17; ; ; ; ; ; ; 8/11; 11/17; 11/17; 8/13; 11/17; 14/19; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; 5/2; 14/5; 14/5; ; ; ; ; ; ; 14/5; 14/5; 27/10; 14/5; 11/4; 23/8; ; ; ; ; ; 
Swansea; 19/4; ; ; ; ; ; ; 15/4; 9/2; 17/4; ; ; ; ; ; ; 9/2; 17/4; 17/4; 21/5; 17/4; 9/2; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-29 08:17:12 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; ; ; 8/11; 8/13; 11/17; ; ; ; ; ; ; 8/11; 11/17; 11/17; 8/13; 11/17; 14/19; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; 5/2; 14/5; 14/5; ; ; ; ; ; ; 14/5; 14/5; 27/10; 14/5; 11/4; 23/8; ; ; ; ; ; 
Swansea; 19/4; ; ; ; ; ; ; 15/4; 9/2; 17/4; ; ; ; ; ; ; 9/2; 17/4; 17/4; 21/5; 17/4; 9/2; ; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-29 12:17:23 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; 13/20; 4/6; 8/11; 8/13; 11/17; ; ; ; ; ; ; 4/6; 11/17; 11/17; 8/13; 4/6; 7/10; 13/19; ; ; ; ; 
Draw; 11/4; ; ; ; ; 14/5; 14/5; 5/2; 14/5; 14/5; ; ; ; ; ; ; 13/5; 14/5; 27/10; 14/5; 11/4; 35/12; 14/5; ; ; ; ; 
Swansea; 19/4; ; ; ; ; 5; 5; 15/4; 9/2; 17/4; ; ; ; ; ; ; 4; 17/4; 17/4; 21/5; 21/5; 24/5; 21/5; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-29 16:17:20 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; 13/20; 13/20; 8/11; 8/13; 11/17; ; ; ; ; ; 13/20; 4/6; 11/17; 11/17; 8/13; 8/13; 7/10; 13/19; ; ; ; ; 
Draw; 11/4; ; ; ; ; 14/5; 3; 5/2; 14/5; 14/5; ; ; ; ; ; 14/5; 13/5; 14/5; 27/10; 14/5; 14/5; 35/12; 14/5; ; ; ; ; 
Swansea; 19/4; ; ; ; ; 5; 19/4; 15/4; 9/2; 17/4; ; ; ; ; ; 9/2; 4; 17/4; 17/4; 21/5; 49/11; 24/5; 21/5; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-29 20:17:42 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; 13/20; 13/20; 8/11; 8/13; 11/17; ; ; ; ; ; 13/20; 4/7; 11/17; 11/17; 8/13; 8/13; 7/10; 13/19; ; ; ; ; 
Draw; 11/4; ; ; ; ; 14/5; 3; 5/2; 14/5; 14/5; ; ; ; ; ; 14/5; 28/11; 14/5; 27/10; 14/5; 14/5; 35/12; 14/5; ; ; ; ; 
Swansea; 19/4; ; ; ; ; 5; 19/4; 15/4; 9/2; 17/4; ; ; ; ; ; 9/2; 4; 17/4; 17/4; 21/5; 49/11; 24/5; 21/5; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-30 00:17:12 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; 13/20; 13/20; 8/11; 8/13; 11/17; ; ; ; ; ; 13/20; 4/7; 11/17; 11/17; 8/13; 8/13; 7/10; 13/19; ; ; ; ; 
Draw; 11/4; ; ; ; ; 14/5; 3; 5/2; 14/5; 14/5; ; ; ; ; ; 14/5; 28/11; 14/5; 27/10; 14/5; 14/5; 35/12; 14/5; ; ; ; ; 
Swansea; 19/4; ; ; ; ; 5; 19/4; 15/4; 9/2; 17/4; ; ; ; ; ; 9/2; 4; 17/4; 17/4; 21/5; 49/11; 24/5; 21/5; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-30 04:17:19 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; 13/20; 13/20; 8/11; 8/13; 11/17; ; ; ; ; ; 13/20; 4/7; 11/17; 11/17; 8/13; 8/13; 7/10; 13/19; ; ; ; ; 
Draw; 11/4; ; ; ; ; 14/5; 3; 5/2; 14/5; 14/5; ; ; ; ; ; 14/5; 28/11; 14/5; 27/10; 14/5; 14/5; 35/12; 14/5; ; ; ; ; 
Swansea; 19/4; ; ; ; ; 5; 19/4; 15/4; 9/2; 17/4; ; ; ; ; ; 9/2; 4; 17/4; 17/4; 21/5; 49/11; 24/5; 21/5; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-30 08:17:18 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; 13/20; 13/20; 8/11; 8/13; 11/17; ; ; ; ; ; 13/20; 4/7; 11/17; 11/17; 8/13; 8/13; ; 13/19; ; ; ; ; 
Draw; 11/4; ; ; ; ; 14/5; 3; 5/2; 14/5; 14/5; ; ; ; ; ; 14/5; 28/11; 14/5; 27/10; 14/5; 14/5; ; 14/5; ; ; ; ; 
Swansea; 19/4; ; ; ; ; 5; 19/4; 15/4; 9/2; 17/4; ; ; ; ; ; 9/2; 4; 17/4; 17/4; 21/5; 49/11; ; 21/5; ; ; ; ; 
META; english/premier-league/southampton-v-swansea; 2016-08-30 12:17:30 GMT+3; 2016-09-18 14:15; e70300-dr003
Southampton; 3/5; ; ; ; ; 13/20; 13/20; 8/11; 8/13; 11/17; ; ; ; ; ; 13/20; 4/7; 11/17; 11/17; 8/13; 8/13; ; 13/19; ; ; ; ; 
Draw; 11/4; ; ; ; ; 14/5; 29/10; 5/2; 14/5; 14/5; ; ; ; ; ; 14/5; 28/11; 14/5; 27/10; 14/5; 14/5; ; 14/5; ; ; ; ; 
