META; english/premier-league/stoke-v-tottenham; 2016-08-20 20:17:38 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 22/19; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 11/4; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-21 00:16:59 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 22/19; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 11/4; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-21 04:17:02 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 22/19; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 5/2; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 11/4; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-21 08:17:02 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-21 12:17:08 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-21 16:17:10 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-21 20:17:21 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-22 00:16:50 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 1; 1; 1; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; 11/4; 13/5; 11/4; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-22 04:16:46 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 1; 1; 1; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; 11/4; 13/5; 11/4; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-22 08:16:48 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 1; 1; 1; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; 11/4; 13/5; 11/4; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-22 12:16:54 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 1; 1; 1; 1; 10/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; 12/5; 12/5; 12/5; 5/2; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; 11/4; 13/5; 11/4; 27/10; 29/10; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-22 16:16:56 GMT+3; 2016-09-10 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; 1; 1; 1; 1; 10/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; 12/5; 12/5; 12/5; 5/2; ; ; ; ; 
Stoke; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; 11/4; 13/5; 11/4; 27/10; 29/10; ; ; ; ; 
META; english/premier-league/stoke-v-tottenham; 2016-08-22 20:16:57 GMT+3; 2016-09-10 15:00; e70300-dr003
