META; english/premier-league/burnley-v-stoke; 2017-03-12 20:16:28 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 153/100; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 41/20; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-13 00:16:24 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 153/100; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 41/20; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-13 04:16:23 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 153/100; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 41/20; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-13 08:16:22 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 153/100; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 41/20; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-13 12:16:32 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 153/100; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 41/20; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-13 16:17:25 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 153/100; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 41/20; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-13 20:16:29 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 153/100; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 41/20; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; 119/50; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-14 00:16:24 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 153/100; ; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 28/17; ; ; 41/20; ; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; ; 119/50; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-14 04:16:24 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 153/100; ; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 28/17; ; ; 41/20; ; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; ; 119/50; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-14 08:16:24 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 153/100; ; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 28/17; ; ; 41/20; ; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; ; 119/50; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-14 12:16:45 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 153/100; ; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 28/17; ; ; 41/20; ; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; ; 119/50; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-14 16:16:31 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 153/100; ; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 28/17; ; ; 41/20; ; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; ; 119/50; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-14 20:16:35 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 153/100; ; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 28/17; ; ; 41/20; ; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; ; 119/50; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-stoke; 2017-03-15 00:16:29 GMT+2; 2017-04-04 19:45; e70300-dr003
Burnley; ; ; 6/4; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 153/100; ; ; ; ; ; ; ; 
Stoke; ; ; 13/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; 28/17; ; ; 41/20; ; ; ; ; ; ; ; 
Draw; ; ; 23/10; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; ; 119/50; ; ; ; ; ; ; ; 
