META; english/premier-league/stoke-v-man-utd; 2017-01-02 20:16:54 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; ; ; ; ; ; ; 4/6; ; ; 8/13; 6/10; ; ; ; ; 7/10; 5/7; ; 7/10; ; 5/7; 37/50; ; ; ; ; ; ; 
Stoke; 9/2; ; ; 9/2; ; 9/2; 21/4; ; ; 9/2; 9/2; ; ; ; 9/2; 5; 49/11; ; 4; ; 49/11; 9/2; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-03 16:17:11 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 8/13; ; 7/10; ; 8/13; 4/6; ; ; ; ; ; ; 
Draw; 11/4; ; 11/4; 14/5; ; 14/5; 29/10; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 11/4; ; 13/5; ; 11/4; 29/10; ; ; ; ; ; ; 
Stoke; 9/2; ; 19/4; 9/2; ; 9/2; 21/4; ; 19/4; 9/2; 9/2; ; ; ; 9/2; 5; 49/11; ; 4; ; 49/11; 53/10; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-03 20:16:50 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 8/13; ; 7/10; ; 8/13; 4/6; ; ; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 11/4; ; 13/5; ; 11/4; 29/10; ; ; ; ; ; ; 
Stoke; 9/2; ; 19/4; 9/2; ; 9/2; 21/4; ; 19/4; 19/4; 9/2; ; ; ; 9/2; 5; 49/11; ; 4; ; 49/11; 53/10; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-04 00:16:38 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 8/13; ; 7/10; ; 8/13; 4/6; ; ; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 11/4; ; 13/5; ; 11/4; 29/10; ; ; ; ; ; ; 
Stoke; 9/2; ; 19/4; 9/2; ; 9/2; 21/4; ; 19/4; 19/4; 9/2; ; ; ; 9/2; 5; 49/11; ; 4; ; 49/11; 53/10; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-04 04:16:45 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 11/18; ; 7/10; ; 11/18; ; ; ; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 14/5; ; 13/5; ; 14/5; ; ; ; ; ; ; ; 
Stoke; 9/2; ; 19/4; 9/2; ; 9/2; 21/4; ; 19/4; 19/4; 9/2; ; ; ; 9/2; 5; 50/11; ; 4; ; 50/11; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-04 08:16:49 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 8/13; ; 7/10; ; 8/13; ; ; ; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 11/4; ; 13/5; ; 11/4; ; ; ; ; ; ; ; 
Stoke; 9/2; ; 19/4; 9/2; ; 9/2; 21/4; ; 19/4; 19/4; 9/2; ; ; ; 9/2; 5; 49/11; ; 4; ; 49/11; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-04 12:16:48 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 8/13; 8/13; 7/10; 4/7; 8/13; ; ; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 11/4; 37/13; 13/5; 14/5; 11/4; ; ; 37/13; ; ; ; ; 
Stoke; 9/2; ; 19/4; 9/2; ; 9/2; 21/4; ; 19/4; 19/4; 9/2; ; ; ; 9/2; 5; 49/11; 9/2; 4; 9/2; 49/11; ; ; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-04 16:16:51 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 8/13; 8/13; 7/10; 4/7; 8/13; 4/6; ; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; ; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 11/4; 37/13; 13/5; 14/5; 11/4; 59/20; ; 37/13; ; ; ; ; 
Stoke; 9/2; ; 19/4; 9/2; ; 9/2; 21/4; ; 19/4; 19/4; 9/2; ; ; ; 9/2; 5; 49/11; 9/2; 4; 9/2; 49/11; 26/5; ; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-05 00:16:46 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 6/10; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 4/6; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 27/10; ; ; ; 14/5; 3; 37/13; 37/13; 45/17; 14/5; 37/13; 59/20; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-05 04:16:37 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 4/6; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 37/13; 37/13; 45/17; 14/5; 37/13; 59/20; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-05 08:16:37 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 4/6; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 37/13; 37/13; 45/17; 14/5; 37/13; 59/20; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-05 12:16:45 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 4/6; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 3; 37/13; 37/13; 45/17; 14/5; 37/13; 59/20; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-05 16:16:44 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-05 20:16:34 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-06 00:16:38 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-06 04:16:36 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-06 08:16:34 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; ; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; ; ; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; ; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-06 12:17:03 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; ; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-06 16:16:53 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; ; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; ; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; ; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-06 20:17:13 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-07 00:17:27 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-07 04:16:46 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-07 08:16:42 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-07 12:17:01 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; ; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-07 16:17:38 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; ; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; ; 8/13; ; ; ; ; 
Draw; 11/4; ; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; ; 14/5; 3; 37/13; 37/13; 45/17; 14/5; 37/13; 3; ; 37/13; ; ; ; ; 
Stoke; 9/2; ; 9/2; 9/2; ; 9/2; 5; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; ; 9/2; 9/2; 50/11; 9/2; 17/4; 9/2; 50/11; 26/5; ; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-07 20:17:02 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; 8/13; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; ; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; ; ; 
Draw; 11/4; 14/5; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; ; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; ; ; 
Stoke; 9/2; 9/2; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; ; 9/2; 5; 50/11; 9/2; 17/4; 9/2; 50/11; 26/5; 24/5; 9/2; ; ; ; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-08 00:17:15 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; 8/13; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; 13/20; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; 4/7; ; 
Draw; 11/4; 14/5; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; 3; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; 14/5; ; 
Stoke; 9/2; 9/2; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; 21/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-08 04:16:47 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; 8/13; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; 13/20; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; ; 4/7; 8/13; ; ; 4/7; ; 
Draw; 11/4; 14/5; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; 3; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; ; 14/5; 37/13; ; ; 14/5; ; 
Stoke; 9/2; 9/2; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; ; 24/5; 9/2; ; ; 21/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-08 08:16:45 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; 8/13; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; 13/20; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; 4/7; ; 
Draw; 11/4; 14/5; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; 3; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; 14/5; ; 
Stoke; 9/2; 9/2; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; 21/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-08 12:16:56 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; 8/13; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; 13/20; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; 4/7; ; 
Draw; 11/4; 14/5; 14/5; 14/5; ; 14/5; 3; 14/5; 14/5; 14/5; 13/5; 14/5; 57/20; 3; 14/5; 14/5; 37/13; 37/13; 45/17; 14/5; 37/13; 3; 14/5; 37/13; ; ; 14/5; ; 
Stoke; 9/2; 9/2; 9/2; 9/2; ; 9/2; 21/4; 9/2; 19/4; 9/2; 17/4; 9/2; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 26/5; 24/5; 9/2; ; ; 21/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-01-08 16:16:50 GMT+2; 2017-01-21 15:00; e70300-dr003
Man Utd; 8/13; 8/13; 13/20; 8/13; ; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 3/5; 13/20; 13/20; 8/13; 11/18; 8/13; 11/17; 4/7; 11/18; 33/50; 4/7; 8/13; ; ; 4/7; ; 
