META; english/premier-league/leicester-v-burnley; 2016-08-27 20:17:56 GMT+3; 2016-09-17 15:00; e70300-dr003
Leicester; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; 8/13; ; ; 13/19; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 3; ; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 4; ; ; 49/10; ; ; ; ; ; 
META; english/premier-league/leicester-v-burnley; 2016-08-28 00:17:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Leicester; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; 8/13; ; ; 13/19; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 3; ; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 4; ; ; 49/10; ; ; ; ; ; 
META; english/premier-league/leicester-v-burnley; 2016-08-28 04:17:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Leicester; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; 8/13; ; ; 13/19; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 3; ; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 4; ; ; 49/10; ; ; ; ; ; 
META; english/premier-league/leicester-v-burnley; 2016-08-28 08:17:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Leicester; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; 8/13; ; ; 13/19; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 3; ; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 4; ; ; 49/10; ; ; ; ; ; 
META; english/premier-league/leicester-v-burnley; 2016-08-28 12:17:16 GMT+3; 2016-09-17 15:00; e70300-dr003
