META; english/premier-league/crystal-palace-v-west-brom; 2016-06-20 04:15:09 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; 10/9; ; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 49/20; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; 2; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-23 04:16:41 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 6/5; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 15/13; ; 11/10; 11/10; 11/10; ; 5/4; ; ; ; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 21/10; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; ; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 49/20; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; ; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-23 08:16:40 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; 10/9; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 21/10; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; 21/10; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 49/20; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; 2; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-23 12:16:56 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; 10/9; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 21/10; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; 21/10; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 49/20; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; 2; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-23 16:17:28 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; ; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; ; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; ; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-24 00:16:44 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; ; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; ; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; ; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-24 04:16:39 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; 10/9; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; 21/10; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; 2; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-24 08:16:36 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; 10/9; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; 21/10; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; 2; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-24 12:16:41 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 5/4; ; ; ; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; ; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 13/5; ; ; ; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-24 16:17:00 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; ; ; ; ; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; ; ; ; ; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; ; ; ; ; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-24 20:17:40 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 6/5; ; ; 10/9; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; 21/10; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 11/4; ; ; 2; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-25 00:17:02 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 6/5; ; ; 10/9; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; 21/10; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 11/4; ; ; 2; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-25 04:16:53 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 6/5; ; ; ; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; ; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 5/2; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 11/4; ; ; ; 2; 
META; english/premier-league/crystal-palace-v-west-brom; 2016-06-25 08:17:26 GMT+3; 2016-08-13 15:00; e70300-dr003
Crystal Palace; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 23/20; 5/4; 21/20; 6/5; 21/20; 11/10; ; 11/10; 11/10; 11/10; ; 6/5; ; ; ; 20/21; 
Draw; 9/4; 23/10; 9/4; 9/4; 9/4; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 11/5; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; ; 12/5; ; ; ; 9/4; 
West Brom; 13/5; 13/5; 12/5; 5/2; 12/5; 5/2; 27/10; 23/10; 5/2; 27/11; 11/5; 23/10; 11/5; 51/20; 9/4; 12/5; 12/5; ; 27/11; 12/5; 12/5; ; 11/4; ; ; ; 2; 
