META; english/premier-league/arsenal-v-man-city; 2017-03-04 20:16:41 GMT+2; 2017-04-01 15:00; e70300-dr003
Draw; 5/2; 12/5; 5/2; ; 13/5; 5/2; 13/5; 23/10; 5/2; ; 12/5; 12/5; 51/20; 11/5; 5/2; 13/5; 27/11; 12/5; 12/5; 27/11; 131/50; 5/2; 40/17; ; 12/5; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-19 00:15:52 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 6/4; ; 11/8; 6/4; 11/8; 9/5; 7/5; 11/8; 5/4; 11/8; 13/10; 13/10; 6/5; 11/8; 23/17; 23/17; 27/20; 23/17; 36/25; 7/5; 23/17; 11/8; 23/17; ; ; ; 
Arsenal; 19/10; 19/10; 17/10; ; 21/10; 8/5; 2; 7/5; 15/8; 15/8; 9/5; 15/8; 19/10; 15/8; ; 11/5; 19/10; 24/13; 19/10; 19/10; 2; 24/13; 37/19; 15/8; 37/19; ; ; ; 
Draw; 5/2; 13/5; 5/2; ; 13/5; 5/2; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 131/50; 5/2; 5/2; 12/5; 5/2; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-19 04:16:12 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 6/4; ; 11/8; 6/4; 11/8; 9/5; 7/5; 11/8; 5/4; 11/8; 13/10; 13/10; 7/5; 11/8; 23/17; 23/17; 27/20; 23/17; 36/25; 7/5; 23/17; 11/8; 23/17; ; ; ; 
Arsenal; 19/10; 19/10; 17/10; ; 21/10; 8/5; 2; 7/5; 15/8; 15/8; 9/5; 15/8; 19/10; 15/8; ; 11/5; 19/10; 24/13; 19/10; 19/10; 2; 24/13; 37/19; 15/8; 37/19; ; ; ; 
Draw; 5/2; 13/5; 5/2; ; 13/5; 5/2; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; 131/50; 5/2; 5/2; 12/5; 5/2; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-19 08:16:05 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 6/4; ; 11/8; 6/4; 11/8; 9/5; 7/5; 11/8; 5/4; 11/8; 13/10; 13/10; 7/5; 11/8; 23/17; 23/17; 27/20; 23/17; 36/25; 7/5; 23/17; 11/8; 23/17; ; ; ; 
Arsenal; 19/10; 19/10; 17/10; ; 21/10; 8/5; 2; 7/5; 15/8; 15/8; 9/5; 15/8; 19/10; 15/8; ; 11/5; 19/10; 24/13; 19/10; 19/10; 2; 24/13; 37/19; 15/8; 37/19; ; ; ; 
Draw; 5/2; 13/5; 5/2; ; 13/5; 5/2; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; 131/50; 5/2; 5/2; 12/5; 5/2; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-19 12:16:17 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 6/4; 13/10; 11/8; 6/4; 11/8; 9/5; 7/5; 11/8; 5/4; 11/8; 13/10; 13/10; 5/4; 11/8; 23/17; 23/17; 27/20; 23/17; 36/25; 7/5; 23/17; 11/8; 23/17; ; ; ; 
Arsenal; 19/10; 19/10; 17/10; 15/8; 21/10; 8/5; 2; 7/5; 15/8; 15/8; 9/5; 15/8; 19/10; 15/8; ; 11/5; 19/10; 24/13; 19/10; 19/10; 2; 24/13; 37/19; 15/8; 37/19; ; ; ; 
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 131/50; 5/2; 5/2; 12/5; 5/2; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-03-19 16:16:17 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 6/4; 13/10; 11/8; 6/4; 11/8; 9/5; 7/5; 13/10; 5/4; 11/8; 13/10; 13/10; 5/4; 11/8; 13/10; 23/17; 27/20; 13/10; 36/25; 39/29; 23/17; 13/10; 23/17; ; ; ; 13/10
Arsenal; 19/10; 19/10; 17/10; 15/8; 21/10; 8/5; 2; 7/5; 15/8; 19/10; 9/5; 19/10; 19/10; 15/8; ; 11/5; 37/19; 24/13; 19/10; 37/19; 2; 31/16; 37/19; 15/8; 37/19; ; ; ; 2
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 23/10; 5/2; 5/2; 12/5; 12/5; 51/20; 11/5; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 131/50; 5/2; 5/2; 12/5; 5/2; ; ; ; 5/2
META; english/premier-league/arsenal-v-man-city; 2017-03-19 20:16:10 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 6/4; 13/10; 13/10; 6/4; 11/8; 9/5; 7/5; 13/10; 5/4; 11/8; 13/10; 13/10; 5/4; 11/8; 23/17; 23/17; 27/20; 23/17; 36/25; ; 23/17; 13/10; 23/17; ; ; ; 7/5
Arsenal; 19/10; 19/10; 17/10; 15/8; 2; 8/5; 2; 7/5; 15/8; 19/10; 9/5; 19/10; 19/10; 15/8; ; 11/5; 37/19; 24/13; 19/10; 37/19; 2; ; 37/19; 15/8; 37/19; ; ; ; 19/10
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 51/20; 11/5; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 131/50; ; 5/2; 12/5; 5/2; ; ; ; 5/2
META; english/premier-league/arsenal-v-man-city; 2017-03-20 00:15:47 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 5/4; 13/10; 13/10; 6/4; 13/10; 7/5; 13/10; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 13/10; 13/10; 23/17; 27/20; 13/10; 36/25; 4/3; 23/17; 5/4; 23/17; ; ; ; 13/10
Arsenal; 19/10; 19/10; 41/20; 15/8; 21/10; 8/5; 85/40; 9/5; 2; 2; 19/10; 2; 2; 2; ; 11/5; 39/19; 24/13; 19/10; 39/19; 2; 23/12; 37/19; 2; 37/19; ; ; ; 21/10
Draw; 5/2; 13/5; 5/2; 13/5; 12/5; 5/2; 13/5; 23/10; 13/5; 12/5; 12/5; 5/2; 51/20; 11/5; 12/5; 27/10; 5/2; 12/5; 5/2; 5/2; 131/50; 13/5; 5/2; 12/5; 5/2; ; ; ; 5/2
META; english/premier-league/arsenal-v-man-city; 2017-03-20 04:15:42 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 5/4; 13/10; 13/10; 6/4; 11/8; 7/5; 13/10; 5/4; 6/5; 5/4; 5/4; 6/5; 5/4; 13/10; 13/10; 23/17; 27/20; 13/10; 36/25; 4/3; 23/17; 5/4; 23/17; ; ; ; 13/10
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 8/5; 2; 9/5; 2; 2; 19/10; 2; 2; 2; ; 9/4; 39/19; 24/13; 19/10; 39/19; 2; 23/12; 37/19; 21/10; 37/19; ; ; ; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 23/10; 13/5; 12/5; 12/5; 5/2; 51/20; 11/5; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 131/50; 13/5; 5/2; 12/5; 5/2; ; ; ; 5/2
META; english/premier-league/arsenal-v-man-city; 2017-03-20 08:15:43 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 7/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 23/17; 27/20; 13/10; 36/25; 4/3; 23/17; 5/4; 23/17; ; ; ; 13/10
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 2; 2; 9/5; 2; 2; 19/10; 2; 2; 2; ; 9/4; 21/10; 24/13; 19/10; 21/10; 2; 23/12; 37/19; 21/10; 37/19; ; ; ; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 23/10; 13/5; 12/5; 12/5; 5/2; 51/20; 21/10; 12/5; 13/5; 5/2; 12/5; 5/2; 27/11; 131/50; 13/5; 5/2; 12/5; 5/2; ; ; ; 5/2
META; english/premier-league/arsenal-v-man-city; 2017-03-20 12:16:01 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 7/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 23/17; 27/20; 5/4; 27/20; 4/3; 23/17; 5/4; 23/17; ; ; 6/5; 13/10
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 2; 2; 9/5; 2; 2; 19/10; 2; 2; 2; ; 11/5; 39/19; 24/13; 19/10; 39/19; 43/20; 23/12; 37/19; 21/10; 37/19; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 23/10; 13/5; 12/5; 12/5; 5/2; 51/20; 21/10; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-20 16:15:57 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 7/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 23/17; 27/20; 13/10; 27/20; 4/3; 23/17; 5/4; 23/17; ; ; 6/5; 13/10
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 2; 2; 9/5; 2; 2; 19/10; 2; 2; 2; ; 11/5; 2; 24/13; 19/10; 2; 85/40; 23/12; 37/19; 2; 37/19; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 23/10; 13/5; 5/2; 12/5; 5/2; 51/20; 21/10; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-20 20:15:43 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 6/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 23/17; 13/10; 5/4; 27/20; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 13/10
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 2; 2; 2; 2; 2; 19/10; 2; 2; 2; ; 11/5; 39/19; 24/13; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-21 00:15:43 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 6/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 23/17; 13/10; 5/4; 27/20; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 13/10
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 2; 2; 2; 2; 2; 19/10; 2; 2; 2; ; 11/5; 39/19; 24/13; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 9/4; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-21 04:15:42 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 6/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 13/10
Arsenal; 19/10; 19/10; 2; 15/8; 21/10; 2; 2; 2; 2; 19/10; 19/10; 2; 2; 2; ; 2; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 9/4; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-21 08:15:43 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 6/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 13/10
Arsenal; 19/10; 19/10; 2; 15/8; 21/10; 21/10; 2; 2; 2; 19/10; 19/10; 2; 2; 2; ; 2; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 9/4; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-21 12:16:09 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 6/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; ; 5/4; 27/20; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 13/10
Arsenal; 19/10; 19/10; 2; 15/8; 21/10; 21/10; 2; 2; 2; 19/10; 19/10; 2; 2; 2; ; 2; 39/19; 37/19; ; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 21/10; 12/5; 5/2; 5/2; 12/5; ; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-21 16:15:59 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 6/5; 13/10; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 13/10; 27/20; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 13/10
Arsenal; 19/10; 19/10; 2; 15/8; 21/10; 21/10; 2; 2; 2; 19/10; 19/10; 2; 2; 2; ; 2; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 53/20; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-22 00:15:43 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 6/5; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; 13/10; 67/50; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 21/10; 2; 2; 2; 19/10; 19/10; 2; 2; 11/5; ; 11/5; 37/19; 37/19; 21/10; 37/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 2
Draw; 5/2; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 67/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-22 08:15:43 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 6/5; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 6/5; 13/10; 13/10; 6/5; 13/10; 5/4; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; 13/10; 67/50; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 21/10; 19/10; 2; 15/8; 21/10; 41/20; 2; 2; 2; 19/10; 19/10; 2; 39/20; 11/5; ; 11/5; 37/19; 37/19; 21/10; 37/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 2
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 12/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 67/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 13/5
META; english/premier-league/arsenal-v-man-city; 2017-03-23 13:19:40 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-23 16:15:57 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-23 20:16:04 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; ; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; ; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; ; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 00:15:49 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 04:15:47 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 12:15:51 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 16:16:04 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 20:16:09 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 00:15:57 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; ; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; ; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; ; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 04:16:04 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 08:16:13 GMT+2; 2017-04-02 16:00; e70300-dr003
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
