META; english/premier-league/arsenal-v-burnley; 2017-01-04 00:16:47 GMT+2; 2017-01-22 14:15; e70300-dr003
Arsenal; 1/5; ; 1/5; 2/11; ; 2/11; 2/11; ; 1/5; 1/5; ; ; ; ; 1/5; 1/5; 3/16; ; 1/4; ; 3/16; 21/100; ; ; ; ; ; ; 
Draw; 11/2; ; 11/2; 11/2; ; 6; 13/2; ; 6; 11/2; ; ; ; ; 6; 13/2; 60/11; ; 5; ; 60/11; 13/2; ; ; ; ; ; ; 
Burnley; 12; ; 15; 14; ; 12; 19; ; 14; 14; ; ; ; ; 12; 16; 51/4; ; 9; ; 51/4; 17; ; ; ; ; ; ; 
META; english/premier-league/arsenal-v-burnley; 2017-01-04 04:16:55 GMT+2; 2017-01-22 14:15; e70300-dr003
Arsenal; 1/5; ; 1/5; 2/11; ; 2/11; 2/11; ; 1/5; 1/5; ; ; ; ; 1/5; 1/5; 2/11; ; 1/4; ; 2/11; ; ; ; ; ; ; ; 
Draw; 11/2; ; 11/2; 11/2; ; 6; 13/2; ; 6; 11/2; ; ; ; ; 6; 13/2; 57/10; ; 5; ; 57/10; ; ; ; ; ; ; ; 
Burnley; 12; ; 15; 14; ; 12; 19; ; 14; 14; ; ; ; ; 12; 16; 27/2; ; 9; ; 27/2; ; ; ; ; ; ; ; 
META; english/premier-league/arsenal-v-burnley; 2017-01-04 08:17:00 GMT+2; 2017-01-22 14:15; e70300-dr003
Arsenal; 1/5; ; 1/5; 2/11; ; 2/11; 2/11; ; 1/5; 1/5; ; ; ; ; 1/5; 1/5; 3/16; ; 1/4; ; 3/16; ; ; ; ; ; ; ; 
Draw; 11/2; ; 11/2; 11/2; ; 6; 13/2; ; 6; 11/2; ; ; ; ; 6; 13/2; 60/11; ; 5; ; 60/11; ; ; ; ; ; ; ; 
Burnley; 12; ; 15; 14; ; 12; 19; ; 14; 14; ; ; ; ; 12; 16; 51/4; ; 9; ; 51/4; ; ; ; ; ; ; ; 
META; english/premier-league/arsenal-v-burnley; 2017-01-04 12:16:59 GMT+2; 2017-01-22 14:15; e70300-dr003
Arsenal; 1/5; ; 1/5; 2/11; ; 2/11; 2/11; ; 1/5; 1/5; ; ; ; ; 1/5; 1/5; 3/16; 1/5; 1/4; 1/5; 3/16; ; ; 1/5; ; ; ; ; 
Draw; 11/2; ; 11/2; 11/2; ; 6; 13/2; ; 6; 11/2; ; ; ; ; 6; 13/2; 60/11; 11/2; 5; 11/2; 60/11; ; ; 11/2; ; ; ; ; 
