META; english/premier-league/tottenham-v-sunderland; 2016-08-28 20:17:49 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 1/3; 3/10; ; ; ; ; ; ; ; ; ; 4/11; ; 7/19; 1/3; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 7/2; 19/4; ; ; ; ; ; ; ; ; ; 15/4; ; 15/4; 23/5; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 8; 10; ; ; ; ; ; ; ; ; ; 7; ; 7; 21/2; ; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-29 00:17:25 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/4; ; ; ; ; ; ; 1/3; 3/10; 1/3; ; ; ; ; ; ; 1/3; 1/3; 4/11; 1/3; 4/13; 1/3; ; ; ; ; ; 
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; ; ; ; ; 30/100; 3/10; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; ; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; ; ; ; ; 10; 29/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-30 08:17:20 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; ; ; ; ; 30/100; 3/10; 3/10; 3/10; 3/10; 2/7; ; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; ; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; ; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; ; ; ; ; 10; 29/4; 35/4; 29/4; 43/5; 9; ; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-30 12:17:32 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; ; ; ; ; 30/100; 3/10; 3/10; 3/10; 3/10; 2/7; ; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; ; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; ; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; ; ; ; ; 10; 29/4; 35/4; 29/4; 43/5; 9; ; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-30 16:17:37 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 41/10; 17/4; 17/4; 21/5; 22/5; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-30 20:17:55 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-31 00:17:18 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-31 04:17:27 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; ; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; ; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; ; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-31 08:17:21 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; ; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; ; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; ; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-31 11:55:19 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; ; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 41/10; 17/4; 17/4; 21/5; 22/5; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; ; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-31 16:17:29 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; ; 6/19; ; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; ; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; ; 11; ; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-08-31 20:17:51 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-01 00:17:21 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-01 04:17:20 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 5; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-01 08:17:21 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; ; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 9/2; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; ; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; ; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-01 12:17:27 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 3/10; 3/10; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 9/2; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 17/4; 17/4; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 35/4; 29/4; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-01 16:17:30 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-01 20:17:50 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; ; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; ; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; ; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-02 00:17:22 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-02 04:17:18 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; ; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; ; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; ; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-02 08:17:18 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; ; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; ; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; ; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-02 12:17:28 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-02 16:17:41 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-02 20:17:30 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-03 00:17:25 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-03 04:17:27 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-03 08:17:28 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-03 12:17:41 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-03 16:17:46 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 3/10; 1/3; 3/10; 3/10; ; 1/4; ; ; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 3/10; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 9/2; 7/2; 19/4; 17/4; ; 21/5; ; ; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 9/2; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 11; 8; 10; 35/4; ; 10; ; ; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-03 20:17:42 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; 3/10; 1/4; ; 2/7; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; 2/7; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; 17/4; 21/5; ; 17/4; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; 23/5; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; 10; 10; ; 11; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; 9; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-04 00:17:22 GMT+3; 2016-09-18 16:30; e70300-dr003
Tottenham; 1/3; ; ; ; ; 2/7; 2/7; 1/3; 3/10; 3/10; 3/10; 1/4; ; 2/7; ; 30/100; 5/18; 2/7; 3/10; 5/18; 3/10; 2/7; 6/19; ; ; ; ; ; 
Draw; 4; ; ; ; ; 9/2; 19/4; 7/2; 19/4; 17/4; 17/4; 21/5; ; 17/4; ; 17/4; 18/5; 74/17; 17/4; 9/2; 21/5; 74/17; 24/5; ; ; ; ; ; 
Sunderland; 8; ; ; ; ; 11; 12; 8; 10; 35/4; 10; 10; ; 11; ; 10; 31/4; 9; 35/4; 8; 43/5; 9; 11; ; ; ; ; ; 
META; english/premier-league/tottenham-v-sunderland; 2016-09-04 04:17:21 GMT+3; 2016-09-18 16:30; e70300-dr003
