META; english/premier-league/southampton-v-watford; 2016-06-20 04:15:19 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; ; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; 12/5; ; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; 3; ; 
META; english/premier-league/southampton-v-watford; 2016-06-20 08:15:20 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; ; ; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; ; ; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; ; ; 
META; english/premier-league/southampton-v-watford; 2016-06-20 12:15:22 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; ; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; 12/5; ; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; 3; ; 
META; english/premier-league/southampton-v-watford; 2016-06-20 16:15:21 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; ; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; 12/5; ; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; 3; ; 
META; english/premier-league/southampton-v-watford; 2016-06-20 20:16:17 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; ; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; 12/5; ; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; 3; ; 
META; english/premier-league/southampton-v-watford; 2016-06-21 00:16:19 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; 4/7; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; 12/5; 11/5; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; 3; 14/5; 
META; english/premier-league/southampton-v-watford; 2016-06-21 04:16:10 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; ; 4/7; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; ; 11/5; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; ; 14/5; 
META; english/premier-league/southampton-v-watford; 2016-06-21 08:16:11 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; 4/7; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; 12/5; 11/5; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; 3; 14/5; 
META; english/premier-league/southampton-v-watford; 2016-06-21 12:16:14 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; 4/7; 
Draw; 14/5; 14/5; 5/2; 5/2; 5/2; 14/5; 13/5; 13/5; 14/5; 45/17; 27/10; 13/5; 3; 5/2; 13/5; 11/4; 11/4; ; 45/17; 11/4; 13/5; ; 37/13; ; ; 12/5; 11/5; 
Watford; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 4; 7/2; 19/5; 62/17; 31/10; 4; 9/2; 7/2; 7/2; 4; 7/2; ; 62/17; 19/5; 7/2; ; 9/2; ; ; 3; 14/5; 
META; english/premier-league/southampton-v-watford; 2016-06-21 16:16:46 GMT+3; 2016-08-13 15:00; e70300-dr003
Southampton; 8/11; 8/13; 8/11; 4/6; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 7/10; 4/7; 7/10; 8/11; 4/6; 8/11; ; 3/4; 4/6; 8/11; ; 3/4; ; ; 4/6; 4/6; 
