META; english/premier-league/west-brom-v-arsenal; 2017-02-28 04:16:37 GMT+2; 2017-03-18 12:30; e70300-dr003
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-01 20:17:34 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-02 00:16:25 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-02 04:16:32 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-02 08:16:29 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-02 12:16:40 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-02 16:16:25 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-02 20:17:08 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-03 00:16:26 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-03 04:16:25 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-03 08:16:28 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-03 12:16:37 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-03 16:17:16 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-03 20:17:05 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-04 00:16:40 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-04 04:16:31 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-04 08:16:28 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-04 12:17:29 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-04 16:16:46 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-04 20:16:14 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-05 00:16:15 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-05 04:16:22 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-05 08:16:18 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-05 12:16:23 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; ; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; ; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; ; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; ; ; 11/4; ; ; 14/5; ; ; ; ; ; ; 
West Brom; ; ; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; 4; ; ; 43/10; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-05 16:16:24 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; ; 4/5; 13/20; ; ; ; ; 3/4; 8/11; ; ; ; ; ; ; 5/6; ; 11/17; ; ; 77/100; ; ; ; ; ; ; 
Draw; ; 5/2; 27/10; ; ; ; ; 5/2; 11/4; ; ; ; ; ; ; 11/4; ; 11/4; ; ; 57/20; ; ; ; ; ; ; 
West Brom; ; 7/2; 4; ; ; ; ; 7/2; 4; ; ; ; ; ; ; 4; ; 4; ; ; 21/5; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-05 20:16:29 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 4/5; 13/20; ; 8/13; ; 13/20; 3/4; 8/13; 13/20; 8/13; ; 8/13; ; ; 8/11; 4/6; 11/17; ; 4/6; 7/10; ; ; ; ; ; ; 
Draw; 3; 5/2; 27/10; ; 16/5; ; 31/10; 5/2; 3; 3; 14/5; ; 3; ; ; 3; 14/5; 11/4; ; 14/5; 61/20; ; ; ; ; ; ; 
West Brom; 9/2; 7/2; 4; ; 5; ; 9/2; 7/2; 17/4; 4; 19/5; ; 17/4; ; ; 4; 41/10; 4; ; 41/10; 9/2; ; ; ; ; ; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-06 00:16:04 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; ; 8/13; ; 13/20; 3/4; 8/13; 13/20; 8/13; ; 8/13; ; ; 7/10; 11/17; 11/17; 4/7; 11/17; 7/10; ; 3/5; ; ; 4/9; ; 
Draw; 3; 5/2; 27/10; ; 16/5; ; 31/10; 5/2; 3; 3; 14/5; ; 3; ; ; 3; 37/13; 11/4; 3; 37/13; 61/20; ; 3; ; ; 2; ; 
West Brom; 9/2; 4; 4; ; 5; ; 9/2; 7/2; 17/4; 4; 19/5; ; 17/4; ; ; 9/2; 17/4; 4; 9/2; 17/4; 9/2; ; 9/2; ; ; 3; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-06 04:16:03 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; ; 8/13; ; 13/20; 4/6; 8/13; 13/20; 8/13; ; 8/13; ; ; 7/10; 11/17; 11/17; 4/7; 11/17; 7/10; ; 3/5; ; ; 1/2; ; 
Draw; 3; 5/2; 27/10; ; 16/5; ; 31/10; 5/2; 3; 3; 14/5; ; 3; ; ; 3; 37/13; 11/4; 3; 37/13; 61/20; ; 3; ; ; 2; ; 
West Brom; 9/2; 4; 4; ; 5; ; 9/2; 4; 17/4; 4; 19/5; ; 17/4; ; ; 9/2; 17/4; 4; 9/2; 17/4; 9/2; ; 9/2; ; ; 3; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-06 08:16:03 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; ; 8/13; ; 13/20; 4/6; 8/13; 13/20; 8/13; ; 8/13; ; ; 7/10; 8/13; 11/17; 4/7; 8/13; 7/10; ; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 27/10; ; 16/5; ; 31/10; 5/2; 3; 3; 14/5; ; 3; ; ; 3; 37/13; 11/4; 3; 37/13; 61/20; ; 3; ; ; 21/10; ; 
West Brom; 9/2; 4; 4; ; 5; ; 9/2; 4; 17/4; 4; 19/5; ; 17/4; ; ; 9/2; 17/4; 4; 9/2; 17/4; 9/2; ; 9/2; ; ; 3; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-06 12:16:15 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; ; 8/13; 4/6; 13/20; 4/6; 8/13; 13/20; 8/13; 4/6; 8/13; ; ; 7/10; 8/13; 11/17; 4/7; 8/13; 7/10; 19/29; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 27/10; ; 16/5; 3; 31/10; 5/2; 3; 3; 14/5; 3; 3; ; ; 3; 37/13; 11/4; 3; 37/13; 61/20; 3; 3; ; ; 21/10; ; 
West Brom; 9/2; 4; 4; ; 5; 17/4; 9/2; 4; 17/4; 4; 19/5; 15/4; 17/4; ; ; 9/2; 17/4; 4; 9/2; 17/4; 9/2; 41/10; 9/2; ; ; 3; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-06 16:16:22 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; ; 4/6; 4/6; 11/18; 11/17; 4/7; 11/18; 7/10; 19/29; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 3; 3; 16/5; 3; 31/10; 5/2; 3; 3; 14/5; 14/5; 3; ; 3; 3; 56/19; 11/4; 3; 56/19; 61/20; 3; 3; ; ; 14/5; ; 
West Brom; 9/2; 4; 17/4; 19/5; 9/2; 17/4; 9/2; 4; 17/4; 4; 19/5; 4; 17/4; ; 4; 9/2; 74/17; 4; 9/2; 74/17; 9/2; 41/10; 9/2; ; ; 4; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-06 20:16:18 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 4/6; 4/6; 11/18; 11/17; 4/7; 11/18; 7/10; 19/29; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 3; 3; 16/5; 3; 31/10; 5/2; 3; 3; 14/5; 14/5; 3; 3; 3; 3; 56/19; 11/4; 3; 56/19; 61/20; 3; 3; ; ; 14/5; ; 
West Brom; 9/2; 4; 17/4; 19/5; 9/2; 17/4; 9/2; 4; 17/4; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 74/17; 4; 9/2; 74/17; 9/2; 41/10; 9/2; ; ; 4; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-07 00:16:03 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 4/6; 4/6; 11/18; 11/17; 4/7; 11/18; 7/10; 19/29; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 3; 3; 16/5; 3; 31/10; 5/2; 3; 3; 14/5; 14/5; 3; 3; 3; 3; 56/19; 11/4; 3; 56/19; 61/20; 3; 3; ; ; 14/5; ; 
West Brom; 9/2; 4; 17/4; 19/5; 9/2; 17/4; 9/2; 4; 17/4; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 74/17; 4; 9/2; 74/17; 9/2; 41/10; 9/2; ; ; 4; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-07 04:16:04 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 4/6; 4/6; 11/18; 11/17; 4/7; 11/18; 7/10; 19/29; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 3; 3; 16/5; 3; 31/10; 5/2; 3; 3; 14/5; 14/5; 3; 3; 3; 3; 56/19; 11/4; 3; 56/19; 61/20; 3; 3; ; ; 14/5; ; 
West Brom; 9/2; 4; 17/4; 19/5; 9/2; 17/4; 9/2; 4; 17/4; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 74/17; 4; 9/2; 74/17; 9/2; 41/10; 9/2; ; ; 4; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-07 08:16:02 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 4/6; 4/6; 11/18; 11/17; 4/7; 11/18; 7/10; 19/29; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 3; 3; 16/5; 3; 31/10; 5/2; 3; 3; 14/5; 14/5; 3; 3; 3; 3; 56/19; 11/4; 3; 56/19; 61/20; 3; 3; ; ; 14/5; ; 
West Brom; 9/2; 4; 17/4; 19/5; 9/2; 17/4; 9/2; 4; 17/4; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 74/17; 4; 9/2; 74/17; 9/2; 41/10; 9/2; ; ; 4; ; 
META; english/premier-league/west-brom-v-arsenal; 2017-03-07 12:16:03 GMT+2; 2017-03-18 12:30; e70300-dr003
Arsenal; 4/7; 8/11; 13/20; 4/6; 4/6; 4/6; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 4/6; 4/6; 11/18; 11/17; 4/7; 11/18; 7/10; 19/29; 3/5; ; ; 4/7; ; 
Draw; 3; 5/2; 3; 3; 16/5; 3; 31/10; 5/2; 3; 3; 14/5; 14/5; 3; 3; 3; 3; 56/19; 11/4; 3; 56/19; 61/20; 3; 3; ; ; 14/5; ; 
West Brom; 9/2; 4; 17/4; 19/5; 9/2; 17/4; 9/2; 4; 17/4; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 74/17; 4; 9/2; 74/17; 9/2; 41/10; 9/2; ; ; 4; ; 
