META; english/premier-league/swansea-v-middlesbrough; 2017-03-11 20:16:31 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; ; ; 10/11; ; ; ; ; 21/20; 21/20; ; ; ; ; ; ; ; ; 1; ; ; 107/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 58/25; ; ; ; ; ; ; 
Middlesbrough; ; ; 11/4; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 13/4; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-12 00:16:24 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; ; ; 10/11; ; ; ; ; 21/20; 21/20; ; ; ; ; ; ; ; ; 1; ; ; 107/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 58/25; ; ; ; ; ; ; 
Middlesbrough; ; ; 11/4; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 13/4; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-12 04:16:29 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; ; ; 10/11; ; ; ; ; 21/20; 21/20; ; ; ; ; ; ; ; ; 1; ; ; 107/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 58/25; ; ; ; ; ; ; 
Middlesbrough; ; ; 11/4; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 13/4; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-12 08:16:25 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; ; ; 10/11; ; ; ; ; 21/20; 21/20; ; ; ; ; ; ; ; ; 1; ; ; 107/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 58/25; ; ; ; ; ; ; 
Middlesbrough; ; ; 11/4; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 13/4; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-12 12:16:24 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; ; ; 10/11; ; ; ; ; 21/20; 21/20; ; ; ; ; ; ; ; ; 1; ; ; 107/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 58/25; ; ; ; ; ; ; 
Middlesbrough; ; ; 11/4; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 13/4; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-12 16:16:22 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; ; ; 10/11; ; ; ; ; 21/20; 21/20; ; ; ; ; ; ; ; ; 1; ; ; 107/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; ; ; ; ; ; ; ; 23/10; ; ; 58/25; ; ; ; ; ; ; 
Middlesbrough; ; ; 11/4; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 13/4; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-12 20:16:26 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; ; ; 10/11; ; ; ; ; 21/20; 21/20; ; ; ; ; ; ; 15/13; 10/11; 1; ; 1; 23/20; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; 9/4; 23/10; ; ; ; ; ; ; 12/5; 2; 23/10; ; 2; 58/25; ; ; ; ; ; ; 
Middlesbrough; ; ; 11/4; ; ; ; ; 5/2; 14/5; ; ; ; ; ; ; 27/10; 12/5; 11/4; ; 28/13; 3; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-13 00:16:21 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 10/11; ; 19/20; ; 1; 21/20; 21/20; ; ; ; ; ; ; 1; 1; 1; 1; 1; 23/20; ; 1; ; ; ; ; 
Draw; 23/10; ; 12/5; ; 9/4; ; 23/10; 9/4; 12/5; ; ; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 23/10; 58/25; ; 23/10; ; ; ; ; 
Middlesbrough; 16/5; ; 11/4; ; 16/5; ; 17/5; 5/2; 3; ; ; ; ; ; ; 3; 37/13; 11/4; 14/5; 37/13; 3; ; 37/13; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-13 04:16:20 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 10/11; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; ; 1; 1; 1; 1; 1; 23/20; ; 1; ; ; ; ; 
Draw; 23/10; ; 12/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 23/10; 58/25; ; 23/10; ; ; ; ; 
Middlesbrough; 16/5; ; 11/4; ; 16/5; ; 10/3; 5/2; 3; ; 29/10; ; ; ; ; 3; 37/13; 11/4; 14/5; 37/13; 3; ; 37/13; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-13 08:16:20 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 10/11; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; ; 1; 1; 1; 1; 1; 23/20; ; 1; ; ; ; ; 
Draw; 23/10; ; 12/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; ; 23/10; 23/10; 23/10; 23/10; 23/10; 58/25; ; 23/10; ; ; ; ; 
Middlesbrough; 16/5; ; 11/4; ; 16/5; ; 10/3; 5/2; 3; ; 29/10; ; ; ; ; 3; 37/13; 11/4; 14/5; 37/13; 3; ; 37/13; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-13 12:16:30 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; 1; 1; 1; 1; 1; 1; 103/100; 39/40; 1; ; ; ; ; 
Draw; 23/10; ; 11/5; ; 12/5; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 119/50; 23/10; 23/10; ; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 7/2; ; 17/5; 5/2; 3; ; 29/10; ; ; ; 16/5; 3; 37/13; 11/4; 14/5; 37/13; 10/3; 31/10; 37/13; ; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-13 16:17:21 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 29/10; ; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-13 20:16:27 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 29/10; ; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-14 00:16:21 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 29/10; ; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-14 04:16:22 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 29/10; ; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-14 08:16:21 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 29/10; ; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-14 12:16:42 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; ; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; ; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 29/10; ; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-14 16:16:29 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; 1; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; 21/10; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 29/10; 16/5; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-14 20:16:31 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; ; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; 1; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; ; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; 11/5; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; ; 3; ; 10/3; ; 17/5; 5/2; 3; ; 14/5; 3; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-15 00:16:27 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; 1; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; 1; ; ; 1; 1; 19/20; 1; 1; 19/20; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; 23/10; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; 11/5; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; 9/4; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
Middlesbrough; 16/5; 14/5; 3; ; 10/3; ; 17/5; 5/2; 3; ; 14/5; 3; ; ; 16/5; 3; 31/10; 11/4; 14/5; 31/10; 10/3; 31/10; 37/13; ; 37/13; ; ; ; 
META; english/premier-league/swansea-v-middlesbrough; 2017-03-15 04:16:20 GMT+2; 2017-04-02 13:30; e70300-dr003
Swansea; 10/11; 1; 21/20; ; 19/20; ; 1; 21/20; 21/20; ; 1; 1; ; ; 1; 1; 19/20; 1; 1; ; 103/100; 39/40; 1; ; 1; ; ; ; 
Draw; 23/10; 23/10; 11/5; ; 23/10; ; 23/10; 9/4; 12/5; ; 21/10; 11/5; ; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 119/50; 23/10; 23/10; ; 23/10; ; ; ; 
