META; english/premier-league/southampton-v-west-ham; 2017-01-22 00:17:16 GMT+2; 2017-02-04 15:00; e70300-dr003
Southampton; ; 8/11; 4/5; ; ; ; ; 3/4; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; 12/5; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
West Ham; ; 4; 10/3; ; ; ; ; 7/2; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-west-ham; 2017-01-22 04:16:59 GMT+2; 2017-02-04 15:00; e70300-dr003
Southampton; ; 8/11; 4/5; ; ; ; ; 3/4; 4/5; ; ; ; ; ; ; ; ; 4/5; ; ; 81/100; ; ; ; ; ; ; 
Draw; ; 5/2; 12/5; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 5/2; ; ; 27/10; ; ; ; ; ; ; 
West Ham; ; 4; 10/3; ; ; ; ; 7/2; 19/5; ; ; ; ; ; ; ; ; 10/3; ; ; 21/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-west-ham; 2017-01-22 08:17:03 GMT+2; 2017-02-04 15:00; e70300-dr003
Southampton; ; 8/11; 4/5; ; ; ; ; 3/4; 4/5; ; ; ; ; ; ; ; ; 4/5; ; ; 81/100; ; ; ; ; ; ; 
Draw; ; 5/2; 12/5; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 5/2; ; ; 27/10; ; ; ; ; ; ; 
West Ham; ; 4; 10/3; ; ; ; ; 7/2; 19/5; ; ; ; ; ; ; ; ; 10/3; ; ; 21/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-west-ham; 2017-01-22 12:18:04 GMT+2; 2017-02-04 15:00; e70300-dr003
Southampton; ; 8/11; 4/5; ; ; ; ; 3/4; 4/5; ; ; ; ; ; ; ; ; 4/5; ; ; 81/100; ; ; ; ; 4/9; ; 
Draw; ; 5/2; 12/5; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 5/2; ; ; 27/10; ; ; ; ; 13/10; ; 
West Ham; ; 4; 10/3; ; ; ; ; 7/2; 19/5; ; ; ; ; ; ; ; ; 10/3; ; ; 21/5; ; ; ; ; 19/10; ; 
META; english/premier-league/southampton-v-west-ham; 2017-01-22 16:17:31 GMT+2; 2017-02-04 15:00; e70300-dr003
Southampton; ; 8/11; 4/5; ; ; ; ; 3/4; 4/5; ; ; ; ; ; ; ; ; 4/5; ; ; 81/100; ; ; ; ; 4/7; ; 
Draw; ; 5/2; 12/5; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 5/2; ; ; 27/10; ; ; ; ; 11/5; ; 
West Ham; ; 4; 10/3; ; ; ; ; 7/2; 19/5; ; ; ; ; ; ; ; ; 10/3; ; ; 21/5; ; ; ; ; 19/10; ; 
META; english/premier-league/southampton-v-west-ham; 2017-01-22 20:17:11 GMT+2; 2017-02-04 15:00; e70300-dr003
Southampton; 7/10; 8/11; 4/5; ; ; ; 4/5; 3/4; 4/5; 3/4; ; ; 3/4; ; ; 4/5; 10/13; 4/5; 4/5; 10/13; 41/50; ; 4/5; ; ; 8/15; ; 
Draw; 5/2; 5/2; 12/5; ; ; ; 13/5; 5/2; 13/5; 13/5; ; ; 49/20; ; ; 27/10; 5/2; 5/2; 5/2; 5/2; 53/20; ; 28/11; ; ; 9/4; ; 
West Ham; 17/4; 4; 10/3; ; ; ; 17/4; 7/2; 19/5; 15/4; ; ; 4; ; ; 4; 62/17; 10/3; 7/2; 62/17; 21/5; ; 7/2; ; ; 14/5; ; 
META; english/premier-league/southampton-v-west-ham; 2017-01-23 00:16:52 GMT+2; 2017-02-04 15:00; e70300-dr003
Southampton; 7/10; 8/11; 4/5; ; 4/5; ; 4/5; 3/4; 4/5; 3/4; ; 4/5; 3/4; ; ; 4/5; 4/5; 4/5; 4/5; 4/5; 41/50; ; 4/5; ; ; 4/5; ; 
Draw; 5/2; 5/2; 5/2; ; 11/4; ; 13/5; 5/2; 13/5; 13/5; ; 5/2; 13/5; ; ; 13/5; 5/2; 5/2; 5/2; 5/2; 53/20; ; 28/11; ; ; 9/4; ; 
