META; english/premier-league/everton-v-tottenham; 2016-06-20 04:15:11 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; 6/5; ; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; 15/8; ; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; 11/5; ; 
META; english/premier-league/everton-v-tottenham; 2016-06-20 08:15:12 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; ; ; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; ; ; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; ; ; 
META; english/premier-league/everton-v-tottenham; 2016-06-20 12:15:12 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; 6/5; ; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; 15/8; ; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; 11/5; ; 
META; english/premier-league/everton-v-tottenham; 2016-06-20 16:15:12 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; 6/5; ; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; 15/8; ; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; 11/5; ; 
META; english/premier-league/everton-v-tottenham; 2016-06-20 20:16:08 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; 6/5; ; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; 15/8; ; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; 11/5; ; 
META; english/premier-league/everton-v-tottenham; 2016-06-21 00:16:11 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; 6/5; 10/9; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; 15/8; 9/5; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; 11/5; 2; 
META; english/premier-league/everton-v-tottenham; 2016-06-21 04:16:02 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; ; 10/9; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; ; 9/5; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; ; 2; 
META; english/premier-league/everton-v-tottenham; 2016-06-21 08:16:03 GMT+3; 2016-08-13 15:00; e70300-dr003
Tottenham; 6/4; 6/4; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 6/4; 6/4; 27/20; 6/4; 13/10; 7/5; 13/10; 11/8; 16/11; ; 6/4; 7/5; 6/4; ; 6/4; ; ; 6/5; 10/9; 
Everton; 17/10; 17/10; 15/8; 9/5; 15/8; 37/20; 9/5; 19/10; 15/8; 9/5; 13/8; 17/10; 21/10; 33/20; 2; 7/4; 9/5; ; 9/5; 19/10; 9/5; ; 39/19; ; ; 15/8; 9/5; 
Draw; 12/5; 23/10; 11/5; 11/5; 11/5; 23/10; 12/5; 11/5; 12/5; 12/5; 5/2; 12/5; 23/10; 9/4; 9/4; 5/2; 12/5; ; 12/5; 11/5; 12/5; ; 5/2; ; ; 11/5; 2; 
