META; english/premier-league/burnley-v-hull; 2016-08-20 20:17:32 GMT+3; 2016-09-10 15:00; e70300-dr003
Burnley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; 
META; english/premier-league/burnley-v-hull; 2016-08-21 00:16:54 GMT+3; 2016-09-10 15:00; e70300-dr003
Burnley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; 
META; english/premier-league/burnley-v-hull; 2016-08-21 04:16:57 GMT+3; 2016-09-10 15:00; e70300-dr003
Burnley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 9/4; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; 
META; english/premier-league/burnley-v-hull; 2016-08-21 08:16:58 GMT+3; 2016-09-10 15:00; e70300-dr003
Burnley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-hull; 2016-08-21 12:17:01 GMT+3; 2016-09-10 15:00; e70300-dr003
