META; english/premier-league/watford-v-burnley; 2017-01-22 00:17:18 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; ; 10/11; 17/20; ; ; ; ; 3/4; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; 23/10; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Burnley; ; 3; 31/10; ; ; ; ; 10/3; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/watford-v-burnley; 2017-01-22 04:17:01 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; ; 10/11; 17/20; ; ; ; ; 3/4; 5/6; ; ; ; ; ; ; ; ; 5/6; ; ; 47/50; ; ; ; ; ; ; 
Draw; ; 5/2; 23/10; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; ; ; ; 
Burnley; ; 3; 31/10; ; ; ; ; 10/3; 7/2; ; ; ; ; ; ; ; ; 10/3; ; ; 18/5; ; ; ; ; ; ; 
META; english/premier-league/watford-v-burnley; 2017-01-22 08:17:06 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; ; 10/11; 17/20; ; ; ; ; 3/4; 5/6; ; ; ; ; ; ; ; ; 5/6; ; ; 47/50; ; ; ; ; ; ; 
Draw; ; 5/2; 23/10; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; ; ; ; 
Burnley; ; 3; 31/10; ; ; ; ; 10/3; 7/2; ; ; ; ; ; ; ; ; 10/3; ; ; 18/5; ; ; ; ; ; ; 
META; english/premier-league/watford-v-burnley; 2017-01-22 12:18:08 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; ; 10/11; 17/20; ; ; ; ; 3/4; 5/6; ; ; ; ; ; ; ; ; 5/6; ; ; 47/50; ; ; ; ; 1/2; ; 
Draw; ; 5/2; 23/10; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; ; 5/4; ; 
Burnley; ; 3; 31/10; ; ; ; ; 10/3; 7/2; ; ; ; ; ; ; ; ; 10/3; ; ; 18/5; ; ; ; ; 7/4; ; 
META; english/premier-league/watford-v-burnley; 2017-01-22 16:17:35 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; ; 10/11; 17/20; ; ; ; ; 3/4; 5/6; ; ; ; ; ; ; ; ; 5/6; ; ; 47/50; ; ; ; ; 8/11; ; 
Draw; ; 5/2; 23/10; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; ; 21/10; ; 
Burnley; ; 3; 31/10; ; ; ; ; 10/3; 7/2; ; ; ; ; ; ; ; ; 10/3; ; ; 18/5; ; ; ; ; 9/5; ; 
META; english/premier-league/watford-v-burnley; 2017-01-22 20:17:13 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; 11/10; 10/11; 17/20; ; ; ; 23/20; 3/4; 11/10; 11/10; ; ; 21/20; ; ; 1; 19/20; 5/6; 20/21; 19/20; 11/10; ; 19/20; ; ; 10/11; ; 
Draw; 23/10; 5/2; 23/10; ; ; ; 12/5; 5/2; 12/5; 23/10; ; ; 47/20; ; ; 13/5; 40/17; 12/5; 12/5; 40/17; 49/20; ; 12/5; ; ; 21/10; ; 
Burnley; 5/2; 3; 31/10; ; ; ; 27/10; 10/3; 11/4; 5/2; ; ; 53/20; ; ; 3; 37/13; 10/3; 14/5; 37/13; 3; ; 56/19; ; ; 2; ; 
META; english/premier-league/watford-v-burnley; 2017-01-23 00:16:55 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; 11/10; 10/11; 23/20; ; 6/5; ; 6/5; 10/11; 11/10; 11/10; ; 23/20; 11/10; ; ; 11/10; 21/20; 1; 20/21; 21/20; 11/10; ; 19/20; ; ; 8/11; ; 
Draw; 23/10; 5/2; 23/10; ; 5/2; ; 23/10; 5/2; 12/5; 23/10; ; 9/4; 23/10; ; ; 12/5; 40/17; 9/4; 12/5; 40/17; 5/2; ; 12/5; ; ; 21/10; ; 
Burnley; 5/2; 3; 5/2; ; 5/2; ; 27/10; 11/4; 13/5; 12/5; ; 5/2; 51/20; ; ; 14/5; 28/11; 11/4; 14/5; 28/11; 59/20; ; 56/19; ; ; 2; ; 
META; english/premier-league/watford-v-burnley; 2017-01-23 04:16:56 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; 11/10; 10/11; 23/20; 11/10; 6/5; ; 6/5; 10/11; 11/10; 11/10; ; 23/20; 11/10; ; ; 11/10; 21/20; 1; 20/21; 21/20; 11/10; ; 19/20; ; ; 8/11; ; 
Draw; 23/10; 5/2; 23/10; 11/5; 5/2; ; 23/10; 5/2; 12/5; 23/10; ; 9/4; 23/10; ; ; 12/5; 40/17; 9/4; 12/5; 40/17; 5/2; ; 12/5; ; ; 21/10; ; 
Burnley; 5/2; 3; 5/2; 13/5; 5/2; ; 27/10; 11/4; 13/5; 12/5; ; 5/2; 51/20; ; ; 14/5; 28/11; 11/4; 14/5; 28/11; 59/20; ; 56/19; ; ; 2; ; 
META; english/premier-league/watford-v-burnley; 2017-01-23 08:16:56 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; 11/10; 10/11; 23/20; 11/10; 6/5; 6/5; 6/5; 10/11; 11/10; 11/10; ; 23/20; 11/10; ; ; 11/10; 15/13; 1; 20/21; 15/13; 11/10; ; 19/20; ; ; 8/11; ; 
Draw; 23/10; 5/2; 23/10; 11/5; 5/2; 5/2; 23/10; 5/2; 12/5; 23/10; ; 9/4; 23/10; ; ; 5/2; 40/17; 9/4; 12/5; 40/17; 5/2; ; 12/5; ; ; 21/10; ; 
Burnley; 5/2; 3; 5/2; 13/5; 5/2; 12/5; 27/10; 11/4; 13/5; 12/5; ; 5/2; 51/20; ; ; 11/4; 40/17; 11/4; 14/5; 40/17; 59/20; ; 56/19; ; ; 2; ; 
META; english/premier-league/watford-v-burnley; 2017-01-23 12:16:57 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; 11/10; 10/11; 23/20; 6/5; 6/5; 6/5; 6/5; 10/11; 11/10; 23/20; 23/20; 23/20; 11/10; ; 6/5; 15/13; 15/13; 1; 1; 15/13; 6/5; 8/7; 1; ; ; 8/11; ; 
Draw; 23/10; 5/2; 23/10; 21/10; 12/5; 12/5; 23/10; 5/2; 12/5; 9/4; 21/10; 9/4; 23/10; ; 23/10; 12/5; 9/4; 9/4; 12/5; 9/4; 12/5; 23/10; 12/5; ; ; 21/10; ; 
Burnley; 5/2; 3; 5/2; 13/5; 13/5; 5/2; 27/10; 11/4; 13/5; 5/2; 23/10; 5/2; 5/2; ; 12/5; 11/4; 12/5; 11/4; 14/5; 12/5; 68/25; 18/7; 37/13; ; ; 2; ; 
META; english/premier-league/watford-v-burnley; 2017-01-23 16:17:10 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; 11/10; 10/11; 6/5; 23/20; 6/5; 6/5; 6/5; 10/11; 11/10; 23/20; 23/20; 23/20; 23/20; 6/5; 6/5; 15/13; 15/13; 1; 23/20; 15/13; 6/5; 8/7; 15/13; ; ; 10/9; ; 
Draw; 23/10; 5/2; 9/4; 11/5; 12/5; 12/5; 23/10; 5/2; 12/5; 11/5; 21/10; 9/4; 9/4; 5/2; 23/10; 12/5; 9/4; 9/4; 9/4; 9/4; 12/5; 23/10; 9/4; ; ; 23/10; ; 
Burnley; 5/2; 3; 49/20; 5/2; 12/5; 5/2; 27/10; 11/4; 13/5; 5/2; 23/10; 5/2; 5/2; 23/10; 12/5; 11/4; 27/11; 11/4; 12/5; 27/11; 68/25; 18/7; 27/11; ; ; 21/10; ; 
META; english/premier-league/watford-v-burnley; 2017-01-23 20:17:01 GMT+2; 2017-02-04 15:00; e70300-dr003
Watford; 11/10; 1; 6/5; 23/20; 6/5; 6/5; 6/5; 10/11; 11/10; 23/20; 23/20; 23/20; 23/20; 6/5; 6/5; 15/13; 15/13; 1; 23/20; 15/13; 6/5; 8/7; 15/13; ; ; 10/9; ; 
Draw; 23/10; 12/5; 9/4; 11/5; 12/5; 12/5; 23/10; 5/2; 12/5; 11/5; 21/10; 9/4; 9/4; 5/2; 23/10; 12/5; 9/4; 9/4; 9/4; 9/4; 12/5; 23/10; 9/4; ; ; 23/10; ; 
Burnley; 5/2; 11/4; 49/20; 5/2; 12/5; 5/2; 27/10; 11/4; 13/5; 5/2; 23/10; 5/2; 5/2; 23/10; 12/5; 27/10; 27/11; 11/4; 12/5; 27/11; 68/25; 18/7; 27/11; ; ; 11/5; ; 
META; english/premier-league/watford-v-burnley; 2017-01-24 00:16:51 GMT+2; 2017-02-04 15:00; e70300-dr003
