META; english/premier-league/stoke-v-sunderland; 2016-09-19 20:17:54 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-24 20:17:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 10/3; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-25 00:17:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 10/3; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-25 04:17:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 10/3; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-25 08:17:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 10/3; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-25 12:18:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 10/3; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-25 16:17:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; ; 4/5; 10/11; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 10/3; 3; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-25 20:18:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; ; ; ; ; ; ; 11/10; 4/5; 21/20; ; ; 1; ; ; ; ; 1; 13/15; ; 10/11; ; 13/15; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; 12/5; 12/5; ; ; 11/5; ; ; ; ; 5/2; 12/5; ; 12/5; ; 12/5; 27/11; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; 29/10; 10/3; 14/5; ; ; 13/5; ; ; ; ; 3; 16/5; ; 3; ; 16/5; 38/11; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-26 00:17:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; 1; ; ; ; ; ; 11/10; 4/5; 21/20; 21/20; 21/20; 21/20; ; ; ; ; 21/20; 21/20; 21/20; 10/11; 21/20; 21/20; 21/20; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; 12/5; 12/5; 40/17; 23/10; 11/5; ; ; ; ; 5/2; 12/5; 40/17; 12/5; 23/10; 12/5; 12/5; ; ; ; ; ; 
Sunderland; 11/4; ; ; ; ; ; 29/10; 10/3; 14/5; 45/17; 13/5; 5/2; ; ; ; ; 3; 28/11; 45/17; 3; 13/5; 28/11; 33/10; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-26 04:17:21 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; 1; ; ; ; ; ; 11/10; 4/5; 21/20; 21/20; 21/20; 21/20; ; ; ; ; 21/20; 21/20; 21/20; 10/11; 21/20; 21/20; 21/20; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; 12/5; 12/5; 40/17; 23/10; 11/5; ; ; ; ; 5/2; 12/5; 40/17; 12/5; 23/10; 12/5; 12/5; ; ; ; ; ; 
Sunderland; 11/4; ; ; ; ; ; 29/10; 10/3; 14/5; 45/17; 13/5; 5/2; ; ; ; ; 3; 28/11; 45/17; 3; 13/5; 28/11; 33/10; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-26 08:17:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; 1; ; ; ; ; ; 21/20; 4/5; 21/20; 21/20; 21/20; 21/20; ; ; ; ; 1; 21/20; 21/20; 10/11; 21/20; 21/20; 21/20; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; 12/5; 12/5; 40/17; 23/10; 11/5; ; ; ; ; 5/2; 12/5; 40/17; 12/5; 23/10; 12/5; 12/5; ; ; ; ; ; 
Sunderland; 11/4; ; ; ; ; ; 3; 10/3; 14/5; 45/17; 13/5; 5/2; ; ; ; ; 3; 28/11; 45/17; 3; 13/5; 28/11; 33/10; ; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-26 12:17:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Stoke; 1; ; ; ; ; 1; 21/20; 4/5; 21/20; 21/20; 21/20; 21/20; ; ; ; 21/20; 1; 21/20; 21/20; 10/11; 21/20; 21/20; 21/20; 42/41; ; ; ; ; 
Draw; 12/5; ; ; ; ; 13/5; 12/5; 12/5; 12/5; 40/17; 23/10; 11/5; ; ; ; 13/5; 5/2; 12/5; 40/17; 12/5; 23/10; 12/5; 12/5; 27/11; ; ; ; ; 
Sunderland; 11/4; ; ; ; ; 14/5; 3; 10/3; 14/5; 45/17; 13/5; 5/2; ; ; ; 5/2; 3; 28/11; 45/17; 3; 13/5; 28/11; 33/10; 11/4; ; ; ; ; 
META; english/premier-league/stoke-v-sunderland; 2016-09-26 16:17:21 GMT+3; 2016-10-15 15:00; e70300-dr003
