META; english/premier-league/crystal-palace-v-tottenham; 2017-02-25 20:16:27 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; 11/17; ; ; 11/17; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-26 20:16:43 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-27 00:16:17 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-27 04:16:18 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-27 08:16:16 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-27 12:16:25 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-27 16:16:56 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-27 20:16:25 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-28 00:16:21 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-28 04:16:22 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-28 08:16:18 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-28 12:16:30 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-28 16:16:25 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-02-28 20:16:35 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-03-01 00:16:28 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-03-01 04:16:25 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-03-01 08:16:23 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-03-01 12:16:26 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-03-01 16:16:30 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-03-01 20:17:08 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-03-05 20:16:13 GMT+2; 2017-03-11 15:00; e70300-dr003
Tottenham; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Crystal Palace; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/crystal-palace-v-tottenham; 2017-04-18 14:17:36 GMT+3; 2017-04-26 20:00; e70300-dr003
Tottenham; 4/7; 3/5; 8/13; 8/13; ; 8/13; 3/5; 7/10; 8/13; 8/13; 4/7; 8/13; 8/13; ; 8/13; 8/13; 10/17; 8/13; 4/7; 10/17; 13/20; 5/8; 3/5; ; 3/5; ; ; ; 4/7
Draw; 16/5; 3; 3; 16/5; ; 33/10; 16/5; 5/2; 3; 3; 29/10; 3; 3; ; 3; 31/10; 3; 29/10; 3; 3; 16/5; 13/4; 31/10; ; 31/10; ; ; ; 3
Crystal Palace; 17/4; 17/4; 17/4; 4; ; 17/4; 5; 10/3; 9/2; 17/4; 21/5; 4; 17/4; ; 9/2; 9/2; 22/5; 4; 9/2; 22/5; 24/5; 4; 9/2; ; 9/2; ; ; ; 23/5
META; english/premier-league/crystal-palace-v-tottenham; 2017-04-19 16:45:15 GMT+3; 2017-04-26 20:00; e70300-dr003
Tottenham; 4/7; 3/5; 8/13; 8/13; ; 8/13; 3/5; 4/7; 8/13; 8/13; 4/7; 8/13; 3/5; ; 8/13; 8/13; 10/17; 8/13; 4/7; 10/17; 31/50; 11/18; 3/5; ; 3/5; ; ; ; 4/7
Draw; 16/5; 3; 3; 16/5; ; 33/10; 16/5; 11/4; 3; 3; 29/10; 3; 3; ; 3; 16/5; 3; 29/10; 3; 3; 13/4; 13/4; 31/10; ; 31/10; ; ; ; 3
Crystal Palace; 17/4; 17/4; 17/4; 4; ; 17/4; 5; 4; 9/2; 17/4; 21/5; 4; 9/2; ; 9/2; 9/2; 22/5; 4; 9/2; 22/5; 5; 41/10; 9/2; ; 9/2; ; ; ; 23/5
META; english/premier-league/crystal-palace-v-tottenham; 2017-04-25 10:33:47 GMT+3; 2017-04-26 20:00; e70300-dr003
Tottenham; 13/20; 8/13; 13/20; 4/6; 4/6; 13/20; 13/20; 8/13; 8/13; 6/10; 8/13; 4/6; 8/13; 13/20; 4/6; 4/6; 8/13; 8/13; 4/7; 8/13; 16/25; 11/17; 11/18; 4/6; 7/11; ; ; 8/13; 4/6
Draw; 16/5; 16/5; 16/5; 13/5; 31/10; 16/5; 16/5; 11/4; 3; 16/5; 3; 3; 16/5; 3; 16/5; 3; 58/19; 31/10; 3; 58/19; 33/10; 16/5; 31/10; 3; 16/5; ; ; 3; 3
Crystal Palace; 9/2; 4; 17/4; 9/2; 9/2; 17/4; 9/2; 4; 17/4; 9/2; 17/4; 9/2; 17/4; 24/5; 17/4; 22/5; 50/11; 17/4; 23/5; 50/11; 24/5; 41/10; 23/5; 9/2; 14/3; ; ; 9/2; 23/5
META; english/premier-league/crystal-palace-v-tottenham; 2017-04-26 19:26:52 GMT+3; 2017-04-26 20:00; e70300-dr003
Tottenham; 11/20; 8/15; 11/20; 8/15; 4/7; 8/15; 11/20; 8/15; 8/15; 8/13; 8/15; 4/7; 1/2; 11/20; 8/15; 8/15; 8/15; 8/15; 8/15; 8/15; 14/25; 8/15; 8/15; 8/15; 6/11; ; ; 8/15; 8/15
Draw; 18/5; 10/3; 17/5; 29/10; 7/2; 18/5; 18/5; 10/3; 7/2; 10/3; 10/3; 10/3; 7/2; 18/5; 15/4; 7/2; 38/11; 7/2; 7/2; 38/11; 71/20; 17/5; 7/2; 7/2; 39/11; ; ; 10/3; 7/2
Crystal Palace; 5; 11/2; 11/2; 11/2; 5; 5; 21/4; 5; 5; 9/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 51/10; 19/4; 5; 67/13; 53/10; 53/10; 51/10; 5; 21/4; ; ; 27/5; 27/5
META; english/premier-league/crystal-palace-v-tottenham; 2017-04-26 19:39:42 GMT+3; 2017-04-26 20:00; e70300-dr003
Tottenham; 11/20; 8/15; 11/20; 8/15; 4/7; 8/15; 11/20; 8/15; 8/15; 8/13; 8/15; 4/7; 1/2; 11/20; 8/15; 8/15; 8/15; 8/15; 8/15; 8/15; 14/25; 11/21; 8/15; 8/15; 6/11; ; ; 8/15; 8/15
Draw; 18/5; 10/3; 17/5; 29/10; 7/2; 7/2; 7/2; 10/3; 7/2; 10/3; 10/3; 10/3; 7/2; 18/5; 15/4; 7/2; 38/11; 7/2; 7/2; 38/11; 71/20; 17/5; 7/2; 7/2; 39/11; ; ; 10/3; 7/2
Crystal Palace; 5; 11/2; 11/2; 11/2; 5; 5; 21/4; 5; 5; 9/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 67/13; 19/4; 5; 67/13; 53/10; 53/10; 51/10; 5; 21/4; ; ; 27/5; 27/5
