META; english/premier-league/swansea-v-hull; 2016-08-07 12:17:00 GMT+3; 2016-08-20 15:00; e70300-dr003
Swansea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 7/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 22/5; ; ; ; ; 
META; english/premier-league/swansea-v-hull; 2016-08-07 16:17:00 GMT+3; 2016-08-20 15:00; e70300-dr003
Swansea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 7/9; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; 6/5; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 22/5; ; ; 17/10; ; 
META; english/premier-league/swansea-v-hull; 2016-08-07 20:16:55 GMT+3; 2016-08-20 15:00; e70300-dr003
Swansea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 7/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 22/5; ; ; ; ; 
META; english/premier-league/swansea-v-hull; 2016-08-08 00:17:03 GMT+3; 2016-08-20 15:00; e70300-dr003
Swansea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 7/9; ; ; 4/7; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; 13/10; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 22/5; ; ; 9/5; ; 
META; english/premier-league/swansea-v-hull; 2016-08-08 04:16:49 GMT+3; 2016-08-20 15:00; e70300-dr003
Swansea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 7/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 22/5; ; ; ; ; 
META; english/premier-league/swansea-v-hull; 2016-08-08 08:16:52 GMT+3; 2016-08-20 15:00; e70300-dr003
Swansea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 7/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; 
Hull; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 22/5; ; ; ; ; 
META; english/premier-league/swansea-v-hull; 2016-08-08 12:16:56 GMT+3; 2016-08-20 15:00; e70300-dr003
Swansea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 7/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; 
