META; english/premier-league/liverpool-v-swansea; 2017-01-02 20:16:43 GMT+2; 2017-01-21 12:30; e70300-dr003
Liverpool; ; ; ; ; ; ; 2/9; ; ; 2/9; 2/9; ; ; ; ; ; 3/14; ; 1/5; ; 3/14; 1/5; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; 5; 9/2; ; ; ; ; ; 60/11; ; 11/2; ; 60/11; 13/2; ; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; 14; ; ; 12; 12; ; ; ; ; ; 11; ; 11; ; 11; 20; ; ; ; ; ; ; 
META; english/premier-league/liverpool-v-swansea; 2017-01-03 00:16:34 GMT+2; 2017-01-21 12:30; e70300-dr003
Liverpool; ; ; ; ; ; ; 1/5; ; ; 1/5; 2/11; ; ; ; ; 1/5; 3/14; ; 1/5; ; 3/14; 1/5; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; 11/2; 11/2; ; ; ; ; 6; 60/11; ; 11/2; ; 60/11; 13/2; ; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; 18; ; ; 14; 16; ; ; ; ; 16; 11; ; 11; ; 11; 20; ; ; ; ; ; ; 
META; english/premier-league/liverpool-v-swansea; 2017-01-03 04:16:34 GMT+2; 2017-01-21 12:30; e70300-dr003
Liverpool; ; ; ; ; ; ; 1/5; ; ; 1/5; 2/11; ; ; ; ; 1/5; 3/14; ; 1/5; ; 3/14; 1/5; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; 11/2; 11/2; ; ; ; ; 6; 60/11; ; 11/2; ; 60/11; 13/2; ; ; ; ; ; ; 
Swansea; ; ; ; ; ; ; 18; ; ; 14; 16; ; ; ; ; 16; 11; ; 11; ; 11; 20; ; ; ; ; ; ; 
META; english/premier-league/liverpool-v-swansea; 2017-01-03 08:16:39 GMT+2; 2017-01-21 12:30; e70300-dr003
Liverpool; 1/5; ; ; ; ; ; 1/5; ; ; 1/5; 2/11; ; ; ; ; 1/5; 1/5; ; 1/5; ; 1/5; 1/5; ; ; ; ; ; ; 
Draw; 11/2; ; ; ; ; ; 11/2; ; ; 11/2; 11/2; ; ; ; ; 6; 60/11; ; 11/2; ; 60/11; 13/2; ; ; ; ; ; ; 
Swansea; 12; ; ; ; ; ; 18; ; ; 14; 16; ; ; ; ; 16; 47/4; ; 11; ; 47/4; 20; ; ; ; ; ; ; 
META; english/premier-league/liverpool-v-swansea; 2017-01-03 12:16:33 GMT+2; 2017-01-21 12:30; e70300-dr003
