META; english/premier-league/west-ham-v-sunderland; 2016-10-02 00:17:11 GMT+3; 2016-10-22 15:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; ; 11/13; ; ; 9/10; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 7/2; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 62/17; ; ; ; ; ; 
META; english/premier-league/west-ham-v-sunderland; 2016-10-02 04:17:11 GMT+3; 2016-10-22 15:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; ; 11/13; ; ; 9/10; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 7/2; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 62/17; ; ; ; ; ; 
META; english/premier-league/west-ham-v-sunderland; 2016-10-02 08:17:14 GMT+3; 2016-10-22 15:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; ; 11/13; ; ; 9/10; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 7/2; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 62/17; ; ; ; ; ; 
META; english/premier-league/west-ham-v-sunderland; 2016-10-02 12:17:19 GMT+3; 2016-10-22 15:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; ; 11/13; ; ; 9/10; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 7/2; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 62/17; ; ; ; ; ; 
META; english/premier-league/west-ham-v-sunderland; 2016-10-02 16:17:41 GMT+3; 2016-10-22 15:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; ; 11/13; ; ; 9/10; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 45/17; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; ; 7/2; 7/2; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; 62/17; ; ; ; ; ; 
META; english/premier-league/west-ham-v-sunderland; 2016-10-02 20:18:27 GMT+3; 2016-10-22 15:00; e70300-dr003
West Ham; ; ; ; ; ; ; 1; 4/5; 1; 9/10; ; ; ; ; ; ; 10/11; 13/15; 9/10; 11/13; 9/10; 13/15; 22/23; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; 23/10; 13/5; 5/2; ; ; ; ; ; ; 5/2; 40/17; 5/2; 12/5; 5/2; 40/17; 28/11; ; ; ; ; ; 
Sunderland; ; ; ; ; ; ; 3; 7/2; 14/5; 3; ; ; ; ; ; ; 7/2; 38/11; 3; 10/3; 3; 38/11; 7/2; ; ; ; ; ; 
