META; english/premier-league/chelsea-v-arsenal; 2017-01-22 00:17:04 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; ; 1; 19/20; ; ; ; ; 1; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; 23/10; ; ; ; ; 9/4; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Arsenal; ; 11/4; 14/5; ; ; ; ; 13/5; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/chelsea-v-arsenal; 2017-01-22 04:16:49 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; ; 1; 19/20; ; ; ; ; 1; 21/20; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; 12/5; 23/10; ; ; ; ; 9/4; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 13/5; ; ; ; ; ; ; 
Arsenal; ; 11/4; 14/5; ; ; ; ; 13/5; 11/4; ; ; ; ; ; ; ; ; 12/5; ; ; 14/5; ; ; ; ; ; ; 
META; english/premier-league/chelsea-v-arsenal; 2017-01-22 08:16:51 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; ; 1; 19/20; ; ; ; ; 1; 21/20; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; ; ; ; 
Draw; ; 12/5; 23/10; ; ; ; ; 9/4; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 13/5; ; ; ; ; ; ; 
Arsenal; ; 11/4; 14/5; ; ; ; ; 13/5; 11/4; ; ; ; ; ; ; ; ; 12/5; ; ; 14/5; ; ; ; ; ; ; 
META; english/premier-league/chelsea-v-arsenal; 2017-01-22 12:17:44 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; ; 1; 19/20; ; ; ; ; 1; 21/20; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; ; 4/7; ; 
Draw; ; 12/5; 23/10; ; ; ; ; 9/4; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 13/5; ; ; ; ; 6/5; ; 
Arsenal; ; 11/4; 14/5; ; ; ; ; 13/5; 11/4; ; ; ; ; ; ; ; ; 12/5; ; ; 14/5; ; ; ; ; 11/8; ; 
META; english/premier-league/chelsea-v-arsenal; 2017-01-22 16:17:14 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; ; 1; 19/20; ; ; ; ; 1; 21/20; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; ; 5/6; ; 
Draw; ; 12/5; 23/10; ; ; ; ; 9/4; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 13/5; ; ; ; ; 11/5; ; 
Arsenal; ; 11/4; 14/5; ; ; ; ; 13/5; 11/4; ; ; ; ; ; ; ; ; 12/5; ; ; 14/5; ; ; ; ; 11/8; ; 
META; english/premier-league/chelsea-v-arsenal; 2017-01-22 20:16:55 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; 1; 1; 19/20; ; ; ; 11/10; 1; 21/20; 1; ; ; 1; ; ; 11/10; 1; 11/10; 1; 1; 11/10; ; 1; ; ; 5/6; ; 
Draw; 12/5; 12/5; 23/10; ; ; ; 5/2; 9/4; 5/2; 5/2; ; ; 12/5; ; ; 5/2; 12/5; 23/10; 12/5; 12/5; 129/50; ; 27/11; ; ; 11/5; ; 
Arsenal; 11/4; 11/4; 14/5; ; ; ; 14/5; 13/5; 11/4; 5/2; ; ; 11/4; ; ; 14/5; 45/17; 12/5; 27/10; 45/17; 57/20; ; 27/10; ; ; 19/10; ; 
META; english/premier-league/chelsea-v-arsenal; 2017-01-23 00:16:42 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; 1; 1; 11/10; ; 23/20; ; 11/10; 1; 11/10; 21/20; ; 23/20; 21/20; ; ; 11/10; 21/20; 11/10; 1; 21/20; 11/10; ; 1; ; ; 4/7; ; 
Draw; 12/5; 12/5; 5/2; ; 13/5; ; 13/5; 9/4; 5/2; 5/2; ; 12/5; 5/2; ; ; 5/2; 12/5; 23/10; 12/5; 12/5; 129/50; ; 27/11; ; ; 9/4; ; 
Arsenal; 11/4; 11/4; 49/20; ; 13/5; ; 13/5; 13/5; 13/5; 12/5; ; 23/10; 5/2; ; ; 27/10; 28/11; 12/5; 27/10; 28/11; 57/20; ; 27/10; ; ; 11/5; ; 
META; english/premier-league/chelsea-v-arsenal; 2017-01-23 04:16:44 GMT+2; 2017-02-04 12:30; e70300-dr003
Chelsea; 1; 1; 23/20; ; 23/20; ; 11/10; 1; 11/10; 11/10; ; 23/20; 21/20; ; ; 11/10; 21/20; 11/10; 1; 21/20; 11/10; ; 1; ; ; 20/21; ; 
Draw; 12/5; 12/5; 5/2; ; 13/5; ; 13/5; 9/4; 5/2; 5/2; ; 12/5; 5/2; ; ; 5/2; 12/5; 23/10; 12/5; 12/5; 129/50; ; 27/11; ; ; 9/4; ; 
