META; english/premier-league/hull-v-arsenal; 2016-08-27 20:17:53 GMT+3; 2016-09-17 15:00; e70300-dr003
Hull; 11/2; ; ; ; ; 6; 7; 6; 6; 7; 11/2; ; ; ; ; 13/2; 51/10; 7; 6; 7; 59/10; 7; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-30 08:17:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 9/20; 2/5; 1/2; 2/5; 10/21; ; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; ; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 7/2; 7/2; 7/2; 16/5; ; ; ; ; 10/3; 31/10; 7/2; 17/5; 7/2; 33/10; ; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 7; 6; 6; 7; 11/2; ; ; ; ; 13/2; 51/10; 7; 6; 7; 59/10; ; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-30 12:17:15 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 9/20; 2/5; 1/2; 2/5; 10/21; ; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; ; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 7/2; 7/2; 7/2; 16/5; ; ; ; ; 10/3; 31/10; 7/2; 17/5; 7/2; 33/10; ; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 7; 6; 6; 7; 11/2; ; ; ; ; 13/2; 51/10; 7; 6; 7; 59/10; ; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-30 16:17:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 9/20; 2/5; 1/2; 2/5; 10/21; 4/9; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; 17/35; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 31/10; 7/2; 17/5; 7/2; 33/10; 39/11; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 7; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 6; 7; 59/10; 7; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-30 20:17:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 9/20; 2/5; 1/2; 2/5; 10/21; 4/9; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; 17/35; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 7/2; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 31/10; 7/2; 17/5; 7/2; 33/10; 39/11; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 7; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 6; 7; 59/10; 7; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-31 00:17:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 9/20; 2/5; 1/2; 2/5; 10/21; 4/9; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; 17/35; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 18/5; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 31/10; 7/2; 17/5; 7/2; 33/10; 39/11; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 7; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 6; 7; 59/10; 7; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-31 04:17:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 2/5; 10/21; 1/2; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; 17/35; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 17/5; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 3; 7/2; 17/5; 7/2; 33/10; 39/11; ; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 6; 7; 59/10; 7; ; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-31 08:17:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 2/5; 10/21; 1/2; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; ; 17/35; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 17/5; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 3; 7/2; 17/5; 7/2; ; 39/11; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 11/2; 7; ; 7; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-31 11:55:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 2/5; 10/21; 1/2; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; 17/35; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 17/5; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 3; 7/2; 17/5; 7/2; ; 39/11; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 11/2; 7; 59/10; 7; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-31 16:17:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 2/5; 10/21; 1/2; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; 1/2; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 17/5; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 3; 7/2; 17/5; 7/2; ; 7/2; ; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 11/2; 7; 76/13; 69/10; ; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-08-31 20:17:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; ; 1/2; 2/5; 1/2; 2/5; 10/21; 1/2; ; ; ; 9/20; 2/5; 2/5; 5/11; 2/5; 5/11; 1/2; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; ; 17/5; 7/2; 7/2; 7/2; 16/5; 3; ; ; ; 10/3; 3; 7/2; 17/5; 7/2; 33/10; 7/2; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; ; 13/2; 6; 6; 7; 11/2; 11/2; ; ; ; 13/2; 51/10; 7; 11/2; 7; 76/13; 69/10; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-01 00:17:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 5/11; 5/11; 4/9; 7/15; 1/2; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 17/5; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; 33/10; 7/2; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 31/5; 11/2; 31/5; 23/4; 69/10; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-01 04:17:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 5/11; 5/11; 4/9; 7/15; 1/2; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 17/5; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; 33/10; 7/2; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 31/5; 11/2; 31/5; 23/4; 69/10; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-01 08:17:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 5/11; 5/11; 4/9; ; 1/2; 7/15; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; ; 7/2; 39/11; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 31/5; 11/2; 31/5; ; 69/10; 28/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-01 12:17:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-01 16:17:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-01 20:17:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; ; 1/2; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; ; 7/2; ; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; ; 69/10; ; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-02 00:17:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-02 04:17:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; 33/10; 7/2; ; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; ; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-02 08:16:59 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; ; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; ; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; ; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-02 12:17:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-02 16:17:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-02 20:17:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; ; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; ; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; ; ; 13/2; 19/4; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-03 00:17:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; 9/20; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; 10/3; ; 10/3; 3; 33/10; 17/5; 17/5; 10/3; 33/10; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; 6; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-03 04:17:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; 9/20; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
Draw; 7/2; ; ; ; ; 15/4; 10/3; 7/2; 10/3; 17/5; 16/5; 3; ; 10/3; ; 10/3; 3; 13/4; 17/5; 17/5; 10/3; 13/4; 7/2; 7/2; ; ; ; ; 
Hull; 11/2; ; ; ; ; 6; 13/2; 6; 11/2; 31/5; 11/2; 11/2; ; 6; ; 13/2; 51/10; 23/4; 31/5; 11/2; 31/5; 23/4; 69/10; 27/5; ; ; ; ; 
META; english/premier-league/hull-v-arsenal; 2016-09-03 08:17:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Arsenal; 4/9; ; ; ; ; 9/20; 1/2; 2/5; 1/2; 5/11; 10/21; 1/2; ; 9/20; ; 9/20; 2/5; 7/15; 5/11; 5/11; 4/9; 7/15; 1/2; 17/35; ; ; ; ; 
