META; english/premier-league/everton-v-chelsea; 2017-04-18 14:17:56 GMT+3; 2017-04-30 14:05; e70300-dr003
Chelsea; ; ; ; ; ; ; 37/40; 19/20; 10/11; ; ; ; ; ; ; 19/20; 10/11; 11/13; 9/10; 10/11; 47/50; ; 9/10; ; 9/10; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; 9/4; 5/2; ; ; ; ; ; ; 5/2; 27/11; 12/5; 5/2; 27/11; 129/50; ; 5/2; ; 5/2; ; ; ; 
Everton; ; ; ; ; ; ; 33/10; 13/5; 3; ; ; ; ; ; ; 31/10; 58/19; 13/4; 3; 58/19; 7/2; ; 3; ; 3; ; ; ; 
META; english/premier-league/everton-v-chelsea; 2017-04-19 16:45:35 GMT+3; 2017-04-30 14:05; e70300-dr003
Chelsea; ; ; ; ; ; 17/20; 37/40; 19/20; 10/11; ; ; ; ; ; ; 19/20; 10/11; 11/13; 9/10; 10/11; 20/21; ; 9/10; ; 9/10; ; ; ; 
Draw; ; ; ; ; ; 12/5; 5/2; 9/4; 5/2; ; ; ; ; ; ; 5/2; 27/11; 12/5; 5/2; 27/11; 129/50; ; 5/2; ; 5/2; ; ; ; 
Everton; ; ; ; ; ; 16/5; 33/10; 13/5; 3; ; ; ; ; ; ; 31/10; 58/19; 13/4; 3; 58/19; 17/5; ; 3; ; 3; ; ; ; 
META; english/premier-league/everton-v-chelsea; 2017-04-26 19:40:03 GMT+3; 2017-04-30 14:05; e70300-dr003
Chelsea; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 1; 1; 21/20; 27/25; 68/67; 24/23; 11/10; 21/20; ; ; ; 21/20
Draw; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 12/5; 51/20; 13/5; 5/2; 13/5; 28/11; 23/10; 13/5; 28/11; 53/20; 13/5; 13/5; 5/2; 13/5; ; ; ; 13/5
Everton; 12/5; 5/2; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5; 11/4; 13/5; 13/5; 28/11; 11/4; 13/5; 28/11; 141/50; 45/17; 45/17; 5/2; 45/17; ; ; ; 13/5
META; english/premier-league/everton-v-chelsea; 2017-04-28 11:00:44 GMT+3; 2017-04-30 14:05; e70300-dr003
Chelsea; 21/20; 1; 1; 1; 1; 21/20; 1; 1; 21/20; 19/20; 19/20; 1; 21/20; 21/20; 1; 1; 21/20; 1; 1; 21/20; 21/20; 21/20; 24/23; 21/20; 15/14; ; ; 1; 21/20
Draw; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 27/10; 27/10; 13/5; 13/5; 5/2; 13/5; 51/20; 13/5; 5/2; 13/5; 28/11; 12/5; 13/5; 28/11; 67/25; 28/11; 13/5; 12/5; 45/17; ; ; 5/2; 13/5
Everton; 14/5; 13/5; 11/4; 14/5; 11/4; 14/5; 29/10; 13/5; 13/5; 14/5; 11/4; 14/5; 27/10; 11/4; 11/4; 11/4; 27/10; 29/10; 27/10; 27/10; 29/10; 27/10; 27/10; 11/4; 11/4; ; ; 14/5; 14/5
