META; english/premier-league/chelsea-v-hull; 2017-01-04 00:16:50 GMT+2; 2017-01-22 16:30; e70300-dr003
Chelsea; 1/6; ; 2/11; 2/11; ; 1/6; 2/11; ; 1/5; 2/11; 1/6; ; ; ; 1/5; 2/11; 3/19; ; 1/5; ; 3/19; 9/50; ; ; ; ; ; ; 
Draw; 13/2; ; 11/2; 11/2; ; 13/2; 13/2; ; 6; 11/2; 11/2; ; ; ; 6; 13/2; 25/4; ; 11/2; ; 25/4; 7; ; ; ; ; ; ; 
Hull; 12; ; 16; 16; ; 12; 20; ; 14; 14; 16; ; ; ; 12; 18; 55/4; ; 11; ; 55/4; 22; ; ; ; ; ; ; 
META; english/premier-league/chelsea-v-hull; 2017-01-04 04:16:57 GMT+2; 2017-01-22 16:30; e70300-dr003
Chelsea; 1/6; ; 2/11; 2/11; ; 1/6; 2/11; ; 1/5; 2/11; 1/6; ; ; ; 1/5; 2/11; 2/13; ; 1/5; ; 2/13; ; ; ; ; ; ; ; 
Draw; 13/2; ; 11/2; 11/2; ; 13/2; 13/2; ; 6; 11/2; 11/2; ; ; ; 6; 13/2; 13/2; ; 11/2; ; 13/2; ; ; ; ; ; ; ; 
Hull; 12; ; 16; 16; ; 12; 20; ; 14; 14; 16; ; ; ; 12; 18; 57/4; ; 11; ; 57/4; ; ; ; ; ; ; ; 
META; english/premier-league/chelsea-v-hull; 2017-01-04 08:17:06 GMT+2; 2017-01-22 16:30; e70300-dr003
Chelsea; 1/6; ; 2/11; 2/11; ; 1/6; 2/11; ; 1/5; 2/11; 1/6; ; ; ; 1/5; 2/11; 3/19; ; 1/5; ; 3/19; ; ; ; ; ; ; ; 
Draw; 13/2; ; 11/2; 11/2; ; 13/2; 13/2; ; 6; 11/2; 11/2; ; ; ; 6; 13/2; 25/4; ; 11/2; ; 25/4; ; ; ; ; ; ; ; 
Hull; 12; ; 16; 16; ; 12; 20; ; 14; 14; 16; ; ; ; 12; 18; 55/4; ; 11; ; 55/4; ; ; ; ; ; ; ; 
META; english/premier-league/chelsea-v-hull; 2017-01-04 12:17:02 GMT+2; 2017-01-22 16:30; e70300-dr003
Chelsea; 1/6; ; 2/11; 2/11; ; 1/6; 2/11; ; 1/5; 2/11; 1/6; ; ; ; 1/5; 2/11; 3/19; 1/6; 1/5; 1/6; 3/19; ; ; 1/6; ; ; ; ; 
Draw; 13/2; ; 11/2; 11/2; ; 13/2; 13/2; ; 6; 11/2; 11/2; ; ; ; 6; 13/2; 25/4; 13/2; 11/2; 13/2; 25/4; ; ; 13/2; ; ; ; ; 
