META; english/premier-league/hull-v-southampton; 2016-10-22 20:18:03 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; 4/5; ; ; 11/13; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; 34/13; ; ; ; ; ; ; 
Hull; ; ; ; ; ; ; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; 10/3; ; ; 4; ; ; ; ; ; ; 
META; english/premier-league/hull-v-southampton; 2016-10-23 00:17:44 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; 4/5; ; ; 11/13; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; 34/13; ; ; ; ; ; ; 
Hull; ; ; ; ; ; ; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; 10/3; ; ; 4; ; ; ; ; ; ; 
META; english/premier-league/hull-v-southampton; 2016-10-23 04:17:38 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; 4/5; ; ; 11/13; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; 34/13; ; ; ; ; ; ; 
Hull; ; ; ; ; ; ; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; 10/3; ; ; 4; ; ; ; ; ; ; 
META; english/premier-league/hull-v-southampton; 2016-10-23 08:17:53 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; 4/5; ; ; 11/13; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; 34/13; ; ; ; ; ; ; 
Hull; ; ; ; ; ; ; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; 10/3; ; ; 4; ; ; ; ; ; ; 
META; english/premier-league/hull-v-southampton; 2016-10-23 12:17:41 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; 4/5; ; ; 11/13; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; 34/13; ; ; ; ; ; ; 
Hull; ; ; ; ; ; ; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; 10/3; ; ; 4; ; ; ; ; ; ; 
META; english/premier-league/hull-v-southampton; 2016-10-23 16:17:51 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; ; 4/5; 5/6; ; ; ; ; ; ; ; ; ; 4/5; ; ; 11/13; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 5/2; 13/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; 34/13; ; ; ; ; ; ; 
Hull; ; ; ; ; ; ; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; 10/3; ; ; 4; ; ; ; ; ; ; 
META; english/premier-league/hull-v-southampton; 2016-10-23 20:18:00 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; 7/10; 4/5; 4/6; 8/13; ; ; 4/6; ; ; 4/5; 5/6; 13/19; 4/5; 4/6; 5/6; 13/17; ; 13/19; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/4; 5/2; 14/5; 14/5; ; ; 27/10; ; ; 14/5; 28/11; 11/4; 5/2; 11/4; 28/11; 27/10; ; 11/4; ; ; ; ; 
Hull; ; ; ; ; ; ; 17/4; 16/5; 9/2; 9/2; ; ; 17/4; ; ; 4; 33/10; 4; 10/3; 4; 33/10; 47/10; ; 4; ; ; ; ; 
META; english/premier-league/hull-v-southampton; 2016-10-24 00:17:38 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; ; ; ; ; ; ; 4/6; 4/5; 4/6; 13/20; 8/13; ; 13/20; ; ; 8/11; 5/7; 13/19; 4/6; 4/6; 5/7; 14/19; ; 13/19; ; ; 1/16; ; 
Draw; ; ; ; ; ; ; 11/4; 5/2; 14/5; 11/4; 5/2; ; 27/10; ; ; 14/5; 27/10; 11/4; 11/4; 11/4; 27/10; 11/4; ; 11/4; ; ; 1/50; ; 
Hull; ; ; ; ; ; ; 5; 16/5; 9/2; 9/2; 21/5; ; 9/2; ; ; 9/2; 37/10; 4; 4; 4; 37/10; 24/5; ; 4; ; ; 1/16; ; 
META; english/premier-league/hull-v-southampton; 2016-10-24 04:17:54 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; ; ; ; ; 4/6; 4/5; 4/6; 13/20; 8/13; ; 13/20; ; ; 8/11; 5/7; 13/19; 4/6; 4/6; 5/7; 14/19; ; 13/19; ; ; 4/7; ; 
Draw; 13/5; ; ; ; ; ; 11/4; 5/2; 14/5; 11/4; 5/2; ; 27/10; ; ; 14/5; 45/17; 11/4; 11/4; 11/4; 45/17; 11/4; ; 11/4; ; ; 19/10; ; 
Hull; 9/2; ; ; ; ; ; 5; 16/5; 9/2; 9/2; 21/5; ; 9/2; ; ; 9/2; 39/10; 4; 4; 4; 39/10; 24/5; ; 4; ; ; 3; ; 
META; english/premier-league/hull-v-southampton; 2016-10-24 08:17:43 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; ; ; ; ; 4/6; 8/11; 4/6; 13/20; 8/13; ; 13/20; ; ; 8/11; 5/7; 13/19; 4/6; 4/6; 5/7; 14/19; ; 13/19; ; ; 1/2; ; 
Draw; 13/5; ; ; ; ; ; 11/4; 5/2; 14/5; 11/4; 5/2; ; 27/10; ; ; 14/5; 45/17; 11/4; 11/4; 11/4; 45/17; 11/4; ; 11/4; ; ; 19/10; ; 
Hull; 9/2; ; ; ; ; ; 5; 7/2; 9/2; 9/2; 21/5; ; 9/2; ; ; 9/2; 75/19; 4; 4; 4; 75/19; 24/5; ; 4; ; ; 3; ; 
META; english/premier-league/hull-v-southampton; 2016-10-24 12:17:59 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; 4/6; ; ; 4/6; 4/6; 8/11; 4/6; 13/20; 8/13; ; 13/20; ; 4/6; 8/11; 5/7; 13/19; 4/6; 4/6; 5/7; 14/19; 4/6; 13/19; ; ; 1/2; ; 
Draw; 13/5; ; 27/10; ; ; 14/5; 14/5; 5/2; 14/5; 11/4; 5/2; ; 27/10; ; 14/5; 14/5; 45/17; 11/4; 11/4; 11/4; 45/17; 11/4; 13/5; 11/4; ; ; 19/10; ; 
Hull; 9/2; ; 9/2; ; ; 460/100; 5; 7/2; 9/2; 17/4; 21/5; ; 9/2; ; 9/2; 9/2; 75/19; 4; 4; 4; 75/19; 24/5; 47/10; 4; ; ; 3; ; 
META; english/premier-league/hull-v-southampton; 2016-10-24 16:17:53 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; 4/6; ; ; 4/6; 13/20; 8/11; 4/6; 13/20; 8/13; ; 13/20; 13/20; 4/6; 8/11; 8/13; 13/19; 4/6; 4/6; 8/13; 9/13; 4/6; 13/19; ; ; 4/7; ; 
Draw; 13/5; ; 27/10; ; ; 14/5; 29/10; 5/2; 14/5; 11/4; 5/2; ; 11/4; 29/10; 14/5; 14/5; 27/10; 11/4; 11/4; 11/4; 27/10; 23/8; 13/5; 11/4; ; ; 27/10; ; 
Hull; 9/2; ; 9/2; ; ; 460/100; 5; 7/2; 9/2; 17/4; 21/5; ; 9/2; 4; 9/2; 9/2; 9/2; 4; 4; 4; 9/2; 5; 47/10; 4; ; ; 7/2; ; 
META; english/premier-league/hull-v-southampton; 2016-10-24 20:18:08 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; 4/6; ; ; 4/6; 13/20; 8/11; 4/6; 13/20; 8/13; ; 13/20; 13/20; 4/6; 8/11; 8/13; 13/19; 4/6; 4/6; 8/13; 9/13; 4/6; 13/19; ; ; 4/7; ; 
Draw; 13/5; ; 27/10; ; ; 14/5; 29/10; 5/2; 14/5; 14/5; 13/5; ; 11/4; 29/10; 14/5; 14/5; 11/4; 11/4; 11/4; 11/4; 11/4; 23/8; 13/5; 11/4; ; ; 27/10; ; 
Hull; 9/2; ; 9/2; ; ; 460/100; 5; 7/2; 9/2; 17/4; 21/5; ; 9/2; 4; 9/2; 9/2; 9/2; 4; 4; 4; 9/2; 5; 47/10; 4; ; ; 7/2; ; 
META; english/premier-league/hull-v-southampton; 2016-10-25 00:17:54 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; 4/6; ; ; 4/6; 13/20; 8/11; 4/6; 13/20; 4/6; ; 13/20; 13/20; 4/6; 8/11; 8/13; 13/19; 4/6; 4/6; 8/13; 9/13; 4/6; 13/19; ; ; 4/7; ; 
Draw; 13/5; ; 27/10; ; ; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; ; 11/4; 29/10; 14/5; 14/5; 11/4; 11/4; 11/4; 11/4; 11/4; 23/8; 13/5; 11/4; ; ; 27/10; ; 
Hull; 9/2; ; 17/4; ; ; 460/100; 5; 7/2; 9/2; 17/4; 4; ; 9/2; 4; 9/2; 9/2; 9/2; 4; 4; 4; 9/2; 5; 47/10; 4; ; ; 7/2; ; 
META; english/premier-league/hull-v-southampton; 2016-10-25 04:17:52 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; 4/6; ; ; 4/6; 13/20; 8/11; 4/6; 13/20; 4/6; ; 13/20; 13/20; 4/6; 8/11; 8/13; 13/19; 4/6; 4/6; 8/13; 9/13; 4/6; 13/19; ; ; 4/7; ; 
Draw; 13/5; ; 27/10; ; ; 14/5; 29/10; 5/2; 14/5; 11/4; 13/5; ; 11/4; 29/10; 14/5; 14/5; 11/4; 11/4; 11/4; 11/4; 11/4; 23/8; 13/5; 11/4; ; ; 27/10; ; 
Hull; 9/2; ; 17/4; ; ; 460/100; 5; 7/2; 9/2; 17/4; 4; ; 9/2; 4; 9/2; 9/2; 9/2; 4; 4; 4; 9/2; 5; 47/10; 4; ; ; 7/2; ; 
META; english/premier-league/hull-v-southampton; 2016-10-25 08:17:49 GMT+3; 2016-11-06 14:15; e70300-dr003
Southampton; 4/6; ; 4/6; ; ; 4/6; 13/20; 8/11; 4/6; 13/20; 4/6; ; 13/20; 13/20; 4/6; 8/11; 8/13; 13/19; 4/6; 4/6; 8/13; 9/13; 4/6; 13/19; ; ; 4/7; ; 
