META; english/premier-league/arsenal-v-southampton; 2016-08-20 00:17:33 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 7/2; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-20 04:17:54 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 7/2; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-20 08:17:10 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 7/2; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-20 12:17:13 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 8/15; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 7/2; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-20 16:17:28 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 6/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 17/5; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-20 20:17:28 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 6/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 17/5; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-21 00:16:50 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 6/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 17/5; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-21 04:16:52 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; 6/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 17/5; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 6; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-21 08:16:53 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 
Southampton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 
META; english/premier-league/arsenal-v-southampton; 2016-08-21 12:16:56 GMT+3; 2016-09-10 15:00; e70300-dr003
Arsenal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; 
