META; english/premier-league/middlesbrough-v-tottenham; 2016-09-10 20:18:13 GMT+3; 2016-09-24 15:00; e70300-dr003
Tottenham; ; ; ; ; ; ; ; 17/20; 9/10; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 11/12; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; ; 3; 10/3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 37/10; ; ; ; ; ; 
META; english/premier-league/middlesbrough-v-tottenham; 2016-09-11 04:17:10 GMT+3; 2016-09-24 15:00; e70300-dr003
Tottenham; ; ; ; ; 10/11; ; ; 17/20; 9/10; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 11/12; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 
Middlesbrough; ; ; ; ; 7/2; ; ; 3; 10/3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 37/10; ; ; ; ; ; 
META; english/premier-league/middlesbrough-v-tottenham; 2016-09-11 08:17:18 GMT+3; 2016-09-24 15:00; e70300-dr003
Tottenham; ; ; ; ; 10/11; ; ; 17/20; 9/10; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 11/12; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 
Middlesbrough; ; ; ; ; 7/2; ; ; 3; 10/3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 37/10; ; ; ; ; ; 
META; english/premier-league/middlesbrough-v-tottenham; 2016-09-11 12:17:51 GMT+3; 2016-09-24 15:00; e70300-dr003
Tottenham; ; ; ; ; 10/11; ; ; 17/20; 9/10; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 11/12; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 
Middlesbrough; ; ; ; ; 7/2; ; ; 3; 10/3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 37/10; ; ; ; ; ; 
META; english/premier-league/middlesbrough-v-tottenham; 2016-09-11 16:17:43 GMT+3; 2016-09-24 15:00; e70300-dr003
Tottenham; ; ; ; ; 10/11; ; ; 17/20; 9/10; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 11/12; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 
Middlesbrough; ; ; ; ; 7/2; ; ; 3; 10/3; ; ; ; ; ; ; ; ; ; ; 3; ; ; 37/10; ; ; ; ; ; 
META; english/premier-league/middlesbrough-v-tottenham; 2016-09-11 20:17:17 GMT+3; 2016-09-24 15:00; e70300-dr003
Tottenham; ; ; ; ; 10/11; ; 20/23; 17/20; 9/10; ; 17/20; 4/5; ; ; ; ; 10/11; 13/15; ; 5/6; ; 13/15; 11/12; ; ; ; ; ; 
Draw; ; ; ; ; 5/2; ; 5/2; 12/5; 13/5; ; 5/2; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; 28/11; ; ; ; ; ; 
Middlesbrough; ; ; ; ; 7/2; ; 18/5; 3; 10/3; ; 16/5; 16/5; ; ; ; ; 7/2; 58/19; ; 3; ; 58/19; 37/10; ; ; ; ; ; 
META; english/premier-league/middlesbrough-v-tottenham; 2016-09-12 00:17:07 GMT+3; 2016-09-24 15:00; e70300-dr003
Tottenham; ; ; ; ; 10/11; ; 5/6; 17/20; 5/6; 4/5; 4/5; 4/5; ; 4/5; ; ; 10/11; 5/6; 4/5; 5/6; 4/5; 5/6; 8/9; ; ; ; 4/7; ; 
Draw; ; ; ; ; 5/2; ; 13/5; 12/5; 13/5; 5/2; 5/2; 23/10; ; 5/2; ; ; 13/5; 27/11; 5/2; 13/5; 5/2; 27/11; 13/5; ; ; ; 21/10; ; 
Middlesbrough; ; ; ; ; 7/2; ; 19/5; 3; 7/2; 7/2; 7/2; 10/3; ; 7/2; ; ; 7/2; 33/10; 7/2; 3; 7/2; 33/10; 19/5; ; ; ; 5/2; ; 
META; english/premier-league/middlesbrough-v-tottenham; 2016-09-12 08:17:08 GMT+3; 2016-09-24 15:00; e70300-dr003
