META; english/premier-league/west-ham-v-middlesbrough; 2016-09-17 20:17:27 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/11; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; 31/11; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-18 00:17:16 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/11; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; 31/11; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-18 08:16:21 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/11; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; 31/11; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-18 12:17:34 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/11; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; 31/11; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-18 16:17:35 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 13/11; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; 31/11; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-18 20:17:42 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; ; ; ; ; ; ; 5/4; 11/10; ; 6/5; 6/5; ; ; ; ; ; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; 6/5; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; 23/10; ; 23/10; 23/10; ; ; ; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; 5/2; 23/10; ; 23/10; 11/5; ; ; ; ; ; 13/5; 23/10; 23/10; 5/2; 23/10; 23/10; 11/4; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-19 00:17:08 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; ; ; ; ; ; ; 23/20; 11/10; ; 6/5; 11/10; 23/20; ; 11/10; ; ; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; 6/5; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; 23/10; ; 23/10; 12/5; 11/5; ; 12/5; ; ; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; ; ; ; ; ; 
Middlesbrough; ; ; ; ; ; ; 13/5; 23/10; ; 23/10; 12/5; 9/4; ; 49/20; ; ; 5/2; 9/4; 23/10; 5/2; 23/10; 9/4; 11/4; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-19 04:17:07 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; 23/20; ; ; ; ; ; 23/20; 11/10; ; 6/5; 11/10; 23/20; ; 11/10; ; ; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; ; ; 5/2; 23/10; ; 23/10; 12/5; 11/5; ; 47/20; ; ; 5/2; 23/10; 23/10; 11/5; 23/10; 23/10; ; ; ; ; ; ; 
Middlesbrough; 12/5; ; ; ; ; ; 13/5; 23/10; ; 23/10; 12/5; 9/4; ; 5/2; ; ; 5/2; 23/10; 23/10; 5/2; 23/10; 23/10; ; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-19 08:17:10 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; 23/20; ; ; ; ; ; 6/5; 11/10; ; 6/5; 11/10; 23/20; ; 11/10; ; ; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; 6/5; ; ; ; ; ; 
Draw; 23/10; ; ; ; ; ; 12/5; 23/10; ; 23/10; 12/5; 11/5; ; 23/10; ; ; 5/2; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; ; ; ; ; ; 
Middlesbrough; 12/5; ; ; ; ; ; 13/5; 23/10; ; 23/10; 12/5; 9/4; ; 5/2; ; ; 5/2; 9/4; 23/10; 5/2; 23/10; 9/4; 11/4; ; ; ; ; ; 
META; english/premier-league/west-ham-v-middlesbrough; 2016-09-19 12:17:14 GMT+3; 2016-10-01 13:00; e70300-dr003
West Ham; 23/20; ; 6/5; ; ; 23/20; 23/20; 11/10; ; 6/5; 11/10; 23/20; ; 11/10; ; 23/20; 6/5; 6/5; 6/5; 11/10; 6/5; 6/5; 13/11; 11/10; ; ; ; ; 
