META; english/premier-league/burnley-v-tottenham; 2017-03-05 00:16:50 GMT+2; 2017-04-01 15:00; e70300-dr003
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 3; 
Burnley; 5; 9/2; 19/4; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-26 20:15:38 GMT+2; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 6/10; 3/5; ; ; 8/13; 
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 
Burnley; 11/2; 9/2; 9/2; 9/2; 5; 460/100; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 00:15:12 GMT+2; 2017-04-01 15:00; e70300-dr003
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 8/13; 
Draw; 11/4; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 26/9; 3; 11/4; 3; ; ; 14/5; 
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 460/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 41/10; 9/2; 17/4; 9/2; ; ; 24/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 12:02:03 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 4/6; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 8/13; 4/7; 8/13; 8/13; 13/20; 11/17; 11/17; 8/13; 11/17; ; ; 4/7; 
Draw; 11/4; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 11/4; 37/13; ; ; 14/5; 
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 43/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 16:15:32 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 11/17; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 11/4; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 43/10; 9/2; 9/2; 9/2; ; ; 23/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-27 20:15:27 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 3/5; 4/6; 13/20; 6/10; 4/6; 13/20; 13/20; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 13/20; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 11/17; 11/17; 8/13; 11/17; ; ; 4/7; 4/6
Draw; 14/5; 11/4; 14/5; 3; 11/4; 3; 29/10; 29/10; 3; 14/5; 27/10; 11/4; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 43/10; 9/2; 9/2; 9/2; ; ; 24/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 00:15:26 GMT+3; ; e70300-dr003
Boris Johnson; 9/2; 5; ; 5; 5; ; ; 5; ; 4; 9/2; 5; 9/2; ; ; ; 5; ; 5; 5; 5; 5; 5; ; 5; ; 24/5; ; 
Phillip Hammond; 6; 7; ; 10; 7; ; ; 7; ; 7; 10; 7; 9; ; ; ; 8; ; 8; 8; 10; 8; 8; ; 8; ; 29/5; ; 
Amber Rudd; 14; 14; ; 16; 16; ; ; 16; ; 12; 16; 16; 16; ; ; ; 16; ; 14; 16; 16; 14; 14; ; 14; ; 1/100; ; 
George Osborne; 16; 5; ; 14; 14; ; ; 14; ; 8; 14; 10; 12; ; ; ; 12; ; 10; 12; 16; 12; 10; ; 10; ; 57/5; ; 
Sajid Javid; 16; 12; ; 14; 16; ; ; 12; ; 16; 20; 14; 14; ; ; ; 16; ; 17; 16; 12; 14; 17; ; 17; ; 41/5; ; 
Ruth Davidson; 20; 18; ; 25; 22; ; ; 20; ; 25; 22; 20; 16; ; ; ; 22; ; 17; 22; 22; 20; 17; ; 17; ; 1/100; ; 
Liz Truss; 20; 25; ; 25; 25; ; ; 25; ; 20; 25; 25; 20; ; ; ; 22; ; 17; 22; 22; 20; 17; ; 17; ; 33; ; 
Alan Mak; ; ; ; 25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
James Brokenshire; ; 28; ; ; ; ; ; ; ; 25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jeremy Hunt; 25; 25; ; 28; 28; ; ; 20; ; 25; 28; 22; 25; ; ; ; 25; ; 25; 25; 33; 25; 25; ; 25; ; 34/5; ; 
Justine Greening; 25; 25; ; 25; 25; ; ; 33; ; 20; 25; 25; 25; ; ; ; 25; ; 25; 25; 25; 25; 25; ; 25; ; 28; ; 
Stephen Crabb; 25; 25; ; 40; 33; ; ; 25; ; 25; 33; ; 25; ; ; ; 28; ; 25; 28; 28; 25; 25; ; 25; ; 1/100; ; 
Michael Gove; 40; 25; ; 20; 25; ; ; 25; ; 20; 25; 22; 25; ; ; ; 28; ; 30; 28; 40; 25; 30; ; 30; ; 29; ; 
Matthew Hancock; 50; 33; ; 25; 40; ; ; 25; ; 50; 40; 33; 33; ; ; ; 40; ; ; 40; 40; 33; ; ; ; ; 7/2; ; 
Priti Patel; 20; 50; ; 25; 33; ; ; 33; ; 50; 25; 33; 33; ; ; ; 25; ; 50; 25; 33; 20; 50; ; 50; ; 33; ; 
Dominic Rabb; 25; 40; ; 40; 40; ; ; 25; ; 50; 40; 33; 33; ; ; ; 30; ; 30; 30; 33; 33; 30; ; 30; ; 41; ; 
Greg Hands; 40; ; ; 50; ; ; ; 40; ; ; ; 33; ; ; ; ; 40; ; ; 40; 40; ; ; ; ; ; ; ; 
Jeremy Gauke; ; ; ; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Graham Brady; 50; 50; ; 33; 50; ; ; ; ; 50; 50; ; 50; ; ; ; 60; ; 40; 60; 50; 50; 40; ; 40; ; 35; ; 
David Davis; 40; 66; ; ; 50; ; ; 66; ; 66; 50; 66; 66; ; ; ; 60; ; ; 60; 66; 66; ; ; ; ; 1/100; ; 
Nick Herbert; 66; 66; ; 66; 66; ; ; 66; ; ; 50; ; 50; ; ; ; 66; ; ; 66; 66; 66; ; ; ; ; 7/2; ; 
Jesse Norman; 33; 66; ; 50; 50; ; ; 40; ; 50; 50; ; 50; ; ; ; 40; ; ; 40; 50; 33; ; ; ; ; 7/2; ; 
Kwasi Kwarteng; 33; 66; ; 66; 40; ; ; 66; ; ; 50; 50; 50; ; ; ; 40; ; ; 40; 50; 25; ; ; ; ; 7/2; ; 
Nicky Morgan; 66; 40; ; 50; 40; ; ; 25; ; 50; 66; ; 40; ; ; ; 50; ; ; 50; 50; 40; ; ; ; ; 7/2; ; 
Daniel Hannan; 66; 50; ; 66; 50; ; ; 40; ; 66; 50; ; 50; ; ; ; 60; ; 50; 60; 50; 50; 50; ; 50; ; 28/5; ; 
Michael Fallon; 50; 50; ; 50; 50; ; ; 66; ; 66; 66; ; 50; ; ; ; 60; ; 40; 60; 50; 50; 40; ; 40; ; 33/5; ; 
Andrea Leadsom; 50; 50; ; 50; 50; ; ; 50; ; 66; 40; 50; 50; ; ; ; 50; ; 25; 50; 50; 50; 25; ; 25; ; 26; ; 
James Cleverly; 40; 50; ; 33; 40; ; ; 66; ; 40; 50; ; 50; ; ; ; 50; ; 40; 50; 50; 40; 40; ; 40; ; ; ; 
Johnny Mercer; 20; 66; ; ; ; ; ; ; ; 66; ; ; 50; ; ; ; 25; ; ; 25; 33; 20; ; ; ; ; ; ; 
Chris Grayling; 80; 50; ; 33; 40; ; ; 40; ; 50; 40; ; 40; ; ; ; 50; ; 50; 50; 50; 50; 50; ; 50; ; 1/100; ; 
Robert Halfon; 66; 66; ; 40; 50; ; ; 40; ; 50; 80; ; 50; ; ; ; 66; ; 50; 66; 50; 66; 50; ; 50; ; 7/2; ; 
Dominic Grieve; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Ester McVey; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Greg Clark; 40; 50; ; 50; 40; ; ; 40; ; 50; 100; ; 50; ; ; ; 50; ; ; 50; 50; 40; ; ; ; ; 1/100; ; 
Liam Fox; 33; 100; ; 66; 66; ; ; 66; ; 100; 66; 100; 66; ; ; ; 40; ; 50; 40; 50; 33; 50; ; 50; ; 1/100; ; 
Malcolm Rifkind; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Owen Paterson; 100; 100; ; 100; 80; ; ; 80; ; ; 66; ; 80; ; ; ; 100; ; ; 100; ; 80; ; ; ; ; 1/100; ; 
Penny Mordaunt; 50; 100; ; 40; 66; ; ; 100; ; ; 80; ; 66; ; ; ; 60; ; ; 60; 66; 50; ; ; ; ; 1/100; ; 
Sarah Wollaston; ; ; ; 66; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Zac Goldsmith; 100; 50; ; 50; 50; ; ; 50; ; 100; 50; 100; 50; ; ; ; 75; ; 80; 75; 100; 50; 80; ; 80; ; 1/100; ; 
Adam Afriyie; ; 66; ; 50; ; ; ; 50; ; ; 100; ; 66; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Andrew Mitchell; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Chloe Smith; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Claire Perry; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
David Willetts; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Francis Maude; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Nick Boles; 100; 100; ; 50; 80; ; ; 80; ; ; 80; ; 80; ; ; ; 75; ; ; 75; 80; 80; ; ; ; ; 7/2; ; 
Maria Miller; 100; 100; ; 66; 66; ; ; 100; ; ; 80; ; 80; ; ; ; 75; ; ; 75; 100; 80; ; ; ; ; 7/2; ; 
Mark Harper; 66; 100; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; 75; ; ; 75; 80; ; ; ; ; ; 7/2; ; 
Alan Duncan; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/5; ; 
Andrew Lansley; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/5; ; 
Anna Soubry; 80; 80; ; 100; 66; ; ; 40; ; 66; 100; ; 80; ; ; ; 75; ; 66; 75; 66; 66; 66; ; 66; ; 33/5; ; 
Edward Vaizey; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/5; ; 
Grant Shapps; 100; 80; ; 50; 66; ; ; 80; ; ; 66; ; 66; ; ; ; 75; ; 80; 75; 80; 80; 80; ; 80; ; 33/5; ; 
Sam Gyimah; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/5; ; 
William Hague; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/5; ; 
Jacob Rees-Mogg; 100; 66; ; 66; 50; ; ; 50; ; 50; 50; ; 50; ; ; ; 75; ; 40; 75; 80; 80; 40; ; 40; ; 34/5; ; 
Rory Stewart; 33; 66; ; 66; 66; ; ; ; ; 100; 66; ; 50; ; ; ; 40; ; ; 40; 66; 33; ; ; ; ; 29; ; 
Caroline Spelman; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33; ; 
Bernard Jenkins; ; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
David Liddington; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gavin Williamson; ; ; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jo Johnson; ; 100; ; ; ; ; ; 33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Karen Bradley; ; 80; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Philip Davies; ; 100; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Theresa Villiers; 100; 100; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; 125; ; ; 125; ; ; ; ; ; ; 33; ; 
Ken Clarke; ; ; ; ; 150; ; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Iain Duncan Smith; 150; 100; ; 50; 150; ; ; 100; ; ; 50; ; 80; ; ; ; 125; ; ; 125; ; 80; ; ; ; ; 7/2; ; 
David Cameron; 150; 150; ; 66; 100; ; ; 100; ; 100; 100; ; 80; ; ; ; 150; ; 200; 150; ; 80; 200; ; 200; ; 7/2; ; 
Douglas Carswell; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 200; ; ; ; 200; ; 200; ; ; ; 
Nigel Farage; 100; 33; ; ; 20; ; ; 33; ; 50; ; 20; ; ; ; ; 66; ; 200; 66; ; 33; 200; ; 200; ; ; ; 
George Freeman; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
John Bercow; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
John Redwood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Louise Bagshawe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Sir George Young; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Eric Pickles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Harriet Baldwin; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
James Wharton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
John Baron; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
John Penrose; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Mark Field; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Nick Gibb; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Patrick McLaughlin; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Robert Buckland; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Rupert Harrison; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Tracey Crouch; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Michael Portillo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Nadine Dorries; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 
Oliver Letwin; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/5; ; 
Peter Ainsworth; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/5; ; 
Damian Green; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 57/5; ; 
Damian Hinds; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19; ; 
Charlotte Leslie; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45; ; 
Shaun Bailey; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45; ; 
META; english/premier-league/burnley-v-tottenham; 2017-03-28 04:15:19 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 8/13; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 19/4; 9/2; 9/2; 19/4; 5; 49/11; 9/2; 9/2; 9/2; ; ; 24/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 04:30:43 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 8/13; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 19/4; 9/2; 9/2; 19/4; 5; 49/11; 9/2; 9/2; 9/2; ; ; 24/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 08:15:26 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 8/13; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 8/13; 8/13; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 19/4; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 19/4; 9/2; 9/2; 23/5; 5; 49/11; 9/2; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 08:29:48 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 8/13; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 8/13; 8/13; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 19/4; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 19/4; 9/2; 9/2; 23/5; 5; 49/11; 9/2; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 12:30:56 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 4/7; 4/6
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 3; 14/5; 57/20; 3; 14/5; 29/10; 56/19; 3; 14/5; 56/19; 31/10; 56/19; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 22/5; 9/2; 9/2; 9/2; ; ; 24/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 16:15:40 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 8/13; 4/7; 8/13; 8/13; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 4/7; 4/6
Draw; 3; 29/10; 14/5; 3; 3; 3; 29/10; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 29/10; 3; 14/5; 29/10; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 50/11; 9/2; 9/2; 50/11; 5; 22/5; 9/2; 9/2; 9/2; ; ; 24/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 20:15:29 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 4/7; 4/6
Draw; 3; 14/5; 14/5; 3; 3; 3; 29/10; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 24/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 00:15:32 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 8/13; 4/6
Draw; 3; 14/5; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 470/100; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 00:32:03 GMT+3; 2017-04-01 15:00; e70300-dr003
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 8/13; 4/6
Draw; 3; 14/5; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
