META; english/championship/nottingham-forest-v-qpr; 2017-10-29 02:22:14 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; ; 13/10; ; ; ; ; ; ; 9/10; ; ; ; ; ; ; ; ; ; ; ; 9/10; ; 13/10; 11/10; ; ; 4/7; ; 
Draw; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 28/11; ; 12/5; 5/2; ; ; 21/10; ; 
QPR; ; 2; ; ; ; ; ; ; 37/13; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 21/10; 23/10; ; ; 6/5; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-29 10:23:24 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; ; 13/10; ; ; ; ; ; ; 9/10; ; ; ; ; ; ; ; ; ; ; ; 9/10; ; 13/10; 13/10; ; ; 4/7; ; 
Draw; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 28/11; ; 12/5; 49/20; ; ; 21/10; ; 
QPR; ; 2; ; ; ; ; ; ; 37/13; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 21/10; 2; ; ; 13/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-29 14:22:16 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 21/20; 13/10; ; ; ; ; 11/10; 1; 19/20; ; 6/5; ; ; ; 11/10; 11/10; ; 1; ; ; 19/20; 11/10; 11/10; 11/10; 21/20; ; 4/6; ; 
QPR; 23/10; 2; ; ; ; ; 23/10; 12/5; 45/17; ; 9/4; ; ; ; 12/5; 12/5; ; 27/11; ; ; 13/5; 12/5; 12/5; 23/10; 23/10; ; 6/4; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; 13/5; 45/17; ; 13/5; ; ; ; 23/10; 13/5; ; 28/11; ; ; 13/5; 13/5; 13/5; 13/5; 13/5; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-29 18:21:50 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 21/20; 13/10; ; ; ; ; 11/10; 1; 19/20; ; 6/5; ; ; ; 11/10; 11/10; ; 1; ; ; 19/20; 11/10; 23/20; 11/10; 1; ; 5/6; ; 
QPR; 23/10; 2; ; ; ; ; 23/10; 12/5; 45/17; ; 9/4; ; ; ; 12/5; 9/4; ; 12/5; ; ; 13/5; 12/5; 23/10; 23/10; 12/5; ; 21/20; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; 13/5; 45/17; ; 13/5; ; ; ; 23/10; 13/5; ; 28/11; ; ; 13/5; 13/5; 13/5; 13/5; 13/5; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-29 22:22:29 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 21/20; 13/10; ; ; ; ; 11/10; 1; 19/20; ; 6/5; 11/10; ; ; 11/10; 11/10; ; 1; ; ; 19/20; 11/10; 23/20; 11/10; 21/20; ; 10/11; ; 
QPR; 23/10; 2; ; ; ; ; 23/10; 12/5; 45/17; ; 9/4; 12/5; ; ; 12/5; 9/4; ; 12/5; ; ; 13/5; 12/5; 23/10; 23/10; 27/11; ; 10/9; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; 13/5; 45/17; ; 13/5; 12/5; ; ; 23/10; 5/2; ; 13/5; ; ; 13/5; 13/5; 13/5; 13/5; 45/17; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-30 02:22:29 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 21/20; 13/10; ; ; ; ; 11/10; 1; 19/20; ; 6/5; 11/10; ; ; 11/10; 11/10; ; ; ; ; 19/20; 11/10; 6/5; 11/10; ; ; 10/11; ; 
QPR; 23/10; 2; ; ; ; ; 11/5; 12/5; 45/17; ; 9/4; 12/5; ; ; 12/5; 9/4; ; ; ; ; 13/5; 12/5; 11/5; 23/10; ; ; 10/9; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; 13/5; 45/17; ; 13/5; 12/5; ; ; 23/10; 5/2; ; ; ; ; 13/5; 13/5; 13/5; 13/5; ; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-30 10:22:39 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 21/20; 13/10; ; ; ; ; 11/10; 1; 19/20; ; 6/5; 11/10; ; ; 11/10; 11/10; ; 1; ; ; 19/20; 11/10; 23/20; 11/10; 21/20; ; 5/6; ; 
QPR; 23/10; 2; ; ; ; ; 23/10; 12/5; 45/17; ; 9/4; 12/5; ; ; 12/5; 23/10; ; 12/5; ; ; 13/5; 12/5; 23/10; 23/10; 27/11; ; 6/5; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; 13/5; 45/17; ; 13/5; 12/5; ; ; 23/10; 5/2; ; 13/5; ; ; 13/5; 13/5; 13/5; 13/5; 45/17; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-30 14:22:40 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; ; 127/100; ; 13/10; 6/5; 15/13; 13/10; 11/10; 13/10; ; ; 11/10; 6/5; 6/5; 5/4; ; ; 15/13; 13/10; 13/10; 5/4; 5/4; ; 10/11; ; 
QPR; 21/10; 21/10; 2; ; 21/10; ; 21/10; 11/5; 11/5; 19/10; 9/4; 2; ; ; 12/5; 21/10; 2; 39/19; ; ; 11/5; 85/40; 2; 21/10; 39/19; ; 3/10; ; 
Draw; 5/2; 12/5; 12/5; ; 13/5; ; 12/5; 12/5; 5/2; 23/10; 13/5; 12/5; ; ; 23/10; 5/2; 5/2; 12/5; ; ; 27/11; 5/2; 13/5; 49/20; 12/5; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-30 18:22:57 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 11/10; 13/10; ; ; 13/10; 5/4; 6/5; 5/4; ; 5/4; 6/5; 13/10; 13/10; 5/4; 13/10; ; 10/11; ; 
QPR; 21/10; 2; 2; 2; 21/10; 9/4; 2; 21/10; 21/10; 2; 9/4; 2; ; ; 21/10; 2; 2; 39/19; ; 35/19; 21/10; 85/40; 2; 21/10; 39/19; ; 19/10; ; 
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 13/5; 12/5; ; ; 12/5; 5/2; 5/2; 12/5; ; 5/2; 27/11; 5/2; 5/2; 49/20; 12/5; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-30 22:22:58 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 11/10; 13/10; ; ; 13/10; 5/4; 6/5; 5/4; ; 5/4; 6/5; 13/10; 13/10; 5/4; 13/10; ; 20/21; ; 
QPR; 21/10; 2; 2; 2; 21/10; 9/4; 2; 21/10; 21/10; 2; 9/4; 2; ; ; 21/10; 2; 2; 39/19; ; 35/19; 21/10; 85/40; 2; 21/10; 39/19; ; 19/10; ; 
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 13/5; 12/5; ; ; 12/5; 5/2; 5/2; 12/5; ; 5/2; 27/11; 5/2; 5/2; 49/20; 12/5; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-31 02:21:55 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 11/10; 13/10; ; ; 13/10; 5/4; 6/5; ; ; 5/4; 6/5; 13/10; 13/10; 5/4; ; ; 20/21; ; 
QPR; 21/10; 2; 2; 2; 21/10; 9/4; 2; 21/10; 21/10; 2; 9/4; 2; ; ; 21/10; 2; 2; ; ; 35/19; 21/10; 85/40; 2; 21/10; ; ; 19/10; ; 
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 13/5; 12/5; ; ; 12/5; 5/2; 5/2; ; ; 5/2; 27/11; 5/2; 5/2; 49/20; ; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-31 10:23:39 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 11/10; 13/10; ; ; 13/10; 5/4; 6/5; 5/4; ; 5/4; 6/5; 13/10; 13/10; 5/4; 13/10; ; 20/21; ; 
QPR; 21/10; 2; 2; 2; 21/10; 9/4; 2; 21/10; 21/10; 2; 9/4; 2; ; ; 21/10; 2; 2; 39/19; ; 35/19; 21/10; 85/40; 2; 21/10; 39/19; ; 19/10; ; 
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 13/5; 12/5; ; ; 12/5; 5/2; 5/2; 12/5; ; 5/2; 27/11; 5/2; 5/2; 49/20; 12/5; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-31 14:25:28 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 6/5; 13/10; ; ; 13/10; 13/10; 6/5; 5/4; ; 5/4; 6/5; 13/10; 13/10; 5/4; 13/10; ; 20/21; ; 
QPR; 21/10; 2; 2; 2; 21/10; 9/4; 2; 21/10; 21/10; 2; 2; 2; ; ; 21/10; 2; 2; 39/19; ; 35/19; 21/10; 85/40; 2; 21/10; 39/19; ; 13/10; ; 
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; ; ; 12/5; 5/2; 5/2; 12/5; ; 5/2; 27/11; 5/2; 5/2; 49/20; 12/5; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-31 18:23:46 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 6/5; 13/10; ; ; 13/10; 13/10; 6/5; 13/10; ; 5/4; 6/5; 13/10; 13/10; 5/4; 13/10; ; 20/21; ; 
QPR; 21/10; 2; 2; 2; 21/10; 9/4; 2; 21/10; 21/10; 2; 2; 2; ; ; 21/10; 21/10; 2; 39/19; ; 35/19; 21/10; 85/40; 2; 21/10; 21/10; ; 13/10; ; 
Draw; 5/2; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; ; ; 12/5; 5/2; 5/2; 27/11; ; 5/2; 27/11; 5/2; 5/2; 49/20; 27/11; ; 21/10; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-10-31 22:23:56 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 6/5; 13/10; ; ; 13/10; 13/10; 6/5; 13/10; ; 5/4; 6/5; 13/10; 13/10; 5/4; 13/10; ; 11/10; ; 
QPR; 21/10; 2; 2; 2; 21/10; 9/4; 2; 21/10; 21/10; 2; 2; 2; ; ; 21/10; 21/10; 2; 39/19; ; 35/19; 21/10; 85/40; 2; 21/10; 21/10; ; 19/10; ; 
Draw; 5/2; 13/5; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; ; ; 12/5; 5/2; 5/2; 12/5; ; 5/2; 27/11; 5/2; 13/5; 49/20; 27/11; ; 11/5; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-01 02:22:59 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 5/4; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 13/10; 6/5; 13/10; 13/10; ; 13/10; 13/10; 6/5; 13/10; ; 5/4; 6/5; 13/10; 13/10; 5/4; 13/10; ; 11/10; ; 
QPR; 21/10; 2; 2; 2; 21/10; 11/5; 2; 21/10; 21/10; 2; 2; 2; 2; ; 2; 21/10; 2; 39/19; ; 35/19; 21/10; 85/40; 2; 21/10; 39/19; ; 19/10; ; 
Draw; 5/2; 13/5; 12/5; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; ; 5/2; 5/2; 5/2; 27/11; ; 5/2; 27/11; 5/2; 13/5; 49/20; 27/11; ; 11/5; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-01 10:23:00 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 6/5; 13/10; 13/10; 13/10; 127/100; 13/10; 13/10; 5/4; 6/5; 27/20; 6/5; 13/10; 13/10; ; 13/10; 13/10; 6/5; 13/10; ; 5/4; 6/5; 13/10; 13/10; 13/10; 13/10; ; 23/20; ; 
QPR; 21/10; 19/10; 19/10; 2; 21/10; 11/5; 2; 21/10; 21/10; 2; 2; 19/10; 2; ; 2; 2; 2; 39/19; ; 35/19; 21/10; 2; 2; 2; 39/19; ; 19/10; ; 
Draw; 5/2; 13/5; 12/5; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; ; 5/2; 13/5; 5/2; 27/11; ; 5/2; 27/11; 5/2; 5/2; 49/20; 27/11; ; 11/5; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-01 14:23:30 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 5/4; 6/5; 13/10; 6/5; 13/10; 13/10; ; 13/10; 11/8; 5/4; 13/10; ; 5/4; 6/5; 13/10; 13/10; 13/10; 13/10; ; 6/5; ; 
QPR; 2; 2; 19/10; 2; 21/10; 11/5; 2; 21/10; 21/10; 2; 2; 2; 2; ; 21/10; 2; 2; 39/19; ; 35/19; 21/10; 2; 2; 2; 39/19; ; 19/10; ; 
Draw; 5/2; 12/5; 12/5; 12/5; 12/5; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; ; 12/5; 5/2; 12/5; 27/11; ; 5/2; 27/11; 5/2; 5/2; 49/20; 27/11; ; 11/5; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-01 18:23:27 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 5/4; 13/10; 23/17; 13/10; ; 11/8; 11/8; 13/10; 6/5; 27/20; 6/5; 13/10; 13/10; 27/20; 13/10; 11/8; 5/4; 23/17; 69/50; 5/4; 6/5; 13/10; 11/8; 13/10; 23/17; ; 5/4; ; 
QPR; 2; 9/5; 19/10; 21/10; ; 21/10; 2; 2; 21/10; 19/10; 2; 19/10; 2; 39/20; 21/10; 2; 2; 2; 107/50; 35/19; 21/10; 2; 19/10; 2; 2; ; 19/10; ; 
Draw; 5/2; 5/2; 12/5; 23/10; ; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 49/20; 12/5; 5/2; 12/5; 27/11; 51/20; 5/2; 27/11; 5/2; 5/2; 49/20; 27/11; ; 9/4; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-01 22:22:57 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 5/4; 11/8; 23/17; 13/10; 13/10; 11/8; 11/8; 13/10; 6/5; 11/8; 6/5; 13/10; 13/10; 27/20; 13/10; 11/8; 5/4; 23/17; 69/50; 5/4; 6/5; 13/10; 11/8; 13/10; 23/17; ; 6/5; 13/10; 
QPR; 2; 9/5; 28/15; 21/10; 21/10; 21/10; 2; 2; 21/10; 19/10; 2; 2; 2; 39/20; 21/10; 2; 2; 2; 107/50; 35/19; 21/10; 2; 15/8; 2; 2; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 23/10; 12/5; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 49/20; 12/5; 5/2; 12/5; 27/11; 51/20; 5/2; 27/11; 5/2; 13/5; 49/20; 27/11; ; 12/5; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-02 02:22:55 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 5/4; 13/10; 23/17; 13/10; 13/10; 11/8; 11/8; 13/10; 6/5; 11/8; 6/5; 13/10; 13/10; 27/20; 13/10; 11/8; 5/4; 23/17; 69/50; 5/4; 6/5; 13/10; 11/8; 13/10; 23/17; ; 5/4; 13/10; 
QPR; 2; 9/5; 28/15; 21/10; 21/10; 21/10; 2; 2; 21/10; 19/10; 2; 2; 2; 39/20; 21/10; 2; 2; 2; 107/50; 35/19; 21/10; 2; 19/10; 2; 2; ; 19/10; 15/8; 
Draw; 5/2; 5/2; 12/5; 23/10; 12/5; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 49/20; 12/5; 5/2; 12/5; 27/11; 51/20; 5/2; 27/11; 5/2; 5/2; 49/20; 27/11; ; 12/5; 9/4; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-02 10:22:55 GMT+3; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 5/4; 13/10; 23/17; 13/10; 13/10; 11/8; 11/8; 13/10; 6/5; 27/20; 6/5; 11/8; 13/10; 11/8; 13/10; 11/8; 5/4; 23/17; 69/50; 4/3; 6/5; 13/10; 11/8; 27/20; 23/17; ; 5/4; 13/10; 
QPR; 2; 9/5; 19/10; 21/10; 21/10; 21/10; 2; 2; 21/10; 19/10; 2; 19/10; 2; 19/10; 21/10; 2; 2; 2; 107/50; 37/19; 21/10; 2; 19/10; 19/10; 2; ; 19/10; 15/8; 
Draw; 5/2; 5/2; 12/5; 23/10; 12/5; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 49/20; 12/5; 5/2; 12/5; 27/11; 51/20; 28/11; 27/11; 5/2; 5/2; 49/20; 27/11; ; 12/5; 11/5; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-02 14:08:30 GMT+2; 2017-11-04 15:00; Nothing; Xlenovo
Nottingham Forest; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 13/10; 23/17; 27/20; 13/10; 13/10; 23/20; 27/20; 13/10; 11/8; 5/4; 23/17; 69/50; 4/3; 13/10; 13/10; 11/8; 27/20; 23/17; ; 5/4; 23/20; 
QPR; 19/10; 9/5; 19/10; 21/10; 21/10; 21/10; 2; 2; 2; 19/10; 21/10; 2; 11/5; 39/20; 21/10; 2; 2; 2; 107/ 50; 2; 37/19; 2; 19/10; 19/10; 2; ; 19/10; 19/10; 
Draw; 5/2; 5/2; 12/5; 23/10; 12/5; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; 27/11; 51/20; 27/11; 27/11; 5/2; 5/2; 49/20; 27/11; ; 12/5; ; 
META; english/championship/nottingham-forest-v-qpr; 2017-11-02 18:21:59 GMT+2; 2017-11-04 15:00; Nothing; Xlenovo
