META; english/championship/derby-v-brentford; 2018-01-28 02:20:47 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; ; 6/5; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; ; 4/5; ; ; 4/9; ; 
Draw; ; 5/2; ; ; ; ; ; ; 37/13; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; 14/5; ; ; 2; ; 
Brentford; ; 21/10; ; ; ; ; ; ; 33/10; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; 16/5; ; ; 6/4; ; 
META; english/championship/derby-v-brentford; 2018-01-28 10:20:39 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; ; 6/5; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; ; 4/5; ; ; 4/9; ; 
Draw; ; 5/2; ; ; ; ; ; ; 37/13; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; 14/5; ; ; 2; ; 
Brentford; ; 21/10; ; ; ; ; ; ; 33/10; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; 16/5; ; ; 6/4; ; 
META; english/championship/derby-v-brentford; 2018-01-28 14:21:07 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 6/5; 6/5; ; ; ; 5/4; 6/5; ; 6/5; ; 6/5; ; ; ; 11/10; 6/5; ; 6/5; ; ; 6/5; ; 6/5; 6/5; 6/5; ; 5/6; ; 
Brentford; 5/2; 5/2; 12/5; 12/5; 61/25; 5/2; ; ; 12/5; 12/5; 12/5; ; ; ; 12/5; 5/2; 12/5; 12/5; 12/5; 27/11; 40/17; 12/5; 5/2; 47/20; 12/5; ; 23/10; 11/5; 
Draw; 12/5; 12/5; 12/5; 23/10; 129/50; 5/2; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; 23/10; 27/11; 23/10; 27/11; 40/17; 5/2; 12/5; 12/5; 27/11; ; 23/10; 2; 
META; english/championship/derby-v-brentford; 2018-01-31 18:20:49 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 21/20; 11/10; 11/10; 23/20; 61/50; 6/5; ; ; 11/10; 11/10; 11/10; ; ; 23/20; 23/20; 11/10; 11/10; ; 11/10; 10/9; 11/10; 6/5; 11/10; 23/20; 15/13; ; 10/9; 10/9; 
Brentford; 5/2; 12/5; 12/5; 12/5; 61/25; 5/2; ; ; 12/5; 12/5; 12/5; ; ; 49/20; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 40/17; 12/5; 5/2; 47/20; 12/5; ; 21/10; 11/5; 
Draw; 12/5; 5/2; 12/5; 23/10; 129/50; 5/2; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; 23/10; 12/5; 23/10; 27/11; 40/17; 5/2; 5/2; 12/5; 27/11; ; 23/10; 23/10; 
META; english/championship/derby-v-brentford; 2018-01-31 22:20:02 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 21/20; 11/10; 11/10; 23/20; 61/50; 6/5; ; ; 11/10; 11/10; 11/10; ; ; 23/20; 23/20; 11/10; 11/10; ; 11/10; 10/9; 11/10; 6/5; 11/10; 23/20; 15/13; ; 10/9; 21/20; 
Brentford; 5/2; 12/5; 12/5; 12/5; 61/25; 5/2; ; ; 12/5; 12/5; 12/5; ; ; 49/20; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 40/17; 12/5; 5/2; 47/20; 12/5; ; 21/10; 11/5; 
Draw; 12/5; 5/2; 12/5; 23/10; 129/50; 5/2; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; 23/10; 12/5; 23/10; 27/11; 40/17; 5/2; 5/2; 12/5; 27/11; ; 23/10; 21/10; 
META; english/championship/derby-v-brentford; 2018-02-01 02:19:30 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 21/20; 11/10; 11/10; 23/20; 61/50; 11/10; ; ; 11/10; 11/10; 23/20; ; ; 23/20; 23/20; 11/10; ; 11/10; 10/9; 11/10; 6/5; 11/10; 23/20; 15/13; ; 21/20; 21/20; 
Brentford; 5/2; 12/5; 12/5; 12/5; 61/25; 5/2; ; ; 12/5; 12/5; 23/10; ; ; 49/20; 12/5; 12/5; 40/17; 12/5; 27/11; 40/17; 12/5; 5/2; 47/20; 12/5; ; 21/10; 11/5; 
Draw; 12/5; 5/2; 12/5; 23/10; 129/50; 5/2; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; 12/5; 23/10; 27/11; 40/17; 5/2; 5/2; 12/5; 27/11; ; 23/10; 11/5; 
META; english/championship/derby-v-brentford; 2018-02-01 10:19:37 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 21/20; 11/10; 11/10; 23/20; 5/4; 23/20; ; ; 11/10; 11/10; 23/20; ; ; 23/20; 6/5; 11/10; 15/13; 11/10; 10/9; 11/10; 6/5; 11/10; 23/20; 6/5; ; 21/20; 21/20; 
Brentford; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; ; ; 12/5; 12/5; 23/10; ; ; 49/20; 23/10; 12/5; 40/17; 23/10; 27/11; 40/17; 12/5; 5/2; 47/20; 40/17; ; 11/5; 11/5; 
Draw; 12/5; 5/2; 12/5; 23/10; 127/50; 5/2; ; ; 12/5; 12/5; 12/5; ; ; ; ; ; 12/5; 12/5; 27/11; 40/17; 5/2; 5/2; 12/5; 12/5; ; 23/10; 11/5; 
META; english/championship/derby-v-brentford; 2018-02-01 14:20:12 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 21/20; 11/10; 11/10; 23/20; 63/50; 23/20; ; ; 11/10; 11/10; 6/5; ; ; 23/20; 6/5; 11/10; 6/5; 11/10; 10/9; 11/10; 6/5; 11/10; 23/20; 6/5; ; 10/9; 10/9; 
Brentford; 5/2; 12/5; 12/5; 12/5; 121/50; 12/5; ; ; 12/5; 12/5; 23/10; ; ; 49/20; 23/10; 12/5; 40/17; 23/10; 12/5; 40/17; 12/5; 5/2; 47/20; 40/17; ; 11/5; 9/4; 
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 5/2; ; ; 12/5; 12/5; 23/10; ; ; ; ; ; 12/5; 12/5; 28/11; 40/17; 5/2; 5/2; 12/5; 12/5; ; 23/10; 23/10; 
META; english/championship/derby-v-brentford; 2018-02-01 18:19:36 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 11/10; 23/20; 15/13; 23/20; 63/50; 23/20; ; ; 6/5; 23/20; 23/20; ; 23/20; 6/5; 6/5; 11/10; 6/5; 11/10; 10/9; 22/19; 6/5; 6/5; 23/20; 6/5; ; 10/9; 10/9; 
Brentford; 12/5; 11/5; 9/4; 12/5; 12/5; 12/5; ; ; 40/17; 23/10; 23/10; ; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 47/20; 40/17; ; 11/5; 9/4; 
Draw; 12/5; 12/5; 12/5; 23/10; 63/25; 5/2; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 12/5; 12/5; 27/11; 40/17; 5/2; 5/2; 12/5; 12/5; ; 12/5; 23/10; 
META; english/championship/derby-v-brentford; 2018-02-01 22:19:33 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 11/10; 11/10; 15/13; 23/20; 31/25; 23/20; ; ; 6/5; 23/20; 23/20; ; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 9/8; 22/19; 6/5; 6/5; 23/20; 6/5; ; 23/20; 10/9; 23/20
Brentford; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; ; ; 40/17; 23/10; 23/10; ; 23/10; 47/20; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 47/20; 40/17; ; 23/10; 9/4; 23/10
Draw; 12/5; 5/2; 12/5; 23/10; 129/50; 5/2; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 12/5; 12/5; 28/11; 40/17; 5/2; 5/2; 12/5; 27/11; ; 23/10; 23/10; 12/5
META; english/championship/derby-v-brentford; 2018-02-02 02:19:31 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 5/4; 11/10; 15/13; 23/20; 31/25; 23/20; ; ; 6/5; 23/20; 23/20; ; 23/20; 6/5; 6/5; 11/10; 15/13; 11/10; 9/8; 22/19; 6/5; 6/5; 23/20; 6/5; ; 6/5; 6/5; 23/20
Brentford; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; ; ; 40/17; 23/10; 23/10; ; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 47/20; 40/17; ; 23/10; 23/10; 23/10
Draw; 5/2; 5/2; 12/5; 23/10; 129/50; 5/2; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 12/5; 12/5; 28/11; 40/17; 5/2; 5/2; 12/5; 27/11; ; 23/10; 12/5; 12/5
META; english/championship/derby-v-brentford; 2018-02-02 10:19:39 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 5/4; 23/20; 15/13; 23/20; 5/4; 6/5; ; ; 6/5; 23/20; 23/20; ; 23/20; 6/5; 6/5; 11/10; 6/5; 11/10; 8/7; 22/19; 6/5; 6/5; 23/20; 6/5; ; 6/5; 6/5; 6/5
Brentford; 12/5; 9/4; 23/10; 12/5; 119/50; 5/2; ; ; 40/17; 23/10; 23/10; ; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 12/5; 47/20; 23/10; ; 23/10; 23/10; 23/10
Draw; 5/2; 12/5; 12/5; 23/10; 129/50; 13/5; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; 12/5; 12/5; 27/11; 40/17; 5/2; 5/2; 12/5; 27/11; ; 12/5; 12/5; 12/5
META; english/championship/derby-v-brentford; 2018-02-02 14:20:27 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 5/4; 23/20; 15/13; 5/4; 127/100; 6/5; ; ; 6/5; 6/5; 23/20; ; 6/5; 6/5; 23/20; 6/5; ; 11/10; 22/19; 22/19; 6/5; 6/5; 5/4; 6/5; ; 23/20; 6/5; 6/5
Brentford; 12/5; 9/4; 9/4; 11/5; 58/25; 5/2; ; ; 40/17; 9/4; 23/10; ; 23/10; 23/10; 9/4; 9/4; ; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; ; 23/10; 12/5; 23/10
Draw; 5/2; 12/5; 12/5; 23/10; 13/5; 13/5; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; 13/5; 12/5; ; 12/5; 5/2; 40/17; 5/2; 5/2; 12/5; 27/11; ; 12/5; 5/2; 12/5
META; english/championship/derby-v-brentford; 2018-02-02 22:20:14 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 6/5; 23/20; 15/13; 5/4; 6/5; 5/4; ; ; 6/5; 23/20; 5/4; ; 23/20; 6/5; 23/20; 6/5; 15/13; 11/10; 22/19; 22/19; 6/5; 6/5; 23/20; 6/5; ; 23/20; 6/5; 6/5
Brentford; 12/5; 9/4; 9/4; 11/5; 121/50; 12/5; ; ; 40/17; 23/10; 23/10; ; 23/10; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; 23/10; 12/5; 23/10
Draw; 13/5; 12/5; 12/5; 23/10; 133/50; 13/5; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; 5/2; 40/17; 5/2; 13/5; 51/20; 5/2; ; 5/2; 5/2; 12/5
META; english/championship/derby-v-brentford; 2018-02-03 02:19:48 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 6/5; 23/20; 15/13; 23/20; 6/5; 5/4; ; ; 6/5; 23/20; 5/4; ; 6/5; 6/5; 23/20; 11/10; 15/13; 11/10; 19/16; 22/19; 6/5; 6/5; 23/20; 6/5; ; 23/20; 6/5; 5/4
Brentford; 12/5; 23/10; 9/4; 9/4; 121/50; 12/5; ; ; 40/17; 23/10; 23/10; ; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 12/5; 12/5; 23/10; ; 23/10; 23/10; 12/5
Draw; 13/5; 12/5; 12/5; 5/2; 133/50; 13/5; ; ; 12/5; 12/5; 12/5; ; 12/5; 12/5; 13/5; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 13/5; 51/20; 5/2; ; 12/5; 5/2; 12/5
META; english/championship/derby-v-brentford; 2018-02-03 10:20:00 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Derby; 6/5; 23/20; 5/4; 6/5; 63/50; 6/5; ; ; 6/5; 5/4; 5/4; ; 6/5; 6/5; 23/20; 6/5; 6/5; 11/10; 6/5; 22/19; 5/4; 5/4; 6/5; 6/5; ; 6/5; 6/5; 5/4
Brentford; 12/5; 23/10; 23/10; 23/10; 121/50; 12/5; ; ; 40/17; 23/10; 23/10; ; 9/4; 9/4; 9/4; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 23/10; ; 23/10; 23/10; 12/5
Draw; 13/5; 12/5; 5/2; 5/2; 5/2; 13/5; ; ; 12/5; 5/2; 12/5; ; 12/5; 12/5; 13/5; 12/5; 12/5; 12/5; 5/2; 40/17; 5/2; 13/5; 5/2; 5/2; ; 12/5; 5/2; 12/5
META; english/championship/derby-v-brentford; 2018-02-03 18:20:02 GMT+2; 2018-02-03 15:00; In Play; Xlenovo
