META; english/championship/wolves-v-middlesbrough; 2017-06-23 22:17:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wolves; 13/8; 6/4; ; 6/4; ; 8/5; 13/8; 6/4; 13/8; 6/4; 6/4; 8/5; 31/20; 6/4; 13/8; ; 8/5; 8/5; 17/10; 8/5; 17/10; ; 17/10; ; 17/10; ; 1/100; ; 
Middlesbrough; 13/8; 9/5; ; 13/8; ; 8/5; 17/10; 6/4; 13/8; 8/5; 8/5; 17/10; 17/10; 6/4; 7/4; ; 8/5; 8/5; 8/5; 8/5; 37/20; ; 8/5; ; 8/5; ; 1/100; ; 
Draw; 23/10; 23/10; ; 11/5; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 9/4; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
META; english/championship/wolves-v-middlesbrough; 2017-06-24 02:17:45 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wolves; 13/8; 6/4; ; 6/4; ; 8/5; 13/8; 6/4; 13/8; 6/4; 6/4; 8/5; 31/20; 6/4; 13/8; ; 8/5; 8/5; 17/10; 8/5; 17/10; ; 17/10; ; 17/10; ; 1/100; ; 
Middlesbrough; 13/8; 9/5; ; 13/8; ; 8/5; 17/10; 6/4; 13/8; 8/5; 8/5; 17/10; 17/10; 6/4; 7/4; ; 8/5; 8/5; 8/5; 8/5; 37/20; ; 8/5; ; 8/5; ; 1/100; ; 
Draw; 23/10; 23/10; ; 11/5; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 9/4; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
META; english/championship/wolves-v-middlesbrough; 2017-06-24 10:17:51 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wolves; 13/8; 6/4; ; 6/4; ; 8/5; 13/8; 6/4; 13/8; 6/4; 6/4; 8/5; 31/20; 6/4; 13/8; ; 28/17; 8/5; 17/10; 28/17; 17/10; ; 17/10; ; 17/10; ; 1/100; ; 
Middlesbrough; 13/8; 9/5; ; 13/8; ; 8/5; 17/10; 6/4; 13/8; 8/5; 8/5; 17/10; 17/10; 6/4; 7/4; ; 17/11; 8/5; 8/5; 17/11; 37/20; ; 8/5; ; 8/5; ; 1/100; ; 
Draw; 23/10; 23/10; ; 11/5; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 9/4; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
META; english/championship/wolves-v-middlesbrough; 2017-06-24 14:17:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wolves; 13/8; 6/4; ; 6/4; ; 8/5; 13/8; 6/4; 13/8; 6/4; 6/4; 8/5; 31/20; 6/4; 13/8; ; 8/5; 8/5; 17/10; 28/17; 17/10; ; 17/10; ; 17/10; ; 1/100; ; 
Middlesbrough; 13/8; 9/5; ; 13/8; ; 8/5; 17/10; 6/4; 13/8; 8/5; 8/5; 17/10; 17/10; 6/4; 7/4; ; 8/5; 8/5; 8/5; 17/11; 37/20; ; 8/5; ; 8/5; ; 1/100; ; 
Draw; 23/10; 23/10; ; 11/5; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 9/4; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
META; english/championship/wolves-v-middlesbrough; 2017-06-24 18:17:50 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wolves; 13/8; 6/4; ; 6/4; ; 8/5; 13/8; 6/4; 13/8; 6/4; 6/4; 8/5; 31/20; 6/4; 13/8; ; 28/17; 8/5; 17/10; 28/17; 17/10; ; 17/10; ; 17/10; ; 1/100; ; 
Middlesbrough; 13/8; 9/5; ; 13/8; ; 8/5; 17/10; 6/4; 13/8; 8/5; 8/5; 17/10; 17/10; 6/4; 7/4; ; 17/11; 8/5; 8/5; 17/11; 37/20; ; 8/5; ; 8/5; ; 1/100; ; 
Draw; 23/10; 23/10; ; 11/5; ; 23/10; 23/10; 11/5; 12/5; 9/4; 9/4; 9/4; 23/10; 11/5; 9/4; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
META; english/championship/wolves-v-middlesbrough; 2017-06-24 22:17:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Wolves; 13/8; 6/4; ; 6/4; ; 8/5; 13/8; 6/4; 13/8; 6/4; 6/4; 8/5; 31/20; 6/4; 13/8; ; 8/5; 8/5; 17/10; 8/5; 17/10; ; 17/10; ; 17/10; ; 4/7; ; 
