META; english/championship/bolton-v-birmingham; 2018-03-25 02:33:36 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Birmingham; 15/8; 19/10; 51/25; 15/8; 15/8; 17/10; 7/4; 15/8; 15/8; 15/8; 15/8; 9/5; 24/13; 7/4; 15/8; 37/20; 9/5; 1/50
Draw; 12/5; 12/5; 64/25; 12/5; 12/5; 11/5; 40/17; 9/4; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 40/17; 1/50
META; english/championship/bolton-v-birmingham; 2018-03-27 14:33:44 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 29/20; 11/8; 11/8; 7/5; 23/17; 6/4; 29/20; 7/5; 7/5; 1/50
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 15/8; 15/8; 15/8; 15/8; 9/5; 24/13; 7/4; 19/10; 37/20; 9/5; 1/50
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 40/17; 1/50
META; english/championship/bolton-v-birmingham; 2018-03-27 18:33:51 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 29/20; 11/8; 11/8; 7/5; 23/17; 6/4; 29/20; 7/5; 23/17; 1/50
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 15/8; 15/8; 15/8; 15/8; 9/5; 24/13; 7/4; 19/10; 37/20; 24/13; 1/50
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 40/17; 1/50
META; english/championship/bolton-v-birmingham; 2018-03-27 22:33:44 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 29/20; 11/8; 11/8; 16/11; 23/17; 6/4; 29/20; 7/5; 6/4; 27/20
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 15/8; 15/8; 15/8; 15/8; 7/4; 24/13; 7/4; 19/10; 37/20; 9/5; 7/4
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 40/17; 21/10
META; english/championship/bolton-v-birmingham; 2018-03-28 02:33:36 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 29/20; 11/8; 11/8; 7/5; 23/17; 6/4; 29/20; 7/5; 7/5; 27/20
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 15/8; 15/8; 15/8; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 7/4
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 12/5; 21/10
META; english/championship/bolton-v-birmingham; 2018-03-28 10:33:37 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 11/8; 7/5; 23/17; 6/4; 29/20; 7/5; 7/5; 27/20; 11/8
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 15/8; 9/5; 15/8; 9/5; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 7/4; 9/5
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 23/10; 5/2; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 12/5; 12/5; 21/10; 8/15
META; english/championship/bolton-v-birmingham; 2018-03-28 14:33:52 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 11/8; 7/5; 23/17; 6/4; 29/20; 7/5; 7/5; 27/20; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 19/10; 15/8; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 7/4; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 12/5; 21/10; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-28 18:33:49 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 11/8; 23/17; 23/17; 6/4; 29/20; 7/5; 7/5; 27/20; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 19/10; 15/8; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 7/4; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-28 22:33:46 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 11/8; 23/17; 23/17; 6/4; 29/20; 7/5; 7/5; 27/20; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 7/4; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-29 02:33:48 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 11/8; 23/17; 23/17; 6/4; 29/20; 7/5; 7/5; 27/20; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 7/4; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-29 10:33:50 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 11/8; 7/5; 23/17; 6/4; 29/20; 7/5; 27/20; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 15/8; 24/13; 24/13; 7/4; 19/10; 24/13; 7/4; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-29 14:33:59 GMT+2; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 7/5; 11/8; 7/5; 23/17; 6/4; 7/5; 7/5; 7/5; 27/20; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 19/10; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 9/5; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 5/2; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 12/5; 21/10; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-29 18:21:57 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 7/5; 11/8; 7/5; 23/17; 6/4; 29/20; 7/5; 7/5; 27/20; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 19/10; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 9/5; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 5/2; 23/10; 40/17; 12/5; 23/10; 12/5; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-29 22:21:53 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 7/5; 11/8; 16/11; 23/17; 6/4; 29/20; 7/5; 7/5; 11/8; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 19/10; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 9/5; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-30 02:21:45 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 7/5; 11/8; 16/11; 23/17; 6/4; 29/20; 7/5; 7/5; 11/8; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 19/10; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 9/5; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-30 10:21:48 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 11/8; 11/8; 36/25; 29/20; 7/5; 13/10; 6/4; 7/5; 7/5; 11/8; 7/5; 11/8; 16/11; 23/17; 6/4; 29/20; 7/5; 7/5; 11/8; 7/5
Birmingham; 15/8; 19/10; 51/25; 19/10; 15/8; 9/5; 7/4; 19/10; 15/8; 15/8; 19/10; 15/8; 24/13; 24/13; 7/4; 19/10; 37/20; 24/13; 9/5; 19/10
Draw; 12/5; 12/5; 64/25; 23/10; 12/5; 11/5; 40/17; 9/4; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-30 14:22:00 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 29/20; 11/8; 31/20; 151/100; 6/4; 6/4; 7/5; 6/4; 31/20; 7/5; 31/20; 11/8; 31/20; 6/4; 7/5; 17/11; 23/17; 6/4; 6/4; 6/4; 7/5; 7/5; 7/5
Birmingham; 7/4; 19/10; 15/8; 193/100; 19/10; 9/5; 9/5; 7/4; 15/8; 19/10; 19/10; 15/8; 15/8; 9/5; 15/8; 9/5; 24/13; 7/4; 15/8; 37/20; 24/13; 7/4; 15/8
Draw; 12/5; 12/5; 21/10; 64/25; 23/10; 23/10; 9/4; 40/17; 21/10; 9/4; 21/10; 12/5; 11/5; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-30 18:21:53 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 29/20; 6/4; 29/20; 37/25; 6/4; 6/4; 7/5; 6/4; 29/20; 7/5; 29/20; 11/8; 6/4; 6/4; 7/5; 17/11; 23/17; 6/4; 29/20; 29/20; 7/5; 11/8; 7/5
Birmingham; 7/4; 9/5; 2; 197/100; 19/10; 15/8; 15/8; 7/4; 19/10; 19/10; 2; 15/8; 39/20; 9/5; 19/10; 9/5; 24/13; 7/4; 2; 19/10; 24/13; 9/5; 19/10
Draw; 12/5; 23/10; 21/10; 64/25; 9/4; 23/10; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 11/5; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 11/5; 12/5; 2; 5/2
META; english/championship/bolton-v-birmingham; 2018-03-30 22:21:24 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 29/20; 6/4; 29/20; 6/4; 37/25; 6/4; 6/4; 7/5; 6/4; 29/20; 7/5; 29/20; 11/8; 6/4; 6/4; 6/4; 17/11; 23/17; 10/7; 6/4; 29/20; 29/20; 17/11; 11/8; 7/5
Birmingham; 7/4; 9/5; 2; 19/10; 197/100; 19/10; 15/8; 15/8; 7/4; 2; 19/10; 2; 15/8; 39/20; 19/10; 19/10; 9/5; 24/13; 39/19; 7/4; 2; 19/10; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 21/10; 11/5; 64/25; 9/4; 23/10; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 11/5; 23/10; 2; 23/10
META; english/championship/bolton-v-birmingham; 2018-03-31 02:21:13 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 13/8; 6/4; 13/8; 6/4; 169/100; 8/5; 8/5; 6/4; 6/4; 8/5; 7/5; 17/10; 11/8; 33/20; 6/4; 6/4; 28/17; 23/17; 8/5; 6/4; 13/8; 8/5; 17/10; 6/4; 13/8
Birmingham; 13/8; 9/5; 9/5; 19/10; 179/100; 15/8; 7/4; 9/5; 7/4; 7/4; 19/10; 17/10; 15/8; 7/4; 15/8; 9/5; 17/10; 24/13; 24/13; 7/4; 9/5; 9/5; 17/10; 7/4; 13/8
Draw; 23/10; 23/10; 21/10; 11/5; 49/20; 11/5; 9/4; 21/10; 40/17; 2; 9/4; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 12/5; 11/5; 23/10; 9/4; 11/5; 23/10; 19/10; 9/4
META; english/championship/bolton-v-birmingham; 2018-03-31 10:21:28 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 13/8; 8/5; 13/8; 6/4; 169/100; 8/5; 8/5; 6/4; 6/4; 8/5; 7/5; 17/10; 11/8; 33/20; 6/4; 8/5; 28/17; 17/11; 8/5; 6/4; 13/8; 8/5; 28/17; 6/4; 6/4
Birmingham; 13/8; 17/10; 9/5; 19/10; 179/100; 15/8; 7/4; 9/5; 7/4; 7/4; 19/10; 17/10; 15/8; 7/4; 15/8; 9/5; 17/10; 28/17; 24/13; 7/4; 9/5; 9/5; 17/10; 7/4; 13/8
Draw; 23/10; 9/4; 21/10; 11/5; 49/20; 11/5; 9/4; 21/10; 40/17; 2; 9/4; 21/10; 12/5; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 11/5; 23/10; 19/10; 9/4
META; english/championship/bolton-v-birmingham; 2018-03-31 14:21:28 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 8/5; 8/5; 31/20; 6/4; 42/25; 8/5; 8/5; 6/4; 6/4; 31/20; 7/5; 13/8; 11/8; 13/8; 6/4; 8/5; 28/17; 17/11; 8/5; 6/4; 31/20; 8/5; 28/17; 6/4; 8/5
Birmingham; 13/8; 17/10; 9/5; 19/10; 179/100; 15/8; 7/4; 9/5; 7/4; 9/5; 19/10; 9/5; 15/8; 9/5; 15/8; 9/5; 17/10; 28/17; 24/13; 7/4; 9/5; 9/5; 17/10; 7/4; 13/8
Draw; 23/10; 9/4; 21/10; 11/5; 123/50; 11/5; 11/5; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 43/20; 23/10; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 23/10; 21/10; 9/4
META; english/championship/bolton-v-birmingham; 2018-03-31 18:20:57 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 8/5; 6/4; 8/5; 6/4; 42/25; 8/5; 8/5; 6/4; 6/4; 8/5; 7/5; 13/8; 11/8; 13/8; 6/4; 6/4; 28/17; 17/11; 8/5; 6/4; 31/20; 8/5; 28/17; 6/4; 13/8
Birmingham; 13/8; 9/5; 9/5; 19/10; 179/100; 15/8; 7/4; 9/5; 7/4; 15/8; 19/10; 9/5; 15/8; 37/20; 15/8; 9/5; 17/10; 28/17; 24/13; 7/4; 9/5; 9/5; 7/4; 7/4; 13/8
Draw; 23/10; 9/4; 21/10; 11/5; 11/5; 9/4; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 43/20; 23/10; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 23/10; 21/10; ; 
META; english/championship/bolton-v-birmingham; 2018-03-31 22:20:42 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 8/5; 6/4; 8/5; 6/4; 44/25; 8/5; 8/5; 6/4; 6/4; 13/8; 7/5; 13/8; 11/8; 13/8; 6/4; 8/5; 28/17; 17/11; 8/5; 6/4; 31/20; 8/5; 28/17; 6/4; 17/10
Birmingham; 13/8; 9/5; 9/5; 19/10; 37/20; 15/8; 7/4; 9/5; 7/4; 9/5; 19/10; 9/5; 15/8; 37/20; 15/8; 9/5; 7/4; 28/17; 24/13; 7/4; 9/5; 9/5; 7/4; 7/4; 17/10
Draw; 23/10; 9/4; 21/10; 11/5; 113/50; 11/5; 9/4; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 43/20; 23/10; 9/4; 11/5; 23/10; 11/5; 23/10; 23/10; 21/10; 11/5; 21/10; 21/10
META; english/championship/bolton-v-birmingham; 2018-04-01 02:20:26 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 8/5; 6/4; 8/5; 6/4; 44/25; 17/10; 13/8; 8/5; 6/4; 13/8; 7/5; 13/8; 11/8; 13/8; 6/4; 8/5; 28/17; 17/11; 8/5; 6/4; 8/5; 8/5; 28/17; 6/4; 17/10
Birmingham; 13/8; 9/5; 9/5; 19/10; 93/50; 9/5; 7/4; 17/10; 7/4; 9/5; 19/10; 9/5; 15/8; 37/20; 15/8; 9/5; 7/4; 28/17; 24/13; 7/4; 9/5; 9/5; 7/4; 13/8; 17/10
Draw; 23/10; 9/4; 21/10; 11/5; 56/25; 9/4; 21/10; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 43/20; 23/10; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 21/10; 9/4; 21/10; 21/10
META; english/championship/bolton-v-birmingham; 2018-04-01 10:20:31 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 17/10; 6/4; 31/20; 6/4; 167/100; 17/10; 8/5; 8/5; 6/4; 8/5; 7/5; 8/5; 11/8; 13/8; 17/10; 6/4; 8/5; 17/11; 8/5; 6/4; 8/5; 8/5; 28/17; 6/4; 13/8
Birmingham; 15/8; 9/5; 9/5; 19/10; 99/50; 9/5; 15/8; 17/10; 7/4; 15/8; 19/10; 9/5; 15/8; 37/20; 9/5; 15/8; 24/13; 28/17; 24/13; 7/4; 9/5; 9/5; 24/13; 13/8; 15/8
Draw; 23/10; 9/4; 21/10; 11/5; 111/50; 9/4; 21/10; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 43/20; 21/10; 11/5; 28/13; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 21/10; 2
META; english/championship/bolton-v-birmingham; 2018-04-01 14:21:09 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 17/10; 6/4; 8/5; 6/4; 87/50; 17/10; 13/8; 8/5; 6/4; 13/8; 8/5; 8/5; 11/8; 13/8; 17/10; 8/5; 28/17; 17/11; 8/5; 6/4; 8/5; 13/8; 28/17; 6/4; 17/10; 17/10
Birmingham; 15/8; 9/5; 9/5; 19/10; 19/10; 9/5; 9/5; 17/10; 7/4; 9/5; 15/8; 9/5; 15/8; 37/20; 9/5; 9/5; 9/5; 28/17; 24/13; 7/4; 9/5; 9/5; 9/5; 13/8; 15/8; 7/4
Draw; 23/10; 9/4; 21/10; 11/5; 111/50; 9/4; 21/10; 21/10; 40/17; 21/10; 9/4; 21/10; 12/5; 21/10; 21/10; 11/5; 28/13; 23/10; 11/5; 23/10; 9/4; 21/10; 28/13; 2; 21/10; 2
META; english/championship/bolton-v-birmingham; 2018-04-01 18:21:03 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 17/10; 6/4; 8/5; 6/4; 171/100; 17/10; 8/5; 8/5; 13/8; 13/8; 8/5; 8/5; 11/8; 13/8; 17/10; 8/5; 28/17; 17/11; 8/5; 8/5; 8/5; 33/20; 28/17; 6/4; 6/4; 13/8; 17/10
Birmingham; 15/8; 9/5; 9/5; 19/10; 193/100; 9/5; 9/5; 17/10; 15/8; 15/8; 15/8; 9/5; 15/8; 37/20; 9/5; 9/5; 9/5; 28/17; 24/13; 24/13; 9/5; 37/20; 9/5; 17/10; 17/10; 19/10; 9/5
Draw; 23/10; 11/5; 21/10; 11/5; 111/50; 9/4; 21/10; 21/10; 21/10; 21/10; 9/4; 21/10; 12/5; 21/10; 21/10; 11/5; 28/13; 23/10; 28/13; 39/19; 9/4; 11/5; 28/13; 21/10; 19/10; 21/10; 2
META; english/championship/bolton-v-birmingham; 2018-04-01 22:20:40 GMT+3; 2018-04-03 20:00; Nothing; Xlenovo
Bolton; 17/10; 6/4; 8/5; 6/4; 169/100; 17/10; 8/5; 8/5; 13/8; 8/5; 8/5; 13/8; 11/8; 33/20; 17/10; 8/5; 8/5; 8/5; 8/5; 13/8; 33/20; 28/17; 13/8; 6/4; 13/8; 13/8
