META; english/championship/ipswich-v-birmingham; 2017-06-23 22:17:37 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 6/4; 6/4; ; 7/5; ; 6/4; 31/20; 7/5; 6/4; 6/4; 6/4; 31/20; 6/4; 7/5; 13/8; ; 16/11; 6/4; 6/4; 16/11; 33/20; ; 6/4; ; 6/4; ; 1/100; ; 
Draw; 23/10; 9/4; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 21/10; 23/10; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-06 14:22:25 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 5/4; 5/4; ; 23/20; ; 6/4; 5/4; 7/5; 5/4; 6/4; 6/4; 13/10; 5/4; 7/5; 13/10; ; 5/4; 5/4; 5/4; 29/20; ; 5/4; ; 6/4; ; ; 1/100; ; 
Birmingham; 11/5; 23/10; ; 11/5; ; 17/10; 23/10; 8/5; 11/5; 8/5; 8/5; 9/4; 9/4; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 9/5; ; ; 1/100; ; 
Draw; 23/10; 9/4; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 21/10; 23/10; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-06 18:22:24 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 5/4; 5/4; ; 23/20; ; 6/4; 5/4; 7/5; 5/4; 6/4; 6/4; 13/10; 5/4; 7/5; 13/10; ; 5/4; 5/4; 5/4; 29/20; ; 5/4; ; 13/10; ; ; 1/100; ; 
Birmingham; 11/5; 23/10; ; 11/5; ; 17/10; 23/10; 8/5; 11/5; 8/5; 8/5; 9/4; 9/4; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 11/5; ; ; 1/100; ; 
Draw; 23/10; 9/4; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 21/10; 23/10; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-06 22:21:43 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 5/4; 5/4; ; 23/20; ; 6/4; 5/4; 7/5; 5/4; 6/4; 6/4; 13/10; 5/4; 7/5; 13/10; ; 5/4; 5/4; 5/4; 29/20; ; 5/4; ; 13/10; ; ; 1/100; ; 
Birmingham; 11/5; 23/10; ; 11/5; ; 17/10; 23/10; 8/5; 11/5; 8/5; 8/5; 9/4; 9/4; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 11/5; ; ; 1/100; ; 
Draw; 23/10; 9/4; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 21/10; 23/10; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-07 02:19:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 5/4; 5/4; ; 23/20; ; 6/4; 5/4; 7/5; 5/4; 6/4; 6/4; 13/10; 5/4; 7/5; 13/10; ; 5/4; 5/4; 5/4; 29/20; ; 5/4; ; 13/10; ; ; 1/100; ; 
Birmingham; 11/5; 23/10; ; 11/5; ; 17/10; 23/10; 8/5; 11/5; 8/5; 8/5; 9/4; 9/4; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 11/5; ; ; 1/100; ; 
Draw; 23/10; 9/4; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 21/10; 23/10; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-07 10:19:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 5/4; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 13/10; 7/5; 13/10; ; 5/4; 5/4; 13/10; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 23/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 21/10; 8/5; 11/5; ; 11/5; 21/10; 39/19; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 9/4; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 28/13; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-07 14:19:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 5/4; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 13/10; 7/5; 13/10; ; 5/4; 5/4; 5/4; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 23/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 21/10; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 9/4; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-07 18:19:38 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 5/4; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-07 22:19:39 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 5/4; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-08 02:19:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 13/10; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-08 10:19:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 13/10; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-08 14:19:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 13/10; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-08 18:19:24 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 13/10; 29/20; ; 5/4; ; 7/5; ; ; 1/100; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 1/100; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-08 22:19:19 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 13/10; 29/20; ; 5/4; ; 7/5; ; ; 23/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 19/10; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-09 02:19:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 6/4; 6/4; 11/8; 11/8; 7/5; 13/10; ; 5/4; 5/4; 13/10; 29/20; ; 5/4; ; 7/5; ; ; 23/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 8/5; 8/5; 11/5; 2; 8/5; 11/5; ; 11/5; 21/10; 21/10; 9/4; ; 28/13; ; 85/40; ; ; 19/10; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; ; 11/5; 9/4; 11/5; 23/10; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-20 15:27:15 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 2; 2; 11/5; 2; 8/5; ; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-20 18:19:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 2; 2; 11/5; 2; 9/4; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-20 22:19:18 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 7/5; 5/4; 13/10; 5/4; 11/8; ; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 8/5; 11/5; 2; 2; 11/5; ; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; ; 23/10; 23/10; 28/13; 11/5; 9/4; 28/13; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-21 02:18:18 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; ; 7/5; 13/10; 5/4; 5/4; 5/4; 13/10; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 2; 2; 11/5; ; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; ; 23/10; 23/10; 28/13; 11/5; 9/4; 28/13; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-21 10:18:22 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; ; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 2; 2; 11/5; ; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; ; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-21 14:18:29 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; ; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 2; 2; 11/5; ; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; ; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-21 18:19:07 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 2; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 28/13; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-21 22:19:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 2; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-22 02:19:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 2; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-22 10:19:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 85/40; 21/10; 11/5; 2; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 9/4; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-22 14:21:27 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 9/4; 11/5; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-22 18:21:08 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 21/10; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-22 22:19:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 10/9; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 21/10; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 19/10; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-23 02:19:47 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 6/4; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 10/9; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 17/10; 21/10; 21/10; 11/5; 21/10; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 19/10; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-23 10:20:42 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 11/8; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 43/20; 85/40; 21/10; 11/5; 21/10; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-23 14:22:12 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 11/8; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 6/5; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 43/20; 85/40; 21/10; 11/5; 21/10; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-23 18:21:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 11/8; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
Birmingham; 21/10; 21/10; ; 11/5; ; 43/20; 85/40; 21/10; 11/5; 21/10; 2; 11/5; 2; 11/5; 11/5; 39/19; 11/5; 21/10; 21/10; 23/10; ; 28/13; ; 85/40; ; ; 1/14; ; 
Draw; 23/10; 11/5; ; 11/5; ; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 23/10; 23/10; 28/13; 11/5; 9/4; 11/5; 58/25; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/championship/ipswich-v-birmingham; 2017-07-23 22:21:14 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Ipswich; 13/10; 13/10; ; 23/20; ; 11/8; 11/8; 13/10; 5/4; 13/10; 5/4; 11/8; 11/8; 7/5; 13/10; 5/4; 5/4; 5/4; 5/4; 7/5; ; 5/4; ; 7/5; ; ; 1/20; ; 
