META; english/championship/nottingham-forest-v-ipswich; 2018-04-08 10:21:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 9/10; 4/9; 1/3
Draw; 9/4; 9/4; 9/5; 1/10
Ipswich; 16/5; 10/3; 7/5; 1/14
META; english/championship/nottingham-forest-v-ipswich; 2018-04-08 14:21:55 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 5/6; 10/11; 10/11; 8/15; 8/15
Draw; 23/10; 9/4; 11/5; 23/10; 9/4; 9/5; 1/6
Ipswich; 7/2; 16/5; 16/5; 31/10; 10/3; 23/10; 1/7
META; english/championship/nottingham-forest-v-ipswich; 2018-04-08 18:21:28 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 9/10; 5/6; 9/10; 9/10; 10/11; 17/20; 13/15; 9/10; 17/20; 13/15; 4/5; 8/13
Draw; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 5/2; 40/17; 9/5; 2/9
Ipswich; 7/2; 16/5; 10/3; 16/5; 13/4; 18/5; 31/10; 7/2; 57/17; 16/5; 7/2; 17/5; 19/10; 2/11
META; english/championship/nottingham-forest-v-ipswich; 2018-04-08 22:21:41 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 20/23; 5/6; 9/10; 9/10; 10/11; 17/20; 13/15; 9/10; 9/10; 13/15; 8/15; 4/7
Draw; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 9/5; 1/4
Ipswich; 7/2; 16/5; 10/3; 16/5; 13/4; 18/5; 31/10; 7/2; 57/17; 16/5; 18/5; 17/5; 19/10; 2/9
META; english/championship/nottingham-forest-v-ipswich; 2018-04-09 02:21:32 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 20/23; 5/6; 9/10; 17/20; 10/11; 17/20; 13/15; 9/10; 20/23; 13/15; 8/15; 5/6
Draw; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 9/5; 9/4
Ipswich; 7/2; 16/5; 10/3; 16/5; 13/4; 18/5; 31/10; 7/2; 57/17; 16/5; 15/4; 17/5; 19/10; 3
META; english/championship/nottingham-forest-v-ipswich; 2018-04-09 10:21:37 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 20/23; 4/5; 9/10; 17/20; 20/23; 10/11; 17/20; 13/15; 11/13; 9/10; 17/20; 10/11; 4/7; 5/6
Draw; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 9/5; 9/4
Ipswich; 7/2; 16/5; 7/2; 16/5; 13/4; 7/2; 7/2; 31/10; 7/2; 17/5; 7/2; 16/5; 18/5; 17/5; 23/10; 3
META; english/championship/nottingham-forest-v-ipswich; 2018-04-09 14:21:49 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 5/6; 20/23; 4/5; 9/10; 17/20; 20/23; 10/11; 17/20; 13/15; 11/13; 9/10; 17/20; 13/15; 4/7; 5/6
Draw; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 40/17; 9/5; 9/4
Ipswich; 7/2; 16/5; 16/5; 7/2; 16/5; 13/4; 7/2; 7/2; 31/10; 7/2; 57/17; 7/2; 16/5; 18/5; 17/5; 23/10; 3
META; english/championship/nottingham-forest-v-ipswich; 2018-04-09 18:21:41 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 5/6; 9/10; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 11/13; 9/10; 20/23; 10/11; 4/5; 5/6
Draw; 23/10; 9/4; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 40/17; 9/4; 23/10; 12/5; 40/17; 9/5; 9/4
Ipswich; 7/2; 16/5; 16/5; 7/2; 7/2; 16/5; 13/4; 7/2; 16/5; 31/10; 10/3; 38/11; 7/2; 16/5; 7/2; 38/11; 23/10; 3
META; english/championship/nottingham-forest-v-ipswich; 2018-04-09 22:21:44 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Nottingham Forest; 17/20; 17/20; 5/6; 9/10; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 11/13; 9/10; 17/20; 10/11; 4/5; 5/6
