META; english/championship/bolton-v-leeds; 2017-06-23 22:17:54 GMT+3; 2017-08-06 16:30; Nothing; Xlenovo
Leeds; 13/8; 13/8; ; 8/5; ; 8/5; 17/10; 8/5; 13/8; 8/5; 8/5; 13/8; 13/8; 8/5; 13/8; ; 8/5; 8/5; 8/5; 8/5; 17/10; ; 8/5; ; 8/5; ; 1/100; ; 
Bolton; 13/8; 13/8; ; 6/4; ; 8/5; 13/8; 7/5; 13/8; 6/4; 6/4; 17/10; 13/8; 7/5; 13/8; ; 8/5; 8/5; 17/10; 8/5; 37/20; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 23/10; 12/5; ; 11/5; ; 23/10; 12/5; 11/5; 12/5; 9/4; 9/4; 9/4; 47/20; 11/5; 23/10; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
META; english/championship/bolton-v-leeds; 2017-06-24 02:17:50 GMT+3; 2017-08-06 16:30; Nothing; Xlenovo
Leeds; 13/8; 13/8; ; 8/5; ; 8/5; 17/10; 8/5; 13/8; 8/5; 8/5; 13/8; 13/8; 8/5; 13/8; ; 8/5; 8/5; 8/5; 8/5; 17/10; ; 8/5; ; 8/5; ; 1/100; ; 
Bolton; 13/8; 13/8; ; 6/4; ; 8/5; 13/8; 7/5; 13/8; 6/4; 6/4; 13/8; 13/8; 7/5; 13/8; ; 8/5; 8/5; 17/10; 8/5; 37/20; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 23/10; 12/5; ; 11/5; ; 23/10; 12/5; 11/5; 12/5; 9/4; 9/4; 23/10; 47/20; 11/5; 23/10; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
META; english/championship/bolton-v-leeds; 2017-06-24 10:17:56 GMT+3; 2017-08-06 16:30; Nothing; Xlenovo
Leeds; 13/8; 13/8; ; 8/5; ; 8/5; 17/10; 8/5; 13/8; 8/5; 8/5; 13/8; 13/8; 8/5; 13/8; ; 8/5; 8/5; 8/5; 8/5; 17/10; ; 8/5; ; 8/5; ; 1/100; ; 
Bolton; 13/8; 13/8; ; 6/4; ; 8/5; 13/8; 7/5; 13/8; 6/4; 6/4; 13/8; 13/8; 7/5; 13/8; ; 8/5; 8/5; 17/10; 8/5; 37/20; ; 17/10; ; 17/10; ; 1/100; ; 
Draw; 23/10; 12/5; ; 11/5; ; 23/10; 12/5; 11/5; 12/5; 9/4; 9/4; 12/5; 47/20; 11/5; 23/10; ; 9/4; 23/10; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; ; 2; ; 
