META; english/championship/qpr-v-birmingham; 2018-04-22 02:20:12 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
META; english/championship/qpr-v-birmingham; 2018-04-24 22:19:52 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 173/00; 13/8; 13/8; 6/4; 17/11; 8/5; 8/5; 8/5; 31/20; 6/4; 8/5; 8/5; 6/4; 14/9; 6/4; 31/20; 28/17; 6/4; 7/5; 17/10
Birmingham; 7/4; 13/8; 13/8; 8/5; 44/25; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 13/8; 17/10; 7/4; 13/8; 28/17; 13/8; 17/10; 13/8; 6/4; 7/4; 
Draw; 23/10; 5/2; 12/5; 21/10; 121/0; 12/5; 9/4; 11/5; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 13/5; 27/11; 13/5; 40/17; 9/4; 2; 12/5; 
META; english/championship/qpr-v-birmingham; 2018-04-25 02:19:51 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 173/00; 13/8; 13/8; 6/4; 17/11; 8/5; 8/5; 8/5; 31/20; 6/4; 8/5; 8/5; 6/4; 14/9; 6/4; 31/20; 28/17; 13/8; 6/4; 7/5; 17/10; 17/10
Birmingham; 7/4; 13/8; 13/8; 8/5; 44/25; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 13/8; 17/10; 7/4; 13/8; 28/17; 17/10; 17/10; 13/8; 13/8; 8/5; 17/10; 7/4; 
Draw; 23/10; 5/2; 12/5; 21/10; 121/0; 12/5; 9/4; 11/5; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 9/4; 5/2; 27/11; 5/2; 40/17; 9/4; 9/4; 21/10; 23/10; 12/5
META; english/championship/qpr-v-birmingham; 2018-04-25 10:19:41 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 17/10; 13/8; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; 31/20; 6/4; 8/5; 8/5; 6/4; 13/8; 6/4; 31/20; 8/5; 8/5; 6/4; 7/5; 13/8
Birmingham; 7/4; 13/8; 13/8; 8/5; 89/50; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 13/8; 17/10; 7/4; 28/17; 28/17; 17/10; 7/4; 13/8; 13/8; 8/5; 7/4; 
Draw; 23/10; 5/2; 12/5; 21/10; 61/25; 12/5; 9/4; 11/5; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 27/11; 5/2; 9/4; 9/4; 21/10; 12/5; 
META; english/championship/qpr-v-birmingham; 2018-04-25 14:19:52 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 17/10; 13/8; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; 31/20; 6/4; 8/5; 8/5; 6/4; 13/8; 6/4; 31/20; 8/5; 8/5; 6/4; 6/4; 13/8; 13/8
Birmingham; 7/4; 13/8; 13/8; 8/5; 89/50; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 17/10; 13/8; 17/10; 17/10; 7/4; 28/17; 28/17; 17/10; 7/4; 13/8; 13/8; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 12/5; 21/10; 61/25; 12/5; 9/4; 11/5; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 27/11; 5/2; 40/17; 9/4; 9/4; 23/10; 23/10; 12/5
META; english/championship/qpr-v-birmingham; 2018-04-25 18:19:57 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 171/00; 13/8; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; 8/5; 6/4; 8/5; 8/5; 6/4; 13/8; 6/4; 31/20; 8/5; 8/5; 6/4; 6/4; 13/8; 13/8
Birmingham; 7/4; 13/8; 13/8; 8/5; 179/00; 17/10; 17/10; 8/5; 17/10; 33/20; 17/10; 17/10; 33/20; 13/8; 17/10; 17/10; 7/4; 28/17; 28/17; 17/10; 7/4; 13/8; 13/8; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 12/5; 21/10; 121/0; 12/5; 9/4; 11/5; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 27/11; 5/2; 40/17; 9/4; 9/4; 23/10; 23/10; 12/5
META; english/championship/qpr-v-birmingham; 2018-04-25 22:19:38 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 17/10; 13/8; 8/5; 6/4; 28/17; 8/5; 13/8; 8/5; 8/5; 6/4; 8/5; 8/5; 6/4; 13/8; 8/5; 31/20; 28/17; 8/5; 6/4; 6/4; 13/8; 13/8
Birmingham; 7/4; 13/8; 13/8; 8/5; 89/50; 17/10; 17/10; 8/5; 17/10; 33/20; 13/8; 17/10; 33/20; 13/8; 17/10; 17/10; 7/4; 28/17; 28/17; 17/10; 7/4; 13/8; 13/8; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 12/5; 21/10; 61/25; 12/5; 9/4; 11/5; 40/17; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 5/2; 23/10; 9/4; 9/4; 23/10; 23/10; 12/5
META; english/championship/qpr-v-birmingham; 2018-04-26 02:19:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 171/00; 13/8; 8/5; 6/4; 28/17; 8/5; 13/8; 8/5; 13/8; 6/4; 8/5; 8/5; 6/4; 13/8; 8/5; 31/20; 28/17; 8/5; 6/4; 7/5; 13/8; 13/8
Birmingham; 7/4; 13/8; 13/8; 8/5; 179/00; 17/10; 17/10; 8/5; 17/10; 33/20; 13/8; 17/10; 33/20; 13/8; 17/10; 17/10; 7/4; 28/17; 28/17; 17/10; 7/4; 13/8; 13/8; 8/5; 7/4; 7/4
Draw; 23/10; 5/2; 12/5; 21/10; 121/0; 12/5; 9/4; 11/5; 40/17; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 5/2; 23/10; 9/4; 9/4; 21/10; 23/10; 12/5
META; english/championship/qpr-v-birmingham; 2018-04-26 10:19:39 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 17/10; 13/8; 8/5; 6/4; 28/17; 8/5; 13/8; 8/5; 13/8; 6/4; 8/5; 8/5; 6/4; 13/8; 8/5; 31/20; 28/17; 13/8; 6/4; 7/5; 13/8; 13/8
Birmingham; 7/4; 13/8; 13/8; 8/5; 89/50; 17/10; 17/10; 8/5; 17/10; 33/20; 13/8; 17/10; 33/20; 13/8; 17/10; 17/10; 7/4; 28/17; 28/17; 17/10; 7/4; 13/8; 13/8; 6/4; 7/4; 7/4
Draw; 23/10; 5/2; 12/5; 21/10; 61/25; 12/5; 9/4; 11/5; 40/17; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 5/2; 40/17; 9/4; 9/4; 21/10; 23/10; 12/5
META; english/championship/qpr-v-birmingham; 2018-04-26 14:20:02 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 6/4; 6/4; 31/20; 8/5; 17/10; 13/8; 8/5; 6/4; 28/17; 8/5; 8/5; 8/5; 8/5; 13/8; 6/4; 8/5; 8/5; 6/4; 13/8; 8/5; 31/20; 28/17; 13/8; 6/4; 6/4; 13/8; 13/8
Birmingham; 7/4; 13/8; 13/8; 8/5; 89/50; 17/10; 17/10; 8/5; 7/4; 33/20; 17/10; 17/10; 17/10; 33/20; 13/8; 17/10; 17/10; 7/4; 28/17; 17/10; 17/10; 7/4; 13/8; 13/8; 13/8; 7/4; 7/4
Draw; 23/10; 5/2; 12/5; 21/10; 61/25; 12/5; 9/4; 11/5; 40/17; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 9/4; 5/2; 23/10; 9/4; 9/4; 23/10; 23/10; 12/5
META; english/championship/qpr-v-birmingham; 2018-04-26 18:19:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 8/5; 6/4; 31/20; 8/5; 87/50; 13/8; 8/5; 8/5; 28/17; 8/5; 8/5; 8/5; 11/8; 13/8; 8/5; 8/5; 28/17; 6/4; 28/17; 8/5; 13/8; 28/17; 13/8; 6/4; 8/5; 17/10; 17/10
Birmingham; 13/8; 13/8; 8/5; 8/5; 87/50; 17/10; 17/10; 13/8; 7/4; 13/8; 9/5; 13/8; 15/8; 8/5; 8/5; 17/10; 28/17; 7/4; 17/10; 7/4; 17/10; 13/8; 13/8; 17/10; 17/10; 7/4; 
Draw; 23/10; 5/2; 12/5; 21/10; 61/25; 12/5; 9/4; 23/10; 40/17; 12/5; 23/10; 12/5; 5/2; 49/20; 11/5; 12/5; 23/10; 9/4; 9/4; 5/2; 40/17; 9/4; 9/4; 23/10; 12/5; 12/5; 
META; english/championship/qpr-v-birmingham; 2018-04-26 22:19:47 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 8/5; 6/4; 31/20; 8/5; 87/50; 13/8; 13/8; 8/5; 28/17; 8/5; 8/5; 8/5; 11/8; 13/8; 8/5; 8/5; 28/17; 6/4; 28/17; 8/5; 13/8; 28/17; 13/8; 8/5; 6/4; 17/10; 17/10
Birmingham; 13/8; 13/8; 8/5; 8/5; 87/50; 17/10; 13/8; 13/8; 7/4; 13/8; 9/5; 13/8; 15/8; 8/5; 8/5; 17/10; 28/17; 7/4; 17/10; 7/4; 17/10; 13/8; 13/8; 13/8; 17/10; 7/4; 
Draw; 23/10; 5/2; 12/5; 21/10; 61/25; 12/5; 23/10; 23/10; 40/17; 12/5; 23/10; 12/5; 5/2; 49/20; 11/5; 12/5; 23/10; 9/4; 9/4; 5/2; 40/17; 9/4; 23/10; 11/5; 12/5; 12/5; 
META; english/championship/qpr-v-birmingham; 2018-04-27 02:19:38 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 17/10; 6/4; 31/20; 8/5; 87/50; 13/8; 13/8; 8/5; 28/17; 8/5; 8/5; 8/5; 11/8; 13/8; 8/5; 8/5; 28/17; 6/4; 28/17; 8/5; 13/8; 28/17; 13/8; 13/8; 7/5; 17/10; 8/5
Birmingham; 7/4; 13/8; 8/5; 8/5; 87/50; 17/10; 13/8; 13/8; 7/4; 13/8; 9/5; 13/8; 15/8; 8/5; 8/5; 17/10; 28/17; 7/4; 17/10; 7/4; 17/10; 13/8; 13/8; 6/4; 17/10; 7/4; 
Draw; 12/5; 5/2; 12/5; 21/10; 61/25; 12/5; 23/10; 23/10; 40/17; 12/5; 23/10; 12/5; 5/2; 49/20; 11/5; 23/10; 40/17; 9/4; 9/4; 5/2; 40/17; 9/4; 23/10; 21/10; 12/5; 23/10; 
META; english/championship/qpr-v-birmingham; 2018-04-27 10:19:41 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 17/10; 6/4; 31/20; 8/5; 87/50; 13/8; 13/8; 8/5; 28/17; 8/5; 8/5; 8/5; 11/8; 13/8; 8/5; 8/5; 28/17; 6/4; 28/17; 8/5; 13/8; 28/17; 13/8; 13/8; 7/5; 17/10; 17/10
Birmingham; 7/4; 13/8; 8/5; 8/5; 87/50; 17/10; 13/8; 13/8; 7/4; 13/8; 9/5; 13/8; 15/8; 8/5; 8/5; 17/10; 28/17; 7/4; 17/10; 7/4; 17/10; 13/8; 13/8; 6/4; 17/10; 7/4; 
Draw; 12/5; 5/2; 12/5; 21/10; 61/25; 12/5; 23/10; 23/10; 40/17; 12/5; 23/10; 12/5; 5/2; 49/20; 11/5; 23/10; 40/17; 9/4; 9/4; 5/2; 40/17; 9/4; 23/10; 21/10; 12/5; 12/5; 
META; english/championship/qpr-v-birmingham; 2018-04-27 14:19:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 17/10; 6/4; 31/20; 8/5; 87/50; 13/8; 13/8; 8/5; 28/17; 8/5; 8/5; 8/5; 11/8; 13/8; 8/5; 8/5; 28/17; 8/5; 28/17; 8/5; 13/8; 28/17; 13/8; 13/8; 17/10; 17/10; 17/10
Birmingham; 7/4; 13/8; 8/5; 9/5; 87/50; 17/10; 17/10; 13/8; 7/4; 8/5; 9/5; 13/8; 15/8; 8/5; 8/5; 17/10; 28/17; 8/5; 17/10; 17/10; 17/10; 13/8; 13/8; 13/8; 17/10; 7/4; 
Draw; 12/5; 5/2; 12/5; 21/10; 61/25; 12/5; 23/10; 23/10; 40/17; 5/2; 23/10; 12/5; 5/2; 5/2; 11/5; 23/10; 40/17; 23/10; 9/4; 5/2; 40/17; 12/5; 23/10; 12/5; 12/5; 23/10; 
META; english/championship/qpr-v-birmingham; 2018-04-27 18:20:31 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 17/10; 6/4; 13/8; 13/8; 177/00; 13/8; 13/8; 8/5; 28/17; 33/20; 8/5; 13/8; 17/10; 33/20; 13/8; 8/5; 17/10; 8/5; 17/10; 8/5; 17/10; 17/10; 13/8; 13/8; 17/10; 17/10; 17/10
Birmingham; 7/4; 13/8; 6/4; 6/4; 42/25; 17/10; 13/8; 13/8; 7/4; 31/20; 9/5; 31/20; 8/5; 31/20; 6/4; 8/5; 8/5; 8/5; 19/12; 17/10; 13/8; 8/5; 8/5; 13/8; 13/8; 13/8; 17/10
Draw; 12/5; 5/2; 5/2; 13/5; 5/2; 12/5; 23/10; 23/10; 40/17; 5/2; 23/10; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2
META; english/championship/qpr-v-birmingham; 2018-04-27 22:20:36 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 17/10; 13/8; 13/8; 13/8; 177/00; 13/8; 17/10; 8/5; 28/17; 33/20; 8/5; 13/8; 17/10; 33/20; 13/8; 8/5; 28/17; 8/5; 17/10; 8/5; 17/10; 17/10; 13/8; 13/8; 17/10; 17/10; 13/8
Birmingham; 7/4; 6/4; 6/4; 6/4; 42/25; 17/10; 13/8; 13/8; 7/4; 31/20; 9/5; 31/20; 8/5; 31/20; 6/4; 8/5; 8/5; 8/5; 19/12; 17/10; 13/8; 28/17; 8/5; 13/8; 13/8; 13/8; 17/10
Draw; 12/5; 5/2; 5/2; 13/5; 5/2; 12/5; 12/5; 23/10; 40/17; 5/2; 23/10; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 5/2; 12/5; 13/5
META; english/championship/qpr-v-birmingham; 2018-04-28 02:20:47 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
QPR; 17/10; 13/8; 13/8; 13/8; 44/25; 13/8; 17/10; 8/5; 28/17; 13/8; 8/5; 13/8; 17/10; 13/8; 13/8; 8/5; 28/17; 8/5; 17/10; 8/5; 7/4; 17/10; 13/8; 13/8; 13/8; 17/10; 17/10
Birmingham; 7/4; 6/4; 6/4; 6/4; 169/00; 17/10; 13/8; 13/8; 7/4; 31/20; 9/5; 31/20; 8/5; 31/20; 6/4; 8/5; 8/5; 8/5; 19/12; 17/10; 13/8; 28/17; 13/8; 13/8; 13/8; 17/10; 
Draw; 12/5; 5/2; 5/2; 13/5; 5/2; 12/5; 12/5; 23/10; 40/17; 5/2; 23/10; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 13/5
META; english/championship/qpr-v-birmingham; 2018-04-28 10:20:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Birmingham; 8/5; 6/4; 6/4; 6/4; 167/00; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 8/5; 19/12; 17/11; 8/5; 8/5; 8/5; 6/4; 6/4; 13/8; 8/5
QPR; 9/5; 17/10; 33/20; 17/10; 179/00; 9/5; 7/4; 17/10; 7/4; 17/10; 7/4; 17/10; 7/4; 17/10; 13/8; 7/4; 7/4; 8/5; 17/10; 17/10; 9/5; 7/4; 13/8; 17/10; 13/8; 9/5; 9/5
