META; english/championship/norwich-v-cardiff; 2018-04-08 10:21:06 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Cardiff; 7/5; 6/4; 8/11; 4/9
Norwich; 9/5; 19/10; 5/6; 4/7
Draw; 11/5; 11/5; 9/5; 5/6
META; english/championship/norwich-v-cardiff; 2018-04-08 14:21:52 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Cardiff; 11/8; 7/5; 11/8; 11/8; 6/4; 8/11; 8/11
Norwich; 2; 9/5; 9/5; 15/8; 2; 10/11; 
Draw; 9/4; 11/5; 21/10; 23/10; 11/5; 9/5; 21/20
META; english/championship/norwich-v-cardiff; 2018-04-08 18:21:24 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Cardiff; 11/8; 7/5; 7/5; 13/10; 7/5; 29/20; 11/8; 7/5; 23/17; 11/8; 29/20; 7/5; 27/20; 6/5
Norwich; 2; 9/5; 19/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 2; 7/4; 7/5; ; 
Draw; 9/4; 11/5; 9/4; 21/10; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; 9/4; 19/10; 5/4
META; english/championship/norwich-v-cardiff; 2018-04-08 22:21:37 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Cardiff; 11/8; 7/5; 7/5; 13/10; 7/5; 29/20; 11/8; 7/5; 23/17; 11/8; 29/20; 7/5; 27/20; 11/8
Norwich; 2; 9/5; 2; 15/8; 2; 15/8; 19/10; 2; 37/19; 2; 7/4; 9/5; ; 
Draw; 9/4; 11/5; 9/4; 21/10; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; 9/4; 19/10; 11/8
META; english/championship/norwich-v-cardiff; 2018-04-09 02:21:29 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Cardiff; 11/8; 7/5; 7/5; 13/10; 7/5; 7/5; 11/8; 7/5; 23/17; 11/8; 29/20; 7/5; 27/20; 13/10
Norwich; 2; 9/5; 2; 15/8; 2; 15/8; 19/10; 2; 37/19; 2; 7/4; 9/5; ; 
Draw; 9/4; 11/5; 9/4; 21/10; 23/10; 9/4; 23/10; 9/4; 9/4; 9/4; 9/4; 9/4; 19/10; 9/4
META; english/championship/norwich-v-cardiff; 2018-04-09 10:21:34 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Cardiff; 11/8; 7/5; 7/5; 5/4; 7/5; 11/8; 11/8; 7/5; 23/17; 23/17; 11/8; 11/8; 7/5; 1; 13/10
