META; english/championship/preston-v-hull; 2018-01-28 02:20:58 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; ; 10/11; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; 8/11; ; 10/11; 10/13; ; ; 4/9; ; 
Draw; ; 5/2; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 5/2; 27/10; ; ; 19/10; ; 
Hull; ; 3; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; 17/5; ; 16/5; 7/2; ; ; 7/4; ; 
META; english/championship/preston-v-hull; 2018-01-28 10:20:49 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; ; 10/11; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; 8/11; ; 10/11; 10/13; ; ; 4/9; ; 
Draw; ; 5/2; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; 5/2; 27/10; ; ; 19/10; ; 
Hull; ; 3; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; 17/5; ; 16/5; 7/2; ; ; 13/8; ; 
META; english/championship/preston-v-hull; 2018-01-28 14:21:17 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 10/11; ; ; ; 11/10; 1; ; 11/13; ; 1; ; ; ; 4/5; 1; ; 1; ; ; 11/13; ; 1; 21/20; 1; ; 4/6; ; 
META; english/championship/preston-v-hull; 2018-01-29 02:20:01 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 10/11; ; ; ; 21/20; 21/20; ; 1; ; 1; ; ; ; 10/11; 1; ; 21/20; ; ; 1; 11/10; 21/20; 21/20; 21/20; ; 4/5; ; 
Draw; 23/10; 5/2; ; ; ; 13/5; 12/5; ; 12/5; ; 23/10; ; ; ; 13/5; 12/5; ; 40/17; ; ; 40/17; 12/5; 12/5; 47/20; 40/17; ; 19/10; ; 
Hull; 5/2; 3; ; ; ; 29/10; 13/5; ; 11/4; ; 11/4; ; ; ; 27/10; 11/4; ; 13/5; ; ; 27/10; 13/5; 11/4; 13/5; 45/17; ; 2/5; ; 
META; english/championship/preston-v-hull; 2018-01-29 10:19:56 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 10/11; ; ; ; 21/20; 21/20; ; 1; ; 21/20; ; ; ; 10/11; 21/20; 21/20; 21/20; 21/20; ; 1; 11/10; 21/20; 21/20; 21/20; ; 4/5; ; 
Draw; 23/10; 5/2; ; ; ; 13/5; 12/5; ; 12/5; ; 12/5; ; ; ; 13/5; 12/5; 23/10; 40/17; 23/10; ; 40/17; 12/5; 12/5; 47/20; 40/17; ; 19/10; ; 
Hull; 5/2; 3; ; ; ; 29/10; 13/5; ; 11/4; ; 13/5; ; ; ; 27/10; 13/5; 13/5; 13/5; 13/5; ; 27/10; 13/5; 11/4; 13/5; 45/17; ; 2/5; ; 
META; english/championship/preston-v-hull; 2018-01-29 14:20:36 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 1; ; 21/20; 19/20; 1; ; 1; 1; 19/20; ; ; 1; 10/11; 1; 21/20; 1; 21/20; ; 1; 1; 21/20; 19/20; 1; ; 4/6; ; 
Draw; 12/5; 12/5; 9/4; ; 13/5; 12/5; 12/5; ; 12/5; 11/5; 12/5; ; ; 23/10; 13/5; 12/5; 23/10; 40/17; 23/10; ; 40/17; 12/5; 12/5; 23/10; 12/5; ; 19/10; ; 
Hull; 29/10; 14/5; 29/10; ; 73/25; 3; 14/5; ; 11/4; 14/5; 3; ; ; 29/10; 27/10; 14/5; 13/5; 14/5; 13/5; ; 27/10; 14/5; 14/5; 59/20; 37/13; ; 19/10; ; 
META; english/championship/preston-v-hull; 2018-01-29 18:20:23 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; 1; 21/20; ; 1; 21/20; 19/20; ; ; 21/20; 1; 1; 21/20; 1; 21/20; 30/29; 1; 21/20; 21/20; 19/20; 1; ; 5/6; ; 
Draw; 12/5; 23/10; 11/5; 9/4; 119/50; 5/2; 23/10; ; 12/5; 9/4; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 12/5; 23/10; 23/10; ; 19/10; ; 
Hull; 29/10; 29/10; 14/5; 14/5; 31/10; 29/10; 11/4; ; 11/4; 14/5; 3; ; ; 14/5; 3; 14/5; 13/5; 37/13; 13/5; 45/17; 27/10; 3; 11/4; 59/20; 37/13; ; 1; ; 
META; english/championship/preston-v-hull; 2018-01-29 22:20:30 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; ; 21/20; ; 1; 21/20; 19/20; ; ; 21/20; 1; ; 21/20; ; 21/20; 30/29; 1; 21/20; 21/20; 19/20; 1; ; 9/10; ; 
Draw; 12/5; 23/10; 11/5; 9/4; 119/50; ; 23/10; ; 12/5; 9/4; 12/5; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; 23/10; ; 19/10; ; 
Hull; 29/10; 29/10; 14/5; 14/5; 31/10; ; 14/5; ; 11/4; 14/5; 3; ; ; 14/5; 3; ; 13/5; 37/13; 13/5; 45/17; 27/10; 3; 14/5; 59/20; 37/13; ; 21/20; ; 
META; english/championship/preston-v-hull; 2018-01-30 02:20:17 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; 21/20; 21/20; ; 1; 21/20; 19/20; ; ; 21/20; 1; ; 21/20; 1; 21/20; 30/29; 1; 21/20; 21/20; 19/20; 1; ; 9/10; ; 
Draw; 12/5; 23/10; 11/5; 9/4; 119/50; 12/5; 9/4; ; 12/5; 9/4; 12/5; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; 23/10; ; 19/10; ; 
Hull; 29/10; 29/10; 14/5; 14/5; 31/10; 31/10; 14/5; ; 11/4; 14/5; 3; ; ; 14/5; 3; ; 13/5; 37/13; 13/5; 45/17; 27/10; 3; 14/5; 59/20; 37/13; ; 21/10; ; 
META; english/championship/preston-v-hull; 2018-01-30 10:20:19 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; 21/20; 21/20; ; 1; 21/20; 19/20; ; ; 21/20; 1; ; 21/20; 1; 21/20; 30/29; 1; 21/20; 21/20; 19/20; 1; ; 10/11; ; 
Draw; 12/5; 23/10; 11/5; 9/4; 119/50; 12/5; 9/4; ; 12/5; 9/4; 12/5; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; 23/10; ; 19/10; ; 
Hull; 29/10; 29/10; 14/5; 14/5; 31/10; 31/10; 14/5; ; 11/4; 14/5; 3; ; ; 14/5; 3; ; 13/5; 37/13; 13/5; 45/17; 27/10; 3; 14/5; 59/20; 37/13; ; 21/10; ; 
META; english/championship/preston-v-hull; 2018-01-30 14:20:36 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; 21/20; 1; ; 1; 21/20; 19/20; ; ; 21/20; 1; 21/20; 21/20; 1; 21/20; 17/16; 1; 21/20; 21/20; 19/20; 1; ; 20/21; ; 
Draw; 12/5; 23/10; 11/5; 9/4; 119/50; 12/5; 9/4; ; 12/5; 9/4; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 40/17; 23/10; 23/10; 23/10; 23/10; ; 11/5; ; 
Hull; 29/10; 29/10; 14/5; 14/5; 31/10; 31/10; 14/5; ; 11/4; 14/5; 3; ; ; 14/5; 3; ; 13/5; 14/5; 13/5; 11/4; 27/10; 3; 14/5; 59/20; 37/13; ; 14/5; ; 
META; english/championship/preston-v-hull; 2018-01-30 18:20:29 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; 21/20; ; ; 1; 21/20; 19/20; ; ; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 17/16; 1; 21/20; 21/20; 19/20; 21/20; ; 20/21; ; 
Draw; 12/5; 23/10; 11/5; 9/4; 119/50; 12/5; ; ; 23/10; 9/4; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 12/5; 23/10; 23/10; ; 11/5; ; 
Hull; 29/10; 29/10; 14/5; 14/5; 31/10; 31/10; ; ; 37/13; 14/5; 3; ; ; 14/5; 3; ; 13/5; 37/13; 13/5; 11/4; 14/5; 3; 11/4; 59/20; 29/10; ; 14/5; ; 
META; english/championship/preston-v-hull; 2018-01-30 22:20:37 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; 21/20; ; ; 1; 21/20; 19/20; ; ; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 17/16; 1; 21/20; 21/20; 19/20; 21/20; ; 20/21; ; 1
Draw; 12/5; 23/10; 11/5; 9/4; 119/50; 12/5; ; ; 23/10; 9/4; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 12/5; 23/10; 23/10; ; 11/5; ; 23/10
Hull; 29/10; 29/10; 14/5; 14/5; 31/10; 31/10; ; ; 37/13; 14/5; 3; ; ; 14/5; 3; ; 13/5; 37/13; 13/5; 11/4; 14/5; 3; 11/4; 59/20; 29/10; ; 14/5; ; 3
META; english/championship/preston-v-hull; 2018-01-31 02:19:58 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 19/20; 1; 21/20; 21/20; 27/25; 21/20; ; ; 1; 21/20; 19/20; ; ; 21/20; 1; 21/20; 21/20; 1; 21/20; 17/16; 1; 21/20; 21/20; 19/20; 21/20; ; 20/21; ; 1
Draw; 12/5; 23/10; 11/5; 9/4; 47/20; 12/5; ; ; 23/10; 11/5; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 40/17; 23/10; 23/10; 12/5; 23/10; 23/10; ; 11/5; ; 23/10
Hull; 29/10; 29/10; 14/5; 14/5; 63/20; 31/10; ; ; 37/13; 29/10; 3; ; ; 14/5; 3; 14/5; 13/5; 29/10; 13/5; 11/4; 14/5; 3; 11/4; 59/20; 56/19; ; 14/5; ; 3
META; english/championship/preston-v-hull; 2018-01-31 10:20:06 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 21/20; 1; 21/20; 21/20; 109/100; 11/10; ; ; 1; 21/20; 1; ; ; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 17/16; 1; 21/20; 21/20; 19/20; 21/20; ; 20/21; ; 1
Draw; 23/10; 23/10; 11/5; 9/4; 59/25; 12/5; ; ; 23/10; 11/5; 23/10; ; ; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 23/10; 23/10; ; 11/5; ; 23/10
Hull; 13/5; 29/10; 14/5; 14/5; 31/10; 31/10; ; ; 37/13; 29/10; 11/4; ; ; 29/10; 3; 14/5; 13/5; 29/10; 13/5; 11/4; 14/5; 3; 29/10; 59/20; 29/10; ; 14/5; ; 3
META; english/championship/preston-v-hull; 2018-01-31 14:20:18 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 1; 1; 21/20; 21/20; 109/100; 11/10; ; ; 1; 21/20; 1; ; ; 21/20; 1; 1; 21/20; 1; 21/20; 17/16; 1; 21/20; 21/20; 19/20; 21/20; ; 20/21; 20/21; 1
Draw; 23/10; 23/10; 11/5; 9/4; 59/25; 12/5; ; ; 23/10; 11/5; 23/10; ; ; 9/4; 23/10; 9/4; 23/10; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 23/10
Hull; 14/5; 29/10; 14/5; 14/5; 31/10; 31/10; ; ; 37/13; 29/10; 11/4; ; ; 29/10; 3; 14/5; 13/5; 56/19; 13/5; 11/4; 14/5; 3; 29/10; 59/20; 56/19; ; 14/5; 12/5; 3
META; english/championship/preston-v-hull; 2018-01-31 18:20:59 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 1; 1; 1; 21/20; 109/100; 11/10; ; ; 1; 21/20; 1; ; ; 21/20; 1; 1; 21/20; 21/20; 21/20; 1; 1; 21/20; 21/20; 19/20; 21/20; ; 20/21; 20/21; 1
Draw; 23/10; 23/10; 11/5; 9/4; 59/25; 12/5; ; ; 23/10; 11/5; 23/10; ; ; 9/4; 23/10; 9/4; 23/10; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 23/10
Hull; 14/5; 29/10; 29/10; 14/5; 31/10; 31/10; ; ; 37/13; 3; 11/4; ; ; 29/10; 3; 14/5; 13/5; 29/10; 13/5; 56/19; 14/5; 3; 29/10; 59/20; 56/19; ; 14/5; 14/5; 3
META; english/championship/preston-v-hull; 2018-01-31 22:20:13 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 1; 1; 21/20; 21/20; 109/100; 11/10; ; ; 1; 21/20; 1; ; ; 11/10; 1; 1; 21/20; 21/20; 21/20; 30/29; 1; 21/20; 21/20; 19/20; 21/20; ; 1; 1; 1
Draw; 23/10; 23/10; 11/5; 9/4; 59/25; 12/5; ; ; 23/10; 11/5; 23/10; ; ; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 23/10; 9/4; ; 11/5; 2; 23/10
Hull; 14/5; 29/10; 29/10; 14/5; 31/10; 31/10; ; ; 37/13; 29/10; 11/4; ; ; 11/4; 3; 14/5; 13/5; 37/13; 13/5; 14/5; 14/5; 3; 14/5; 59/20; 29/10; ; 14/5; 13/5; 3
META; english/championship/preston-v-hull; 2018-02-01 02:19:40 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 1; 1; 21/20; 21/20; 111/100; 21/20; ; ; 1; 21/20; 1; ; ; 11/10; 1; 21/20; 21/20; 21/20; 30/29; 1; 21/20; 21/20; 1; 21/20; ; 1; 1; 21/20
Draw; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; ; ; 23/10; 11/5; 11/5; ; ; 11/5; 23/10; 11/5; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 9/4; 9/4; ; 9/4; 2; 9/4
Hull; 14/5; 29/10; 14/5; 14/5; 31/10; 3; ; ; 37/13; 29/10; 3; ; ; 11/4; 3; 14/5; 37/13; 13/5; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; ; 14/5; 27/10; 3
META; english/championship/preston-v-hull; 2018-02-01 10:19:47 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; ; ; 1; 21/20; 21/20; ; ; 11/10; 1; 21/20; 21/20; 21/20; 30/29; 1; 21/20; 11/10; 1; 21/20; ; 1; 1; 21/20
Draw; 11/5; 23/10; 11/5; 9/4; 59/25; 23/10; ; ; 23/10; 9/4; 11/5; ; ; 9/4; 23/10; 9/4; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 9/4; 23/10; ; 9/4; 2; 23/10
Hull; 14/5; 11/4; 14/5; 14/5; 61/20; 3; ; ; 37/13; 14/5; 11/4; ; ; 11/4; 3; 14/5; 37/13; 13/5; 14/5; 14/5; 14/5; 11/4; 29/10; 29/10; ; 14/5; 27/10; 3
META; english/championship/preston-v-hull; 2018-02-01 14:20:23 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; ; ; 1; 21/20; 21/20; ; ; 11/10; 1; 21/20; 21/20; 21/20; 30/29; 1; 21/20; 11/10; 1; 21/20; ; 1; 1; 21/20
Draw; 11/5; 23/10; 11/5; 9/4; 59/25; 23/10; ; ; 23/10; 9/4; 9/4; ; ; 9/4; 23/10; 9/4; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; 9/4; 9/4; ; 9/4; 23/10; 23/10
Hull; 14/5; 11/4; 14/5; 14/5; 61/20; 3; ; ; 37/13; 14/5; 11/4; ; ; 11/4; 3; 14/5; 37/13; 13/5; 14/5; 14/5; 14/5; 11/4; 29/10; 37/13; ; 14/5; 14/5; 3
META; english/championship/preston-v-hull; 2018-02-01 18:19:47 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 21/20; 21/20; 21/20; 21/20; 111/100; 21/20; ; ; 24/23; 21/20; 21/20; ; 11/10; 11/10; 1; 21/20; 21/20; 21/20; 17/16; 42/41; 21/20; 11/10; 1; 21/20; ; 1; 1; 10/9
Draw; 11/5; 23/10; 11/5; 9/4; 23/10; 23/10; ; ; 11/5; 9/4; 9/4; ; 23/10; 9/4; 23/10; 11/5; 11/5; 23/10; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; ; 9/4; 23/10; 23/10
Hull; 14/5; 11/4; 14/5; 14/5; 31/10; 3; ; ; 3; 14/5; 11/4; ; 11/4; 11/4; 3; 14/5; 29/10; 13/5; 14/5; 3; 14/5; 29/10; 29/10; 29/10; ; 14/5; 11/4; 3
META; english/championship/preston-v-hull; 2018-02-01 22:19:43 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 21/20; 21/20; 21/20; 21/20; 111/100; 21/20; ; ; 24/23; 21/20; 1; ; 11/10; 11/10; 1; 21/20; 21/20; 21/20; 17/16; 42/41; 21/20; 11/10; 1; 21/20; ; 1; 1; 10/9
Draw; 11/5; 23/10; 11/5; 9/4; 23/10; 23/10; ; ; 11/5; 9/4; 9/4; ; 23/10; 9/4; 23/10; 11/5; 11/5; 23/10; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; ; 9/4; 21/10; 23/10
Hull; 14/5; 11/4; 14/5; 14/5; 31/10; 3; ; ; 3; 14/5; 3; ; 11/4; 11/4; 3; 14/5; 29/10; 13/5; 14/5; 3; 14/5; 29/10; 29/10; 56/19; ; 14/5; 14/5; 3
META; english/championship/preston-v-hull; 2018-02-02 02:19:41 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 21/20; 21/20; 21/20; 21/20; 111/100; 21/20; ; ; 24/23; 21/20; 1; ; 11/10; 11/10; 1; 21/20; 21/20; 21/20; 17/16; 42/41; 21/20; 11/10; 1; 21/20; ; 21/20; 1; 10/9
Draw; 11/5; 23/10; 11/5; 9/4; 23/10; 23/10; ; ; 11/5; 9/4; 11/5; ; 9/4; 9/4; 23/10; 11/5; 11/5; 23/10; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; ; 9/4; 21/10; 23/10
Hull; 14/5; 11/4; 14/5; 14/5; 31/10; 3; ; ; 3; 14/5; 3; ; 11/4; 11/4; 3; 14/5; 29/10; 13/5; 14/5; 3; 14/5; 29/10; 29/10; 29/10; ; 14/5; 14/5; 3
META; english/championship/preston-v-hull; 2018-02-02 10:19:50 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 21/20; 21/20; 21/20; 111/100; 21/20; ; ; 24/23; 21/20; 1; ; 11/10; 11/10; 1; 21/20; 21/20; 21/20; 17/16; 42/41; 21/20; 11/10; 1; 21/20; ; 21/20; 1; 10/9
Draw; 12/5; 23/10; 11/5; 9/4; 23/10; 12/5; ; ; 11/5; 9/4; 9/4; ; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 28/13; 23/10; 12/5; 9/4; 9/4; ; 9/4; 21/10; 23/10
Hull; 3; 11/4; 14/5; 14/5; 31/10; 31/10; ; ; 3; 14/5; 3; ; 11/4; 11/4; 3; 14/5; 29/10; 13/5; 14/5; 3; 14/5; 29/10; 29/10; 29/10; ; 14/5; 14/5; 3
META; english/championship/preston-v-hull; 2018-02-02 14:20:38 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 21/20; 21/20; 21/20; 111/100; 21/20; ; ; 24/23; 21/20; 1; ; 11/10; 11/10; 1; 21/20; ; 21/20; 17/16; 42/41; 21/20; 23/20; 1; ; ; 21/20; 21/20; 10/9
Draw; 12/5; 23/10; 11/5; 11/5; 23/10; 12/5; ; ; 11/5; 11/5; 9/4; ; 9/4; 9/4; 23/10; 11/5; ; 23/10; 11/5; 28/13; 23/10; 12/5; 9/4; ; ; 11/5; 23/10; 23/10
Hull; 3; 11/4; 11/4; 14/5; 31/10; 31/10; ; ; 3; 14/5; 3; ; 11/4; 27/10; 3; 14/5; ; 13/5; 56/19; 3; 14/5; 14/5; 29/10; ; ; 14/5; 3; 3
META; english/championship/preston-v-hull; 2018-02-02 22:20:24 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 21/20; 21/20; 21/20; 111/100; 11/10; ; ; 24/23; 21/20; 21/20; ; 10/11; 11/10; 21/20; 21/20; 21/20; 21/20; 17/16; 42/41; 11/10; 23/20; 11/10; 11/10; ; 21/20; 21/20; 11/10
Draw; 23/10; 23/10; 11/5; 11/5; 57/25; 23/10; ; ; 11/5; 11/5; 9/4; ; 11/5; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 28/13; 9/4; 23/10; 9/4; 28/13; ; 21/10; 9/4; 11/5
Hull; 3; 11/4; 11/4; 14/5; ; 16/5; ; ; 3; 14/5; 3; ; 7/2; 14/5; 3; 14/5; 56/19; 13/5; 29/10; 3; 14/5; 29/10; 29/10; 3; ; 3; 3; 3
META; english/championship/preston-v-hull; 2018-02-03 02:19:58 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 21/20; 21/20; 21/20; 111/100; 11/10; ; ; 24/23; 11/10; 21/20; ; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 13/12; 42/41; 11/10; 23/20; 11/10; 11/10; ; 1; 21/20; 10/9
Draw; 23/10; 9/4; 11/5; 11/5; 57/25; 23/10; ; ; 11/5; 11/5; 9/4; ; 11/5; 11/5; 11/5; 21/10; 28/13; 23/10; 9/4; 28/13; 9/4; 23/10; 9/4; 28/13; ; 21/10; 21/10; 11/5
Hull; 3; 14/5; 11/4; 14/5; ; 16/5; ; ; 3; 14/5; 3; ; 11/4; 14/5; 3; 14/5; 56/19; 13/5; 37/13; 3; 14/5; 29/10; 29/10; 3; ; ; 3; 3
META; english/championship/preston-v-hull; 2018-02-03 10:20:10 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 11/10; 21/20; 11/10; 11/10; 11/10; ; ; ; 24/23; 11/10; 21/20; ; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 19/17; 42/41; 11/10; 11/10; 11/10; 11/10; ; 21/20; 21/20; 10/9
Draw; 23/10; 9/4; 9/4; 11/5; 23/10; ; ; ; 11/5; 9/4; 9/4; ; 11/5; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 28/13; 9/4; 23/10; 9/4; 28/13; ; 21/10; 11/5; 9/4
Hull; 3; 14/5; 29/10; 11/4; ; ; ; ; 3; 29/10; 3; ; 11/4; 11/4; 3; 14/5; 29/10; 13/5; 11/4; 3; 14/5; 29/10; 29/10; 3; ; 3; 14/5; 3
META; english/championship/preston-v-hull; 2018-02-03 14:21:04 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Preston; 21/20; 21/20; 11/10; 11/10; 11/10; ; ; ; 11/10; 23/20; 11/10; ; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 9/8; 17/16; 11/10; 23/20; 11/10; 11/10; ; 11/10; 10/9; 10/9
Draw; 23/10; 9/4; 11/5; 11/5; 23/10; ; ; ; 28/13; 11/5; 23/10; ; 11/5; 43/20; 11/5; 11/5; 28/13; 23/10; 11/5; 21/10; 11/5; ; 11/5; 28/13; ; 11/5; 9/4; 9/4
Hull; 3; 14/5; 29/10; 11/4; ; ; ; ; 56/19; 29/10; 3; ; 11/4; 14/5; 3; 14/5; 29/10; 13/5; 11/4; 29/10; 14/5; 29/10; 57/20; 3; ; 14/5; 3; 3
META; english/championship/preston-v-hull; 2018-02-03 18:20:13 GMT+2; 2018-02-03 15:00; In Play; Xlenovo
