META; english/championship/nottingham-forest-v-bristol-city; 2018-04-22 02:20:08 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 17/10; 9/5; 8/5; 8/5; 13/8; 13/8; 6/4; 28/17; 31/20; 13/8; 8/5; 13/8; 13/8; 13/8; 8/5; 28/17; 28/17; 17/11; 8/5; 8/5; 28/17; 13/8; 6/4; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 5/2; 27/11; 12/5; 28/11; 40/17; 13/5; 27/11; 9/4; 11/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-24 02:19:40 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 6/4; 11/8; 31/20; 8/5; 13/8; 8/5; 28/17; 31/20; 8/5; 8/5; 13/8; 8/5; 6/4; 6/4; 8/5; 6/4; 28/17; 8/5; 8/5; 8/5; 6/4; 7/5; 13/8; 
Nottingham Forest; 17/10; 9/5; 8/5; 8/5; 13/8; 13/8; 6/4; 28/17; 31/20; 13/8; 8/5; 13/8; 13/8; 13/8; 8/5; 28/17; 28/17; 17/11; 8/5; 8/5; 28/17; 13/8; 6/4; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 5/2; 27/11; 12/5; 28/11; 40/17; 13/5; 27/11; 12/5; 9/4; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-24 10:19:37 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 6/4; 11/8; 31/20; 8/5; 83/50; 13/8; 8/5; 28/17; 31/20; 8/5; 8/5; 13/8; 8/5; 6/4; 6/4; 8/5; 6/4; 11/7; 8/5; 31/20; 8/5; 6/4; 11/8; 13/8; 
Nottingham Forest; 17/10; 9/5; 8/5; 8/5; 43/25; 13/8; 17/10; 8/5; 28/17; 31/20; 13/8; 8/5; 13/8; 13/8; 13/8; 8/5; 28/17; 28/17; 8/5; 8/5; 13/8; 28/17; 13/8; 7/5; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 131/0; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 5/2; 27/11; 12/5; 13/5; 40/17; 13/5; 27/11; 9/4; 19/10; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-24 14:19:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 11/8; 31/20; 8/5; 83/50; 13/8; 8/5; 28/17; 31/20; 8/5; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; 11/7; 8/5; 31/20; 8/5; 6/4; 6/4; 13/8; 
Nottingham Forest; 13/8; 9/5; 8/5; 8/5; 43/25; 13/8; 17/10; 8/5; 28/17; 31/20; 13/8; 31/20; 13/8; 13/8; 17/10; 28/17; 28/17; 8/5; 8/5; 13/8; 28/17; 13/8; 13/8; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 131/0; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 23/10; 5/2; 27/11; 12/5; 13/5; 40/17; 13/5; 27/11; 23/10; 12/5; 5/2
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-24 18:19:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 11/8; 31/20; 8/5; 83/50; 13/8; 8/5; 28/17; 31/20; 8/5; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; 11/7; 8/5; 31/20; 8/5; 6/4; 6/4; 13/8; 
Nottingham Forest; 13/8; 9/5; 8/5; 8/5; 43/25; 13/8; 17/10; 8/5; 28/17; 31/20; 13/8; 31/20; 13/8; 13/8; 17/10; 28/17; 28/17; 8/5; 8/5; 13/8; 28/17; 13/8; 13/8; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 131/0; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 23/10; 5/2; 27/11; 12/5; 13/5; 40/17; 13/5; 27/11; 9/4; 12/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-24 22:19:48 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 11/8; 31/20; 8/5; 83/50; 13/8; 8/5; 28/17; 31/20; 8/5; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; 11/7; 8/5; 31/20; 8/5; 6/4; 7/5; 13/8; 
Nottingham Forest; 13/8; 9/5; 8/5; 8/5; 43/25; 13/8; 13/8; 8/5; 28/17; 31/20; 13/8; 31/20; 13/8; 13/8; 17/10; 28/17; 28/17; 8/5; 8/5; 13/8; 28/17; 13/8; 6/4; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 131/0; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 23/10; 5/2; 27/11; 12/5; 13/5; 40/17; 13/5; 27/11; 23/10; 11/5; 5/2
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-25 02:19:47 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 6/4; 31/20; 8/5; 33/20; 13/8; 8/5; 28/17; 31/20; 8/5; 6/4; 8/5; 6/4; 8/5; 8/5; 6/4; 11/7; 8/5; 31/20; 8/5; 6/4; 6/4; 7/5; 13/8; 13/8; 
Nottingham Forest; 13/8; 8/5; 8/5; 8/5; 171/00; 13/8; 13/8; 8/5; 28/17; 31/20; 13/8; 31/20; 13/8; 13/8; 8/5; 28/17; 28/17; 8/5; 8/5; 13/8; 28/17; 13/8; 13/8; 6/4; 13/8; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 53/20; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 23/10; 5/2; 27/11; 12/5; 13/5; 40/17; 13/5; 27/11; 5/2; 9/4; 21/10; 13/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-25 10:19:37 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 6/4; 31/20; 8/5; 169/00; 13/8; 8/5; 28/17; 31/20; 8/5; 6/4; 8/5; 6/4; 8/5; 8/5; 6/4; 11/7; 8/5; 31/20; 28/17; 8/5; 6/4; 7/5; 13/8; 
Nottingham Forest; 13/8; 13/8; 8/5; 8/5; 169/00; 13/8; 13/8; 8/5; 28/17; 31/20; 13/8; 31/20; 13/8; 13/8; 8/5; 28/17; 28/17; 8/5; 8/5; 13/8; 28/17; 8/5; 13/8; 6/4; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 131/0; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 23/10; 5/2; 27/11; 12/5; 13/5; 40/17; 13/5; 27/11; 5/2; 9/4; 11/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-25 14:19:48 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 6/4; 31/20; 8/5; 169/00; 13/8; 8/5; 28/17; 31/20; 6/4; 8/5; 8/5; 6/4; 8/5; 8/5; 6/4; 11/7; 8/5; 8/5; 28/17; 8/5; 6/4; 6/4; 13/8; 13/8; 
Nottingham Forest; 13/8; 13/8; 31/20; 8/5; 169/00; 13/8; 13/8; 8/5; 28/17; 31/20; 13/8; 8/5; 13/8; 13/8; 8/5; 8/5; 28/17; 8/5; 8/5; 8/5; 28/17; 8/5; 13/8; 6/4; 13/8; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 131/0; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 23/10; 5/2; 27/11; 12/5; 13/5; 40/17; 13/5; 27/11; 5/2; 9/4; 21/10; 13/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-25 18:19:53 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 6/4; 31/20; 8/5; 42/25; 13/8; 8/5; 28/17; 31/20; 8/5; 8/5; 8/5; 6/4; 8/5; 8/5; 6/4; 19/12; 8/5; 8/5; 28/17; 8/5; 6/4; 6/4; 13/8; 13/8; 
Nottingham Forest; 13/8; 13/8; 31/20; 8/5; 42/25; 13/8; 13/8; 6/4; 28/17; 31/20; 8/5; 8/5; 8/5; 13/8; 8/5; 8/5; 28/17; 17/11; 8/5; 8/5; 28/17; 8/5; 13/8; 6/4; 13/8; 13/8
Draw; 12/5; 13/5; 5/2; 21/10; 53/20; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 23/10; 5/2; 27/11; 12/5; 45/17; 40/17; 13/5; 27/11; 5/2; 23/10; 12/5; 13/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-25 22:19:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 13/8; 13/8; 31/20; 8/5; 169/00; 13/8; 13/8; 6/4; 28/17; 31/20; 8/5; 8/5; 8/5; 13/8; 8/5; 8/5; 28/17; 17/11; 8/5; 8/5; 28/17; 8/5; 6/4; 6/4; 13/8; 13/8
Bristol City; 31/20; 6/4; 31/20; 8/5; 169/00; 13/8; 8/5; 28/17; 31/20; 8/5; 8/5; 8/5; 6/4; 8/5; 8/5; 6/4; 19/12; 8/5; 8/5; 28/17; 8/5; 6/4; 6/4; 13/8; 13/8; 
Draw; 12/5; 13/5; 5/2; 21/10; 131/0; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 23/10; 5/2; 27/11; 12/5; 45/17; 40/17; 13/5; 27/11; 5/2; 23/10; 12/5; 13/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-26 02:19:32 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 13/8; 6/4; 31/20; 8/5; 42/25; 13/8; 13/8; 6/4; 28/17; 31/20; 8/5; 8/5; 8/5; 13/8; 8/5; 8/5; 28/17; 17/11; 8/5; 8/5; 28/17; 8/5; 6/4; 7/5; 13/8; 13/8
Bristol City; 31/20; 6/4; 31/20; 8/5; 42/25; 13/8; 8/5; 28/17; 31/20; 8/5; 8/5; 8/5; 6/4; 8/5; 8/5; 6/4; 19/12; 8/5; 8/5; 28/17; 8/5; 6/4; 6/4; 13/8; 13/8; 
Draw; 12/5; 5/2; 5/2; 21/10; 53/20; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 23/10; 5/2; 27/11; 12/5; 45/17; 40/17; 13/5; 27/11; 5/2; 23/10; 11/5; 13/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-26 10:19:36 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 13/8; 6/4; 31/20; 8/5; 161/00; 8/5; 13/8; 6/4; 28/17; 31/20; 6/4; 6/4; 8/5; 6/4; 8/5; 17/11; 17/11; 17/11; 8/5; 31/20; 8/5; 6/4; 7/5; 7/5; 6/4; 6/4
Bristol City; 31/20; 6/4; 8/5; 8/5; 7/4; 17/10; 8/5; 8/5; 28/17; 31/20; 13/8; 17/10; 13/8; 8/5; 8/5; 28/17; 8/5; 19/12; 8/5; 8/5; 17/10; 13/8; 6/4; 6/4; 17/10; 17/10
Draw; 12/5; 5/2; 5/2; 21/10; 53/20; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 27/11; 12/5; 45/17; 40/17; 13/5; 5/2; 5/2; 23/10; 11/5; 13/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-26 14:19:58 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 13/8; 6/4; 31/20; 8/5; 161/00; 8/5; 13/8; 6/4; 28/17; 31/20; 8/5; 8/5; 8/5; 8/5; 6/4; 8/5; 17/11; 17/11; 17/11; 8/5; 8/5; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4
Bristol City; 31/20; 6/4; 8/5; 8/5; 7/4; 17/10; 8/5; 8/5; 28/17; 31/20; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 28/17; 8/5; 19/12; 8/5; 8/5; 17/10; 13/8; 13/8; 13/8; 17/10; 17/10
Draw; 12/5; 5/2; 5/2; 21/10; 53/20; 13/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 27/11; 12/5; 45/17; 40/17; 13/5; 27/11; 5/2; 23/10; 12/5; 13/5; 13/5
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-26 18:19:46 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 6/4; 13/8; 8/5; 173/00; 17/10; 8/5; 8/5; 28/17; 8/5; 17/10; 13/8; 7/5; 13/8; 8/5; 17/10; 28/17; 8/5; 19/12; 8/5; 17/10; 13/8; 13/8; 13/8; 17/10; 17/10; 
Nottingham Forest; 13/8; 6/4; 31/20; 8/5; 42/25; 13/8; 13/8; 6/4; 28/17; 31/20; 13/8; 13/8; 9/5; 8/5; 6/4; 8/5; 8/5; 17/11; 17/11; 8/5; 17/10; 28/17; 8/5; 6/4; 8/5; 13/8; 13/8
Draw; 12/5; 5/2; 12/5; 21/10; 64/25; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 27/10; 49/20; 12/5; 12/5; 12/5; 12/5; 45/17; 12/5; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-26 22:19:43 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 31/20; 13/8; 13/8; 8/5; 173/00; 17/10; 13/8; 8/5; 28/17; 8/5; 17/10; 7/5; 13/8; 8/5; 17/10; 28/17; 8/5; 19/12; 8/5; 17/10; 13/8; 13/8; 8/5; 17/10; 17/10; ; 
Nottingham Forest; 13/8; 6/4; 31/20; 8/5; 42/25; 13/8; 8/5; 6/4; 28/17; 31/20; 13/8; 13/8; 9/5; 8/5; 6/4; 8/5; 8/5; 17/11; 17/11; 8/5; 13/8; 28/17; 8/5; 13/8; 6/4; 13/8; 13/8
Draw; 12/5; 5/2; 12/5; 21/10; 64/25; 5/2; 12/5; 5/2; 12/5; 12/5; 23/10; 27/10; 49/20; 12/5; 12/5; 12/5; 12/5; 45/17; 12/5; 13/5; 27/11; 12/5; 12/5; 23/10; 5/2; 5/2; 
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-27 02:19:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 17/10; 13/8; 13/8; 8/5; 173/00; 17/10; 13/8; 8/5; 28/17; 8/5; 17/10; 7/5; 13/8; 8/5; 17/10; 28/17; 8/5; 19/12; 8/5; 17/10; 13/8; 13/8; 6/4; 17/10; 17/10; ; 
Nottingham Forest; 17/10; 6/4; 31/20; 8/5; 42/25; 13/8; 8/5; 6/4; 28/17; 31/20; 13/8; 13/8; 9/5; 8/5; 6/4; 8/5; 8/5; 17/11; 17/11; 8/5; 13/8; 28/17; 8/5; 13/8; 6/4; 13/8; 13/8
Draw; 5/2; 5/2; 12/5; 21/10; 64/25; 5/2; 23/10; 12/5; 5/2; 12/5; 12/5; 23/10; 27/10; 49/20; 12/5; 12/5; 12/5; 12/5; 45/17; 12/5; 13/5; 27/11; 12/5; 12/5; 21/10; 5/2; 5/2
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-27 10:19:37 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 17/10; 13/8; 8/5; 8/5; 173/00; 17/10; 13/8; 8/5; 28/17; 8/5; 17/10; 7/5; 13/8; 8/5; 17/10; 28/17; 8/5; 28/17; 8/5; 17/10; 13/8; 13/8; 6/4; 17/10; 17/10; ; 
Nottingham Forest; 17/10; 6/4; 31/20; 8/5; 42/25; 13/8; 8/5; 6/4; 28/17; 31/20; 13/8; 13/8; 9/5; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 8/5; 13/8; 28/17; 8/5; 13/8; 6/4; 13/8; 13/8
Draw; 5/2; 5/2; 12/5; 21/10; 64/25; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 27/10; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 12/5; 12/5; 21/10; 5/2; 5/2
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-27 14:19:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Bristol City; 17/10; 13/8; 33/20; 17/10; 89/50; 17/10; 17/10; 8/5; 28/17; 13/8; 17/10; 17/10; 7/5; 17/10; 8/5; 17/10; 17/10; 8/5; 28/17; 8/5; 7/4; 17/10; 7/4; 13/8; 17/10; 7/4; 17/10
Nottingham Forest; 17/10; 6/4; 6/4; 17/10; 161/00; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 9/5; 31/20; 6/4; 8/5; 17/11; 17/11; 8/5; 8/5; 8/5; 8/5; 6/4; 8/5; 13/8; 6/4; 13/8
Draw; 5/2; 5/2; 12/5; 21/10; 13/5; 5/2; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 27/10; 5/2; 12/5; 12/5; 27/11; 12/5; 5/2; 12/5; 5/2; 27/11; 5/2; 12/5; 5/2; 5/2; 5/2
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-27 18:20:28 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 8/5; 6/4; 6/4; 8/5; 157/00; 8/5; 8/5; 6/4; 28/17; 6/4; 13/8; 31/20; 8/5; 31/20; 7/5; 6/4; 6/4; 17/11; 8/5; 8/5; 13/8; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4
Bristol City; 9/5; 13/8; 33/20; 13/8; 46/25; 7/4; 17/10; 17/10; 28/17; 33/20; 17/10; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 8/5; 28/17; 8/5; 9/5; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4
Draw; 5/2; 5/2; 12/5; 12/5; 129/0; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 5/2; ; 
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-27 22:20:33 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 8/5; 6/4; 6/4; 8/5; 157/00; 8/5; 8/5; 6/4; 17/11; 6/4; 13/8; 31/20; 6/4; 31/20; 7/5; 6/4; 6/4; 17/11; 8/5; 6/4; 13/8; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4
Bristol City; 9/5; 17/10; 33/20; 13/8; 46/25; 7/4; 7/4; 17/10; 16/9; 33/20; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 7/4; 8/5; 28/17; 17/10; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 5/2; 12/5; 12/5; 12/5; 129/0; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 49/20; 12/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 12/5; 5/2; 5/2; ; 
META; english/championship/nottingham-forest-v-bristol-city; 2018-04-28 02:20:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Nottingham Forest; 8/5; 6/4; 6/4; 8/5; 157/00; 8/5; 6/4; 6/4; 17/11; 6/4; 13/8; 31/20; 8/5; 31/20; 7/5; 6/4; 6/4; 17/11; 8/5; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5
Bristol City; 9/5; 17/10; 33/20; 13/8; 46/25; 7/4; 7/4; 17/10; 16/9; 33/20; 17/10; 17/10; 17/10; 17/10; 17/10; 17/10; 7/4; 8/5; 28/17; 17/10; 9/5; 7/4; 7/4; 7/4; 9/5; 9/5; 9/5
Draw; 5/2; 12/5; 12/5; 12/5; 129/0; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; 12/5; 5/2; 12/5; 5/2; 27/11; 12/5; 12/5; 5/2; ; 
