META; english/championship/bristol-city-v-cardiff; 2017-10-29 02:21:57 GMT+3; 2017-11-04 12:00; Nothing; Xlenovo
Bristol City; ; 11/8; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; 7/5; 27/20; ; ; 4/5; ; 
Cardiff; ; 15/8; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; 2; ; 19/10; 39/20; ; ; 20/21; ; 
Draw; ; 12/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 12/5; 12/5; ; ; 21/10; ; 
META; english/championship/bristol-city-v-cardiff; 2017-10-29 10:23:04 GMT+3; 2017-11-04 12:00; Nothing; Xlenovo
Bristol City; ; 11/8; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; 7/5; 27/20; ; ; 4/5; ; 
Cardiff; ; 15/8; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; 2; ; 19/10; 39/20; ; ; 20/21; ; 
Draw; ; 12/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 12/5; 12/5; ; ; 21/10; ; 
META; english/championship/bristol-city-v-cardiff; 2017-10-29 14:21:56 GMT+3; 2017-11-04 12:00; Nothing; Xlenovo
Bristol City; 23/20; 11/8; ; ; ; ; 5/4; 6/5; 5/4; ; 13/10; ; ; ; 13/10; 13/10; ; 6/5; ; ; 5/4; 5/4; 5/4; 6/5; 6/5; ; 1; ; 
Cardiff; 9/4; 15/8; ; ; ; ; 21/10; 21/10; 21/10; ; 21/10; ; ; ; 2; 21/10; ; 21/10; ; ; 21/10; 9/4; 85/40; 11/5; 28/13; ; 17/10; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; 5/2; 12/5; ; 5/2; ; ; ; 23/10; 5/2; ; 40/17; ; ; 40/17; 5/2; 5/2; 12/5; 40/17; ; 21/10; ; 
META; english/championship/bristol-city-v-cardiff; 2017-10-29 18:21:32 GMT+3; 2017-11-04 12:00; Nothing; Xlenovo
Bristol City; 23/20; 11/8; ; ; ; ; 5/4; 6/5; 5/4; ; 13/10; ; ; ; 13/10; 5/4; ; 6/5; ; ; 5/4; 5/4; 5/4; 6/5; 6/5; ; 5/6; ; 
Cardiff; 9/4; 15/8; ; ; ; ; 21/10; 21/10; 21/10; ; 21/10; ; ; ; 2; 21/10; ; 11/5; ; ; 21/10; 9/4; 85/40; 11/5; 11/5; ; 19/10; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; 12/5; 12/5; ; 5/2; ; ; ; 23/10; 12/5; ; 12/5; ; ; 40/17; 5/2; 5/2; 12/5; 12/5; ; 21/10; ; 
META; english/championship/bristol-city-v-cardiff; 2017-10-29 22:22:09 GMT+3; 2017-11-04 12:00; Nothing; Xlenovo
Bristol City; 23/20; 11/8; ; ; ; ; 5/4; 6/5; 5/4; ; 13/10; 13/10; ; ; 13/10; 5/4; ; 6/5; ; ; 5/4; 5/4; 5/4; 6/5; 6/5; ; 5/6; ; 
Cardiff; 9/4; 15/8; ; ; ; ; 21/10; 21/10; 21/10; ; 21/10; 21/10; ; ; 2; 21/10; ; 28/13; ; ; 21/10; 9/4; 85/40; 11/5; 11/5; ; 11/8; ; 
Draw; 12/5; 12/5; ; ; ; ; 12/5; 12/5; 12/5; ; 5/2; 23/10; ; ; 23/10; 12/5; ; 12/5; ; ; 40/17; 5/2; 5/2; 12/5; 12/5; ; 21/10; ; 
