META; english/championship/reading-v-millwall; 2018-01-28 02:21:03 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; ; 11/8; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; 7/5; 23/20; ; ; 4/7; ; 
Millwall; ; 15/8; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 19/10; 47/20; ; ; 21/20; ; 
Draw; ; 12/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 12/5; 12/5; ; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-28 10:20:55 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; ; 11/8; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; 7/5; 23/20; ; ; 4/7; ; 
Millwall; ; 15/8; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 19/10; 47/20; ; ; 21/20; ; 
Draw; ; 12/5; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 12/5; 12/5; ; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-28 14:21:23 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 5/4; 11/8; ; ; ; 13/10; 5/4; ; 11/10; ; 6/5; ; ; ; 13/10; 13/10; ; 15/13; ; ; 11/10; ; 5/4; 5/4; 15/13; ; 5/6; ; 
META; english/championship/reading-v-millwall; 2018-01-29 02:20:06 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 5/4; 11/8; ; ; ; 13/10; 5/4; ; 11/10; ; 5/4; ; ; ; 13/10; 13/10; ; 6/5; ; ; 11/10; 13/10; 13/10; 5/4; 6/5; ; 1; ; 
Millwall; 9/4; 15/8; ; ; ; 23/10; 11/5; ; 12/5; ; 11/5; ; ; ; 19/10; 21/10; ; 9/4; ; ; 40/17; 23/10; 11/5; 9/4; 23/10; ; 27/20; ; 
Draw; 9/4; 12/5; ; ; ; 5/2; 23/10; ; 12/5; ; 9/4; ; ; ; 12/5; 23/10; ; 23/10; ; ; 40/17; 23/10; 23/10; 9/4; 23/10; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-29 10:20:01 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 5/4; 11/8; ; ; ; 13/10; 5/4; ; 11/10; ; 5/4; ; ; ; 13/10; 13/10; 6/5; 6/5; 6/5; ; 11/10; 13/10; 13/10; 5/4; 6/5; ; 21/20; ; 
Millwall; 9/4; 15/8; ; ; ; 23/10; 11/5; ; 12/5; ; 11/5; ; ; ; 19/10; 21/10; 9/4; 23/10; 9/4; ; 40/17; 23/10; 11/5; 9/4; 23/10; ; 7/5; ; 
Draw; 9/4; 12/5; ; ; ; 5/2; 23/10; ; 12/5; ; 9/4; ; ; ; 12/5; 23/10; 11/5; 23/10; 11/5; ; 40/17; 23/10; 12/5; 9/4; 23/10; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-29 14:20:41 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 11/8; 13/10; ; 67/50; 13/10; 13/10; ; 13/10; 7/5; 11/8; ; ; 7/5; 13/10; 13/10; 6/5; 13/10; 6/5; ; 13/10; 7/5; 6/4; 7/5; 13/10; ; 6/5; ; 
Millwall; 21/10; 2; 11/5; ; 47/20; 11/5; 11/5; ; 2; 2; 21/10; ; ; 21/10; 19/10; 21/10; 9/4; 39/19; 9/4; ; 2; 2; 19/10; 2; 39/19; ; 7/5; ; 
Draw; 11/5; 23/10; 21/10; ; 12/5; 23/10; 9/4; ; 12/5; 21/10; 21/10; ; ; 11/5; 12/5; 9/4; 11/5; 23/10; 11/5; ; 40/17; 9/4; 23/10; 9/4; 23/10; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-29 18:20:28 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 11/8; 6/4; 6/4; 39/25; 29/20; 6/4; ; 13/10; 31/20; 7/5; ; ; 31/20; 8/5; 7/5; 6/5; 16/11; 6/5; 13/9; 13/10; 6/4; 6/4; 29/20; 16/11; ; 5/4; ; 
Millwall; 21/10; 2; 28/15; 15/8; 52/25; 2; 19/10; ; 2; 19/10; 2; ; ; 19/10; 19/10; 2; 9/4; 37/19; 9/4; 20/11; 2; 2; 19/10; 39/20; 37/19; ; 6/4; ; 
Draw; 11/5; 23/10; 21/10; 11/5; ; 23/10; 11/5; ; 12/5; 21/10; 11/5; ; ; 43/20; 21/10; 11/5; 11/5; 28/13; 11/5; 9/4; 40/17; 11/5; 23/10; 11/5; 28/13; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-29 22:20:35 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 11/8; 6/4; 6/4; 39/25; 29/20; 6/4; ; 13/10; 31/20; 7/5; ; ; 31/20; 8/5; ; 23/17; 16/11; 23/17; 13/9; 13/10; 6/4; 6/4; 29/20; 16/11; ; 5/4; ; 
Millwall; 21/10; 2; 28/15; 15/8; 52/25; 2; 2; ; 2; 19/10; 2; ; ; 19/10; 19/10; ; 37/19; 37/19; 37/19; 20/11; 2; 2; 19/10; 39/20; 37/19; ; 17/10; ; 
Draw; 11/5; 23/10; 21/10; 11/5; ; 23/10; 11/5; ; 12/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 40/17; 11/5; 23/10; 11/5; 28/13; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-30 02:20:22 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 6/4; 6/4; 6/4; 39/25; 29/20; 6/4; ; 13/10; 31/20; 7/5; ; ; 31/20; 8/5; 7/5; 23/17; 16/11; 23/17; 13/9; 13/10; 6/4; 6/4; 29/20; 16/11; ; 5/4; ; 
Millwall; 21/10; 19/10; 28/15; 15/8; 52/25; 2; 19/10; ; 2; 19/10; 2; ; ; 19/10; 19/10; 19/10; 37/19; 37/19; 37/19; 20/11; 2; 2; 19/10; 39/20; 37/19; ; 17/10; ; 
Draw; 11/5; 11/5; 21/10; 11/5; ; 23/10; 11/5; ; 12/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 40/17; 11/5; 23/10; 11/5; 28/13; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-30 10:20:24 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 6/4; 6/4; 6/4; 39/25; 29/20; 6/4; ; 13/10; 31/20; 7/5; ; ; 31/20; 8/5; 7/5; 23/17; 16/11; 23/17; 13/9; 13/10; 6/4; 6/4; 29/20; 16/11; ; 5/4; ; 
Millwall; 21/10; 19/10; 28/15; 15/8; 52/25; 2; 19/10; ; 2; 19/10; 2; ; ; 19/10; 19/10; 19/10; 37/19; 37/19; 37/19; 20/11; 2; 2; 19/10; 39/20; 37/19; ; 17/10; ; 
Draw; 11/5; 11/5; 21/10; 11/5; ; 23/10; 11/5; ; 12/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 40/17; 11/5; 23/10; 11/5; 28/13; ; 9/5; ; 
META; english/championship/reading-v-millwall; 2018-01-30 14:20:41 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 6/4; 6/4; 6/4; 39/25; 29/20; 6/4; ; 13/10; 31/20; 7/5; ; ; 31/20; 8/5; 7/5; 23/17; 16/11; 23/17; 6/4; 13/10; 6/4; 6/4; 29/20; 16/11; ; 11/8; ; 
Millwall; 21/10; 19/10; 28/15; 15/8; 52/25; 2; 19/10; ; 2; 19/10; 2; ; ; 19/10; 19/10; 2; 37/19; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 37/19; ; 15/8; ; 
Draw; 11/5; 11/5; 21/10; 11/5; ; 23/10; 11/5; ; 12/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 40/17; 11/5; 23/10; 11/5; 28/13; ; 21/10; ; 
META; english/championship/reading-v-millwall; 2018-01-30 18:20:35 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 6/4; 6/4; 6/4; 39/25; 29/20; ; ; 7/5; 31/20; 7/5; ; ; 31/20; 8/5; 6/4; 23/17; 6/4; 23/17; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; ; 11/8; ; 
Millwall; 21/10; 19/10; 19/10; 15/8; 52/25; 2; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 2; ; 15/8; ; 
Draw; 11/5; 11/5; 21/10; 11/5; ; 23/10; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; ; 21/10; ; 
META; english/championship/reading-v-millwall; 2018-01-30 22:20:42 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 6/4; 6/4; 6/4; 39/25; 29/20; ; ; 7/5; 31/20; 7/5; ; ; 31/20; 8/5; 6/4; 23/17; 6/4; 23/17; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; ; 11/8; ; 6/4
Millwall; 21/10; 19/10; 19/10; 15/8; 52/25; 2; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 2; ; 15/8; ; 2
Draw; 11/5; 11/5; 21/10; 11/5; ; 23/10; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; ; 21/10; ; 11/5
META; english/championship/reading-v-millwall; 2018-01-31 02:20:03 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 13/10; 6/4; 6/4; 6/4; 157/100; 29/20; ; ; 7/5; 6/4; 7/5; ; ; 31/20; 8/5; 7/5; 23/17; 6/4; 23/17; 6/4; 7/5; 6/4; 29/20; 29/20; 6/4; ; 7/5; ; 6/4
Millwall; 21/10; 19/10; 19/10; 15/8; 21/10; 2; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 2; 37/19; 2; 37/19; 19/10; 2; 2; 2; 39/20; 2; ; 19/10; ; 2
Draw; 11/5; 11/5; 21/10; 11/5; 9/4; 23/10; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 28/13; ; 21/10; ; 11/5
META; english/championship/reading-v-millwall; 2018-01-31 10:20:11 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 11/8; 6/4; 6/4; 6/4; 157/100; 29/20; ; ; 7/5; 6/4; 7/5; ; ; 31/20; 8/5; 6/4; 23/17; 6/4; 23/17; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; ; 7/5; ; 6/4
Millwall; 2; 19/10; 19/10; 15/8; 52/25; 2; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 2; 37/19; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 2; ; 19/10; ; 2
Draw; 11/5; 11/5; 21/10; 11/5; 113/50; 23/10; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 21/10; ; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; ; 21/10; ; 11/5
META; english/championship/reading-v-millwall; 2018-01-31 14:20:23 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 7/5; 6/4; 6/4; 6/4; 159/100; 6/4; ; ; 7/5; 6/4; 7/5; ; ; 31/20; 8/5; 6/4; 23/17; 6/4; 23/17; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; ; 7/5; 7/5; 6/4
Millwall; 2; 19/10; 19/10; 15/8; 52/25; 21/10; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 19/10; 37/19; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 2; ; 19/10; 7/4; 2
Draw; 11/5; 11/5; 21/10; 11/5; 56/25; 12/5; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 21/10; 21/10; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 28/13; ; 11/5; 15/8; 11/5
META; english/championship/reading-v-millwall; 2018-01-31 18:21:06 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 7/5; 6/4; 6/4; 6/4; 79/50; 6/4; ; ; 7/5; 6/4; 7/5; ; ; 31/20; 8/5; 6/4; 23/17; 6/4; 23/17; 6/4; 7/5; 6/4; 6/4; 29/20; 17/11; ; 7/5; 7/5; 6/4
Millwall; 2; 19/10; 19/10; 15/8; 103/50; 21/10; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 19/10; 37/19; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 37/19; ; 19/10; 19/10; 2
Draw; 11/5; 11/5; 21/10; 11/5; 113/50; 12/5; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 21/10; 11/5; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 28/13; ; 11/5; 9/4; 11/5
META; english/championship/reading-v-millwall; 2018-01-31 22:20:17 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 7/5; 6/4; 6/4; 6/4; 79/50; 6/4; ; ; 7/5; 6/4; 7/5; ; ; 31/20; 8/5; 6/4; 23/17; 6/4; 23/17; 6/4; 7/5; 6/4; 6/4; 29/20; 17/11; ; 7/5; 7/5; 6/4
Millwall; 2; 19/10; 19/10; 15/8; 103/50; 21/10; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 19/10; 37/19; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 37/19; ; 19/10; 15/8; 2
Draw; 11/5; 11/5; 21/10; 11/5; 113/50; 12/5; ; ; 11/5; 21/10; 11/5; ; ; 43/20; 21/10; 11/5; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 28/13; ; 11/5; 15/8; 11/5
META; english/championship/reading-v-millwall; 2018-02-01 02:19:45 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 7/5; 6/4; 6/4; 6/4; 79/50; 29/20; ; ; 7/5; 6/4; 29/20; ; ; 31/20; 8/5; 6/4; 6/4; 23/17; 6/4; 7/5; 6/4; 6/4; 29/20; 17/11; ; 7/5; 7/5; 6/4
Millwall; 2; 19/10; 19/10; 15/8; 103/50; 2; ; ; 2; 19/10; 2; ; ; 39/20; 19/10; 19/10; 37/19; 37/19; 19/10; 2; 2; 19/10; 39/20; 37/19; ; 19/10; 15/8; 2
Draw; 11/5; 11/5; 21/10; 11/5; 113/50; 23/10; ; ; 11/5; 21/10; 21/10; ; ; 21/10; 21/10; 21/10; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 28/13; ; 21/10; 9/5; 11/5
META; english/championship/reading-v-millwall; 2018-02-01 10:19:52 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 6/4; 6/4; 17/11; 6/4; 8/5; ; ; ; 7/5; 31/20; 6/4; ; ; 31/20; 8/5; 6/4; 17/11; 23/17; 6/4; 7/5; 6/4; 6/4; 6/4; 17/11; ; 7/5; 7/5; 6/4
Millwall; 19/10; 19/10; 28/15; 15/8; 41/20; ; ; ; 2; 19/10; 19/10; ; ; 19/10; 19/10; 19/10; 37/19; 37/19; 19/10; 2; 2; 15/8; 19/10; 37/19; ; 19/10; 15/8; 2
Draw; 21/10; 11/5; 21/10; 11/5; 9/4; ; ; ; 11/5; 21/10; 21/10; ; ; 21/10; 21/10; 21/10; 28/13; 9/4; 9/4; 11/5; 11/5; 23/10; 11/5; 28/13; ; 21/10; 9/5; 11/5
META; english/championship/reading-v-millwall; 2018-02-01 14:20:28 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 31/20; 13/8; 28/17; 6/4; 89/50; ; ; ; 17/10; 33/20; 13/8; ; ; 17/10; 17/10; 8/5; 17/10; 23/17; 29/18; 17/10; 13/8; 13/8; 33/20; 17/10; ; 6/4; 8/5; 7/4
Millwall; 15/8; 9/5; 7/4; 15/8; 46/25; ; ; ; 17/10; 7/4; 7/4; ; ; 9/5; 9/5; 7/4; 7/4; 37/19; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; ; 7/4; 17/10; 7/4
Draw; 21/10; 21/10; 21/10; 11/5; 56/25; ; ; ; 21/10; 21/10; 21/10; ; ; 21/10; 21/10; 21/10; 21/10; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; 28/13; ; 21/10; 2; 21/10
META; english/championship/reading-v-millwall; 2018-02-01 18:19:52 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 31/20; 13/8; 8/5; 6/4; 161/100; ; ; ; 8/5; 8/5; 6/4; ; 13/8; 13/8; 17/10; 6/4; 17/11; 16/11; 48/29; 17/11; 8/5; 13/8; 8/5; 8/5; ; 6/4; 6/4; 8/5
Millwall; 15/8; 9/5; 9/5; 15/8; 2; ; ; ; 15/8; 9/5; 15/8; ; 15/8; 37/20; 9/5; 15/8; 19/10; 37/19; 7/4; 24/13; 15/8; 19/10; 19/10; 19/10; ; 19/10; 15/8; 2
Draw; 21/10; 21/10; 21/10; 11/5; 57/25; ; ; ; 11/5; 21/10; 21/10; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; 11/5; 11/5; 11/5; ; 21/10; 2; 9/4
META; english/championship/reading-v-millwall; 2018-02-01 22:19:48 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 31/20; 13/8; 8/5; 6/4; 83/50; ; ; ; 8/5; 8/5; 6/4; ; 13/8; 13/8; 17/10; 6/4; 8/5; 16/11; 48/29; 17/11; 8/5; 13/8; 8/5; 8/5; ; 8/5; 6/4; 13/8
Millwall; 15/8; 9/5; 9/5; 15/8; 191/100; ; ; ; 15/8; 9/5; 15/8; ; 9/5; 37/20; 9/5; 15/8; 9/5; 37/19; 7/4; 24/13; 15/8; 19/10; 19/10; 24/13; ; 15/8; 19/10; 15/8
Draw; 21/10; 21/10; 21/10; 11/5; 58/25; ; ; ; 11/5; 21/10; 21/10; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; 11/5; 11/5; 11/5; ; 21/10; 21/10; 23/10
META; english/championship/reading-v-millwall; 2018-02-02 02:19:46 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 31/20; 13/8; 8/5; 6/4; 43/25; ; ; ; 8/5; 13/8; 8/5; ; 13/8; 13/8; 17/10; 8/5; 28/17; 8/5; 48/29; 17/11; 13/8; 13/8; 33/20; 28/17; ; 13/8; 8/5; 17/10
Millwall; 15/8; 9/5; 7/4; 15/8; 46/25; ; ; ; 15/8; 9/5; 9/5; ; 7/4; 37/20; 9/5; 9/5; 9/5; 7/4; 7/4; 24/13; 9/5; 19/10; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 21/10; 21/10; 21/10; 11/5; 58/25; ; ; ; 11/5; 21/10; 21/10; ; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 28/13; 11/5; 11/5; 11/5; 11/5; ; 21/10; 21/10; 23/10
META; english/championship/reading-v-millwall; 2018-02-02 10:19:55 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 17/10; 13/8; 8/5; 6/4; 17/10; ; ; ; 8/5; 13/8; 8/5; ; 13/8; 13/8; 17/10; 8/5; 28/17; 8/5; 48/29; 17/11; 13/8; 13/8; 33/20; 28/17; ; 13/8; 13/8; 17/10
Millwall; 15/8; 9/5; 9/5; 15/8; 93/50; ; ; ; 15/8; 9/5; 9/5; ; 7/4; 37/20; 9/5; 9/5; 9/5; 7/4; 7/4; 24/13; 9/5; 19/10; 9/5; 9/5; ; 9/5; 17/10; 9/5
Draw; 9/4; 21/10; 21/10; 11/5; 58/25; ; ; ; 11/5; 21/10; 21/10; ; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 28/13; 11/5; 9/4; 11/5; 11/5; ; 21/10; 21/10; 23/10
META; english/championship/reading-v-millwall; 2018-02-02 14:20:43 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 17/10; 13/8; 8/5; 13/8; 42/25; ; ; ; 8/5; 8/5; 8/5; ; 13/8; 8/5; 17/10; 8/5; ; 8/5; 8/5; 17/11; 13/8; 17/10; 33/20; 28/17; ; 13/8; 13/8; 17/10
Millwall; 15/8; 9/5; 9/5; 9/5; 48/25; ; ; ; 15/8; 9/5; 9/5; ; 15/8; 15/8; 9/5; 9/5; ; 7/4; 11/6; 24/13; 15/8; 19/10; 19/10; 24/13; ; 9/5; 15/8; 19/10
Draw; 9/4; 21/10; 21/10; 21/10; 57/25; ; ; ; 11/5; 21/10; 21/10; ; 21/10; 21/10; 21/10; 21/10; ; 21/10; 11/5; 28/13; 11/5; 9/4; 21/10; 28/13; ; 21/10; 9/4; 9/4
META; english/championship/reading-v-millwall; 2018-02-02 22:20:29 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 33/20; 13/8; 6/4; 13/8; 13/8; ; ; ; 8/5; 31/20; 8/5; ; 8/5; 31/20; 8/5; 6/4; 17/11; 8/5; 32/21; 17/11; 8/5; 8/5; 8/5; 8/5; ; 6/4; 8/5; 13/8
Millwall; 19/10; 9/5; 19/10; 9/5; 197/100; ; ; ; 15/8; 19/10; 19/10; ; 15/8; 39/20; 19/10; 15/8; 19/10; 7/4; 27/14; 24/13; 15/8; 2; 39/20; 19/10; ; 19/10; 19/10; 19/10
Draw; 9/4; 21/10; 21/10; 21/10; 23/10; ; ; ; 11/5; 21/10; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; ; 21/10; 11/5; ; 21/10; 9/4; 9/4
META; english/championship/reading-v-millwall; 2018-02-03 02:20:04 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 33/20; 6/4; 6/4; 13/8; 13/8; ; ; ; 8/5; 31/20; 8/5; ; 6/4; 31/20; 8/5; 6/4; 17/11; 17/11; 32/21; 17/11; 8/5; 8/5; 8/5; 8/5; ; 13/8; 13/8; 13/8
Millwall; 19/10; 19/10; 19/10; 9/5; 197/100; ; ; ; 15/8; 19/10; 19/10; ; 2; 39/20; 19/10; 15/8; 19/10; 24/13; 27/14; 24/13; 15/8; 2; 39/20; 19/10; ; 19/10; 19/10; 19/10
Draw; 9/4; 11/5; 21/10; 21/10; 23/10; ; ; ; 11/5; 21/10; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; ; 21/10; 11/5; ; 21/10; 11/5; 9/4
META; english/championship/reading-v-millwall; 2018-02-03 10:20:15 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 33/20; 6/4; 8/5; 13/8; 13/8; ; ; ; 8/5; 8/5; 8/5; ; 6/4; 31/20; 8/5; 6/4; 17/11; 17/11; 32/21; 17/11; 8/5; 8/5; 8/5; 8/5; ; 13/8; 13/8; 13/8
Millwall; 19/10; 19/10; 2; 9/5; 197/100; ; ; ; 15/8; 2; 19/10; ; 2; 39/20; 19/10; 15/8; 24/13; 24/13; 27/14; 24/13; 15/8; 2; 39/20; 19/10; ; 19/10; 19/10; 19/10
Draw; 9/4; 11/5; 11/5; 21/10; 23/10; ; ; ; 11/5; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 28/13; 11/5; ; 21/10; 11/5; ; 21/10; 11/5; 9/4
META; english/championship/reading-v-millwall; 2018-02-03 14:21:09 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
Reading; 17/10; 8/5; 28/17; 13/8; 183/100; ; ; ; 8/5; 7/4; 8/5; ; 17/10; 7/4; 9/5; 8/5; 28/17; 17/11; 17/10; 17/11; 9/5; 9/5; 7/4; 8/5; ; 7/4; 7/4; 7/4
