META; english/championship/preston-v-fulham; 2018-03-03 22:21:30 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5
Preston; 39/20
Draw; 23/10
META; english/championship/preston-v-fulham; 2018-03-04 02:21:04 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 17/10; 11/10; 11/10; 7/5
Draw; 11/5; 12/5; 40/17; 23/10
Preston; 3/2; 12/5; 40/17; 39/20
META; english/championship/preston-v-fulham; 2018-03-04 10:21:09 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 17/10; 11/10; 11/10; 7/5
Draw; 11/5; 12/5; 40/17; 23/10
Preston; 3/2; 12/5; 40/17; 39/20
META; english/championship/preston-v-fulham; 2018-03-04 14:21:46 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 6/4; 16/11; 7/5; 16/11; 29/20
Preston; 15/8; 3/2; 7/4; 9/5; 9/5; 9/5; 37/20
Draw; 23/10; 12/5; 23/10; 40/17; 23/10; 40/17; 47/20
META; english/championship/preston-v-fulham; 2018-03-04 18:21:33 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 6/4; 6/4; 7/5; 16/11; 29/20; 7/5; 6/4; 7/5; 16/11; 6/4; 29/20; 7/5; 7/5
Preston; 15/8; 3/2; 19/10; 9/5; 9/5; 9/5; 19/10; 9/5; 7/4; 9/5; 9/5; 9/5; 37/20; 24/13; 9/5
Draw; 23/10; 12/5; 9/4; 23/10; 21/10; 40/17; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 47/20; 23/10; 21/10
META; english/championship/preston-v-fulham; 2018-03-04 22:21:14 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 6/4; 6/4; 7/5; 16/11; 29/20; 6/4; 7/5; 6/4; 7/5; 16/11; 31/20; 29/20; 7/5; 7/5
Preston; 15/8; 3/2; 19/10; 9/5; 9/5; 9/5; 19/10; 15/8; 9/5; 9/5; 9/5; 9/5; 7/4; 37/20; 24/13; 7/4
Draw; 23/10; 12/5; 9/4; 23/10; 21/10; 40/17; 11/5; 11/5; 23/10; 23/10; 23/10; 40/17; 12/5; 47/20; 23/10; 2
META; english/championship/preston-v-fulham; 2018-03-05 02:21:24 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 6/4; 6/4; 7/5; 16/11; 29/20; 6/4; 7/5; 6/4; 7/5; 16/11; 6/4; 29/20; 7/5; 7/5
Preston; 15/8; 3/2; 19/10; 9/5; 9/5; 9/5; 19/10; 15/8; 9/5; 9/5; 9/5; 9/5; 15/8; 37/20; 24/13; 9/5
Draw; 23/10; 12/5; 9/4; 23/10; 21/10; 40/17; 9/4; 11/5; 23/10; 23/10; 23/10; 40/17; 23/10; 47/20; 23/10; 2
META; english/championship/preston-v-fulham; 2018-03-05 10:21:22 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 6/4; 6/4; 7/5; 16/11; 29/20; 6/4; 7/5; 6/4; 7/5; 7/5; 16/11; 6/4; 29/20; 7/5; 7/5
Preston; 15/8; 8/5; 19/10; 9/5; 9/5; 9/5; 19/10; 15/8; 9/5; 9/5; 9/5; 24/13; 9/5; 15/8; 37/20; 24/13; 9/5
Draw; 23/10; 23/10; 9/4; 23/10; 21/10; 40/17; 9/4; 11/5; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 47/20; 23/10; 2
META; english/championship/preston-v-fulham; 2018-03-05 14:21:43 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 6/4; 6/4; 7/5; 16/11; 29/20; 31/20; 17/10; 7/5; 6/4; 7/5; 7/5; 16/11; 6/4; 29/20; 7/5; 7/5
Preston; 15/8; 8/5; 19/10; 9/5; 9/5; 9/5; 19/10; 15/8; 8/5; 9/5; 9/5; 9/5; 24/13; 9/5; 15/8; 37/20; 24/13; 9/5
Draw; 23/10; 23/10; 9/4; 23/10; 21/10; 40/17; 9/4; 21/10; 23/10; 23/10; 9/4; 23/10; 23/10; 40/17; 23/10; 47/20; 23/10; 2
META; english/championship/preston-v-fulham; 2018-03-05 18:21:45 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 6/4; 6/4; 7/5; 16/11; 29/20; 31/20; 17/10; 7/5; 6/4; 7/5; 7/5; 16/11; 6/4; 29/20; 7/5; 7/5
Preston; 15/8; 8/5; 19/10; 9/5; 9/5; 9/5; 15/8; 9/5; 8/5; 9/5; 9/5; 9/5; 24/13; 9/5; 15/8; 37/20; 24/13; 9/5
Draw; 23/10; 23/10; 9/4; 23/10; 21/10; 40/17; 9/4; 11/5; 23/10; 23/10; 9/4; 23/10; 23/10; 40/17; 23/10; 47/20; 23/10; 2
META; english/championship/preston-v-fulham; 2018-03-05 22:21:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Fulham; 7/5; 17/10; 31/20; 6/4; 6/4; 7/5; 16/11; 29/20; 31/20; 17/10; 31/20; 7/5; 6/4; 7/5; 7/5; 16/11; 31/20; 29/20; 7/5; 7/5
Preston; 15/8; 8/5; 9/5; 19/10; 9/5; 9/5; 9/5; 15/8; 9/5; 8/5; 15/8; 9/5; 9/5; 9/5; 24/13; 9/5; 9/5; 37/20; 24/13; 9/5
