META; english/championship/reading-v-leeds; 2018-03-03 22:21:37 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Draw; 23/10; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 9/4; 21/10; 12/5; 9/4; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 21/10
META; english/championship/reading-v-leeds; 2018-03-06 10:21:42 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
QPR; 21/20; 1; 21/20; 21/20; 21/20; 9/10; 21/20; 1; 10/11; 21/20; 1; 21/20; 1; 9/10; 9/10; 21/20; 1; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 27/11; 5/2; 5/2; 12/5; 23/10
Sunderland; 5/2; 13/5; 13/5; 13/5; 13/5; 3; 13/5; 11/4; 13/5; 3; 13/5; 11/4; 13/5; 13/5; 3; 56/19; 13/5; 53/20; 13/5; 5/2
META; english/championship/reading-v-leeds; 2018-03-06 14:21:48 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
QPR; 21/20; 1; 21/20; 21/20; 21/20; 9/10; 21/20; 1; 10/11; 21/20; 21/20; 21/20; 1; 9/10; 9/10; 1; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 27/11; 5/2; 12/5; 23/10
Sunderland; 5/2; 13/5; 13/5; 13/5; 13/5; 3; 13/5; 11/4; 13/5; 3; 13/5; 13/5; 13/5; 13/5; 3; 56/19; 53/20; 13/5; 5/2
META; english/championship/reading-v-leeds; 2018-03-06 18:21:55 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
QPR; 21/20; 21/20; 21/20; 21/20; 53/50; 21/20; 19/20; 21/20; 21/20; 1; 10/11; 21/20; 21/20; 21/20; 1; 9/10; 21/20; 19/20; 21/20; 1; 20/21; 1; 
Draw; 12/5; 12/5; 23/10; 12/5; 13/5; 12/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 27/11; 5/2; 5/2; 12/5; 23/10; 5/2
Sunderland; 5/2; 13/5; 13/5; 13/5; 72/25; 13/5; 11/4; 13/5; 13/5; 13/5; 3; 13/5; 13/5; 13/5; 28/11; 3; 9/4; 27/10; 13/5; 53/20; 13/5; 5/2; 27/10
META; english/championship/reading-v-leeds; 2018-03-07 10:53:46 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 8/5; 8/5; 8/5; 43/25; 13/8; 13/8; 8/5; 8/5; 13/8; 17/10; 13/8; 7/5; 13/8; 8/5; 8/5; 17/11; 6/4; 22/15; 8/5; 31/20; 33/20; 8/5; 6/4; 13/8
Leeds; 13/8; 17/10; 17/10; 7/4; 177/100; 7/4; 17/10; 17/10; 17/10; 17/10; 7/4; 7/4; 15/8; 7/4; 7/4; 17/10; 28/17; 17/10; 13/8; 17/10; 7/4; 17/10; 28/17; 13/8; 17/10
Draw; 23/10; 23/10; 11/5; 11/5; 121/50; 23/10; 9/4; 11/5; 23/10; 9/4; 23/10; 21/10; 12/5; 9/4; 23/10; 9/4; 11/5; 23/10; 12/5; 9/4; 12/5; 9/4; 9/4; 21/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-07 14:21:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 8/5; 13/8; 8/5; 171/00; 9/5; 13/8; 7/4; 8/5; 13/8; 17/10; 13/8; 7/5; 33/20; 8/5; 8/5; 17/11; 6/4; 22/15; 8/5; 8/5; 33/20; 8/5; 13/8; 13/8
Leeds; 13/8; 17/10; 17/10; 7/4; 9/5; 13/8; 17/10; 6/4; 17/10; 7/4; 7/4; 7/4; 15/8; 7/4; 7/4; 17/10; 28/17; 17/10; 13/8; 17/10; 7/4; 17/10; 17/10; 13/8; 7/4
Draw; 23/10; 23/10; 11/5; 11/5; 12/5; 11/5; 9/4; 21/10; 23/10; 11/5; 23/10; 21/10; 12/5; 11/5; 23/10; 9/4; 11/5; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 2; 23/10
META; english/championship/reading-v-leeds; 2018-03-07 18:21:28 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Leeds; 13/8; 17/10; 17/10; 7/4; 9/5; 13/8; 17/10; 6/4; 17/10; 7/4; 7/4; 7/4; 7/4; 7/4; 17/10; 17/10; 17/10; 13/8; 17/10; 7/4; 17/10; 7/4; 13/8; 8/5; 7/4; 7/4
Reading; 8/5; 8/5; 13/8; 8/5; 171/00; 9/5; 13/8; 7/4; 8/5; 13/8; 17/10; 13/8; 33/20; 8/5; 8/5; 8/5; 6/4; 22/15; 8/5; 8/5; 33/20; 28/17; 13/8; 17/10; 13/8; 13/8
Draw; 23/10; 23/10; 11/5; 11/5; 12/5; 11/5; 9/4; 21/10; 23/10; 11/5; 23/10; 21/10; 11/5; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 2; 21/10; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-07 22:21:07 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 29/20; 8/5; 31/20; 8/5; 161/00; 9/5; 6/4; 7/4; 8/5; 31/20; 13/8; 6/4; 8/5; 6/4; 6/4; 17/11; 6/4; 25/18; 8/5; 31/20; 31/20; 17/11; 13/8; 13/8; 6/4; 6/4
Leeds; 9/5; 17/10; 9/5; 7/4; 191/00; 13/8; 9/5; 6/4; 17/10; 9/5; 9/5; 9/5; 37/20; 15/8; 9/5; 9/5; 17/10; 12/7; 17/10; 9/5; 9/5; 24/13; 13/8; 13/8; 19/10; 19/10
Draw; 23/10; 23/10; 11/5; 11/5; 12/5; 11/5; 9/4; 21/10; 23/10; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 21/10; 21/10; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-08 02:20:58 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 29/20; 8/5; 31/20; 8/5; 161/00; 9/5; 6/4; 7/4; 8/5; 31/20; 13/8; 6/4; 8/5; 6/4; 6/4; 17/11; 6/4; 25/18; 8/5; 6/4; 31/20; 17/11; 13/8; 6/4; 6/4; 6/4
Leeds; 9/5; 17/10; 9/5; 7/4; 191/00; 13/8; 9/5; 6/4; 17/10; 9/5; 9/5; 9/5; 37/20; 15/8; 9/5; 9/5; 17/10; 12/7; 17/10; 9/5; 9/5; 24/13; 17/10; 17/10; 19/10; 19/10
Draw; 23/10; 23/10; 11/5; 11/5; 12/5; 11/5; 9/4; 21/10; 23/10; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 9/4; 23/10; 21/10; 21/10; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-08 10:20:57 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 29/20; 8/5; 31/20; 8/5; 161/00; 9/5; 6/4; 7/4; 8/5; 31/20; 13/8; 6/4; 8/5; 6/4; 6/4; 17/11; 6/4; 25/18; 8/5; 31/20; 31/20; 17/11; 13/8; 6/4; 6/4; 8/5
Leeds; 9/5; 17/10; 9/5; 7/4; 191/00; 13/8; 9/5; 6/4; 17/10; 9/5; 9/5; 9/5; 37/20; 15/8; 9/5; 9/5; 17/10; 12/7; 17/10; 9/5; 9/5; 24/13; 13/8; 13/8; 19/10; 19/10
Draw; 23/10; 23/10; 11/5; 11/5; 12/5; 11/5; 9/4; 21/10; 23/10; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 21/10; 2; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-08 14:21:12 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 29/20; 6/4; 6/4; 6/4; 77/50; 15/8; 6/4; 7/4; 7/5; 6/4; 8/5; 29/20; 31/20; 6/4; 6/4; 17/11; 6/4; 25/18; 11/8; 6/4; 6/4; 17/11; 7/5; 7/5; 6/4; 6/4
Leeds; 9/5; 9/5; 15/8; 19/10; 101/0; 17/10; 15/8; 6/4; 2; 15/8; 15/8; 19/10; 19/10; 15/8; 15/8; 9/5; 17/10; 12/7; 37/19; 9/5; 19/10; 24/13; 13/8; 17/10; 2; 
Draw; 23/10; 23/10; 11/5; 11/5; 119/0; 23/10; 9/4; 21/10; 23/10; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 21/10; 21/10; 23/10; 
META; english/championship/reading-v-leeds; 2018-03-08 18:21:12 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 29/20; 6/4; 6/4; 6/4; 77/50; 13/8; 6/4; 6/4; 7/5; 31/20; 29/20; 31/20; 6/4; 6/4; 17/11; 6/4; 16/11; 11/8; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 
Leeds; 9/5; 15/8; 9/5; 19/10; 101/0; 19/10; 15/8; 9/5; 2; 15/8; 19/10; 19/10; 19/10; 15/8; 15/8; 9/5; 17/10; 19/10; 37/19; 2; 19/10; 9/5; 19/10; 19/10; 2
Draw; 23/10; 9/4; 11/5; 11/5; 119/0; 23/10; 9/4; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 21/10; 11/5; 23/10; 23/10; 
META; english/championship/reading-v-leeds; 2018-03-08 22:20:53 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 29/20; 6/4; 6/4; 6/4; 77/50; 13/8; 6/4; 6/4; 7/5; 31/20; 29/20; 31/20; 6/4; 6/4; 17/11; 6/4; 16/11; 11/8; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 
Leeds; 9/5; 15/8; 9/5; 19/10; 101/0; 19/10; 15/8; 9/5; 2; 15/8; 19/10; 19/10; 19/10; 15/8; 15/8; 9/5; 17/10; 19/10; 37/19; 2; 19/10; 9/5; 19/10; 19/10; 2
Draw; 23/10; 9/4; 11/5; 11/5; 119/0; 23/10; 9/4; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 21/10; 11/5; 23/10; 23/10; 
META; english/championship/reading-v-leeds; 2018-03-09 02:21:03 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 29/20; 6/4; 6/4; 6/4; 77/50; 13/8; 6/4; 6/4; 7/5; 31/20; 29/20; 31/20; 6/4; 6/4; 17/11; 6/4; 6/4; 11/8; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4; 
Leeds; 9/5; 15/8; 9/5; 19/10; 101/0; 19/10; 15/8; 9/5; 2; 15/8; 19/10; 19/10; 19/10; 15/8; 15/8; 9/5; 7/4; 24/13; 37/19; 2; 19/10; 9/5; 9/5; 19/10; 2
Draw; 23/10; 9/4; 11/5; 11/5; 119/0; 23/10; 9/4; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 23/10; 21/10; 2; 23/10; 23/10; 
META; english/championship/reading-v-leeds; 2018-03-09 10:20:57 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; 6/4; 6/4; 77/50; 13/8; 6/4; 6/4; 7/5; 31/20; 29/20; 31/20; 6/4; 6/4; 17/11; 6/4; 6/4; 11/8; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4
Leeds; 2; 15/8; 9/5; 19/10; 101/0; 19/10; 15/8; 9/5; 2; 15/8; 19/10; 19/10; 19/10; 15/8; 15/8; 9/5; 7/4; 24/13; 37/19; 2; 19/10; 19/10; 15/8; 19/10
Draw; 23/10; 9/4; 11/5; 11/5; 119/0; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 23/10; 11/5; 21/10; 23/10; 
META; english/championship/reading-v-leeds; 2018-03-09 14:21:16 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; 6/4; 8/5; 77/50; 13/8; 6/4; 6/4; 7/5; 31/20; 29/20; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 6/4; 11/8; 31/20; 6/4; 17/11; 6/4; 7/5; 6/4; 6/4; 
Leeds; 2; 15/8; 9/5; 9/5; 101/0; 19/10; 15/8; 9/5; 2; 15/8; 19/10; 19/10; 93/50; 19/10; 15/8; 15/8; 9/5; 7/4; 24/13; 37/19; 2; 19/10; 24/13; 19/10; 15/8; 19/10; 19/10
Draw; 23/10; 9/4; 11/5; 21/10; 119/0; 23/10; 11/5; 21/10; 23/10; 11/5; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 23/10; 
META; english/championship/reading-v-leeds; 2018-03-09 18:21:27 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; 6/4; 8/5; 77/50; 8/5; 6/4; 6/4; 10/7; 31/20; 29/20; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 17/11; 7/5; 31/20; 6/4; 17/11; 6/4; 6/4; 13/8; 6/4; 
Leeds; 2; 15/8; 15/8; 9/5; 101/0; 2; 19/10; 15/8; 2; 15/8; 19/10; 19/10; 93/50; 19/10; 15/8; 15/8; 9/5; 7/4; 24/13; 37/19; 2; 19/10; 24/13; 19/10; 19/10; 19/10; 19/10
Draw; 23/10; 9/4; 11/5; 21/10; 119/0; 23/10; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-09 22:21:17 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; 6/4; 8/5; 159/00; 8/5; 6/4; 6/4; 10/7; 31/20; 29/20; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 17/11; 7/5; 31/20; 6/4; 17/11; 6/4; 6/4; 13/8; 13/8; 
Leeds; 2; 15/8; 15/8; 9/5; 197/00; 2; 15/8; 15/8; 2; 15/8; 19/10; 19/10; 93/50; 15/8; 15/8; 15/8; 9/5; 7/4; 24/13; 37/19; 2; 19/10; 24/13; 19/10; 19/10; 19/10; 2
Draw; 23/10; 9/4; 11/5; 21/10; 59/25; 23/10; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 11/5; 21/10; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-10 02:20:49 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; 6/4; 8/5; 159/100; 8/5; 6/4; 6/4; 10/7; 31/20; 29/20; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 17/11; 7/5; 8/5; 6/4; 17/11; 6/4; 6/4; 13/8; 8/5; 
Leeds; 2; 15/8; 9/5; 9/5; 197/100; 2; 15/8; 15/8; 2; 15/8; 19/10; 19/10; 15/8; 37/20; 15/8; 15/8; 9/5; 7/4; 24/13; 37/19; 19/10; 19/10; 24/13; 19/10; 19/10; 19/10; 19/10
Draw; 23/10; 9/4; 11/5; 21/10; 59/25; 23/10; 9/4; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-10 10:20:58 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; 31/20; 8/5; 79/50; 8/5; 6/4; 6/4; 10/7; 31/20; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 17/11; 7/5; 31/20; 6/4; 17/11; 6/4; 6/4; 13/8; 6/4; 
Leeds; 2; 15/8; 19/10; 9/5; 99/50; 2; 15/8; 15/8; 2; 19/10; 19/10; 15/8; 15/8; 37/20; 15/8; 15/8; 9/5; 7/4; 24/13; 37/19; 2; 19/10; 24/13; 19/10; 19/10; 19/10; 19/10
Draw; 23/10; 9/4; 9/4; 21/10; 59/25; 23/10; 9/4; 11/5; 23/10; 9/4; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-10 14:21:25 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; 31/20; 8/5; 41/25; 8/5; 8/5; 6/4; 31/21; 31/20; 29/20; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 17/11; 16/11; 8/5; 6/4; 17/11; 6/4; 13/8; 13/8; 13/8; 
Leeds; 2; 15/8; 15/8; 9/5; 46/25; 2; 19/10; 15/8; 15/8; 15/8; 19/10; 9/5; 9/5; 9/5; 9/5; 15/8; 9/5; 7/4; 24/13; 24/13; 19/10; 15/8; 24/13; 9/5; 19/10; 19/10; 19/10
Draw; 23/10; 9/4; 23/10; 21/10; 123/0; 23/10; 23/10; 11/5; 40/17; 12/5; 23/10; 23/10; 23/10; 47/20; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10
META; english/championship/reading-v-leeds; 2018-03-10 18:21:08 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Draw; 5/4; 11/8; 6/5; 63/20; 11/8; 6/4; 11/4; 6/4; 6/4; 13/5; 7/5; 6/4; 14/5; 15/13; 6/5; 10/7; 3; 7/5; 13/10; 7/5; 8/5; 27/20; 6/4
Leeds; 21/10; 2; 5/2; 6; 23/10; 2; 4/11; 2; 2/5; 41/20; 9/5; 4/11; 23/10; 2; 39/19; 2/5; 11/5; 28/13; 2; 23/20; 2; ; 
Reading; 12/5; 2; 21/10; 51/00; 2; 21/10; 9; 11/5; 7; 43/20; 19/10; 10; 12/5; 12/5; 57/29; 19/2; 11/5; 9/4; 21/10; 21/10; 21/10; 21/10; 
