META; english/championship/fulham-v-barnsley; 2017-12-16 22:20:30 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; ; 4/7; ; ; ; ; 8/13; 8/13; 11/17; ; ; ; ; ; ; 8/13; ; 11/17; ; ; 11/17; 8/13; 3/5; 4/7; 11/17; ; 1/2; ; 
Draw; ; 14/5; ; ; ; ; 14/5; 11/4; 29/10; ; ; ; ; ; ; 3; ; 37/13; ; ; 37/13; 3; 3; 57/20; 29/10; ; 21/10; ; 
Barnsley; ; 5; ; ; ; ; 9/2; 9/2; 39/10; ; ; ; ; ; ; 5; ; 39/10; ; ; 39/10; 19/4; 19/4; 5; 75/19; ; 7/2; ; 
META; english/championship/fulham-v-barnsley; 2017-12-17 02:20:28 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; ; 4/7; ; ; ; ; 3/5; 4/7; 11/17; ; ; 8/13; ; ; ; 8/13; ; 8/13; ; ; 11/17; 8/13; 3/5; 4/7; 11/17; ; 4/7; ; 
Draw; ; 14/5; ; ; ; ; 29/10; 11/4; 29/10; ; ; 14/5; ; ; ; 3; ; 37/13; ; ; 37/13; 3; 3; 57/20; 29/10; ; 5/2; ; 
Barnsley; ; 5; ; ; ; ; 19/4; 9/2; 39/10; ; ; 9/2; ; ; ; 5; ; 75/19; ; ; 39/10; 19/4; 19/4; 5; 4; ; 21/5; ; 
META; english/championship/fulham-v-barnsley; 2017-12-17 10:20:28 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 8/13; 4/7; 3/5; ; ; ; 3/5; 4/7; 11/17; 6/10; 3/5; 8/13; ; 8/13; ; 8/13; ; 11/18; ; ; 11/17; 8/13; 3/5; 4/7; 8/13; ; 8/15; ; 
Draw; 14/5; 14/5; 29/10; ; ; ; 14/5; 11/4; 29/10; 29/10; 3; 14/5; ; 3; ; 3; ; 27/10; ; ; 37/13; 3; 3; 29/10; 11/4; ; 5/2; ; 
Barnsley; 9/2; 5; 9/2; ; ; ; 19/4; 9/2; 39/10; 9/2; 9/2; 9/2; ; 9/2; ; 5; ; 49/11; ; ; 39/10; 19/4; 19/4; 5; 49/11; ; 21/5; ; 
META; english/championship/fulham-v-barnsley; 2017-12-17 14:20:35 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 8/15; 4/7; 4/7; ; ; ; 4/7; 4/7; 6/11; 4/7; 3/5; 6/10; ; 6/10; 8/13; 4/7; ; 5/9; ; 6/11; 6/11; 4/7; 3/5; 11/20; 4/7; ; 8/15; ; 
Draw; 3; 3; 3; ; ; ; 29/10; 11/4; 3; 29/10; 3; 3; ; 3; 14/5; 3; ; 11/4; ; 3; 56/19; 3; 3; 3; 14/5; ; 5/2; ; 
Barnsley; 5; 19/4; 9/2; ; ; ; 5; 5; 24/5; 9/2; 9/2; 9/2; ; 19/4; 5; 5; ; 94/19; ; 50/13; 19/4; 19/4; 19/4; 5; 5; ; 21/5; ; 
META; english/championship/fulham-v-barnsley; 2017-12-17 18:20:13 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 8/15; 4/7; 4/7; 6/10; ; 3/5; 4/7; 4/7; 6/11; 4/7; 3/5; 6/10; ; 6/10; 8/13; 4/7; ; 5/9; 8/13; 6/11; 6/11; 4/7; 3/5; 11/20; 4/7; ; 8/15; ; 
Draw; 3; 3; 3; 3; ; 3; 29/10; 11/4; 3; 29/10; 3; 3; ; 3; 14/5; 3; ; 14/5; 3; 3; 56/19; 3; 3; 3; 14/5; ; 5/2; ; 
Barnsley; 5; 19/4; 9/2; 9/2; ; 5; 5; 5; 24/5; 9/2; 9/2; 9/2; ; 19/4; 5; 5; ; 49/10; 28/5; 50/13; 19/4; 19/4; 19/4; 5; 94/19; ; 21/5; ; 
META; english/championship/fulham-v-barnsley; 2017-12-17 22:20:00 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 8/15; 3/5; 3/5; 6/10; ; 3/5; 4/7; 4/7; 6/11; 4/7; 3/5; 6/10; 6/10; 6/10; 8/13; 4/7; ; 4/7; 8/13; 7/12; 6/11; 4/7; 3/5; 11/20; 10/17; ; 8/15; ; 
Draw; 3; 3; 29/10; 3; ; 3; 29/10; 11/4; 3; 29/10; 3; 3; 3; 3; 14/5; 3; ; 14/5; 3; 3; 56/19; 3; 3; 3; 37/13; ; 5/2; ; 
Barnsley; 5; 9/2; 9/2; 9/2; ; 5; 5; 5; 24/5; 9/2; 9/2; 9/2; 9/2; 19/4; 5; 5; ; 94/19; 28/5; 4; 19/4; 19/4; 19/4; 5; 5; ; 21/5; ; 
META; english/championship/fulham-v-barnsley; 2017-12-18 02:19:57 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 4/7; 3/5; 4/7; 6/10; ; 4/7; 4/7; 8/15; 6/11; 4/7; 3/5; 6/10; 6/10; 6/10; 8/13; 4/7; ; 5/9; 3/5; 7/12; 6/11; 4/7; 4/7; 11/20; 4/7; ; 8/15; ; 4/7
Draw; 3; 3; 29/10; 3; ; 16/5; 29/10; 3; 3; 29/10; 3; 3; 3; 3; 14/5; 3; ; 56/19; 33/10; 3; 56/19; 3; 3; 3; 3; ; 3; ; 5/2
Barnsley; 19/4; 9/2; 19/4; 9/2; ; 5; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 19/4; 5; 5; ; 49/10; 26/5; 4; 19/4; 19/4; 5; 5; 94/19; ; 23/5; ; 23/5
META; english/championship/fulham-v-barnsley; 2017-12-18 10:19:56 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 4/7; 3/5; 3/5; 6/10; 4/7; 6/10; 4/7; 4/7; 6/11; 4/7; 3/5; 6/10; ; 8/13; 3/5; 8/13; 4/7; 4/7; 61/ 100; 7/12; 6/11; 4/7; 3/5; 4/7; 4/7; ; 8/15; ; 4/7
Draw; 3; 3; 3; 3; 29/10; 3; 3; 3; 3; 3; 3; 14/5; ; 31/10; 16/5; 3; 29/10; 58/19; 67/20; 3; 56/19; 3; 31/10; 3; 58/19; ; 3; ; 13/5
Barnsley; 19/4; 9/2; 9/2; 9/2; 19/4; 9/2; 19/4; 9/2; 24/5; 17/4; 9/2; 9/2; ; 9/2; 17/4; 9/2; 19/4; 79/17; 49/10; 4; 19/4; 9/2; 9/2; 19/4; 47/10; ; 21/5; ; 9/2
META; english/championship/fulham-v-barnsley; 2017-12-18 14:19:58 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 4/7; 8/13; 3/5; 6/10; 4/7; 6/10; 4/7; 4/7; 7/12; 6/10; 4/7; 8/13; ; 8/13; 3/5; 8/13; 4/7; 4/7; 63/ 100; 7/12; 5/9; 4/7; 3/5; 4/7; 10/17; ; 8/15; 4/7; 4/7
Draw; 3; 3; 3; 3; 29/10; 3; 3; 3; 13/4; 3; 3; 3; ; 31/10; 16/5; 3; 29/10; 58/19; 10/3; 3; 16/5; 3; 31/10; 3; 58/19; ; 14/5; 3; 3
Barnsley; 19/4; 17/4; 17/4; 9/2; 19/4; 9/2; 9/2; 9/2; 23/5; 21/5; 9/2; 4; ; 17/4; 17/4; 9/2; 19/4; 50/11; 47/10; 4; 9/2; 9/2; 9/2; 19/4; 23/5; ; 4; 9/2; 23/5
META; english/championship/fulham-v-barnsley; 2017-12-18 18:20:43 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 4/7; 8/13; 3/5; 6/10; 4/7; 6/10; 3/5; 4/7; 7/12; 6/10; 4/7; 8/13; ; 8/13; 8/13; 8/13; 4/7; 10/17; 63/ 100; 7/12; 5/9; 4/7; 3/5; 4/7; 10/17; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 3; 29/10; 16/5; 3; 3; 13/4; 3; 3; 3; ; 31/10; 16/5; 3; 29/10; 58/19; 13/4; 3; 16/5; 3; 31/10; 3; 31/10; ; 3; 3; 3
Barnsley; 19/4; 17/4; 17/4; 9/2; 19/4; 9/2; 9/2; 9/2; 23/5; 21/5; 9/2; 4; ; 17/4; 17/4; 9/2; 19/4; 74/17; 24/5; 4; 9/2; 9/2; 9/2; 19/4; 22/5; ; 7/2; 9/2; 22/5
META; english/championship/fulham-v-barnsley; 2017-12-18 22:20:44 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 4/7; 8/13; 3/5; 6/10; 4/7; 6/10; 3/5; 4/7; 7/12; 6/10; 4/7; 8/13; 4/7; 8/13; 8/13; 8/13; 4/7; 10/17; 63/ 100; 7/12; 5/9; 4/7; 3/5; 4/7; 10/17; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 3; 29/10; 16/5; 3; 3; 13/4; 3; 3; 3; 16/5; 31/10; 16/5; 3; 29/10; 58/19; 13/4; 3; 16/5; 3; 31/10; 3; 31/10; ; 11/4; 11/4; 3
Barnsley; 19/4; 17/4; 17/4; 9/2; 19/4; 9/2; 9/2; 9/2; 23/5; 21/5; 9/2; 4; 9/2; 17/4; 17/4; 9/2; 19/4; 74/17; 24/5; 4; 9/2; 9/2; 9/2; 19/4; 22/5; ; 21/5; 9/2; 22/5
META; english/championship/fulham-v-barnsley; 2017-12-19 02:20:47 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 8/13; 8/13; 11/18; 6/10; 4/7; 6/10; 3/5; 4/7; 7/12; 8/13; 4/7; 8/13; 4/7; 13/20; 8/13; 8/13; 4/7; 10/17; 63/ 100; 7/12; 5/9; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 3; 29/10; 16/5; 3; 3; 13/4; 29/10; 3; 3; 16/5; 3; 16/5; 3; 29/10; 58/19; 13/4; 3; 16/5; 3; 16/5; 3; 31/10; ; 14/5; 14/5; 3
Barnsley; 4; 4; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 23/5; 4; 9/2; 4; 9/2; 17/4; 17/4; 9/2; 19/4; 17/4; 24/5; 4; 9/2; 17/4; 21/5; 9/2; 43/10; ; 21/5; 9/2; 22/5
META; english/championship/fulham-v-barnsley; 2017-12-19 10:20:45 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 8/13; 8/13; 11/18; 6/10; 8/13; 6/10; 3/5; 4/7; 7/12; 8/13; 4/7; 8/13; 4/7; 13/20; 8/13; 8/13; 8/13; 10/17; 16/25; 7/12; 5/9; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 3; 14/5; 16/5; 29/10; 3; 13/4; 29/10; 3; 3; 16/5; 3; 16/5; 3; 14/5; 58/19; 33/10; 3; 16/5; 3; 16/5; 3; 31/10; ; 2/9; 14/5; 3
Barnsley; 4; 4; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 23/5; 4; 9/2; 4; 9/2; 17/4; 17/4; 9/2; 17/4; 17/4; 23/5; 4; 9/2; 17/4; 21/5; 9/2; 43/10; ; 21/5; 9/2; 22/5
META; english/championship/fulham-v-barnsley; 2017-12-19 14:20:54 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 11/20; 8/13; 11/18; 6/10; 8/13; 6/10; 3/5; 4/7; 7/12; 8/13; 4/7; 8/13; 4/7; 13/20; 8/13; 8/13; 8/13; 10/17; 16/25; 7/12; 5/9; 8/13; 8/13; 3/5; 10/17; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 14/5; 16/5; 29/10; 3; 13/4; 3; 3; 3; 16/5; 3; 16/5; 3; 14/5; 58/19; 33/10; 3; 16/5; 3; 16/5; 3; 31/10; ; 11/4; 11/4; 3
Barnsley; 9/2; 4; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 23/5; 21/5; 9/2; 4; 9/2; 17/4; 17/4; 9/2; 17/4; 43/10; 23/5; 4; 9/2; 17/4; 21/5; 9/2; 74/17; ; 21/5; 9/2; 22/5
META; english/championship/fulham-v-barnsley; 2017-12-19 18:20:45 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 11/20; 8/13; 11/18; 6/10; 8/13; 6/10; 3/5; 4/7; 7/12; 8/13; 4/7; 8/13; 4/7; 13/20; 8/13; 8/13; 8/13; 11/18; 16/25; 7/11; 5/9; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 14/5; 16/5; 29/10; 3; 13/4; 3; 3; 3; 16/5; 3; 16/5; 3; 14/5; 31/10; 33/10; 3; 16/5; 3; 31/10; 3; 31/10; ; 11/4; 14/5; 3
Barnsley; 9/2; 19/5; 21/5; 9/2; 17/4; 9/2; 17/4; 9/2; 23/5; 21/5; 9/2; 4; 9/2; 4; 17/4; 9/2; 17/4; 49/11; 23/5; 7/2; 9/2; 17/4; 21/5; 9/2; 9/2; ; 21/5; 9/2; 22/5
META; english/championship/fulham-v-barnsley; 2017-12-19 22:20:53 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 11/20; 8/13; 11/18; 6/10; 8/13; 8/13; 3/5; 4/7; 7/12; 8/13; 4/7; 8/13; 4/7; 13/20; 8/13; 8/13; 8/13; 11/18; 16/25; 7/11; 5/9; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 14/5; 16/5; 29/10; 3; 13/4; 3; 3; 14/5; 16/5; 3; 100/ 30; 3; 14/5; 41/13; 33/10; 3; 16/5; 3; 16/5; 3; 41/13; ; 14/5; 14/5; 10/3
Barnsley; 9/2; 19/5; 21/5; 9/2; 17/4; 9/2; 17/4; 4; 23/5; 21/5; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 17/4; 74/17; 23/5; 7/2; 9/2; 17/4; 21/5; 9/2; 22/5; ; 21/5; 9/2; 21/5
META; english/championship/fulham-v-barnsley; 2017-12-20 02:20:46 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Fulham; 11/20; 8/13; 11/18; 6/10; 8/13; 8/13; 3/5; 4/7; 7/12; 8/13; 4/7; 8/13; 4/7; 13/20; 8/13; 8/13; 8/13; 11/18; 16/25; 7/11; 5/9; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 14/5; 16/5; 29/10; 3; 13/4; 3; 3; 14/5; 16/5; 3; 100/ 30; 3; 14/5; 41/13; 33/10; 3; 16/5; 3; 16/5; 3; 41/13; ; 14/5; 14/5; 10/3
