META; english/championship/qpr-v-barnsley; 2018-01-28 02:21:00 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; ; 10/11; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 10/11; 11/10; ; ; 4/7; ; 
Draw; ; 5/2; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; 5/2; 49/20; ; ; 19/10; ; 
Barnsley; ; 3; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 16/5; 12/5; ; ; 11/10; ; 
META; english/championship/qpr-v-barnsley; 2018-01-28 10:20:52 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; ; 10/11; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 10/11; 11/10; ; ; 4/7; ; 
Draw; ; 5/2; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; 5/2; 49/20; ; ; 19/10; ; 
Barnsley; ; 3; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 16/5; 12/5; ; ; 11/10; ; 
META; english/championship/qpr-v-barnsley; 2018-01-28 14:21:20 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 6/5; 10/11; ; ; ; 6/5; 11/10; ; 6/5; ; 23/20; ; ; ; 11/10; 11/10; ; 6/5; ; ; 6/5; ; 11/10; 6/5; 6/5; ; 5/6; ; 
QPR; 11/10; 11/10; 11/10; 23/20; 113/100; 11/10; ; ; 1; 11/10; 11/10; ; ; 11/10; 21/20; ; 11/10; 11/10; 11/10; 19/17; 1; 11/10; 23/20; 21/20; 11/10; ; 11/10; ; 21/20
Draw; 12/5; 23/10; 23/10; 23/10; 5/2; 12/5; ; ; 12/5; 23/10; 23/10; ; ; 23/10; 12/5; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 12/5; ; 11/5; ; 12/5
Barnsley; 12/5; 13/5; 5/2; 12/5; 69/25; 27/10; ; ; 11/4; 5/2; 5/2; ; ; 13/5; 11/4; 13/5; 12/5; 13/5; 12/5; 5/2; 27/10; 13/5; 5/2; 51/20; 45/17; ; 5/2; ; 11/4
META; english/championship/qpr-v-barnsley; 2018-01-31 02:20:00 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 11/10; 11/10; 11/10; 23/20; 113/100; 11/10; ; ; 1; 11/10; 11/10; ; ; 11/10; 21/20; ; 11/10; 11/10; 11/10; 19/17; 1; 11/10; 23/20; 21/20; 11/10; ; 11/10; ; 21/20
Draw; 12/5; 23/10; 23/10; 23/10; 5/2; 12/5; ; ; 12/5; 23/10; 23/10; ; ; 23/10; 12/5; 12/5; 23/10; 40/17; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 12/5; ; 11/5; ; 12/5
Barnsley; 12/5; 13/5; 5/2; 12/5; 69/25; 27/10; ; ; 11/4; 5/2; 5/2; ; ; 13/5; 11/4; 13/5; 12/5; 13/5; 12/5; 5/2; 27/10; 13/5; 5/2; 51/20; 45/17; ; 5/2; ; 11/4
META; english/championship/qpr-v-barnsley; 2018-01-31 10:20:09 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 11/10; 11/10; 11/10; 23/20; 113/100; 11/10; ; ; 1; 11/10; 11/10; ; ; 11/10; 21/20; ; 11/10; 11/10; 11/10; 15/14; 1; 11/10; 11/10; 21/20; 11/10; ; 11/10; ; 21/20
Draw; 12/5; 23/10; 23/10; 23/10; 5/2; 12/5; ; ; 12/5; 23/10; 23/10; ; ; 47/20; 12/5; 12/5; 23/10; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 12/5; ; 11/5; ; 12/5
Barnsley; 12/5; 13/5; 5/2; 12/5; 69/25; 27/10; ; ; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; 13/5; 12/5; 13/5; 12/5; 28/11; 27/10; 13/5; 13/5; 51/20; 45/17; ; 5/2; ; 11/4
META; english/championship/qpr-v-barnsley; 2018-01-31 14:20:20 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 11/10; 11/10; 11/10; 113/100; 11/10; ; ; 1; 11/10; 11/10; ; ; 11/10; 21/20; ; 11/10; 11/10; 11/10; 15/14; 1; 11/10; 11/10; 21/20; 11/10; ; 11/10; 21/20; 21/20
Draw; 12/5; 23/10; 23/10; 23/10; 5/2; 5/2; ; ; 12/5; 23/10; 23/10; ; ; 47/20; 12/5; 23/10; 23/10; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 12/5; ; 23/10; 2; 12/5
Barnsley; 5/2; 13/5; 5/2; 5/2; 69/25; 11/4; ; ; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; 13/5; 12/5; 45/17; 12/5; 28/11; 27/10; 13/5; 13/5; 51/20; 45/17; ; 5/2; 11/5; 11/4
META; english/championship/qpr-v-barnsley; 2018-01-31 18:21:01 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 11/10; 11/10; 11/10; 113/100; 11/10; ; ; 1; 11/10; 11/10; ; ; 11/10; 21/20; ; 11/10; 11/10; 11/10; 15/14; 1; 11/10; 11/10; 21/20; 11/10; ; 11/10; 21/20; 21/20
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 5/2; ; ; 12/5; 23/10; 23/10; ; ; 47/20; 12/5; 12/5; 23/10; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 40/17; ; 23/10; 23/10; 12/5
Barnsley; 5/2; 5/2; 5/2; 5/2; 69/25; 11/4; ; ; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; 5/2; 12/5; 13/5; 12/5; 28/11; 27/10; 13/5; 13/5; 51/20; 45/17; ; 5/2; 13/5; 11/4
META; english/championship/qpr-v-barnsley; 2018-01-31 22:20:15 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 11/10; 11/10; 11/10; 113/100; 11/10; ; ; 1; 11/10; 11/10; ; ; 11/10; 21/20; ; 11/10; 11/10; 11/10; 15/14; 1; 11/10; 11/10; 21/20; 11/10; ; 11/10; 21/20; 21/20
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 5/2; ; ; 12/5; 23/10; 23/10; ; ; 47/20; 12/5; 12/5; 23/10; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 40/17; ; 23/10; 21/10; 12/5
Barnsley; 5/2; 5/2; 5/2; 5/2; 69/25; 11/4; ; ; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; 5/2; 12/5; 13/5; 12/5; 28/11; 27/10; 13/5; 13/5; 51/20; 45/17; ; 5/2; 23/10; 11/4
META; english/championship/qpr-v-barnsley; 2018-02-01 02:19:42 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 11/10; 11/10; 11/10; 113/100; 11/10; ; ; 1; 11/10; 11/10; ; ; 11/10; 21/20; ; 11/10; 11/10; 15/14; 1; 11/10; 11/10; 21/20; 11/10; ; 11/10; 21/20; 21/20
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; ; ; 12/5; 23/10; 23/10; ; ; 47/20; 12/5; 12/5; 40/17; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 12/5; ; 9/4; 2; 12/5
Barnsley; 5/2; 5/2; 5/2; 5/2; 69/25; 27/10; ; ; 11/4; 13/5; 5/2; ; ; 5/2; 11/4; 5/2; 13/5; 12/5; 28/11; 27/10; 13/5; 13/5; 51/20; 45/17; ; 5/2; 23/10; 11/4
META; english/championship/qpr-v-barnsley; 2018-02-01 10:19:49 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 21/20; 21/20; 11/10; 28/25; 11/10; ; ; 1; 11/10; 21/20; ; ; 11/10; 21/20; ; 21/20; 11/10; 15/14; 1; 11/10; 11/10; 21/20; 11/10; ; 11/10; 21/20; 21/20
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; ; ; 12/5; 12/5; 12/5; ; ; 47/20; 12/5; 23/10; 12/5; 23/10; 27/11; 40/17; 12/5; 12/5; 12/5; 12/5; ; 9/4; 2; 12/5
Barnsley; 5/2; 13/5; 5/2; 5/2; 14/5; 27/10; ; ; 11/4; 13/5; 5/2; ; ; 13/5; 11/4; 13/5; 45/17; 12/5; 28/11; 27/10; 13/5; 13/5; 51/20; 45/17; ; 5/2; 23/10; 11/4
META; english/championship/qpr-v-barnsley; 2018-02-01 14:20:26 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 21/20; 21/20; 11/10; 111/100; 11/10; ; ; 24/23; 21/20; 11/10; ; ; 11/10; 21/20; 11/10; 21/20; 11/10; 15/14; 24/23; 11/10; 11/10; 21/20; 11/10; ; 21/20; 21/20; 21/20
Draw; 12/5; 12/5; 12/5; 23/10; 131/50; 5/2; ; ; 27/11; 12/5; 12/5; ; ; 49/20; 5/2; 12/5; 27/11; 23/10; 27/11; 12/5; 5/2; 12/5; 51/20; 27/11; ; 12/5; 12/5; 5/2
Barnsley; 5/2; 5/2; 5/2; 5/2; 27/10; 5/2; ; ; 13/5; 5/2; 12/5; ; ; 5/2; 13/5; 5/2; 28/11; 12/5; 28/11; 28/11; 5/2; 13/5; 51/20; 28/11; ; 12/5; 12/5; 13/5
META; english/championship/qpr-v-barnsley; 2018-02-01 18:19:49 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 23/20; 11/10; 11/10; 23/20; 11/10; ; ; 11/10; 11/10; 11/10; ; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 19/17; 17/16; 11/10; 6/5; 11/10; 11/10; ; 11/10; 10/9; 10/9
Draw; 12/5; 12/5; 12/5; 23/10; 61/25; 12/5; ; ; 40/17; 12/5; 23/10; ; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 49/20; 40/17; ; 23/10; 23/10; 12/5
Barnsley; 5/2; 23/10; 12/5; 5/2; 139/50; 13/5; ; ; 45/17; 12/5; 5/2; ; 23/10; 12/5; 12/5; 5/2; 28/11; 12/5; 27/11; 13/5; 5/2; 5/2; 51/20; 13/5; ; 5/2; 5/2; 14/5
META; english/championship/qpr-v-barnsley; 2018-02-01 22:19:45 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 11/10; 11/10; 11/10; 29/25; 11/10; ; ; 11/10; 11/10; 11/10; ; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 9/8; 17/16; 11/10; 23/20; 11/10; 15/13; ; 10/9; 21/20; 23/20
Draw; 12/5; ; 12/5; 23/10; 62/25; 12/5; ; ; 40/17; 12/5; 23/10; ; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 12/5; 49/20; 12/5; ; 23/10; 9/4; 12/5
Barnsley; 5/2; ; 12/5; 5/2; 27/10; 13/5; ; ; 45/17; 12/5; 5/2; ; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 27/11; 13/5; 5/2; 5/2; 51/20; 5/2; ; 5/2; 5/2; 13/5
META; english/championship/qpr-v-barnsley; 2018-02-02 02:19:44 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 21/20; 11/10; 11/10; 11/10; 121/100; 11/10; ; ; 11/10; 11/10; 11/10; ; 23/20; 23/20; 23/20; 11/10; 15/13; 11/10; 9/8; 17/16; 11/10; 23/20; 11/10; 15/13; ; 10/9; 21/20; 6/5
Draw; 12/5; ; 12/5; 23/10; 123/50; 12/5; ; ; 40/17; 12/5; 23/10; ; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; 12/5; 49/20; 40/17; ; 23/10; 9/4; 12/5
Barnsley; 5/2; ; 12/5; 5/2; 129/50; 13/5; ; ; 45/17; 12/5; 5/2; ; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 27/11; 13/5; 12/5; 5/2; 49/20; 27/11; ; 12/5; 11/5; 5/2
META; english/championship/qpr-v-barnsley; 2018-02-02 10:19:52 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 6/5; 11/10; 11/10; 11/10; 121/100; 23/20; ; ; 11/10; 11/10; 11/10; ; 23/20; 23/20; 23/20; 11/10; 15/13; 11/10; 9/8; 17/16; 11/10; 23/20; 11/10; 15/13; ; 10/9; 10/9; 6/5
Draw; 12/5; ; 12/5; 23/10; 123/50; 5/2; ; ; 40/17; 12/5; 12/5; ; 12/5; 12/5; 12/5; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 12/5; 49/20; 40/17; ; 23/10; 9/4; 12/5
Barnsley; 13/5; 12/5; 12/5; 5/2; 129/50; 27/10; ; ; 45/17; 12/5; 12/5; ; 12/5; 12/5; 12/5; 12/5; 27/11; 12/5; 27/11; 13/5; 12/5; 5/2; 49/20; 27/11; ; 5/2; 12/5; 5/2
META; english/championship/qpr-v-barnsley; 2018-02-02 14:20:41 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 6/5; 11/10; 11/10; 23/20; 121/100; 23/20; ; ; 11/10; 23/20; 11/10; ; 23/20; 23/20; 23/20; 11/10; 15/13; 11/10; 22/19; 17/16; 11/10; 23/20; 11/10; 15/13; ; 23/20; 23/20; 6/5
Draw; 12/5; ; 12/5; 23/10; 123/50; 5/2; ; ; 40/17; 12/5; 12/5; ; 12/5; 49/20; 12/5; 23/10; 40/17; 23/10; 12/5; 23/10; 12/5; 12/5; 49/20; 40/17; ; 23/10; 12/5; 12/5
Barnsley; 13/5; 12/5; 12/5; 12/5; 129/50; 27/10; ; ; 45/17; 12/5; 12/5; ; 12/5; 12/5; 12/5; 12/5; 27/11; 12/5; 12/5; 13/5; 12/5; 5/2; 49/20; 27/11; ; 12/5; 5/2; 13/5
META; english/championship/qpr-v-barnsley; 2018-02-02 22:20:27 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 23/20; 11/10; 21/20; 23/20; 113/100; 23/20; ; ; 11/10; ; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 13/12; 17/16; 11/10; ; 11/10; 11/10; ; 11/10; 10/9; 23/20
Draw; 12/5; 5/2; 12/5; 23/10; 127/50; 5/2; ; ; 40/17; 5/2; 12/5; 12/5; 12/5; 49/20; 5/2; 12/5; 12/5; 23/10; 27/11; 23/10; 5/2; 5/2; 51/20; 12/5; ; 12/5; 5/2; 5/2
Barnsley; 11/4; 12/5; 12/5; 12/5; 68/25; 27/10; ; ; 45/17; 5/2; 13/5; 5/2; 5/2; 49/20; 13/5; 5/2; 28/11; 12/5; 28/11; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; 11/4
META; english/championship/qpr-v-barnsley; 2018-02-03 02:20:01 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 23/20; 11/10; 21/20; 11/10; 113/100; 11/10; ; ; 11/10; 11/10; 11/10; 21/20; 23/20; 11/10; 21/20; 11/10; 11/10; 11/10; 9/8; 17/16; 11/10; 23/20; 11/10; 11/10; ; 10/9; 10/9; 23/20
Draw; 12/5; 5/2; 12/5; 23/10; 129/50; 5/2; ; ; 40/17; 5/2; 12/5; 12/5; 12/5; 49/20; 5/2; 12/5; 12/5; 23/10; 27/11; 23/10; 5/2; 5/2; 51/20; 12/5; ; 23/10; 12/5; 5/2
Barnsley; 11/4; 12/5; 12/5; 5/2; 67/25; 11/4; ; ; 45/17; 5/2; 13/5; 5/2; 12/5; 49/20; 13/5; 5/2; 28/11; 12/5; 27/11; 13/5; 5/2; 13/5; 5/2; 28/11; ; 13/5; 13/5; 11/4
META; english/championship/qpr-v-barnsley; 2018-02-03 10:20:13 GMT+2; 2018-02-03 15:00; Nothing; Xlenovo
QPR; 1; 19/20; 1; 1; 101/100; ; ; ; 11/10; 19/20; 21/20; ; 19/20; 19/20; 10/11; 19/20; 19/20; 1; 19/20; 11/12; 1; 1; 19/20; 11/10; ; 20/21; 20/21; 20/21
Draw; 13/5; 5/2; 13/5; 12/5; 129/50; ; ; ; 40/17; 13/5; 5/2; ; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 27/11; 5/2; 13/5; 13/5; 51/20; 12/5; ; 5/2; 13/5; 13/5
