META; english/championship/reading-v-ipswich; 2018-04-22 02:20:15 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Ipswich; 3; 16/5; 16/5; 11/4; 73/20; 7/2; 10/3; 16/5; 13/4; 13/4; 10/3; 10/3; 3; 16/5; 3; 10/3; 33/10; 3; 13/4; 16/5; 17/5; 33/10; 3; 7/2; 
META; english/championship/reading-v-ipswich; 2018-04-23 18:20:08 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 22/25; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 16/19; 4/5; 5/6; 13/15; 8/11; 8/11; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 45/17; 27/11; 13/5; 13/5; 5/2; 5/2; 13/5
Ipswich; 3; 16/5; 16/5; 11/4; 17/5; 7/2; 16/5; 16/5; 15/4; 16/5; 10/3; 10/3; 3; 16/5; 3; 16/5; 13/4; 3; 13/4; 18/5; 17/5; 33/10; 3; 10/3; 
META; english/championship/reading-v-ipswich; 2018-04-23 22:20:06 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 16/19; 4/5; 5/6; 13/15; 8/11; 8/11; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 45/17; 27/11; 13/5; 13/5; 5/2; 5/2; 13/5
Ipswich; 3; 16/5; 16/5; 11/4; 7/2; 16/5; 16/5; 15/4; 16/5; 10/3; 10/3; 3; 16/5; 3; 16/5; 13/4; 3; 13/4; 18/5; 17/5; 33/10; 3; 10/3; 
META; english/championship/reading-v-ipswich; 2018-04-24 02:19:47 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 22/25; 4/5; 5/6; 8/11; 4/5; 5/6; 4/5; 5/6; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 16/19; 4/5; 5/6; 13/15; 8/11; 8/11; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 45/17; 27/11; 13/5; 13/5; 5/2; 23/10; 13/5; 
Ipswich; 3; 16/5; 16/5; 11/4; 17/5; 7/2; 16/5; 16/5; 15/4; 16/5; 10/3; 10/3; 3; 16/5; 3; 16/5; 13/4; 3; 13/4; 18/5; 17/5; 33/10; 3; 14/5; 10/3
META; english/championship/reading-v-ipswich; 2018-04-24 10:19:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 22/25; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 16/19; 4/5; 5/6; 13/15; 8/11; 8/11; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 45/17; 27/11; 13/5; 13/5; 5/2; 11/5; 13/5; 
Ipswich; 3; 16/5; 16/5; 11/4; 17/5; 7/2; 16/5; 16/5; 15/4; 16/5; 10/3; 10/3; 3; 16/5; 3; 16/5; 13/4; 3; 13/4; 18/5; 17/5; 33/10; 3; 5/2; 10/3
META; english/championship/reading-v-ipswich; 2018-04-24 14:19:57 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 4/5; 20/23; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 13/15; 5/6; 9/11; 4/5; 5/6; 13/15; 8/11; 8/11; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 14/5; 27/11; 11/4; 45/17; 5/2; 11/5; 13/5
Ipswich; 3; 16/5; 16/5; 11/4; 7/2; 3; 16/5; 15/4; 16/5; 10/3; 10/3; 16/5; 3; 10/3; 13/4; 3; 13/4; 18/5; 16/5; 33/10; 3; 5/2; 10/3
META; english/championship/reading-v-ipswich; 2018-04-24 18:19:51 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 22/25; 4/5; 20/23; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 9/11; 4/5; 5/6; 8/11; 8/11; 5/6; 
Draw; 13/5; 13/5; 5/2; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 5/2; 5/2; 13/5; 
Ipswich; 3; 16/5; 16/5; 11/4; 17/5; 7/2; 3; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 10/3; 13/4; 3; 13/4; 18/5; 16/5; 33/10; 3; 10/3
META; english/championship/reading-v-ipswich; 2018-04-24 22:19:55 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 22/25; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 9/11; 4/5; 5/6; 8/11; 8/11; 5/6; ; 
Draw; 13/5; 13/5; 5/2; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 5/2; 23/10; 23/10; ; 
Ipswich; 3; 16/5; 16/5; 11/4; 17/5; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 10/3; 13/4; 3; 13/4; 18/5; 16/5; 33/10; 3; 14/5; 10/3
META; english/championship/reading-v-ipswich; 2018-04-25 02:19:54 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 22/25; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 5/6; 13/15; 5/6; 8/11; 4/5; 5/6; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 53/20; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 45/17; 5/2; 5/2; 23/10; 27/10; 12/5; 
Ipswich; 3; 16/5; 16/5; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 10/3; 33/10; 3; 13/4; 18/5; 16/5; 33/10; 10/3; 3; 14/5; 10/3; 7/2
META; english/championship/reading-v-ipswich; 2018-04-25 10:19:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 5/6; 13/15; 5/6; 4/5; 4/5; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 45/17; 5/2; 5/2; 12/5; 12/5; 
Ipswich; 3; 16/5; 16/5; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 10/3; 33/10; 3; 13/4; 18/5; 16/5; 33/10; 10/3; 3; 14/5; 7/2
META; english/championship/reading-v-ipswich; 2018-04-25 14:19:55 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 5/6; 13/15; 5/6; 4/5; 8/11; 5/6; 5/6
Draw; 13/5; 13/5; 5/2; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 45/17; 5/2; 5/2; 5/2; 27/10; 13/5; 
Ipswich; 3; 16/5; 16/5; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 10/3; 33/10; 3; 13/4; 18/5; 16/5; 33/10; 10/3; 3; 10/3; 7/2; 
META; english/championship/reading-v-ipswich; 2018-04-25 18:20:00 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 5/6; 13/15; 5/6; 4/5; 8/11; 5/6; 5/6
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 
Ipswich; 3; 16/5; 13/4; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 16/5; 33/10; 3; 13/4; 18/5; 16/5; 33/10; 10/3; 3; 7/2; 7/2; 
META; english/championship/reading-v-ipswich; 2018-04-25 22:19:42 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 5/6; 13/15; 5/6; 4/5; 4/5; 5/6; 5/6
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 
Ipswich; 3; 16/5; 13/4; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 16/5; 33/10; 3; 13/4; 18/5; 16/5; 33/10; 10/3; 3; 7/2; 7/2; 
META; english/championship/reading-v-ipswich; 2018-04-26 02:19:39 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 5/6; 13/15; 5/6; 4/5; 8/11; 5/6; 5/6
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 13/5; 5/2; 12/5; 23/10; 13/5; 13/5; 
Ipswich; 3; 16/5; 13/4; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 16/5; 33/10; 3; 13/4; 18/5; 16/5; 33/10; 10/3; 3; 14/5; 7/2; 7/2
META; english/championship/reading-v-ipswich; 2018-04-26 10:19:43 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 4/5; 13/15; 5/6; 4/5; 8/11; 5/6; 5/6
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 45/17; 13/5; 12/5; 23/10; 13/5; 13/5; 
Ipswich; 3; 16/5; 13/4; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 3; 16/5; 33/10; 3; 13/4; 18/5; 33/10; 57/17; 10/3; 3; 14/5; 7/2; 7/2
META; english/championship/reading-v-ipswich; 2018-04-26 14:20:05 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 4/5; 5/6; 4/5; 5/6; 17/20; 17/20; 5/6; 17/20; 5/6; 5/6; 9/11; 4/5; 5/6; 13/15; 5/6; 8/11; 8/11; 5/6; 5/6
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 27/10; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 14/5; 27/11; 11/4; 13/5; 13/5; 12/5; 23/10; 13/5; 13/5; 
Ipswich; 3; 16/5; 13/4; 11/4; 69/20; 7/2; 16/5; 16/5; 15/4; 13/4; 10/3; 10/3; 16/5; 16/5; 3; 16/5; 33/10; 3; 13/4; 18/5; 16/5; 33/10; 10/3; 3; 14/5; 7/2; 7/2
META; english/championship/reading-v-ipswich; 2018-04-26 18:19:53 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 5/6; 5/6; 87/00; 4/5; 17/20; 8/11; 16/19; 5/6; 5/6; 5/6; 17/20; 17/20; 5/6; 17/20; 13/15; 5/6; 9/11; 13/16; 20/23; 13/15; 5/6; 5/6; 9/10; 5/6; 5/6
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 11/4; 13/5; 13/5; 45/17; 13/5; 11/4; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 14/5; 28/11; 14/5; 13/5; 5/2; 5/2; 13/5; 13/5; ; 
Ipswich; 3; 16/5; 13/4; 11/4; 18/5; 16/5; 10/3; 7/2; 13/4; 7/2; 10/3; 16/5; 16/5; 3; 16/5; 13/4; 3; 13/4; 57/17; 17/5; 33/10; 10/3; 3; 10/3; 7/2; 7/2; 
META; english/championship/reading-v-ipswich; 2018-04-26 22:19:50 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 17/20; 20/23; 5/6; 9/10; 17/20; 17/20; 4/5; 16/19; 20/23; 5/6; 20/23; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 7/8; 13/16; 9/10; 10/11; 5/6; 5/6; 5/6; 10/11; 9/10
Draw; 13/5; 13/5; 5/2; 5/2; 68/25; 13/5; 5/2; 45/17; 5/2; 11/4; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 11/4; 28/11; 11/4; 13/5; 5/2; 12/5; 27/10; 13/5; ; ; 
Ipswich; 3; 16/5; 3; 11/4; 13/4; 7/2; 10/3; 7/2; 3; 7/2; 16/5; 3; 16/5; 3; 16/5; 31/10; 3; 57/17; 33/10; 41/13; 3; 14/5; 3; ; ; ; 
META; english/championship/reading-v-ipswich; 2018-04-27 02:19:42 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 10/11; 17/20; 20/23; 5/6; 9/10; 17/20; 17/20; 4/5; 16/19; 20/23; 5/6; 20/23; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 7/8; 13/16; 9/10; 10/11; 5/6; 5/6; 4/5; 10/11; 10/11
Draw; 27/10; 13/5; 5/2; 5/2; 68/25; 13/5; 5/2; 45/17; 5/2; 11/4; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 11/4; 28/11; 11/4; 13/5; 5/2; 23/10; 27/10; 13/5; ; ; 
Ipswich; 10/3; 16/5; 3; 11/4; 13/4; 7/2; 10/3; 7/2; 3; 7/2; 16/5; 3; 16/5; 3; 16/5; 31/10; 3; 57/17; 33/10; 41/13; 3; 14/5; 3; ; ; ; 
META; english/championship/reading-v-ipswich; 2018-04-27 10:19:44 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 10/11; 17/20; 20/23; 5/6; 9/10; 17/20; 20/23; 4/5; 16/19; 20/23; 5/6; 20/23; 10/11; 17/20; 5/6; 17/20; 13/15; 5/6; 7/8; 13/16; 9/10; 13/15; 5/6; 9/10; 10/11; 10/11; 10/11
Draw; 27/10; 13/5; 5/2; 5/2; 68/25; 13/5; 5/2; 45/17; 5/2; 11/4; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 11/4; 28/11; 11/4; 13/5; 5/2; 5/2; 27/10; 13/5; ; ; 
Ipswich; 10/3; 3; 11/4; 13/4; 7/2; 3; 10/3; 7/2; 3; 7/2; 16/5; 3; 16/5; 3; 16/5; 41/13; 3; 57/17; 33/10; 41/13; 3; 14/5; 10/3; 3; ; ; 
META; english/championship/reading-v-ipswich; 2018-04-27 14:19:59 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 10/11; 17/20; 20/23; 10/11; 9/10; 9/10; 20/23; 5/6; 16/19; 10/11; 5/6; 20/23; 10/11; 9/10; 17/20; 17/20; 13/15; 11/13; 7/8; 13/16; 9/10; 13/15; 10/11; 10/11; 10/11; 10/11; 10/11
Draw; 27/10; 13/5; 12/5; 5/2; 13/5; 13/5; 5/2; 5/2; 45/17; 12/5; 11/4; 23/10; 13/5; 49/20; 23/10; 13/5; 28/11; 13/5; 45/17; 28/11; 27/10; 28/11; 5/2; 12/5; 5/2; 13/5; 5/2
Ipswich; 10/3; 3; 16/5; 3; 17/5; 10/3; 16/5; 16/5; 7/2; 13/4; 7/2; 10/3; 3; 10/3; 16/5; 16/5; 13/4; 3; 31/10; 57/17; 17/5; 33/10; 10/3; 3; 10/3; 10/3; 10/3
META; english/championship/reading-v-ipswich; 2018-04-27 18:20:35 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 10/11; 17/20; 20/23; 10/11; 9/10; 9/10; 20/23; 5/6; 16/19; 20/23; 5/6; 10/11; 10/11; 9/10; 5/6; 17/20; 13/15; 11/13; 10/11; 13/16; 9/10; 10/11; 5/6; 10/11; 10/11; 10/11
Draw; 27/10; 13/5; 12/5; 5/2; 66/25; 13/5; 5/2; 5/2; 45/17; 5/2; 11/4; 12/5; 13/5; 5/2; 5/2; 13/5; 28/11; 13/5; 45/17; 28/11; 11/4; 5/2; 12/5; 5/2; 13/5; 5/2
Ipswich; 10/3; 3; 16/5; 3; 67/20; 10/3; 16/5; 16/5; 7/2; 16/5; 7/2; 16/5; 3; 10/3; 3; 16/5; 16/5; 3; 57/17; 33/10; 16/5; 3; 3; 10/3; 3; 
META; english/championship/reading-v-ipswich; 2018-04-27 22:20:40 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 10/11; 17/20; 20/23; 10/11; 9/10; 9/10; 9/10; 5/6; 16/19; 20/23; 5/6; 10/11; 10/11; 9/10; 5/6; 17/20; 13/15; 11/13; 10/11; 13/16; 9/10; 10/11; 5/6; 9/10; 10/11; 10/11; 10/11
Draw; 27/10; 5/2; 12/5; 5/2; 66/25; 13/5; 5/2; 5/2; 45/17; 5/2; 11/4; 12/5; 13/5; 5/2; 5/2; 13/5; 28/11; 13/5; 45/17; 28/11; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 
Ipswich; 10/3; 16/5; 16/5; 3; 67/20; 10/3; 16/5; 16/5; 7/2; 16/5; 7/2; 16/5; 3; 10/3; 3; 16/5; 16/5; 3; 57/17; 33/10; 13/4; 3; 3; 10/3; 3; ; 
META; english/championship/reading-v-ipswich; 2018-04-28 02:20:51 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 10/11; 17/20; 20/23; 10/11; 9/10; 9/10; 9/10; 5/6; 16/19; 20/23; 5/6; 10/11; 10/11; 9/10; 5/6; 17/20; 13/15; 11/13; 9/10; 13/16; 9/10; 10/11; 5/6; 9/10; 10/11; 10/11; 10/11
Draw; 27/10; 5/2; 12/5; 5/2; 66/25; 13/5; 5/2; 5/2; 45/17; 5/2; 11/4; 12/5; 5/2; 49/20; 5/2; 13/5; 28/11; 13/5; 13/5; 28/11; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 
Ipswich; 10/3; 16/5; 16/5; 3; 67/20; 10/3; 16/5; 16/5; 7/2; 16/5; 7/2; 16/5; 3; 16/5; 3; 16/5; 16/5; 3; 58/19; 57/17; 33/10; 13/4; 3; 3; 10/3; 10/3; 
META; english/championship/reading-v-ipswich; 2018-04-28 10:20:57 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 10/11; 17/20; 17/20; 5/6; 43/50; 9/10; 20/23; 5/6; 16/19; 17/20; 9/10; 20/23; 17/20; 17/20; 5/6; 17/20; 5/6; 11/13; 7/8; 13/16; 20/23; 13/15; 5/6; 5/6; 5/6; 5/6; 9/10
Draw; 27/10; 5/2; 5/2; 5/2; 133/0; 13/5; 13/5; 5/2; 45/17; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 13/5; 28/11; 27/10; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5
Ipswich; 10/3; 10/3; 13/4; 10/3; 71/20; 10/3; 10/3; 16/5; 7/2; 10/3; 10/3; 3; 16/5; 10/3; 3; 10/3; 57/17; 3; 31/10; 57/17; 7/2; 57/17; 10/3; 10/3; 10/3; 7/2; 10/3
META; english/championship/reading-v-ipswich; 2018-04-28 14:21:27 GMT+3; 2018-04-28 15:00; Nothing; Xlenovo
Reading; 17/20; 4/5; 5/6; 43/50; 17/20; 20/23; 4/5; 16/19; 5/6; 9/10; 5/6; 5/6; 5/6; 4/5; 17/20; 5/6; 11/13; 5/6; 13/16; 17/20; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6; 
Draw; 11/4; 5/2; 5/2; 68/25; 13/5; 13/5; 5/2; 45/17; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; 13/5; 13/5; 13/5; 28/11; 11/4; 45/17; 13/5; 13/5; 27/10; 11/4; 27/10; 
